,title,content,date
12,"
Highly Recommended
","

  General:I just upgraded from my old AMD FX 6300 build and the difference truly is night and day! Aesthetically, the prism cooler that came included is really gorgeous, though figuring out how to control the colors may prove to be somewhat difficult (I'm still reading up on it, and trying to snyc the colors with my ASUS motherboard).Installation:Installation was a breeze, this goes for most CPU's these days, but nonetheless it wasn't a complicated procedure and should be noted. There was thermal paste already applied on the wraith cooler, however, I generally don't trust pre-applied thermal pastes, so I removed the paste from the cooler it and replaced it with my own on the CPU.Performance:My computer has been running for only two days, so while I can't comment on too much performance wise I'll be sure to update my experience as time goes by. So far, it is a phenomenal chip for what I use it for. I do a lot of development work and some casual gaming, which gets tackled efficiently. My idle temps have hovered around low to mid 30s C, and I don't reach 70 C under load (games such as BF1, R6, CSGO, etc). I don't do any video editing at the moment, but I do photography edits via Photoshop and those run perfectly smooth (not quite as demanding as video obviously). NOTE: There are instances I have heard of where drivers for Adobe products cause serious performance issues for AMD users in programs such as premiere pro, so be sure to research these if that would be an issue for you.Overall:I definitely recommend this chip to anybody who has similar workloads and daily tasks as me. If you're going to be doing more than just gaming I would absolutely say this over Intel's flash ship counterpart.

","Reviewed in the United States on February 18, 2019"
13,"
Great Processor!
","

  This is a Beast!This processor is very good! I do Image Editing and mainly use Capture One and Photoshop. Previously I used i7 5th Gen CPU and with this upgrade, I can see a huge performance boost! Paired with X470Motherboard and GTX 1080, this beast is unstoppable. I quickly Exported ""25"" 46Mp RAW files to JPG in Capture One and this guy took only 40 Seconds!!! Whereas the same thing would take 3-4 minutes in my old setup. What more can I ask for? Here is my system details (Happy, happy)Ryzen 7 2700X with Wraith Prism Cooler.ASUS ROG Strix X470-F Gaming MotherBoard.ASUS GeForce GTX 1080 8GB ROG STRIX Graphics CardCORSAIR VENGEANCE RGB 32GB (2x16GB) 3200 MHz DDR4 RAM.Corsair SF600 High-Performance SFX PSU.Two Extra Cooler Master MasterFan Pro 120 Air Balance RGB Fans.1 X Samsung 970 EVO NVMe M.2 drive + 1X Samsung Fircuda 2tb SSHDGo for it! You'll not be disappointed!Oh yes! The Wraith Prism Cooler is so damn Awesome!

","Reviewed in the United States on May 21, 2018"
14,"
Was great until mine shorted out. Amazon QC is nonexistent for PC components.
","

  This is a post will discredit Amazon a bit. I bought this CPU and it worked great for almost a month until it shorted itself out. I have had many issues buying PC parts from Amazon and I don't understand why. GPUs shipped broken, monitors busted... Anyway, this is supposed to be a review about the CPU itself.I actually got my currently-working 2700X from eBay on a sale. It's fantastic! 8 cores, 16 threads of 4.4GHz without even manually overclocking; the CPU overclocks itself better than I could!Games? It does not hit the extremely high FPS that Intel CPUs might, but it stays VERY stable. What does that mean? For example, an Intel CPU in Battlefield 1 will hit as high as 180FPS, but sometimes drops to a gross 40FPS. This Ryzen 2700X cannot hit 180FPS, but goes as high as 160FPS and only goes as low as 120FPS in even the most demanding parts of the game. If you care about frame drops, the Ryzen never has them. It's hard to articulate smoothness versus raw FPS maximums. It's like a smooth curve rather than a jagged graph.Productivity? This thing chews through 3D renders and video editing processing.Price? I bought this at $350, and even then it was a steal.Should you buy it? Definitely.

","Reviewed in the United States on May 13, 2018"
15,"
Under $200 and you're still scratching your head???
","

  **To control the RGB lighting on the cooler you only need to connect the USB connection to a motherboard USB Header and download the Wraith Prism Software from their site.. You DO NOT need to use the RGB cable. I know, sounds silly but this took me many face palms to figure out**I just recently built a system. 2700X paired with a MSi X570-A Pro motherboard, 16GB of Patriot Viper Steel RAM and a EVGA GTX 1080 SC2. I am amazed at the ""Out of the box"" performance of all these parts. No overclocking and I'm getting over 100fps @ 1080p on a 144Hz monitor in Borderlands 3 with all settings maxed out except volumetric lightning which i set to medium. The CPU idles around 37c-41c using the stock Wraith Prism cooler. I can not recommend this CPU enough. Ryzen is the definitely leading the way for gamers. A+

","Reviewed in the United States on June 19, 2018"
16,"
AMD finally wins in price and performance.
","

  Coming from a Haswell-E 5820K, there is a significant boost in performance with the 2700X. This is my first AMD chip since the Athlon XP series. AMD has made a comeback in a big way and I'm happy to say they are finally able to seriously compete with Intel.I highly underestimated just how much the 5820K was bottlenecking my SLI GTX 970's. My average frame rate, depending on the game, has jumped 10 - 30fps. A good example would be Deus Ex Mankind Divided. A horribly optimized game that ran sub 40fps on the same SLI setup with the 5820K. That same game now never dips below 50fps, with an average of 65 - 70fps. Impressive.The included cooler is quite good. Idle sits at about 45c, which may seem high but the delta between idle and full load is really low for a stock air cooler. Even with the stock TIM, full load in games hit about 55 - 58c, and I haven't seen it go higher than that. I have not tried any stress tests to see how high it really goes but I don't consider a stress test to be a good indicator of how it's going to perform in real world application. For me that's games, and in that respect, the stock cooler is plenty effective even at the 4.15Ghz boost clock.Bottom line is, yes the new Intel chips do VERY slightly better in SOME benchmarks (and the Ryzen 7 does better in others), but if you're like me and have outgrown the chase for meaningless benchmark numbers in the context of real world usage, then you will not be disappointed with this chip.

","Reviewed in the United States on October 21, 2018"
17,"
Just buy It already
","

  This CPU is an amazing chip. I've worked with a lot of cpus and this one destroys absolutely everything. It has great ram support and it legitimately destroys the i7 6700k out of the box. If you are looking for a good motherboard, I really liked the ASRock X470 Master SLI/AC. I've built a lot of systems and I loved this motherboard. Unfortunately, this motherboard is a newegg exclusive but its really a good board. I used my old 3200 mhz g G.SKILL Ripjaws V Series 16GB memory. It runs at 3200 mhz by changing a single bios setting. This system is very stable and runs great. At first, I was sceptical about leaving Intel CPUs but I'm glad I did now. If your on the fence about this purchase, you should just go ahead and buy it. It's really the best value and performance in it's class. Plus it has an AWESOME stock cooler.

","Reviewed in the United States on November 15, 2019"
18,"
I was scaaaaared
","

  This was my first time building a PC. I always heard that putting in the processor would be the most terrifying part.It really wasn't bad at all. LOL. The little needles lined up nicely and it was super easy to get them in thanks to very clear guides on the processor.The cooler was hard to get on, super difficult and took all my power to do so (i'm a weak woman pls excuse my lack of muscle) but it worked out fine, and it's designed super nicely and looks good!The fan color customization is perfect. I got shady chinese-brand fans in my PC cuz they were cheap (uphere brand) and they have really strange colors in them. With the cooler fan program they include, I'm able to make all my fans match perfectly. I'm a fan of static lights with dim light settings, so this fan is perfect for suiting my needs.

","Reviewed in the United States on October 7, 2018"
19,"
Very pleased
","

  I was building a gaming rig.  Didn't need the most advanced CPU or most expensive so I went with the 2700x.  I've been using it for over a year now and liked it enough that I helped my son build his rig using the same processor.I will say it runs a bit hot, but only during heavy gaming.  I normally hear headphones during gaming so I can barely hear it, if at all.  Compound this with a Vega 56 GPU, which runs even hotter and likely causes the most fan noise during gaming.I don't game so much now, but I want a very solid system and this rig has been excellent.  It hasn't crashed on me once.  I work from home now with covid so I am on my computer for at least 5 hours a day, including weekends.I won't buy this one again, but I will buy the next gen AMD processor when I am ready to upgrade.

","Reviewed in the United States on June 20, 2018"
20,"
TOTALLY DISAPOINTED!
","

  This is just frustrating. Have only been using this processor for 7 MONTHS and it suddenly shuts down! Before purchasing this processor I read so many reviews and watch so many videos just to make sure I was purchasing the best for what I was going to use it. I built in my desktop on February 2019 , so excited to be using it for work ( Graphic Designer and Video Editing production) everything was going good until last week when the PC suddenly shuts down... Sent it for an evaluation and the test showed that the AMD Processor was DEAD...Contacted Amazon Support and the only response I had was to email a department that would send me a response ( still waiting after 3 days ). SO are we paying all this money for something that is supposed to last only half a year? THIS IS CRAZY.  Was having high hopes here AMD.

","Reviewed in the United States on October 24, 2018"
21,"
Wonderfull Chip and cooler. Probably best not to use the stock thermal compoud though.
","

  The first PC I ever built I used an AMD Athlon processor in, and I loved it. When I found out about the Ryzen processors I was excited to see what they could do, and I was not disapointed. This chip feels very compitent. I put it into a gaming system, and I have had no issues with it. I also like the cooler. It looks good, and seems to function well. My only complaint about this setup is the factory applied thermal compound. I know, wipe it off and apply third party, but Im not over clocking, so I figured it would work for my purposes, and I was not disapointed, that is untill I had to swap a faulty motherboard. When I removed my cooler, it pulled the whole chip out of the socket. I was terified thinking it had dammaged something. Thankfully all pins were in place. Then came the hard part. It turns out that the factory thermal paste had spread all across the chip, and melted down the sides. I have never seen factory paste do that. The real problem though was that it somehow formed a sort of glue that had now bonded the CPU and cooler togather. They were not coming appart for anything (at least anything I was willing to try on my $300+ chip). Eventually I was able to disolve the thermal paste and save my chip using some very light heat and a little alcohol and a piece of dental floss. Aparently this happens more often then I had realized because there was a whole subredit about how to fix it (Thank you Redit ;-) . In the end it all worked out well and I have everything back up and running in my new MoBo. It was just an experience I will not forget.

","Reviewed in the United States on February 18, 2019"
22,"
Just buy it.
","

  This is one more victory for team red. I never thought that I would live to see the day where I could purchase an eight core, 16 thread processor that can comfortably sustain a 3.9ghz o.c. on an air cooler for under $200. There was once a time where the perception was that AMD was for the budget pc user/gamer that couldn't necessarily afford an Intel cpu. Well, those days are officially behind us because the Ryzen series is leaving intel in the dust. On Cinebench, running at 3.9ghz, this processor scored a 3961, and in doing so, outperforms several i7 processors. Although, for single core applications, intel chips tend to have a narrow lead, in multithreading, Ryzen blows comparable intel chips away. If you're looking for an excellent chip for under $200, look no further. Btw, the included cooler is massive, and it looks pretty sick with the rgb.

","Reviewed in the United States on August 30, 2019"
23,"
This is the processor that changed everything!
","

  The 

AMD Ryzen 7 2700X Processor with Wraith Prism LED Cooler - YD270XBGAFBOX

   is the Best CPU for any task one could imagine and in my opinion absolutely put the competition to shame with it's inclusion of the Wraith Prism(RGB) fan. The fan actually does an adequate job of cooling this beast of a processor and that speaks worlds for AMD's commitment to the customer.Amazing processor, truly, just nothing else to say about it.

","Reviewed in the United States on March 11, 2019"
24,"
I love it
","

  7/15/2020 UPDATE: So regarding the whole offset voltage thing. It seems you may find mixed results. Yes the decreased voltage reduces heat. Reduce heat means higher potential clock right? Wrong. In situations where the CPU was already more than capabable of handling itself to where it will not harm itself even running full speed(stock) under heavy load. It changes freq. But the problem comes with the voltage requests of the motherboard. The CPU will also downclock if it does not get the voltage it needs. ""But you just enable PBO!"" Yes that loosens the power caps but remember, volts = watts x amps and amps = watts/volts. So heres how it can possiBly screw you if you don't balance the reduced voltage with the increased amperage.  Your MOBO is still requesting the same stock voltage of say 1.58v(my highest hwinfo64 reading) at 138w(PBOenabled. highest hwinfo64 reading) @ at full load causing almost 95amps draw. And thats a problem vs stock where the lack of voltage isnt causing power demands that just cant be met. Causing downclocking. And also reducing  XFR to almost zero Benifet since the CPU will refuse to clock any higher if it feels any of its parameters that would allow it to aren't Being met. One of which is caused By the reported SV12 Voltage bing lower than the VID. Making the CPU think its reached max power already since hardware limitations didnt allow for an increasing in amps to compensate for the reduced voltage. Which I admit, a good power supply will help reduce the issue.In other words, yes you are shedding heat. Great if you dont need the extra horsepower and want to extend life. But if thats not for you, then I wouldnt recomend any voltage offset over -.0500v. Beyond that your just asking to starve the CPU of power. Check GamersNExus for Benchmarks on this exact scenario.So with the stock cooler. MSI b450m Tomahawk:My temps are around 40-45c idle. Expected. Loads under gaming 60-70c. p95 75c.ALL PRETTY DANG GOOD FOR A STOCK COOLER STOCK SETTINGSMy boost clocks are hitting 4.25-4.35ghz consistently during gaming. Which is amazing. I noticed a HUGE difference since I upgraded from a FX 6350 to this monster.I recently tried a -.0750v offset and so far its very stable and shaved off about 3c-5c on all my temps. And the boost clocks seems to be running about the same. Benchmarks seem to be unaffected as well. I will remove the negative voltage offset as soon as my MSI Frozr L heatsink comes in tomorrow. There is no need to overclock this thing. DO NOT BY AN X if you want to overclock. Buy the non X save $20+ then OC to the X specs. Easy as that. The way ryzens are designed is to self OC to its limits. If you are running hot with high voltages GOOD. Its constantly pushing its limits to get the speeds it needs based on demand. I hit 1.5v+ during gaming all the time. Brief voltage and temp spikes will not hurt this baby at all. I love the way they designed this thing to run.All in all the Ryzens are great I HIGHLY recommend them. Save yourself hundreds and go with a Ryzen.

","Reviewed in the United States on November 12, 2019"
25,"
One Badazzzzz processor
","

  Hands down best bang for the buck in the upper price range. And AMD's other offerings on down the line still Trump (pun intended) Intel's (Obama's lol) line of overrated and overpriced BS lineup. I couldn't give a Rat's patooty if Cinebench or any other program shows Intel being better. If you want the most for your hard earned money (or if you're a ritchy ritch kid) AMD is your way to enlightenment. My system never fails to put a smile on my face just like when Lloyd redeems himself in Dumb & Dumber :)My build Spec's: Thermaltake Versa N24 Mid Tower, AMD's Ryzen 7 2700X w/Corsair H100i PRO RBG AIO, GIGABYTE AORUS Gaming 7 WIFI/BT mobo (awesome for OC & Disco light Bling), GIGABYTE AORUS RGB Memory 3200MHz DDR4 16GB (running at 3333MHz), GIGABYTE AORUS Xtreme GTX 1080 Ti Waterforce, EVGA Supernova 850 G1+, Pair of Mushkin SSD's in RAID 0, Intel 6000p M.2 NVME-PCIeX4 512Gb SSD (Boot), 2Tb Micron 1100 SSD, 2Tb Seagate Firecuda, 5Tb Seagate Slim USB 3.0 Ext HDD, Roccat SOVA & Kone XTD (Gaming KB/Mouse). CPU running as high as 4.37GHz Cinebench score 1804 with most Bios settings still on Auto and not manually overclocked. Set Win 10 Power/Performance to ""High"". And turn off ""Cool & Quiet"" in the bios, turn On XMP, turn On XFR and set it to Turbo or Extreme. Leave the rest to the CPU Engineers at AMD. Temps never higher than 67C running BF1, Metro Last Light Redux (Ultra), Tomb Raider (Ultra) or Skyrim SE modded with 300+ 4K mods on a 40"" 4K-UHD screen (72-80+ FPS) DOOM, Far Cry 5 etc. FYI the GTX 1080 Ti Waterforce GPU also doesn't go above 60-62C while gaming.

","Reviewed in the United States on July 5, 2018"
