,title,content,date
10,"
No game & AMD's very cold behavior towards paying customers of 20yrs.
","

  EDIT 2/3/2020Returned the perfecly working processor on principle. There it no way I'm going to reward AMD/Amazon a cent for this little stunt, and I assure you all, it's illegal what they did. There is simply no way I'd a bought this CPU if it weren't for the expensive game that was supposed to come with it, but I suppose that was the whole idea...sell the CPU, then renege. I bought a much less expensive used one (my intentions before I saw the game came with it) . This one is well worth making public on youtube....what a hassle.The verification process for the game is horrendous, and I ended up with some Xbox pass (don't own XBox). I've used AMD CPU's/Graphics excursively for around 20yrs.So, no problem, just email AMD and they'll make it right...right?... wrong. In reply I received the old tactic, where AMD chose to pretend they misunderstood my email, hoping to frustrate me into giving up. After a few replies of same, I called them on it, and no reply.That was a cold, uncaring, ""You need us, we don't need you"" to big for it's britches AMD saying, ""We're and extra special exception, so big/valuable that we don't have to worry about treating the individual properly as others do...no game for you.And BTW, this was a very valuable part of the sale and the very reason some went with the Ryzen, and it ended as essentially, a bait and switch and for no good reason..Fortunately, an also big company still in touch with it's people, Amazon, does offer personal CS and I'm hoping when they screen this post, they will simply contact me by email with a Steam game code for The Outer world, the game I wanted but mistakenly didn't get, but only got a HUGE hassle from AMD. More to come.

","Reviewed in the United States on July 7, 2019"
11,"
Does not include free game as description states.
","

  1-star review until I get the game that was promised with the product.""Game Bundle: Get Borderland 3 or The Outer World PC game plus 3 months of Xbox Game Pass""

","Reviewed in the United States on December 18, 2019"
12,"
Don't bother with the X - get the base 3600
","

  So, through promos and whatnot, I was able to get the 3600X at the same price as a regular 3600. Since in the Ryzen refresh gen the 2600X was a better buy than the 2600, I thought, why not? Well, to put it simply, don't pay extra for the X. Both chips, the base 3600 and the X version, pretty much top out at the boost speed of 4.4GHz. Now the X version may be a little better at maintaining that speed, in gaming and most benchmarks there is a minuscule difference between 4.4 and 4.2GHz. So what's the point of the X if it's not even better binned? Not much.The only reason I'm giving 4 stars instead of 5 is due to this $50 price difference of getting bamboozled by a fancy X. Of course, I could have waited for reviews to see the difference,  blah blah blah, but I wanted to support AMD and get it on release date, so sue me. I won't be the first person to pay the difference and won't be the last either. Get the base 3600, it's amazing.

","Reviewed in the United States on December 18, 2019"
13,"
You're paying more for less. Get a 3600 and third party heatsink instead.
","

  The 3600X stock heatsink doesn't cut it. It eventually throttles to 95C and 3.9GHz.The 3600 with a third party cooler hits max 65C at 4.2GH and is $20 cheaper overall.You will be paying $50 for the ""X"" on this CPU. If you want better performance and are willing to pay extra, get the Ryzen 7 or 9. Ultimately I stuck with the 3600.

","Reviewed in the United States on December 2, 2019"
14,"
Holds 4.1GHz all-core with an AIO
","

  As of July 17th, 2019, my Ryzen 5 3600X automatically boosts to 4.4GHz with limited thread workloads, and boosts to 4.3GHz all-core for short bursts. Under sustained loads it holds 4.1GHz all-core while attached to my MSI B350M Gaming Pro motherboard with latest BIOS and chipset drivers, and cooled with a Corsair H55 AIO CPU cooler. Paired to CORSAIR Vengeance LPX 32GB (2 x 16GB) DDR4 2400 RAM, my Passmark v9.0 CPU score is 20690 and my single threaded score is 2903.  All settings were set to auto on my motherboard. Max temps were 76C under sustained HandBrake (video transcoding) loads and 85C under Prime95 loads, in a Thermaltake Versa H13 with light/moderate air flow.Overall the CPU is phenomenal, and I purchased it over the Ryzen 5 3600 (non-X variant) because, although the reviews for the 3600 are as good as the 3600X, the silicon lottery tends not to favor me. So I paid the extra $50 to ensure better CPU binning and exceptional single threaded performance. With that being said, I would suggest for most users, the 3600 (non-X variant) will be the ideal price/performance balance.Be warned, voltages for Zen 2 processors are unusual, and the 3600X is no exception. As a consequence, idle power draw seems excessive, and will likely require BIOS, driver, and OS optimizations over the coming month/years to temper this early-adopter problem. Also, if you monitor voltage, it's best to do so with either CPU-Z or better, Ryzen Master software, as other resources are not yet tailored to accommodate accurate reads from Zen 2 chips.

","Reviewed in the United States on July 15, 2019"
15,"
Works fantastically on a b450 motherboard.
","

  This CPU is a total beast for the price. It benches much better than my I7 machine and much better than my Ryzen 5 2600. I am surprised. I bought this 3600X to upgrade my 2600, and I am very happy that I did. I had to flash my Motherboard bios, but when I was done, no problems.This CPU holds a lot of power.

","Reviewed in the United States on July 14, 2019"
16,"
so far no luck!!! stuck with bios refusing to upgrade using old ryzen 1600.
","

  so, i am struggling here and i am an IT pro. i had an asrock AB350 motheboard with ryzen 1600. in order to run this cpu it needed bios update. so, board REFUSED to update to any version higher than 3.20 and to run this cpu it needed last version 6.0 something. some boards suggested downgrading to version 3.0 then try to upgrade, or try running 3600x with downgraded bios. so, as it refused to post with new cpu i returned old cpu and tryed to flash old bios back to restore it to where it was and in the middle of flash board bricked. so, now i am ordering x470 board - cheapest i could find, but it seems that those also not going to run 3600x initially and will need a re-flash, so, will see what will tomorrow bring. i would get x570 but they were all out and what is available costs unreasonable. amd should have never created this mess - they had to find a way to make boards at least post and go into setting page for re-flashing with new cpu, the process now is ridiculous and there is 0 information of what to do. i still cannot find WHY asrock ab350 refused to show new bios files for upgrade - i downloaded then all from the same page and placed the on the same drive - but with the old CPU none of new bios was offered for the upload. i guess they thought that you need to identify new cpu in order to be able to flash new bios you need, and no one actually realized that the board itself will not boot with new cpu and old bios. ridiculous!!!PS. So, with all that said - adjusted to 4 stars. CPU is good. MSI x470 board agreed to get updated with 1600 ryzen in it, and allowed to install and run 3600x with no issues.  asrock ab350 goes into garbage - refused to recover even after sitting overnight with the cmos reset switch on. c'est la vie.

","Reviewed in the United States on July 17, 2019"
17,"
This is like a 2700X on steroids
","

  I 'upgraded' the box I had the 2700X to a 3600X.  No fears, the 2700X is still a good CPU, I just move it to another box.  But its amazing to me that AMD's second-lowest Zen 2 tier is actually performing better than my 2700X did.  This is an incredible CPU for $250.  I think people will be impressed by it.As in my 3900X review, one word of caution to anyone stuffing a Zen 2 processor into an older motherboard.  Remember to update the BIOS first, and also that some difficulty might be encountered with these early BIOSes, particularly on A320 or B350 motherboards.  Since most mini-itx motherboards are B350 I expect a lot of people are probably intending to stuff these CPUs into B350 mobos.  I would actually wait until you have a BIOS that uses AGESA 1.0.0.2 or higher before trying to do that.  BIOSes with AGESA 1.0.0.1 or lower will likely have trouble even POSTing with a Zen 2 CPU in the socket.Other than that, have at it!  The only real limitation with older motherboards is their socket power delivery capability, but honestly these new CPUs use so little power if you don't try to overclock them that it just isn't issue getting the advertised stock performance on any motherboard other than an A320 chipset.  The A320 mobos tend to have 100W socket limits which will somewhat crimp a Zen 2 CPU, though it will still work I would not recommend it.  I do totally recommend B350 and better mobos, at least once the BIOSes catch up.-Matt

","Reviewed in the United States on July 9, 2019"
18,"
No game. Take it off the description
","

  I feel I was mislead. The game bundle in the description was a ""style"" to select during the promotion, but just disappeared in the middle of the day black Friday. I paid the price for the advertised game, and did not receive it. Haven't decided whether it's worth attempting to return for the false advertising, but the one star remains until I get the game I paid for and the description is changed to avoid misleading others

","Reviewed in the United States on August 6, 2019"
19,"
Paying $50 for a letter
","

  Yes i am stealing the title from a Gamer Nexus review, but seriously you must watch the comparison between the 3600 and the 3600x. I am slightly regretting buying the 3600x as it performs IDENTICAL to the 3600 when OC'd to the same frequency.However... Out of the box performance is better, although very marginally, so for those that aren't into overclocking, this CPU is for you. Oh and you do get the better Wraith cooler with the "" X "" version. But that doesn't justify the extra $50.I upgraded from a 2600 and instantly started bench marking to compare with my old tests. Stock-for-stock the 3600x is night and day faster than the 2600 and I am seeing 15-20% FPS gains using a GTX 1080 hybrid at 1440p. Games that are not GPU intensive I am seeing closer to 30% FPS gains (LoL, Dota, CSGO, Fortnite, Overwatch etc.)

","Reviewed in the United States on July 13, 2019"
20,"
I'm very happy with this CPU it's best
","

  Just got my 3600X today, and this thing is a beast. Putting it under a H115i keeps it cool enough to hit 4.2Ghz at just 1.35v. I am coming from a 2600(non-X), and this is leaps and bounds ahead of the old processor. I would recommend that you stick with a X470 or B450 board unless you really need PCIe gen 4.0 or any of the other extras X570 offers. With the lower power draw than last generation, it should have no problem on most X470 and B450 boards. Most if not all need to have their BIOS flashed/updated to run Ryzen 3000, so make an informed decision on whether you need to borrow an older chip or find a board that can update without a CPU.I fully and 100% recommend this CPU and believe anyone will be happy with it in both gaming and workflows. As always, make an informed decision based off other users and reviews to make sure this is the best choice for you!

","Reviewed in the United States on July 7, 2019"
21,"
Until the 1600AF drops back to $85, this is the new budget king.
","

  I upgraded from a 1600AF. It definitely was NOT worth the money to upgrade, even accounting for the money I can sell the 1600AF for. I did this upgrade purely because I wanted the most up-to-date CPU I could get in my price range, because for Ryzen 5xxx I'm going to have to upgrade motherboards.As you all know, this CPU is a total banger for a budget-based system. I did not experience any of the high voltage or crazy temps at idle that others report, though my BIOS has been fully updated for awhile now, so maybe that helps. I also am running AMD chipsets and Ryzen Balanced Power Plan (though some testing between the two Ryzen plans shows little to no variance).I had also read, as I'm sure a lot of you have, that overclocking a 3600 is pointless because boost clocks will generally hit the same speed for the amount of time you'd need them to. Just for fun, I overclocked my 3600x. It is now running stable at 4.4GHz all-core. While I don't recommend just blinding inputting BIOS settings since every motherboard/CPU/set up is different, this happened with a +.204 vcore, which is still relatively low when it's not doing the thinking itself (Vcore is at 1.260-1.283). I also want to mention that temps at idle and during stress testing are now 3-4c lower than with the CPU left alone and PBO turned on. Note that the only reason I wanted to mess with a manual 4.4GHz overclock is because while my 3600X DID hit 4.4GHz on standard settings, as soon as the CPU hit 62c it would downclock to 4.2GHz anyway.So now onto some Cinebench R20 results (after roughly 15 passes):3600x Manual O/C 4.4GHz: Temps maxed at 68c, score: 3912.3600x PBO On, Average 4.2GHz: Temps maxed 70c, score 3719.1600AF Manual O/C 4.0GHz: Temps maxed 71c, score 2985.1600AF Stock Clock of 3.2GHz: Temps were low, but I don't recall exactly, score 2693.2200G Manual O/C 4.0GHz: Don't recall temps, score 1439 (xD).So the 3600X is faster at standard settings (and certainly overclocked) than a 1600AF, which is essentially just a 2600 in disguise. Who would have thought. :)All tests (except on the 2200G) were done with an Enermax 240mm AIO, and all tests were done with 16GB of Corsair 16CL 3000MHz RAM. Case is a Phentaks P300, though I did mod the front panel for better airflow. Ambient temps for all tests were in the 70-74c range.

","Reviewed in the United States on December 18, 2019"
22,"
CPU itself is great but the stock Wraith Spire cooler is a HUGE let down
","

  Brought the Ryzen 3600x when it's under discount to replace my old 1600. The CPU is excellent and the temp never exceeded 50 when under load (gaming like new COD MW). It immediately boosts my fps by 15%. However, the stock cooler is very disappointing. I am not very sensitive to the buzzing noise from cooling fans -- but this one's different. Even after I manually optimized the fan curve, it still ran around 1700 rpm without load and can easily go beyond 2500 shortly under load. It literally sounds like a jet engine sitting right next to me. The noise is not extremely loud but the frequency sits right in my uncomfortable zone and can easily penetrate my SONY noise cancelling headphone.  I knew 3600x is not better than 3600 and all the extra bucks were for the ""better"" stock cooler and I was hoping that I can save money by using that cooler instead of buying a third party one to replace the stock wraith silent bundled with 3600 -- I was wrong. I actually think the wraith silent on my old 1600 is a better choice since it's at least very quiet. In the end I brought a cooler master RGB to replace the wraith spire and finally got rid of the noise. The cooler now runs at 900/1400 without/with load and is barely audible. I still would recommend to by 3600x at the price I paid (200) but anything more than that would be wasteful -- you can just spend the extra money to buy a better cooler for 3600 and get indistinguishable performance.

","Reviewed in the United States on January 1, 2020"
23,"
Amazon will not honor promo codes that they advertised but otherwise great chip
","

  HEADS UP: If you are doing this for a promo (for us it was a game, outerlands or BL3, and a month of gamers pass) AMAZON will fight you to the death to honor it. So be sure to factor that hassle in if you are trying to get the most bang for your buck from these retailers. We still only got half the codes needed after dropping over 400 dollars on two chips even after a whole month of correspondence. To a point where Amazon just stopped responding but did not send put further codes. Shady business all around but I've learned my lesson that Amazon will not honor their promos 100%.Now onto this processor: We switched our setups from Intel to AMD because they seem like the better value in general. We could upgrade a few more parts for the same price as only buying the Intel chip we had in mind. So not only were we able to upgrade our CPU but also our ram sticks and motherboard for around the same price. We went all out and practically rebuilt our PCs though. You know how you can get carried away.

","Reviewed in the United States on October 13, 2020"
24,"
The legends are true
","

  I wanted to buy a cheap, mid-range CPU I would eventually replace (in about 1-2 years for the Ryzen 7, 4000 series as my more permanent CPU) but regardless, I'm impressed. The infinity fabric is a technological wonder. The advertised stock clock on this is 3.8 GHz but, with Trident Z Neo RAM pre-optimized for Ryzen series (so I didn't even have to do anything other than turn on D.O.C.P in the BIOS), I was at a stable 4.0 GHz at STOCK CLOCK, IDLE, OUT OF THE BOX. I inched my way up to an overclocked 4.3 GHz, with no issues, at 1.3 V. Can I go up to 4.5 GHz or 4.6 GHz? Sure, if I want to keep pushing my luck. This already feels like overkill for gaming and this is $200?!?!? My last CPU was an Intel at 3.6 GHz locked - as in I was incapable of overclocking (it was in a pre-built).Intel, take notes because I know you already are. Apparently AMD is just going to keep pushing the envelope for dollar-per-performance so we can all have high-end gaming CPUs for a couple of hundred, if not below $100 when on sale. I know next-gen everything is coming out for games in late 2020 or early 2021 but I feel like AMD is going to close that performance gap, at this pace, anyways.Can it get better? Sure, keep buying AMD CPUs.

","Reviewed in the United States on December 5, 2019"
25,"
BAD DRIVERS , worst experience i ever had
","

  would be 5 starts if not for AMDs bad drivers, waist of time , and bad silicone . First of all i got a really bad silicone which doesnt overclock higher then 4.2ghz which is advertised max boost frequency but i guess thats the lottery you play when you buy cpus. So here is the real problem ,when i got this cpu i had a ram compatibility problem when i had to go through 4 different sets of ram before i realized that problem is not the ram but cpu . After that i contacted AMD and the sent me another cpu which works but still have some problems. I use 4k monitor but i play some games in 2k and if my game have a different resolution then desktop if i go back to desktop then it wount load back unless i close the game or chenge resolution to same as desktop. I managed to solve that problem simply removing all AMD drivers . I dont have time to resolve AMDs problems so i will be switching to Intel later . I rather pay more and have problem free experience so im done with AMD for good . Thats not even telling how many problems i had with rx5700xt !!!

","Reviewed in the United States on January 25, 2020"
26,"
Almost there....
","

  Recently made a somewhat lateral move from a 9600k to the 3600x. Mainly wanted to gain SMT (hyper threading) to take advantage of a few games utilizing more then 8 threads to deal with some micro stutter i was having. The 9600k on a Asus strix z390 was clocked at 4.8ghz all core turbo with idle speeds in the mid 20s with max load temps during r15 at 84c at 1.3vThe 3600x with PBO enabled and XMP  will NOT hit the 4.4 max  boost in an all core load in cinebench r15  Not even a single core. All 6 cores max at 3.9ghz. Only random burst up to 4.366ghz during random desktop task is all i have experience even with a Corsair h115i 280mm AIO. Same AIO was  used on the 9600k.With my fan curve set the same on both systems and the AIO pump speed at 2000 rpm. The 3600x was hitting high 90s during cinebench r15.  mx4 thermal paste was used on both cpus. I repasted the 3600x 3 times and even tried 2 other brands of thermal paste. no difference. I  had to ramp the pump speed up to 3000 rpms and set the fan curve much more aggressive to keep thermals the same as the 9600k. Keep in mind the ryzen was basically stock. never once reach max boost speed only xmp enabled for the ram meanwhile the intel was overclocked 200 mhz on all core. So during the cinebench runs the 3600x was running at 3.9ghz vs 9600k at 4.8ghz on all 6 cores and the intel ran over 10c cooler with same fan curves.Running Unigine Heaven gpu benchmark the numbers were with a 2080ti Hybrid, 16gb 3200mhz RAM1080p ultra settings, Tessellation extreme3600xAvg fps 182.2Score 4590Min fps 9.5Max fps 366.99600kAvg fps 182.5Score 4597Min fps 40.9Max fps 376.9In conclusion neither cpu seemed to bottleneck my 2080ti. Also my games are typically played in 1440p so the difference is minimal. The cinebench scores were about 400 points higher with the 3600x. roughly 30% higher then the intel. 1200 vs 1600 give or take depending on the run.  However even with a lower TDP the 3600x still seemed to run higher temps then the over clocked 9600k so make sure you have proper cooling to get the performance out of the 3600x because the stock fan will run about 3000 RPM and sound like a jet taking off.

","Reviewed in the United States on May 15, 2020"
27,"
6 cores 12 threads super fast!
","

  This CPU is amazing. It is great at everything. It can game, multitask, stream, productivity, and more. It’s priced good enough that even if you just want it for general computing it’s still great. This thing comes pushed to the limit straight out of the box pretty much. Traditionally I overclock every CPU I buy but with this one AMD have pretty much pushed them to the max for us. Which is great because it’s plug n play! Mine with PBO and Thermal Limits set to max stays around 4.250ghz on all cores gaming under full load with 1 of the 6 cores boosting to 4.35-4.15ghz. So in a game 5 cores will be at 4.250 ghz and one core will always be around 4.35-4.15ghz with that 1 core alternating so they take turns. This gives great ipc and single threaded performance as well as multithreaded. This gives high FPS in games due to the strong single core performance than a 4.3ghz all core overclock gets. You can basically set PBO to max and TBU to max and your motherboard and system will boost it as high as it can. It’s amazing it’s literally drop it in and your good to go this time around. No overclocking needed. I have this CPU in the Asus Prime X570-Pro motherboard if anyone was curious. It was 260 dollar board so it’s pretty nice imo. So your numbers may be different than mine. For cooling I’m using a simple Cooler Master Hyper 212 Evo in Push/Pull with twin fans. Keeps my CPU in the mid 30sC idle, in the 50sC in gaming rather it’s an hour or all day long. Under Prime 95 stress test it topped out at 76C then dropped back to 74C and stayed there. For a 35 dollar cooler pretty insane. I have great case air flow so if you do not do not expect these results. The best way to get more performance from your Ryzen CPU since it’s basically pushed to the max out of the box is via memory. You can look it up if you wish. Memory speed significantly effects your cpus performance at least in gaming. It was shown going from 2666mhz to 3600mhz memory speed in games was giving huge FPS increases. In almost all games 10-20 FPS increase with some games increasing as much as 30-40fps. So if you buy a Ryzen CPU for the love of god buy 3600mhz memory with it. I have 32GB of G.Skill Ripjaws in mine all running at 3600mhz and that’s using all 4 dimm slots 4x8GB sticks in duel channel mode. Fast memory paired with this CPU in a good motherboard means you don’t have to overclock or touch anything this time around and you get amazing performance in all regards. I have my 3600x and 3600mhz memory paired with a RTX 2070 Super that is overclocked really well and I am playing any games I want at 1440P maxed out getting 100+ FPS in pretty much everything. If you want a nice CPU for gaming, streaming, content creation, or anything else well you’re looking at one. At this point in time the Ryzen 3600XT is out now which is basically this exact CPU except it runs around 4.6ghz in the boosting alternative core and probably around 4.4 on the other 5 core. So you gain roughly about 200mhz over this 3600x by going with the XT. Rather that’s worth it well that’s up to you. At most the difference in FPS between the two might be 5 FPS at max. So just get whichever is the best deal. Even the Ryzen 3600 non X or non XT does very very similar in performance to the X and XT and is 150 dollars right now. Everything I said pretty much applies to all 3 CPUs they are just an amazing gaming chip.

","Reviewed in the United States on September 15, 2020"
28,"
Great Value (but buy on sale for $200)
","

  You get such an amazing processor for $200 when on sale. Comes with a nice cooler too. I bought a cooler Master too but found the stock cooler with my 3600x to be perfect since I don’t overclock. I recommend switching the thermal compound on it out with something of higher quality. As far as the processor goes make sure in the power setting to set your mininum processor state to 20 and maximum to 99. Doing this helps prevent any weird noises you might encounter. For gaming this processor is great. Barely hit 70 in most games and usually sits around 60-65 in processor heavy games. Now I like the stock cooler personally but I also want to warn people if you plan to overclock a cooler master isn’t a bad idea. Have a gigabyte aourus b450 board and the processor worked great after a simple bios update. I would definitely buy this again.

","Reviewed in the United States on April 16, 2020"
29,"
How ""upgrades"" should be.
","

  Great buy, it is a fantastic upgrade and stays cool and quiet with included cooler.Coming from a Ryzen 1600/b350M machine - so even the cooler is an upgrade for me (comes with paste, but replaced it with MX-4). My old MSI B350M has been rock solid and was glad it got the 3000 bios update - it never could OC my 1600 to ""X"" speeds, so no reason to try on a 3600. Decided to just go with the ""X"" version this time.It runs fantastic on my old B350M. Both ""Precision Boost"" and ""Overdrive"" show up on Bios after update. With everything on, I never see it dip under 4.2 GHZ and goes up from there.I left INTEL with my 1600, and I see no scenario where I would go back. AMD/MSi have earned a long term customer.

","Reviewed in the United States on August 2, 2020"
30,"
Great improvement over Zen plus
","

  This cpu is definitely a beast however had the 3600 been in stock when i ordered i would have just gotten that one.absolutely no issues so far did all the necessary bios updates and installed and did some overclocking. I am running it on the X470 Taichi board and was able to get a stable overclock at 4.3 ghz and as seen a bove got a very good score in cinebench r15. I got around 3857 i believe in r20. i play mainly apex legends and ESO. this is coupled with an overclocked RTX 2080 and has no problems keep it at 144hz until the usual frame drops that occur in game. I did need to push a little more voltage than i wanted to achieve a completely stable overclock(1.475 volts vcore) however when PBO was enabled i watched the vcore in HW monitor and was seeing it go as high as 1.5 so yeah.  Maybe a bios update coming for more power delivery optimization for my board.

","Reviewed in the United States on July 7, 2019"
31,"
Still Behind Intel for Gaming
","

  This is AMDs version of going from an IPhone 8 to an iPhone 9. They want you to pay up again a year later for a marginal performance increase over last years product. A 10-15% performance increase cannot justify the upgrade unless you just love to spend money.You would not even notice the gains in FPS. Going from 110 FPS to 125 FPS wouldn’t be noticeable for the majority of gamers. AMD still is behind Intel in clock speed and this cpu has virtually no overclock headroom so it cannot compete with the Now equally priced core i5-9600k in gaming. Just as the Ryzen 7 3700 cannot compete with the core i7-9700k. Sorry, but don’t believe the hype train. Facts are facts. I returned this and got an Intel because I don’t care about what’s popular I just want the best I can afford. Brand loyalty is for suckers.

","Reviewed in the United States on December 18, 2019"
32,"
Upgrade experience and performance tweaks
","

  ~4 stars, since its performance is so close to the 3600. Would be 5 stars if the difference with 3600 was under $20 or if it came bundled with a Wraith Prism cooler. Still waiting for my Xbox Pass after 2 weeks and several phone calls. May be a problem due to international shipping.Here's my experience with upgrading from a Ryzen 2600 with an Asus Strix B450.Quick take: Be ready to reset your CMOS on last-gen motherboards since any problem with memory, cpu fans, etc can result in total refusal to POST. Check your fabric speed to make sure it is matched 1:1 with your ram (fclk in BIOS).  Overall, has taken a little more monkeying around than I expected, but still an exciting upgrade to my 2600.BIOSThe BIOS on my Asus motherboard is pretty touchy about POSTing with the 3600x.  It will often power on the components but stay stuck with the red standby light. This happens when I try to set the XMP profile for my RAM, overclock the RAM too aggressively, or have any problem with the CPU fans.  If you run into this problem just reset the CMOS and try again. I was able to avoid the problem with XMP settings by just manually entering the RAM speed and timings, which work fine at XMP settings and even a little faster.  I would start with the low auto memory settings for the first boot and then reset and readjust manually after it is booting smoothly.Make sure you double-check for newer BIOS, chipset drivers and windows updates before upgrading. I forgot to do this and had some instability while updating this stuff through Asus Grid.Infinity Fabric clock and RAMAMD recommends Ram at 3600 mhz because it will run 1:1 with the infinity fabric. In Ryzen Master this is called ""coupled mode"" under the memory settings. After I set my RAM to 3600mhz I the fabric clock did not couple automatically and was still running at 1600 . There is an option to couple in Ryzen Master, but it crashed. The solution is to manually set the fabric clock with the fClk setting in BIOS. The infinity fabric should be set at 1/2 the frequency of your ram (3600 RAM =1800 IF). This dropped memory latency in AIDA from 82 to about 72. I was able to further raise the fabric to 1833 coupled with the Ram at 3066, which may be the limit for my chip's fabric. With tightened timings my latency is about 69.Temperature, voltage, precision boostThe idle voltage  is quite high, bouncing around 4.2 to 4.5 and the idle temperatures are around 50-55. The cpu regularly hits 4400 mhz or just under on a single core at a time. Nzxt's CAM software isn't able to read the temperature so I set the pump and fan speeds to a fixed 100% for now. I may use the mbo AIO header to bypass CAM completely if there isn't a fix soon.I tried the ""Gaming"" preset in Ryzen Master and got a couple more points in the single thread score in Userbench. Precision Boost Overdrive and +200 mhz Auto Overclocking do not work through Ryzen Master but are possible to enable in the BIOS advanced settings. After quickly running a few benchmarks and games I haven't noticed any boost in performance or observed the processor ever surpassing 4400mhz. I'm not sure if this is a compatibility issue with the b450 mbo or just the limited overclocking ability of Ryzen 3000.Sytem:Ryzen 3600X (Upgraded from 2600)Asus B450-I Strix GamingViper RGB 3600 CL16 (2 x 8gb) 16-17-17-34 1.35vZotac Amp RTX 2080Kraken X42 (push-pull)Adata SX8200 Pro 1tbDefine Nano S case(tested in a warm climate)

","Reviewed in the United States on July 12, 2019"
