,title,content,date
10,"
Awesome
","

  Wanted a CPU/build that would let me stream, play games, listen to music, and run background apps all at once smoothly. This delivers without even overclocking. (:

","Reviewed in the United States on July 3, 2017"
11,"
AMD is back and as of right now one of the best CPUs you can buy.
","

  Got this CPU and an Asus b350m-a Mobo. Did a small overclock to 3.7ghz on the stock wraith spire cooler. Really powerful CPU with a good cooler included. And just opening up task manager and looking at the 16 threads I have available to use even though I don't use but maybe 8-10 of them normally is just awesome. Intel had caused the market to stagnant at quad core. I'm glad AMD is back in the fight with these awesome CPUs. Maybe Intel will try to pick it up some now that they got some competition again.

","Reviewed in the United States on April 19, 2019"
12,"
1700 is the colossus killer
","

  This is hard to write.  I used to build nothing but AMD machines back in the tbird days.  They were the plucky underdog of gaming.  All was well until I bought the fx53.  I had every type of problem known to exist to the point where I was calling amd and talking to technicians at multiple points.  They did try to help but never replaced or refunded me either.  It ran nuclear hot and eventually after two motherboards and three psu's it fried.  I was only 17 and had saved up for over a year for this chip.  Any other build to that point for me was cheaper than just that cpu.  Never touched another AMD chip until now.  Since switching to Intel I have had no issues at all, they run cool and efficient.  Here's where the problem lies.  Kaby lake is good but mediocre.  Either skylake shouldn't have been released or it should have come with the Z270 features on it already.  When I came into some scratch, I waited (not my strong suit).  I wanted to believe AMD could once again topple a colossus.  They have.  Intel isn't going anywhere and nor should they, but it has made them sweat a little and I'm grinning the whole time.  Both are amazing and loved by me, the left side of my brain loves the low tdp and numerous efficiencies.  The right side of my brain loves that AMD has created a piece of sophisticated art while yelling out the window at the top of their lungs and never letting off the breaks.  We need Intel's responsible conservative nature, but we also need AMD's belt fed .50BMG levels of insanity.  It's not always smart to fix a problem with a sledgehammer but sometimes you actually do need one.  This thing is cheap for what you're getting and only 65w tdp with eight cores and sixteen threads...It's insanity incarnate.  I have it overclocked to 3.7 on the stock wraith cooler running idles at 38c and 1.185 volts. RAM is set to 2667MHz, but will soon be able to get 3200 as patches arrive.  Unless you are an extreme enthusiast, just get this, so many bases are covered from heavy workloads and rendering to gaming and graphic design.  There is some minor teething but most are already being fixed as I write this, it's new, there will be some tweaking required but nothing difficult.  Check out level 1 tech's review as I feel they did a much better job of explaining the architecture and expectations of the new design.  Ryzen is a sign of renewed competition which breeds smarter design.  Thank you AMD for never giving up and showing us that underdogs can once again rise like a phoenix.

","Reviewed in the United States on August 25, 2017"
13,"
... FX8350 and the difference in games and editing is like night and day
","

  I upgraded from an FX8350 and the difference in games and editing is like night and day. In photoshop I would crash the app if I had a youtube video or too many tabs open when I was using my 8350, but with this I haven't run into any of those issues. In games I have been seeing much cooler temps and jumps in performance with less stuttering and faster renders (may also have to do with updating my GPU).  I haven't overclocked this, and most complaints I have heard from it are issues with overclocking. Possibly something in place to keep speeds down to entice people to buy the more expensive models of the same chipset.  Still for my needs being games, editing, and running multiple applications at once this has been great to me. Idle temps have been around 30C, after a 5hr gaming session it only went up to 47C. To note I did not use the stock cooler. Great considering my 8350 was hitting 40-60c at idle.

","Reviewed in the United States on July 15, 2017"
14,"
this 8 cores have better consumption than my old intel i7-3770
","

  WAOW, Daily overclock at 3.725Mhz, on 1.275v , with AMD balanced performance windows plan, this 8 cores have better consumption than my old intel i7-3770  !!!This overclick put my r7 1700 above an ryzen 1800x without overclock , with the Wraith Spire cooler.In my professional job ( c++ programation) this is a beast! very very content to see that AMD is there to break the impossible Intels price for great workstation....  ( i7-8700  are pricier, and not so good in 16 threads competition on workstation loads...)great deal , thanks AMD

","Reviewed in the United States on March 26, 2017"
15,"
Wallet is now dancing in victory.
","

  I am using the stock cooler that came with the 1700. This 1700 will be not only for games but graphics/photo/video editing/encoding/raring and whatever else I can find or get interested in. I paired this with Asus Crosshair 6 Hero with bios ""1403"" and running well so far. I haven't used AMD since pre-built's had AMD Slot A Athlon. This cpu paired with a 1070 are kicking a lot of ass. So far I will be leaving the cpu to XFR 3.7 GHz boost. If I need more then I will try for 3.9 or 4.0 GHz. I was nervous about the memory problems, I am happy too say I have/had none. The board cycled through the different components and was okay. Memory used: F4-3000C15D-16GTZB.

","Reviewed in the United States on August 30, 2017"
16,"
Awesome upgrade
","

  Paired with a gigabyte ab350 gaming 3 and oc'd to 3.8 with no problems. The stock fan does its job keeping it cool that I'm considering returning my corsair H80i v2.

","Reviewed in the United States on October 19, 2017"
17,"
Don't buy that i7.
","

  Equivalent performance (or better with an overclock) to a 6900k at a fraction of the price. Don't waste your money on an 1800x when every 1700 overclocks to at least 3.9Ghz without much fuss. Best performance per dollar CPU in a very long time. Gaming performance is the only con I can think of. Sure, the 7700k will consistently deliver 20 more FPS... Until you stream, monitor your stream/chat in browser, open Skype, and play a game at the same time. That's where the 1700 shines: consistency across heavy workloads.

","Reviewed in the United States on July 11, 2017"
18,"
total disaster.  AMD, you screwed up big-time
","

  sigh...  don't use this for high compute loads.  I bought it JUST for that (make -j16 on linux) and its buggy as hell.  AMD knows it and they have known it for 2 years, now.  no fix in sight.  they'll tell you to disable HT, disable some of your ram, turn off other modes.  its crazy!I returned mine.  I gave AMD a chance and they blew it.  mind you, I don't love intel; not at all; but at least my parallel builds on intel will work and I won't have to wonder if it sigsegv'd on me or just SILENTLY CORRUPTED data and didn't tell me.utter fail, AMD.  please do better next time.

","Reviewed in the United States on March 17, 2017"
19,"
Great reliable processor that has handled everything I've thrown at it.
","

  Has been a great processor so far.  There was a bit of a fallout in framerate while gaming, but nothing that I can visually pick up.  It's been perfect for software development though (with lot's of VM's).Overclocking was pretty decent too.  Was only able to hit 3.4 Ghz on the included Wraith Spire cooler before temperatures got out of hand, but I've paired it now with a Fractal Design Celcius S24 and I'm able to sit at 3.9 Ghz, stable, at 1.375v for an effective 30% boost.  I was able to hit 4.0 Ghz stable, but only after going well into the 1.4v+ area and I wasn't comfortable with a 24/7 overclock that high.

","Reviewed in the United States on June 27, 2017"
20,"
Amazing performance
","

  I purchased this CPU within the week of its launch and let me tell you, it's very nice. At first, I asked myself what kind of computer I wanted. Ultimately I wanted a gaming PC, and ever since Battlefield 1 showed good use of a multicore CPU, im sure other developers will too, so I figured I buy this CPU so that it will last me a long while for gaming. As for performance, this cpu has seen some slow performance at its launch but gradually its performance has increased with optimization. My friend has used my computer for video rending for his youtube channel, and boy does it render pretty quickly. For the price, this processor does more than what you pay for, and will keep doing so in the future.My build:CPU: Ryzen 7 1700GPU: RX470 4GBRAM: 16GB 2666mhz Corsair VengeanceMobo: Asus Prime B-350 PlusPSU: EVGA 600W Bronze120GB SSD2TB HDD

","Reviewed in the United States on July 3, 2017"
21,"
A multitasker's dream
","

  This is a fantastic CPU, but with specific use cases.From a gaming perspective, the CPU is not much of an upgrade over my old 4690k (theoretically it is slower per core). There are only a handful of CPU-bound games that can utilize many cores. In fact if all you do is play at 1080p at 60fps, this thing would be an absolute waste of money (assuming you're coming from any modern CPU made in the last several years.) This is NOT a gaming CPU for the laymen player.However, this chip has enabled a different playstyle for me and my friends. With the additional cores, I can stream my games to others I am playing with cooperatively, while watching their own stream on a separate monitor, AND recording my own game, all at the same time, while playing at 1440p@165hz, without any drop in framerate from my game. I couldn't do any of those things on my 4690k, much less all of them at once.Outside of gaming, the multi-tasking capabilities are incredible. Videos can be encoded quickly and without disrupting computer use. I haven't overclocked yet so I can't speak much of the stock cooler, besides saying it is quiet and aesthetically pleasing; from what I have read it performs admirably during overclocking.There's really only two complaints I can levy at this chip. First, there are still plenty of BIOS problems with this chip, even after months of updates. Memory support for XMP is still a nightmare, and it requires a lot of manual tweaking to get right. I understand this architecture was completely new, but I feel like a lot of these problems should have been ironed out before release.Second, I don't understand why AMD is still placing the pins on the chip, instead of the motherboard. Intel has done this for years and it makes installation much less terrifying. It sounds like Threadripper is doing away with a lot of this and adopting pins on the motherboard, but it's just sort of an odd design decision.Heatsink installation is also kinda wonky, requiring different hardware and screws depending on what heatsink you are using.

","Reviewed in the United States on April 19, 2019"
22,"
Best streaming CPU money can buy
","

  The best investment I've made for my streaming setup.So some background to what happened with my PC. I turned my PC on one morning and it wouldn't boot passed the BIOS. I figured it was my motherboard going bad (was running an Intel i7 5820k btw) so I ordered a new X99 motherboard from MSI. Still no booting passed BIOS even with the new motherboard. The MSI board threw an error code telling me it was my processor. Come to find out, my older gigabyte motherboard fried the 5820k. Seeing as how the 5820k were still going for close to $400 I decided to do an upgrade to Ryzen.So I went with the 1700 and can say my system is now MORE powerful thanks to the additional cores and threads I gained. The 5820k was a 6core 12 threaded processor, the 1700 is 8 cores 16 threads and it chews through literally everything. Even gaming is better on it. Running benchmarks and testing out my stream on Twitch, I drop less frames and the stream runs alot smoother than on my Intel CPU. I'll likely stick with Ryzen for the foreseeable future. Welcome back AMD!(I overclocked the 1700 to 3.6ghz for starters, have a watercooler on its way to go further)

","Reviewed in the United States on July 25, 2017"
23,"
A cool processor with lots of potential
","

  Upgraded my desktop from a $290 Core i7 860 to a $290 Ryzen 1700, great performance and temperatures. This new processor is a bit over 60% faster per clock performance than my old i7, has twice the cores, and runs at half the temperature. In web browsing and idle, it stays under 40C at 3.6GHz with the stock cooler and arctic thermal paste. When running max heat stress tests such as Prime95, it stays around 65C on all 16 threads, so I have 15C more headroom to get to 3.8GHz and above during max load tests. My old Core i7 often got into the 70-80C range for gaming, and used 180W at load (70% usage). This processor uses around around 120W at OC with max load despite twice the cores and 1GHz higher frequency. You can do space simulation games and 4K60fps video at the same time with only 50% processor usage, my temps are under 50C in that situation. I later plan to do photo stacking with images that I take of the starry skies, and so every thread is appreciated, with lots of memory and speed in order to quickly process the RAW files. I cannot say much about high end gaming performance in Windows, as I am currently using Xubuntu 17.04 and an old Radeon HD 7750.The biggest problems though with this processor are mainly from the motherboards and memory compatibility. Though as of late June, many brands of memory are at or over 2933MHz, which can bring a 10+% performance boost over 2100/2400MHz stock frequencies. The included fan is a bit difficult to install if your board is flimsy, such as my MSI B350 Mortar, but my temps show my system is operating without an issue. My board allows me to do 3.6GHz on auto voltage, which tops out at 1.2v, lots of room before I reach the 1.35-1.4V safety threshold. The Gigabyte AB350 Gaming 3 board users can safely upgrade their BIOS many times thanks to redundancy features, but it was out of stock when I ordered my system. My Corsair Vengeance LPX 3000MHz C15 memory is running at 2800MHz with the MSI v1.54 Bios, using the XMP 1 option. I plan to test 16GB of memory at 2933MHz in the upcoming days, a huge improvement over 1 stick at 2133 to boot originally.

","Reviewed in the United States on August 11, 2017"
24,"
Do yourself a favor BUY and never look back
","

  I have been using this non-stop since the day of the release and I'll let you know now, I have never owned an AMD product until now. I love this processor. Love it. I have always been a budget oriented bang for your buck builder, and though I spent more on this then my last 3 processor combined, this has become the best thing to ever happen to my computing life. Everything is so snappy and video rendering has been nothing but a breeze to me. I am a PC gamer as well, and honestly I have had way better luck squeezing frame rates with this CPU then any other. I overclocked my CPU to 3.5 without even having to change the voltage and I have kept it at that since changing it. I haven't even bothered trying to go farther then that because it's just been so rock solid and pleasing that I have no reason to try to milk this any more. Goodbye Intel, I'll be enjoying this CPU for yours to come. Now if only I had the money to afford an AMD gpu to round out my build.

","Reviewed in the United States on June 3, 2017"
25,"
Great processor! Would buy again!
","

  After about half a year I have no words other than WOW for this processor. Want to run VMs? Easy. Program? Piece of cake. Act as a cpu for a home server? Done! Game? Good enough! Multitask heavily? Why not?! Overclock? Please do!The included cooler is alright, you can even overclock a little on it, but for the types of people likely buying this thing, get a better cooler.Get faster ram too, it makes a noticeable difference. I run my ram at 2800mhz.Honestly AMD did amazing with the AM4 platform and so far it seems to be more secure than the intel SKUs which is a nice to have.AM4+ is coming soon but I would still recommend this beast.

","Reviewed in the United States on June 27, 2017"
26,"
CHECK SEGFAULT
","

  I was so excited to have my 1700 clock to 4GHz out of the box @ 1.337V. I basically won the lottery! Come to find out almost a year later, when it is time to start doing actual production work, and using GCC; It is SEGFAULTing. This chip is completely USELESS under linux. Segfault is no big deal, they'll RMA it right? WRONG.I heard they had a super easy RMA process; this could not be further from the truth. If you're unlucky enough to get a SEGFAULT chip, AMD will force you to pay the $100+ return shipping on a $300 chip. No compensation for the inconvenience; I surely won't get an equal replacement. Not to mention I have to disassemble the PC, throw  $35 of paste out the window, wait several days-weeks of downtime, and reassemble the system using new paste (good paste can be cheap, but @ 4GHz it is not.) There is absolutely ZERO consideration for the affect of this process on their customers.I have been on team red since before the launch of the Opteron in early 2000-something? I have never had much issue aside from TPM modules on intel platforms; the TPM is easily locked, however. I have preferred the lack of an embedded backdoor in my AMD chips for years, unfortunately this is no longer the case with AMD either. Very sad to see both manufacturers jump into the same boat on this one. AMD is quickly proving that you ""get what you pay for"". We will be using Intel for our critical workloads going forward, until Cyrix comes back into the fray, or a proper CPU manufacturer emerges from the dust.I wonder, does IBM still make the POWER chips? I'd definitely consider using ISA again if it meant our labs were stable and capable of any COMPUTER PROCESSING at all, something my Ryzen chip can only seem to EMULATE.TL;DR:All in all buying a Ryzen chip was a waste of $1200 for the platform; an additional $200 in replacement cost, add to that $3000+ worth of downtime on the system. At the end of the day I didn't save any money over Intel when it was all said and done, thanks to SEGFAULT, and poor quality control. If you only want to use windows, and play games, you won't notice it much aside from the occasional BSOD; but the 9400F fits the bill in that case on a much lower budget. If you're doing actual PRODUCTION workloads, or want your computer, to do computer things; look elsewhere.

","Reviewed in the United States on July 30, 2017"
27,"
Upgrading from an old i5 2500k, I immediately noticed ...
","

  Upgrading from an old i5 2500k, I immediately noticed a difference in performance. Multitasking is so smooth now, and racing sims on Oculus Rift no longer struggle to both handle the oculus vr service and AI/Physics. Where my CPU used to be pinned at 100% it now rests at 50%. With a Noctua nh-u12s heatsink and 2 fans it was able to overclock to 3.85GHz @ 1.365v and idles at 30C, going up to 64C while gaming and 71C at extended full load.

","Reviewed in the United States on January 13, 2018"
28,"
I think more cores is better for everyone.
","

  After watching many youtubers talk about how awesome of a value the R5 1600 was, and based on current logic, it is right?, 6 good cores should be plenty for gaming and most tasks for at least another year or more. They are just now starting to use more then 4 cores now, so why not save money and pick up the 1600 over 1700. This logic seemed sound enough and I picked up a R5 1600, but before it arrived, I came across something that completely changed my mind as to the value of having more then 6 cores for mostly gaming. This quote if from the Galatic Civ 3 news page on a recent update to the game....""What core-neutral AI means is that the game will use all the CPU cores you have no matter how few or how many are on your PC,"" said Wardell.  We found that a large percentage of our players have at least 4 CPU cores and many have 6 or more.  This meant we could, literally, cut down turn times by a factor of 8 to 12 depending on the CPU. This matters because anyone who plays these types of games know that the late game can slow to a halt. It also allowed us to develop a substantially more intelligent series of computer opponents as well as create a more life-like background simulation that the players tap into.""With the current way of thinking about cpu's, it would make little to no sense to need more cores like 8 or 10 or 12 or even the massive 16 core Threadripper that is coming out unless you were doing some crazy amount of multitasking. That is because current programs and most games are only using a few cores and therefore having a few good cores with high speeds makes the best bang. What AMD clearly knows, and all of us will soon find out, is that programs are going to start making the jump to spreading out the workload to all your cpu cores more evenly, making high clock speeds not as necessary, and being able to actually take advantage of a bunch of cores for any task by spreading out the load to all the cores. This makes a 16 core 32 thread Threadripper actually make sense, since you will see a performance boost with programs who will spread out the load to all the cores.So what all this amounts to is that while a good 6 core cpu will be able to handle things just fine for a bit, it is not quite the best value when you consider the way programs are going to start utilizing more cores. I returned my 1600 and got me a 1700, because things are changing fast in the computer world, and I think those few extra cores are going to start coming in handy for everyone, not just those who are multitasking.

","Reviewed in the United States on May 23, 2020"
29,"
This thing is really fantastic
","

  I just built my first box and read about the Ryzen, liked what I read, and thought I'd give it a shot. I love it.I've never had a machine this fast. The chip isn't the only reason it's fast, but it certainly helps. It's pretty awesome doing things like converting Flac to MP3 16 files at a time. And you can do so much multitasking that you'd have to be a very heavy user to make this thing slow down. I can run Visual Studio, serve up Plex, browse the interwebs, and load up whatever I want in the background, as well as encode video simultaneously without any slowdown at all. It's fascinating really.I've overclocked it to 3.7Ghz at 1.275v on the stock cooler with no problems. I could probably tweak the voltage down a little, but I need to test further. I keep debating about whether or not to get a better cooler, but on reasonable stress testing it never gets over about 65c with the stock cooler running at 100%. Pushing it to 3.8 is too much for my chip. I'd need another cooler for that and I really have to pump up the voltage to more than I want. And running Cinebench I don't get enough difference between 3.7 and 3.8 to warrant pushing it harder. The two are within about 50 points of each other. And at 3.7 I'm getting the performance of a stock 1800x per the CPU-Z benchmark test. So I'm happy.I don't have a drawer full of chips to test this against, but based on all of the online reviewers this chip is worthy. It's well-priced, comes with a pretty solid cooler that you can overclock with, and it can handle anything you throw at it. I'm considering building a box for my wife as a Christmas gift and if I do I'm definitely using this chip. AMD is in the game!

","Reviewed in the United States on July 24, 2017"
30,"
Ryzen! RGB cooler! Great stock cooler!
","

  Got this to replace my FX8350. Chose this over the more expensive, slightly improved models because this one comes with the Wraith Spire RGB cooler.Pros:- Ryzen. Better all around than the FX series.- Wraith Spire cooler is beyond acceptable. Of course, I still recommend using your own thermal compound after cleaning the crap off of this one.- Wraith Spire cooler is RGB!! My Asus Crosshair VI Hero motherboard works so well with it!Cons- It can be difficult to figure out how to orient the cooler for the best flow of wires. This is less the product's fault and more just general design of all CPU coolers.

","Reviewed in the United States on July 3, 2017"
