,title,content,date
10,"
POUND FOR POUND, MONSTER CPU!!
","

  I had an unexpected crashing issue with my 7700k/msi gaming7 MB. Couple of flashboot restarts scared me enough to not want to turn the computer again. SO since I wasn't ready for the issue I didn't have a prebudget ready for a new $300+ CPU and probably $150-175+ on a MB. Which led me to this CPU. 6cores, 12threads, and its unlocked for your overclocking pleasure, at only $159. paired it with the $95 B450 Mortar Titanium from msi. With this thing overclocked to 4.2Ghz(using 360rad liquid aio) and a 2080ti its able to deliver 4k on ultra w/ raytracing off a whopping 90-100fps with zero dips. and w/ Raytracing on ultra along with everything else IN 4K, it still has an avg of 40-45fps. So if your looking at another cpu at this price besides this one, you should be ASHAMED OF YOURSELF!RYZEN2600 ALL DAY EVERYDAY!! BEST BANG FOR BUCK CPU HANDS DOWN!!! AND ITS A COLOSSAL SIZED BANG YOUR BUCK TOO!!!! GO AMD!!!!!! lol:)

","Reviewed in the United States on October 24, 2018"
11,"
Intel man for 29 years, taking the AMD plunge.
","

  I like it so far. Runs circles around my older gen i5. I will be doing a FULL review of this and my new system pending some funding issues.

","Reviewed in the United States on January 10, 2019"
12,"
Initally felt ripped off, but AMD pulled through as always
","

  The ""feeling ripped off"" part was complete user error mind you. I somehow disabled or didn't turn on ""Multithreading"" for this after installing and setting up the new PC. Task manager was showing six cores, as it should, and I didnt question it. However after the recent month of playing newer games and them all being absolute CPU hogs, I started looking into why this CPU was performing worse than the FX 8350 I upgraded from. Long story short I downloaded AMD Ryzen Master (software used to monitor and/or overclock your AMD Ryzen Chips), noticed the ""multithreading"" option was turned on without realizing at the time it was off before, check Task Manager again and boom, suddenly my PC is running on 12 cores (6 cores, 6 threads)I was bewildered. Simply by downloading this program, I damn near double the potential power of the CPU.I didnt stop there though. The base speed is 3.4GHz with the BIOS automatically overclocking it to about 3.7GHz.I turned off the auto overclock through Ryzen Master and did it myself.With a Corsair H60 CPU cooler, 1.4V, I can safely run stress tests for several minutes at 4.2GHz.I could probably go higher but I am now absolutely in love with this CPU and want it to last as long as possible.Also there is literally no need for me to go higher. Streaming and gaming at the same time, even at slow encoding speeds, I never break 80% CPU load or 70 degrees Celcius.So note to new builder, make sure you enable multithreading. And if you aren't sure, just get the AMD Ryzen Master program and it will make sure it's on for you.

","Reviewed in the United States on November 16, 2018"
13,"
CPU is great, heatsink needs work! (also package fail!)
","

  The CPU itself is great!  I'm glad that AMD is finally starting to make a comeback (I haven't used AMD CPUs before this since the heyday of the Athlon64 x2!).  Six cores handles gaming and multitasking like a champ, and runs nice and cool.The heatsink, however, was a HUGE pain in the ass to install!  The thermal paste it came with was contaminated by debris (possibly due to damaged packaging) so I had to strip it off and supply my own thermal paste, and screwing this heatsink down onto the motherboard was exceedingly difficult (and I work on Cisco UCS blades!).  AMD needs to rethink their heatsink designs and go back to the clamping kind of heatsink.  Once installed, this cooler does well, but just installing it is a nightmare!

","Reviewed in the United States on August 24, 2018"
14,"
This things is Definitely worth it to me, Very Very Good
","

  Moving up from Athlon 4x 860k an wow is this a Step up. I can feel it but here's some numbers:In MHW I had 30 fps Max in Ancient Forrest but it jumps alot.An in fights it's avg in the low 20's, an even 19 Fps.However with my NEW RYZEN 5 2600!! I'm getting rock steady 60fps only time it ever change is in loading screen 🤷🏾‍♂️ basically it's beautiful.Legend of Legends: I use to get like 144 Max I believe now it's 360+ to 400++

","Reviewed in the United States on March 4, 2019"
15,"
The best current value CPU for Gaming and Productivity
","

  I upgraded from FX 8370 and the difference and performance is crazy. From a Cinebench score of 682 score overclock 4.45 ghz 8370 to 1357 on R5 2600 is a big uplift. My gpu was being bottleneck too and now the perfomance of the gtx 1060 is even better. I would say the cooler is good if your are not going to overclock, if you do at most I got a 200 mhz increase so I used my old cooler Cryorig h7 and ordered for free the AM4 bracket and the overclock from 3.7 is now 4.10 ghz, my chip can't reach on this cooler to 4.2 sadly but at 4.10 is fine. Also be sure to at least pair it with a memory that reach 3000mhz. I am happy with the upgrade and can't wait to see how AMD with Ryzen and the next gen have in store

","Reviewed in the United States on January 10, 2019"
16,"
Not the bleeding edge, but great for 99.9% of tasks
","

  I just used this processor to upgrade one of my daughters' PCs to a spec capable of running a high-end VR headset.  It replaced a 3-core AMD APU.There's a wide range of Ryzen CPUs.  They have varying numbers of cores, some support hyperthreading, some don't, some have integrated RadeonHD graphics, some don't.  You can pretty easily find sites online that will tell you how to decode AMD's Ryzen model numbers to make sense of what's what.This processor, the Ryzen 5 2600, has 6 cores at 3.9GHz that can run up to 12 simultaneous threads, but no integrated graphics.  That's fine if you want to use it with a separate graphics card, and 6 cores should be plenty for almost any normal workload.  It requires a Socket 4 motherboard.  It's a pretty good middle-of-the-road price point — good performance for almost any task, but not up to the point where your credit card flees screaming at the mention of its name and extreme gamers offer to duel you for possession of it.So there you go.  Proven AMD architecture, good bang for the buck, and comes with an almost-dead-silent CPU cooler.  Unless you're a celebrity gamer with an online handle that causes lacerations at 30 feet (or at least, want to be one), what more do you need?

","Reviewed in the United States on August 24, 2018"
17,"
Awesome Value! Check Motherboard BIOS compatibility before installing
","

  I replaced a 10 year old Core 2 Duo based system with a rig that sports the Ryzen 5 2600 at its core. After reading reviews, benchmark data, power usage data, etc. I decided I would finally give AMD a try. I used to shy away from AMD because there wouldn't be enough of a price differential in AMD's favor to justify moving to AMD. I have no regrets replacing my media server with this solution and here's why:* Power: Six cores and 65W rating means the purchase price alone will be offset by power savings in the first 18-24 months.* Speed: Six cores x 3.4GHz processing speed will drastically reduce the time to transcode videos and increase the number of clients I can support with my Plex server, while serving up all the other services I run on the box.* Value: Six cores from the competitor will run about $100 more for the CPU alone. Add the extra 30W (95W TDP vs. 65W TDP) and the power bill for the competitor equivalent will be about 35-45% higher. I also read somewhere that AMD hasn't been changing the socket requirements and forcing users to buy new motherboards with subsequent processor generations, which is yet another plus as long as this holds true (and is technically feasible).The only word of caution I have is this: If you're performing a new build and don't have any older AM4 CPUs lying around, I highly recommend checking your potential choice of motherboard for processor compatibility prior to ordering. I chose a B350 board and had to get a boot kit from AMD to facilitate a BIOS update to make this CPU work with it. This oversight cost me more time and hassle since I was unwilling to seek out or pay for alternative solutions to my issue. In the future, I'll be sure to check the vendors' support sites and make sure I buy a motherboard that supports the CPU from its ""Base"" BIOS version.My only complaint is that the hold-down screws for the heatsink have too much spring tension, which makes threading into the backing plate a bit challenging. I also ended up rotating the fan 90 degrees on the heatsink so that the logo would not obstruct the DIMM slot. I could have oriented the cooler's logo over the heatsink on the opposite side by rotating the cooler 180 degrees instead but felt it was worth the effort to ""fool-proof"" myself.I have a 3rd generation i7-based PC that I will more than likely replace with the AMD Ryzen 5 in the near future. In fact, I look forward to it.

","Reviewed in the United States on October 10, 2018"
18,"
Best CPUs for cost-to-perfomance and Gaming
","

  I purchased the Ryzen 5 2600 for my sons gaming build. I personally own the Ryzen 5 3600 in my gaming machine and knew that these Ryzen CPU's are hands down the best CPU's on the market... Many may disagree with this statement but let me explain why.Price:Ryzen CPU's are priced much lower than Intel counterparts and offer a better price/performance. Pairing a Ryzen 5 2600 with a AM4 motherboard is much less than the equivalent pairing of a Intel I5-8400 with a 1151 socket. $120 for a Ryzen 52600 or $245 for the Intel equivalent.. i'm sure you can do that math.Performance:While the I5 mentioned above technically is slightly faster in single and quad core operations, the Ryzen 5 smokes the Intel I5 due to it's hexacore configuration. Pair this with a decent overclock and you have a capable processor that comes in at half the price of the competition.The Ryzen series cpu's like a good fast ram. There are plenty of options to choose from here on Amazon but I personally went with the Patriot Viper 4 16GB (8x2) 3200 Mhz ram - https://amzn.to/31vUnPi and have not regretted this purchase one bit.Future Proof:With every few iterations of the Intel CPU's comes a new chip set and corresponding board configuration. The Ryzen series processors (Now Gen 4) are all compatible with the AM4 socket. Not only does this make building your rig easy, but there is some assurance that when you want to upgrade to the latest Ryzen CPU you will not have to buy a new board and possibly ram on top of it. Most upgrades I have seen consist of a newer gen processor and a motherboard firmware update.I am not a AMD fanboy and do enjoy seeing the performance and specs coming from the Intel processors. Saying this, I do know how to spot deals and at sub $130 this CPU is an absolute monster.Recommended pairingsPatriot Viper 4 16GB (8x2) 3200 Mhz DDR4 ram - https://amzn.to/31vUnPiMSI B450 Gaming Plus Max Motherboard: https://amzn.to/2UtQF7mAMD Ryzen 5 2600 Processor - https://amzn.to/39cvPO9Thanks for reading, hopefully my review helped provide information towards your purchase.Happy Gaming!As an amazon associate I earn from qualifying purchases.

","Reviewed in the United States on November 4, 2018"
19,"
Build your own.
","

  Like the title says.  Build your own.  Why, you ask?  Very simple and I'll give you a very good example.  I had an Intel Core i5 chip on an intel Motherboard.  I've always built my own and I built that one in 2010.  With age and some other factors thrown in it started to perform very poorly.  So, feeling lazy I ordered an already to go refurbished HP Elite Desk 800 G3 with a core i7 in it.  I like to game a little (truth) and I figured I would add my pci-e video card to it and be good to go.  Not so fast, my friend.  HP's motherboards, power supplies, and cases are all propietary.  What that means is.....no upgrades unless you want to put up a serious fight and do some hours long series of modifications on the power supply to get it to work.  So, sent it back and ordered the AMD Ryzen 5, 16 Gig of DDR4 RAM, and a Asus Motherboard.  Used my old case, power supply, hard drive, video card, etc and put it together in an hour and had it up and running in two.  $400 out the door and I couldn't be happier with its performance.  I'll update on gaming performance in the next few weeks and give a final verdict then, but it seems pretty good so far.

","Reviewed in the United States on January 11, 2019"
20,"
Eh
","

  I bought this to upgrade my Intel I5 4570 (which i use with Asrock z87 Extream4 and 8GB ram)). Bought this as well as an Asrock Fata1ity x470 (Which by the way is terrible and nothing but problems and Bios is ugly and pathetic)  and 16GB ram.Now I don't know what the problem was (see Asrock above) but there was no perceivable difference (speed or otherwise) from this Ryzen 5 2600 cpu then my ooooold i5 4570. I was totally NOT impressed and disappointed. After fighting with and dealing with Asrock motherboard (which was even a bigger disappointment as I use to love Asrock but never again as they have dropped the ball and sunk to VERY low end. even their mid-high end acts like low end with their awful Bios). So after I finally get Asrock board working correctly, I was stunned at how little improvement there really was from my old cpu. Not a whole lot different and defiantly not worth the $ to improvement ratio. Sent it all back. I really really wanted Ryzen to be a great upgrade but it was just not. I do think though that if I can find a better Motherboard, Ryzen has a better upgrade path and more future proof then Intel. With Ryzen Motherboard's you can at least upgrade to several higher Ryzen CPU's before having to upgrade the whole system(like Intel). So I'll probably stick with Ryzen but wait in till I can afford a higher Ryzen cpu then a 2600. Sent it all back for now though as there was little difference between what I have now and this Ryzen 2600.

","Reviewed in the United States on October 24, 2018"
21,"
Great CPU for the price.
","

  Coming from a I7-3770 to the Ryzen 5 2600 has been great.  With the stock cooler and stock settings it performs well temps are ok had a high of 76°C in Cinebench R20 with a score of 2691 multi core.  Of course I had to over clock it with all cores locked at 3.8 GHz and auto voltage temps reached 81°C Cinebench R20 score of 2891.  I did try 3.9 and 4.0 GHz with stock cooler and some voltage increase. I didn't like the temperatures and ordered an aftermarket cooler.With the DeepCool Gammaxx GT 3.8 all core auto voltage temp reached 59°C in Cnebench R20 score of 2920.  I settled in at a 4 GHz clock with a bump in voltage and bus speed temp reached 61°C in Cinebench R20 score of 3070 in  Pic above is final settings and temps after running Cinebench 20.PC SpecsRyzen 5 2600GigaByte B450 Aorus MCrucial Ballistix 3200 MHz DDR4 DRAM 16GB(8gx2)PNY XLR8 GTX 1060 6GBDeepCool Gammaxx Gt BK Air Cooler3 Deep Cool RF120 RGB (12v) Exhaust3 Cooler Master Master MF120 Halo ARGB (5v) IntakeMontech Air 900 Mesh BlackCrucial P2 500GB NVME M.2 SSDWestern Digital 1tb 7200 rpm HDThermaltake Smart 700W 80+ White Certified PSUCudy WE3000S AX3000 Wireless/Bluetooth WiFi 6 PCIe CardOverall very pleased with this CPU for 2 months of use. Might have more headroom for overclocking but I am happy as of now with this set up. New Sapphire Pulse rx 5600 xt BE  on the way might make me try to push it a little more but very pleased.

","Reviewed in the United States on January 10, 2019"
22,"
Beast for money, our go-to CPU choice these days.
","

  Amazing value and truly more PC than most useslrs ever actually need or have a use for.  Loves fast RAM, 3000Mhz minimum in my opinion and 3200Mhz is tits.  It'll run much faster RAM like the 3600Mhz and some 4k chips, but I didn't notice a value increase worth spending money for the faster RAM and I get better multi-tasking it seems by using that money to add more GBs of 3k or 3200Mhz.  We have 3 Ryzens in our home office, an R7 2700 and (2) R5 2600's.  Two are running 32GBs of Corsair 3000 and 1 is running 16GBs of 3200 and all run anything we throw at them.  The 2600's do everything we need and the only reason for the (1) 2700 was because of the amount of multi-tasking workload that it's used for simultaneously... But I will say that it's not the normal usage most people will throw at their PC.  When people ask me about the PC's that I build for daytraders and then start talking about their need for the fastest CPU around usually they don't realize that they're willing to blow all their money on the chip and then bottleneck themselves by cheaping out on everything else.  Skip the stupidity and marketing BS.  These are beastly chips that handle massive amounts of workload very quickly... Spend the money to get a motherboard, RAM, Drives, and GPU card that match your needs and expectations because when you eliminate bottlenecks you get an amazing value and a stellar PC.  Also, don't neglect a good case with proper airflow because heat kills electronics.  Water cooling is not needed and a good down-firing cooling fan such as the included one or even an upgraded one is all that you need, they also help you to keep the VRMs and other critical components cooled unlike when you choose the water cooling route.

","Reviewed in the United States on December 15, 2018"
23,"
Fantastic value and performance
","

  AMD really nailed it with this CPU. It lands in that sweet spot of performance and price and offers a lot of power for the money. I included this CPU in my recent gaming / multipurpose build and love it. I chose this CPU as I wanted something that will last a while and not become obsolete in a few years while chewing through everything I throw at it. I have this paired with an RX580 GPU and 16gb or ddr4 3000mhz ram. Intel's I5 8400 is probably it's closest competition but the Ryzen 5 2600 clearly beats it in my opinion with the multitasking potential of this CPU. The stock cooler will get the job done but if you want to overclock it (I have no need at the time to do that) I'd invest in a better cooler or get the 2600x version

","Reviewed in the United States on October 15, 2020"
24,"
Amazing value
","

  Amazing cpu, really shows intel how overpriced they are, if you’re looking also at the 5 2600x this cpu is literally the same just clocked a little lower but if you have a good cooler you can still clock it just as high but be wary of the volts because the other is designed for higher volts, I run mine at 4ghz and with a coolermaster ML 240r I get 30c idle and low 40s gaming for hours. Have fun go team red

","Reviewed in the United States on November 20, 2019"
25,"
So good I bought it twice.
","

  Bought one of these for what used to be my main rig, and another for a secondary mini-itx build, not sure which one is which anymore though.GREAT processor, all the cores/threads allow me to have a bunch of stuff open at the same time with no hiccups. Throw whatever you want to at this CPU and it will take it like a champ.As you have probably heard by now, the Wraith Stealth is a beast. I used it for months in my main rig and I'm currently using it in my mini-itx rig. It's great. Most Ryzen chips won't OC well so you probably don't need an aftermarket cooler anyways if your case has good airflow.If you want to run CPU intensive programs smoother you will need fast RAM. You can overclock your RAM with the ""Memory Try it!"" setting in your BIOS if you have an MSI motherboard. So buy fast RAM or overclock your RAM.I was so satisfied with this CPUs performance I went out and bought another to replace my Intel garbage. I couldn't upgrade to the next generation of Intel CPU's even though it was the same socket so I just ditched it and went with AMD.Best CPU on the market in terms of optimizing price and performance. You will not be disappointed!

","Reviewed in the United States on September 25, 2018"
26,"
Heart of My Workhorse of a Computer Build For Under $900
","

  As the title says, I built a beast of a computer for under $900...that's everything including the Windows License.I use Presonus StudioOne 4 Pro and Notion 6. I have an overclocked Ryzen 7 1700 in my studio. I decided to build a ""budget"" computer for my living room with this processor for editing, mixing, and mastering, so that I could do this tedious process out with my family and be a little more social.I am very happy with my decision to use this processor. I chose to go with stock cooling and not overclock this one. I paired in with my RX570 and 16mb of 2400 RAM.It has handled everything I have thrown at it without barely breaking 100 degrees Fahrenheit. The max I have thrown at so far is probably about 20 digital tracks and roughly 6 more analog tracks with many layers of effects. I use a lot of high resource VST plug ins, such as Melodyne and Kontakt.At first I was trying to get by on my ""budget"" build with 8GB of RAM. This was causing problems when I had 12 or more tracks going, but after I upgraded to 16gb, I have had no problems at all.I notice only a nominal difference between my 2 computers in regards to rendering time. I am not a ""hardcore"" gamer, but the games I do play, such as Starcraft 2, play very smooth at max settings with the R7 570.Bottom line is that you can  have an incredibly powerful computer without spending over $900 total easily, with this CPU at the heart of it. And I really like the future of the AM4 socket, as upgrading will hopefully be real easy if that is ever even needed.

","Reviewed in the United States on August 10, 2018"
27,"
Can't think of a single other chip at this pricepoint that rivals it
","

  I absolutely love this CPU.  Well done AMD!  It comes with an included cooler which is super easy to install and has pre-applied thermal paste (which considering you won't be overclocking this it just means you're saving that much more money on your build).  Great performance, and now enough time has passed where Ryzen Drivers are actually super stable.  Some would argue ""get the Ryzen 5 2600X, because it is only $16 more and has a higher base clock with a better cooler"". However, I would argue that $16 for an extremely small bump in performance could be set aside into getting an upgraded SSD, or put towards an upgrade in GPU, which would carry more impact. That having been said, Ryzen unlocked all their chipsets to be overclockable, so you're really paying $16 more for a better cooler, and a chip they claim is better at overclocking.

","Reviewed in the United States on March 25, 2019"
28,"
Best price for the performance.
","

  I got this for around $160, and I love it. Although I have to say that it is my first pc build, it came out great. I little problem with it. The only problem was mounting that fan that comes with it. I don’t know if that’s the problem with the motherboard or the fan. The fan is very hard to install due to the springs. You have to slowly screw in each screw one at a time, little by little, and if you mess up even slightly, you start to break the board and the screw. Other than that, this is a great CPU. I paired it with a GTX 1060 and it runs games on high generally above 100 FPS. Although AMD CPUs, especialy the Ryzen line ones, are not the best at running games, they definitely give you the best price for preformance. Just make sure to do the bios and other updates, my mouse was not compatible until I did.

","Reviewed in the United States on November 6, 2018"
29,"
very good CPU, terrible cooling
","

  I'm not sure why I did this, but when I was assembling my new computer I was feeling grouchy about thermal paste and told myself that surely AMD is selling adequate cooling for their products when used at the stock settings they were designed for.  I wasn't going to overclock so the product they are selling should work.  ...... Wrong.  I don't know why I trusted AMD, but it was absolutely the wrong call.  I powered up my computer and noted in the bios it was running hotter than I expected.  After installing windows and Steam, I finally tested it with a game released in 2012.  FAIL.  The CPU, with AMD's supplied thermal compound and cooling fan, immediately hit max temperature.really I shot myself in the foot by putting any trust in them.  I had to power down so I could disassemble, take off the cooling fan, and applied 2019 arctic silver paste.  With real thermal paste applied the CPU is now within acceptable range when gaming, but it's still a tad on the high side.  My next step if I want to reduce this would be to buy and install a different CPU cooler.Second note: the CPU cooler was awful to install. It has spring mounted screws that don't drop into the holes so it was very difficult to line up and screw in.Still, this is a great amount of processing power for the money.  Just be aware that you must also buy thermal paste, rubbing alcohol (to remove the original crap paste), and a good CPU cooler even if the only use will be at settings AMD designed and sold it for.

","Reviewed in the United States on August 27, 2019"
30,"
AMD Stepped Up Their Game
","

  Friends of mine urged me to go with Intel due to it being better for gaming, but I'm glad I went with AMD for my build. Paired with an RTX 2060, I have had no problem running games at 1440p 60fps+ at ultra settings.The Wraith cooler is a great bonus, though I swapped mine with an ARCTIC Freezer 34 eSports Duo. With this set up, the CPU stays cool around 45c at full load.I was able to OC this CPU to 4.0GHz @ 1.3125v. I decided against a constant OC as the XFR2 was boosting to 3.9-4.1GHz on demand.If you're looking for an excellent budget CPU for gaming, this is as good as it gets.Tip: If you're looking to OC, use the Ryzen Master software to test stability before committing the changes to your BIOS.

","Reviewed in the United States on October 24, 2018"
