,title,content,date
10,"
Achievement Unlocked!
","

  Getting 12000 Hashrate in RandomX which is 12x more than my i7-6700k at half the power consumption.RIP Intel.

","Reviewed in the United States on July 15, 2019"
11,"
Awesome CPU! Get it!
","

  This CPU is a blast! For $500 + tax that I spent on it's a steal.Here is my system:Motherboard: AsRock x570 Pro4CPU: Ryzen 9 3900XRAM: Corsair 2666 CL16 128 GB (4x32GB)NVMe: Silicon Power 2 TBGPU: Radeon Pro WX 2100I also tried 3200 CL14 RAM in all 4 slots. It did not work with XMP enabled, as predicted by the motherboard specs. But it worked fine at 2933 and 1.35V with all 4 slots filled, so you can use any DDR4 3000 MHz with it in all 4 slots. DDR4 3200 CL14 worked well with XMP enabled with 2 slots occupied. But for my project I absolutely needed 128 GB of RAM, so I bought the fastest available 4x32GB RAM for just $620 from Amazon (it is available at Corsair Web site at $610), and it works flawlessly with XMP enabled, at 1.2 V (and I don't want to overclock).With 3200 CL14 RAM my system scored 12650 under Geekbench 5 on Ubuntu 18.04 (and about 11850 with 2666 CL16 RAM).So now I have a ridiculously powerful computer that cost me only about $1500.

","Reviewed in the United States on August 24, 2019"
12,"
Stay away. Read review
","

  Great CPU.  Upgraded from a i5 4590.  Obviously there is a huge difference there. Initial testing and use of the CPU showed promising performance.However, there are issues:The CPU worked great for about 3 weeks, before I started having issues waking from S-3 and POSTing.The POST issue was traced to the MCC. What I found is that it would fail POST @ anything higher than 2400MHz, regardless of RAM modules installed.  I was running 3733 stable for weeks with no issue. Rebooted one day and it failed POST. Tried all 4 sticks individually to POST anything about 2400Mhz.As other reviewers have reported, the temperatures do run quite hot at times. I am not overclocking. Using the stock cooler, temps would go as high as 70c while gaming for extended periods. Prime95 showed 80c @ 1hr.  Idle can be anywhere from 30-40c. I did not invest in aftermarket coolers or AIO due to reviews showing negligible differences in temps.Between the wonky boost clock settings and the high temps, I'm not sure if this made the MCC fail on the CPU.Received the replacement today and the device now operates as intended both with S-3 and RAM.I generally favor AMD over Intel. Loved the 8350 as it was stable at 4.9Ghz for 5 years before failing.My advice, wait until there is another revision to this CPU.  I'm concerned that this CPU may give me issues in the future. I know someone who bought the 3800x and had very similar issues, there are also other reviews reporting likewise occurrences.UPDATE 4/3:Received replacement CPU.  Worked for about a week and then refused to POST again.  The issue occurred again where the RAM would fail POST.I tried:A different motherboard (Gigabyte AORUS)Different RAM modules rated for 2400The one time I got it to boot memtest showed no errors on the 3733.Different RAM kit @ 2133Different PSUReset CMOS on both boardsBIOS was fully up to date on both.This CPU is trash. 2 bad CPUs in a row? I’ve been buying AMD for years.As previously stated, I know someone who had a similar experience with the 3800X. Did two RMAs before refunding.Returning this and getting an i9.

","Reviewed in the United States on July 15, 2019"
13,"
Awesome Processor!  Note for Early Adopters on Temps/Voltages
","

  The new Ryzen 3000 series chips are amazing.  I was looking to replace my aging Haswell (4th Gen) Intel Core i7 4790k with something more modern - and when I read about the new Ryzen 3000 series, I waited an extra 6 months to re-build my PC...and boy am I glad I did!  I cut encoding times for a 1080p 2 hour movie from 2 hours (near real-time) to < 30 minutes!!  And through the power of the PCI-e 4.0 that this enables (when paired with an X570 motherboard), my storage access is now running at 5GB/sec write and read (with a PCI-e 4.0 enables NVMe SSD).  Everything is blazing fast even when I have a ton of stuff running.  If you’re looking for the ultimate chip for content creation, coding, and a very good option for gaming also (even if it gives up a few FPS to the highest end intel chips), look no further!!  And it even comes with a passable cooler (if you don’t mind a bit of noise and don’t plan to overclock) with nice RGB LEDs built in.Quick note for early adopters with first generation X570 boards - several boards (mine included) want to give this chip more power than is really needed.  On stock BIOS settings (with automatic voltages), it was providing upwards of 1.5v under load, which would cause the chip to get towards or above 80C, even with a high-end AIO water-cooling system.I put in a manual voltage offset of -0.20 so it doesn’t go above about 1.3V - at that voltage, it performs wonderfully and even under sustained 100% load it never goes above 69C.  I gave up a few points in high end benchmarking but in real world loads (even encoding), it’s comparable performance and should improve longevity.

","Reviewed in the United States on October 11, 2019"
14,"
Game bundle only for Windows Users
","

  The advertised game bundle is apparently only for Windows users as they require a use of a verification tool that only works on that OS. Neither Firefox or Chrome with hardware acceleration or running in WINE in a Linux OS worked. I attempted contacting them more than once explaining my use case that I was going to use the chip in a Proxmox environment with a Windows VM and was willing to verify my hardware from any kind of Linux command or providing pictures or physical evidence but was basically told to suck a lemon you need to run the software from a Windows OS with the chip installed.So buyer beware AMDs Linux friendly reputation is BUNK.

","Reviewed in the United States on March 22, 2020"
15,"
This Chip Screams!!!
","

  I've coupled this with a Gigabyte x470 Aorus Ultra Gaming (Didn't need the PCIEv4). And this CPU screams. I was reaching 7k on Cinebench R20 with Stock Cooler. I'm not into OC as much as I used to be. Given that when this CPU, I've seen reviewers only getting 4.3GHZ on all cores. There is kind of no point unless you somewhat want a ~6% gain. So I typically don't OC my Rigs anymore.I'm looking forward to Game+Stream+ContentCreation+PhotoEditing

","Reviewed in the United States on October 18, 2019"
16,"
3900x
","

  First, I have been with rog line my entire time with intel.  Since AMD made a big headline recently about the 3900x.  I built a new system with this mobo.  Very disappointed.  There's a voltage and temperature issue with this processor and immature mobo, which ramp up the fans up and down constantly due to high  idle temp is 5x to 6x.  Just open a firefox browser, temp went up to 65, then fans ramp up really loud.  Very very annoying.  I searched the web and found out that many people are and having the same issue.  Suggested lower the cpu voltage from bios, which I did.  Also used AMD power balance.  Anyway, returning these.  Can't deal with this right now.  I hope this will be a fix soon.

","Reviewed in the United States on November 6, 2019"
17,"
This thing is insane
","

  I upgraded from a 2nd gen i5 to this. It's a huge difference. I would go as far as to say this processor is overkill. CPU intensive games used to run my i5 to 90% cpu, now with the 3900x they run at 5%. Streaming at 4k while playing games? 20% cpu. I did a prime 95 stress test on it with the stock cooler just to make sure it'd be ok, turns out nothing I throw at this thing otherwise will even get it warm. 10/10 would recommend for anyone that wants to have an unnecessarily powerful cpu.

","Reviewed in the United States on July 17, 2019"
18,"
My first AMD processor since the Athlon days....
","

  It's been a while since a built a non-Intel rig and I could not be happier than I am with this one.The 3900X has lived up to my expectations.  It has been rock solid and runs cool with a Dark Rock Pro CPU cooler.  I paired this CPU with a Gigabyte Aorus Xtreme X570 Motherboard.Just a tip - use Ryzen Master to monitor your stats, don't use HWInfo or HWMonitor as these will cause your CPU to boost performance and request additional voltage.

","Reviewed in the United States on December 14, 2019"
19,"
high expectations met easily (linux user)
","

  I originally had an x370 with a 1700 and it was great for the past 2 years. I upgraded to a 3900x with msi x570 meg ace. After booting up with my existing linux nvme, it has been rock solid stable and very performant. I did need  to update systemd to get the system to boot normally. Although this was quite simple by using an older arch linux iso.I don't game, however compiling software packages is significantly faster than it was on my ryzen 1700 system. I don't know why, but the my desktop feels snappier / more responsive.  I also leave way too many applications open, and 12 cores certainly helps with the multi-tasking.

","Reviewed in the United States on July 16, 2019"
20,"
Fast - just keep updating the BIOS
","

  I really do love this processor and wouldn't hesitate to recommend it.  However, I also want to remind everyone that our industry (technology) is still buggy as h3ll and we punish our early adopters regularly.Less so about the processor in and of itself, but with the new AMD x570 chipset it is designed to highlight.  If you want to avoid some of the pain, then the x470 is more mature, but there remain a few processor-specific items that were patched to fix some issues.The occasional problems w/ power-save were eventually resolved and now the system (6 months later) is stable and the BIOS issues appear resolved.It is worth noting that we really have reached a point in CPU design that virtually anything you want to do can be done with a 7 year old high-end CPU.  They are rarely the bottleneck, while storage and graphics remain the primary restrictions.  Therefore, buying this CPU vs. one of its lower-end siblings can be a tough decision.I'm not unhappy with my purchase, but I think i would never have noticed if I would have been using a 3700x instead.  Spending money on SSDs or  M.2 NVMe drive to replace spinning disks is still a much better price/performance argument.For now, I will just bask in the glow of having an absolutely top-tier performing machine at a non-top-tier price.  Even if I did over-invest in my CPU speed.

","Reviewed in the United States on July 15, 2019"
21,"
It's a beast!
","

  Got this installed and running. Ripped through video renders in minutes. The IPC and multiple-core work loads are insane. This was definitely a better buy over my 9900K.Pros: It does what it says.. and then some. Overall power draw on full load is solidCons: Could have been binned better to provide some overclocking head room.Other: For a $500 dollar part at 12c/24t you wont find a better bang for your buck high core-count process.

","Reviewed in the United States on August 24, 2019"
22,"
All core 3,8Ghz, false advertizing; Cooler total garbage!
","

  I could have sworn online that they say 'boost 4,7Ghz' and that it meant 'on all cores', but I guess I was wrong.Others are complaining that it doesn't reach 4,2Ghz on all cores.Stock it goes to 3,8Ghz on all cores. That's way lower than I had anticipated.Also, from experience there's a 65W overhead on Intel CPU + motherboard/PSU combos, so 65+ 65W = 130W with CPU active on all cores.The Ryzen on on all cores is rated at 105W, but total system power measures ~260W with all cores active.That's over 150W on overhead, using the same GPU, PSU, monitor, SSD, etc...)!In other words, the AMD system uses 45Watts MORE than their rated TDP, than the Intel systemThat's not very good publicity for AMD!I can't wait to upgrade this CPU to something more efficient!This thing is garbage, compared to Intel 12nm cpus!Edit:Upon further investigation, it turns out that the stock cooler that comes with this CPU, is the reason of the poor performance, and is total garbage! The CPU isn't all to blame.The stock cooler plate, has large areas that don't touch the CPU lid (in between the heat pipes)!Under load it was thermal throttling and reducing clock speed to a mere 700MHZ on all cores!!!Serious flaw!I did find a 65W ECO setting in the BIOS, that enabled me to run all cores at 3,1Ghz on the stock cooler, about 1Ghz below it's rated speed!However, once I installed a $160 water cooling solution, the system ran at a steady 3,78-3,85Ghz at the full 105Watts (probably closer to 160W), and 3,5Ghz at 65Watts.The ECO mode is very good, once the CPU is cooled sufficiently, and still offers the same boost speeds as stock 105W, when only a few cores are active.Had I known that I needed to buy a separate water-cooling system anyway, I would probably have gone for the 2950x instead, as it raises the price by an additional $160!I would definitely recommend to replace the cooler!

","Reviewed in the United States on January 2, 2020"
23,"
Works great with Asus Motherboard
","

  Review 6/13/2020:  I finally tried the 3900X again because for the price and the cores, it can't be beaten.  Sure the 9900K may get you a few more FPS in games, but the 3900X will just ruin the 9900X in anything with multi-core and multi-threaded applications like video encoding.  Second time around I used an Asus TUF X570 Plus board and have had ZERO issues.  Thing posted immediately with no messing around.  I was able to turn on DOCP in the AI tweaker (XMP) and my memory boosted to max clock automatically with zero issues.  I have had zero issues with posting, resuming from sleep, etc.  I am ruling my first rough go as MSI's fault for having crappy bios and support.  Would never get MSI board ever again.Original review:  I really wanted to love this processor because it was super fast at video processing and encoding.  However the lack of stability and constant boot/post issues was a deal breaker for me and I finally had to get rid of it after months of messing around with it.  I had tried multiple mother boards, recommended memory sets, different gpus, psus, everything, and it still had random post issues.  Switched back to a different processor and haven't had issues since.

","Reviewed in the United States on August 8, 2019"
24,"
Great processor, dishonest marketing. Boost doesn’t reach 4.6, gets near it only fleetingly.
","

  Pros: Great processor that flexibility adapts to different types of work: excellent single core and leading multi-core performance for a very competitive price. Probably among the best out there today, all things considered.Cons: the “4.6 ghz Max Boost” is misleading in the absolute best of circumstances & more accurately described as a lie. Expect ~4.2x on all core under heaviest load, with 4.3-4.4 possible fairly steady on several cores, and split-second excursions to 4.5 on a single core during single-thread heavy tasks.

","Reviewed in the United States on March 11, 2020"
25,"
3900X makes a great upgrade path for the 1600X on the Asus X370-Pro!
","

  The older boards don't have all the features you may want and have some RAM compatibility issues, but the Asus X370-Pro is the board I bought back when the Ryzen 1600X first came out, so I wanted to upgrade that rig. I couldn't even get a cooler for it at the time and had to make it work using electrical tape and twist ties! That said, I loved my 1600X and I'm upgrading but I'll keep the CPU for a secondary rig to trade my wife up to and finally retire my Phenom II rig from so long ago.Thankfully, with a few bios updates, the 3900X and all other 3rd gen Ryzens are supported on the X370-Pro, so I have a great upgrade path to improve my rig with a 3rd gen CPU. I did this days ago, and I must say, the 3900X is a beast! The higher clock speed is noticeable, and I benefit greatly from the doubled core count. The CPU is a little pricey, I know, but the way I figured it, I know I want this level of performance eventually, so why wait and then spend even more money a few months from now? You optionally can go the 3600X route for a 6-core alternative with a very similar performance increase per-core, and you'd save about half your money, so it's a great value. However, if you multitask a lot like me, you'll benefit greatly by extra cores. The 3800X is an 8-core solution I can also recommend, but the 3900X is definitely worth the extra funds if you can spare them. It all depends on what you're planning to get out of it.Update on June 15th, 2020: Nearly 2 months after installation, no problems with the CPU, some stuttering audio (especially with Halo Reach) but that was an issue before this CPU and I have yet to find the cause or a workaround. The CPU upgrade reduced the stutter a tiny but noticeable amount.

","Reviewed in the United States on March 16, 2020"
26,"
It's a beast, and still can be had for retail price, believe it or not
","

  Overkill for what I do, but coming from a 2700x it's a noticeable improvement.Was able to snag this from Amazon 3 days ago for $499 before it sold out.  For those still trying to get thier hands on this thing without paying tons over retail, check Bestbuy, they seemed to get a few the middle of the week, almost pulled the trigger on another one for $499 for a friend from Bestbuy last week too.  Or maybe just wait for the 3950x?

","Reviewed in the United States on December 14, 2019"
27,"
What a beast, guys! WHAT A BEAST!!!
","

  Coming from a Core™ i7-6700K system I built in late 2017, which has been super fast and reliable, I realized I needed more performance for editing and exporting 4K footage of my church's sermons, which at the least are 25 minutes long, and at the most, an hour. Having read about AMD's impressive comeback with the Ryzen processors, I decided to go with the Ryzen™ 9 3900X. This is my first AMD build, so I was very excited for it.The CPU arrived yesterday, earlier than expected, so I stripped my case of the Intel setup and installed the new components. I pressed the power button and the system POSTed quickly and loaded Windows 10 normally as if it wasn't a new PC.After checking things out and playing Project CARS and Dirt Rally 2.0 for a bit, everything worked smoothly, so I re-installed Windows 10 on a 1TB CORSAIR Force MP600 to start fresh. I used the product key from a new Windows 7 Pro CD I previously purchased, and Microsoft activated it when I got the system online.I tested the system on UserBenchmark and had to disable PBO, since the chip I got totally dislikes any kind of overclocking and performs worse, yielding lower scores. AMD's Robert Hallock wasn't lying when he said, “The other goal of our engineering effort is to absolutely maximise the performance of the product out of the box”.These chips come from the factory giving their all. As soon as I disabled PBO, the system scored 128% Gaming, 185% Desktop and 169% Workstation. That's 93rd overall PC percentile as of today with everything running stock.I decided against getting the highest model of motherboard and went with the lowest, just to test the waters. Having enjoyed a good experience with my other system's Gigabyte GA-Z170X-Gaming 7, I opted for the lowly Gigabyte GA-X570-UD for this one. It lacks any bells and whistles, but has been working flawlessly since yesterday night.It boots fast and hasn't had any glitches or crashes. If you're interested in the other components of the system, I opted for fast G.SKILL Ripjaws V memory (F4-3600C16D-16GVK), and reused the other setup's EVGA RTX 2080 Hybrid (08G-P4-2184-KR) and EVGA SuperNOVA 850 G2 power supply.I HIGHLY recommend the 3900X for heavy workloads. While rendering 4K video with DaVinci Resolve 16, I ran UserBenchmark as a joke and scored 91% Gaming, 101% Desktop, and 112% Workstation, and the system never felt any different. That was with 80% background CPU load and 6.7GB free of 16GB memory.What a beast, guys! WHAT A BEAST!!! This CPU is very powerful in stock form. I'm super happy with it and am considering stepping up to the 3950X later this year when the prices go down a bit, and building a music production system with this 3900X, as I've been fiddling with computer audio for 18 years.Thanks for reading and GOD BLESS YOU!

","Reviewed in the United States on May 7, 2020"
28,"
Temperatures...
","

  This thing is a beast. 12/24 is enough to stream + game without any hit on either one of those performances.However...The temps on this thing is nuts. The stock cooler kept temps at 40~ C at idle and dipped into the low 80's at 100% load. The only reason why I swapped it out, with a Dark Pro 4, is because the stock fan gets super loud. It will spool up and then wind down.Also, when you get this CPU reinstall/install Ryzen Master. It will tell you temps and it allows you to modify the CPU's settings via Manual mode. It will also tell you what Volts that your 3900x is running at. Mine came running at 1.325 out of the box. If you watch reviews, the ideal Volts is actually 1.2 or 1.25, without suffering a performance loss. This CPU actually comes with waaaay too many Volts out the box which is the culprit for its unusually high temps.When I got my Dark Pro 4, I was still idling at 60~ C. I then cut my volts to 1.2249 and my idle temps are now 38 C to 40 C. I still get my desired speeds and I'm now 20 C cooler. Under 99% load, I peak at 63 C. Under normal gaming(144/120 FPS @ 1080 + high/ultra settings) + streaming, I stay under 60 C. This means that the stock fan can definitely handle this CPU as long as you make sure to put the volts at 1.2, or 1.25, or somewhere in between that.Notes:- My build is a 2080 Super + 3900x + 850 watt PSU + Gigabyte b450 M AORUS + Corsair 16 GB RAM @ 3k MHZ + 2 SSD's- If you can handle the loudness of the stock fan(I would reduce Volts first and then see how loud the stock fan gets before upgrading) then I would keep it because it's capable of cooling this 3900x and you get RGB's- I definitely recommend downloading Ryzen Master and cutting your Volts to 1.2/1.25 or a number in between that- You don't need AIO/water cooled but just a beefy regular air cooler, I recommend Dark Pro 4(Noctua U12S is basically the same thing). Unless you want to overclock/OC, there's no need for water cooled(I personally think stock speeds is plenty)- Make sure to verify that your Motherboard is compatible with the 3000 series of Ryzen. My MOBO was on F5, which is about 10 updates behind, and had to reinstall my previous CPU to update my BIOS

","Reviewed in the United States on October 7, 2019"
29,"
Bye bye i7 2600k! It was great while it lasted!
","

  Finally something worthy of upgrading from Sandy. Ill miss you bud. This is a definitive upgrade since most everything is going to multi core over single core, future proofing and a better premium in my opinion over $250 for 4 more cores in the 3950x

","Reviewed in the United States on April 12, 2020"
30,"
This is just NUTS
","

  Software developer here. Running 4.30 all-core 24/7 overclock at 1.250V. I wouldn't believe this myself if it weren't my own review, so posted CPU-Z screenshot. Easily gets 7,656 on Cinebench20 with max temp of 59 C (yes really) with custom watercooling loop using 45mm XSPC RX360.  I have no idea what AMD did or how this works (PBO is magic), but I couldn't be happier.Everything I do (compiling C++ code, virtualizations, big compression jobs, playing KSP, etc) is just stupidly fast. Running Windows 7 x64 no problem (see screenshot proof; this was critical for me and my dream came true). My PC is even themed Ryzen copper/orange.  :)I wasn't ready for how amazing this product would be. I embarrassingly sound like a fanboy but this CPU is really that good. I've never had a performance jump this big. Absolutely a must-have purchase if you care at all about serious productivity.

","Reviewed in the United States on July 15, 2019"
31,"
Very hot not stable while playing games
","

  While playing 30 minutes game temperature went up to 93 degrees Celsius. Crashed my games

","Reviewed in the United States on August 24, 2019"
