,title,content,date
10,"
Love it.
","

  I bought this during Christmas sale and AMD lowers the price this month by $100 :-( I am still extremely happy with it and its performance. It can/does run hot so make sure you get a good cooler. I am using the Enermax Liqtech TR4 360 liquid cooler. Even when running prime 95 or other stress testers I have only seen the temp max out @ 62 Celsius.Installation was a breeze and this thing has been running like a champ. No issues in windows or linux (fedora)

","Reviewed in the United States on September 25, 2017"
11,"
This CPU makes it possible to build an affordable workstation with 3.7GHz 10+ cores
","

  Threadripper CPU made it possible for me to build an affordable workstation around $2000-$3000 with 3.7GHz 10+ cores.  I am not an experienced PC builder, but it was breeze for me to replace my 6-year-old Dell XPS by just assembling Prime X399-A, TR 1920x, EVO 970, Crystal 570x, a couple of SP140 fans.Since this CPU allows not only 2-digit number of cores but also 64 PCIe (3.0) lanes, you can add 3-4 graphics cards for high-performance computing. Simple Cinebench test (R15) of the system revealed 93.85 fps for OpenGL and 2234.cb (multicore) 150 cb (single core) for CPU without OC.If you want to build one like this with an Intel CPU having same number of cores but less core speed (2.7GHz) and less number of PCIe lanes, it would cost $5,000-$6,000.  Thus, I am more than pleased with this CPU and would highly recommend it.

","Reviewed in the United States on December 29, 2019"
12,"
Great bang for the buck
","

  I purchased it during the fire sales and for 12 cores/24 threads it's a down right bargain. Great way to get into threadripper and you can probably upgrade (to a second generation) down the road to much more performance at another bargain price... by waiting for the third generation or close-out.Using Ubuntu and Windows it's not quite as bullet proof as Intel although after a little work it runs great and out performs the i7-8700K (all cores @ 5 GHz) I was using previously. Only complaint is it runs rather hot (even being water cooled) and will throttle itself accordingly.

","Reviewed in the United States on January 9, 2018"
13,"
Excellent value.
","

  Very fast processor.  Stable overclock.  Excellent value.

","Reviewed in the United States on November 18, 2018"
14,"
Five Stars
","

  I've been running this beast on Renderman, zBrush, mari, photoshop, multiple Maya scenes open. It doesn't flinch.

","Reviewed in the United States on July 9, 2019"
15,"
Workflow takes 8% of original time to run!!!!
","

  This thing crushes my workload when needed.  I run several largely parallel applications for scientific work flows and the scaling of this cpu has been perfect.For data hounds or scientific users looking to skip the queue on larger systems, this is highly ideal at a reasonable cost.

","Reviewed in the United States on September 12, 2017"
16,"
Brought me back into the AMD camp
","

  Great processor. My last AMD chip was an Athlon 2..been a while! I never see it run stock frequencies, it seems to hover around 3.7 most of the time and I've run it at 4GHz across all cores with only a mild voltage increase. This is all on a Noctua air cooler. All around solid chip, it has a lot to give.

","Reviewed in the United States on October 8, 2017"
17,"
Its a Beast !!!
","

  this thing's fast. I made this rig for a 4k editing and damn its fast !!!I am not overclocking it for now as the client is not interested in doing that. I dont think this CPU even nededs overclocking as it can tackle anything you throw its way with ease at stock speeds.This is my first time building an AMD Threadripper rig so i was not sure if i should go for air cooling or water cooling.I chose to do some test with air cooling first and it was surprising. i have always heard that threadripper produces a lot of heat so i bought a Cooler Master MA621P TR4 Twin Tower RGB CPU Air Cooler. the temperatures levels are better than amd ryzen 1600.(My Rig). the min temp I got is 42 and the max is 56 while rendering 4k video.Currently i am using ASRock X399 Taichi sTR4 ATX Motherboard with quad channel 4x4 GB RAM @2666MHz. i like the fact that this CPU supports ECC ram however i am not using it at the time being.in the whole process of building testing and using i haven't had a single issue. the building process was easy, the test results were better than average of the similar builds. and the usage since then has not given a single issue in terms of thermals, processing speeds or anything else.

","Reviewed in the United States on April 13, 2018"
18,"
Awesome, 16 cores/32 thread CPU from AMD!
","

  First of all, kudos to AMD for making HEDT a lot more affordable for the masses. I bought the Threadripper 1950x on sale for $450. AMD's competitor sells a similar processor for a hefty $1,129! Threadripper gives you access to 16c/32t without costing an arm, leg and perhaps a kidney.Here are some of my thoughts regarding TR 1950x:a) The 16c/32t is awesome for multi-threaded programs. I use this mainly to crunch through numbers and gigabytes of data. It's simply awesome.b) You can easily disable half of the cores from 16 down to 8 cores using Ryzen Master. It's very useful when gaming since it reduces CPU latency, power consumption and temperature. Also, game engines can't efficiently use all those 32 threads. I also tend to do this when I'm doing tasks that does not require a lot of CPU computing power.c) Be prepared to cool this beast of a CPU. Remember, you are dealing with what's essentially 2 CPUs embedded within a single module. You need a 180W rated air or liquid cooler. In my case, I'm re-using my Eisbaer 240 from my Ryzen 1700 to cool this processor.c) Don't buy a Threadripper if you're only gaming. That's what the 6-core or 8-core Ryzen is for. Your money is better spent on a powerful gaming GPU. This thing is built mainly for multi-threaded professional workload in mind.d) The X399 motherboards can cost as much as the processor itself. You should consider this when building around a Threadripper.e) Plan your Threadripper build well since the motherboard layout varies. For example, the Zenith Extreme's 1st PCIE slot sits close to the DIMM slots and TR4 socket. Some coolers might block these slots.

","Reviewed in the United States on June 20, 2018"
19,"
It's God Tier Without A Doubt
","

  Absolutely phenomenal processor. I've had plenty of fun with it opening everything on my desktop at the same time just to see what happened. You can't load this thing no matter how hard you try. I can watch YouTube in 1440P, render 1440P video in Adobe, browse the internet and listen to music all at the same time without even breaking a sweat. I game mostly and if you're mostly a gamer, I wouldn't purchase this because the the clock speeds are too low although it still does okay in game mode, it'll be easily defeated by a 4 core processor at higher clock speeds. If you aren't a gamer and you use your PC for literally ANYTHING ELSE, you'll not beat this CPU because it's God Tier without a doubt. It's so amazing.

","Reviewed in the United States on April 28, 2019"
20,"
Incredible!
","

  Bought this around Black Friday and i got it for $159. At that price point, paired with a solid Asus motherboard from ebay, it can't be beat. I basically built a High End Destktop PC for under $800 total. Not using this for anything serious or work related. Just mostly basic computing and Folding at home. I will run all kinds of applications at once and no noticeable slowdown at all. Paired this up with an Asus x399 Prime-a MB and 32 GB of Corsair 3200mhz ram, that i can't gets stable above 2933mhz. Os on a Samsung 970 evo. Awesome CPU and Definitely would recommend for anybody looking for an entry HEDT.

","Reviewed in the United States on September 25, 2017"
21,"
A great value cpu
","

  A great value cpu! It’s a....well threadripper.....in multicore software.The only issue is that it’s very dependent on your ram type, it needs high speed (hz) and low latency ram for peek performance and also it doesn’t play well with all models of ram , it need specific ram from its qvl list. So just check the qvl list before buying ram for it and you should be fine.

","Reviewed in the United States on December 29, 2019"
22,"
The more the merrier
","

  Powerhouse. It has sped up my work load tremendously.

","Reviewed in the United States on March 13, 2020"
23,"
Great gaming and work cpu for the price.
","

  Wanted to purchase a powerful cpu without having to shell out alot of money for it.  Work in design so having a powerful cpu is a plus but I also like to game in my freetime.  I work with Vray and Adobe products so the additional cores show an improvement over the Corei7 that I previously owned.  The only issue is the compatibility with games that pop up in youtube reviews of the product.  After much research it was discovered that disabling HPET would solve game crashes and/or sluggish behavior in games.  Once disable the cpu will operate properly in games.  Again, all experiences are different but note this was an applicable fix in my situation.

","Reviewed in the United States on March 6, 2018"
24,"
Excellent cpu
","

  Fast 16 core 32 threaded cpu.  I have not used it to its fullest potential yet.  Just recently built my system and have been installing drivers and other programs.  Downloading and installing drivers/programs have been very fast with this cpu while doing other multitasking functions.  This cpu may be overkill, but what is overkill today is not overkill tomorrow.  Have an MSI 1080ti with a Samsung 4k monitor and this cpu is a great combo to go along with these components.  Use a good cooler like a Noctua air cooler or a good liquid cooler.  Temps are great and temps on these cpu's read 27 degrees Celsius higher when using a reading of Tctl which motherboards and auto tuning utilities use.  Use a program like Hwinfo which uses Tctl along with Tdie readings.  Tdie will be the correct temp reading as opposed to Tctl.  These cpu's read higher on purpose to make sure the cpu fan is doing its job from what I have read.

","Reviewed in the United States on September 11, 2017"
25,"
A monster CPU just as advertized. (some tips in review)
","

  I have been using this CPU close to two months now and I am extremely impressed with it.Resource utilization is amazing, I don't even need to use game mode on the CPU because resource managment intelligently decided between using one CPU dye or the Other.in most cases for gaming 16 threads will be reserved entierly for gaming and the other 16 will be reserved entirely for background tasks. You likely wont see a game use all 32 thread for a couple years but something like assassins creed unity might do it at this moment.It uses all 32 threads for encoding/compressing/decompressing so your projects are lightning fast.I should note that I am using MSI's X399 pro carbon motherboard with this processor and that motherboard seems to be the best combo with this motherboard if you want stability. (I also have a review on that product with critical information in getting your system working properly, be sure to check it out)Noctua is the only cooler I would recommend with this processor. 99% of all liquid coolers and competing air coolers are relatively insufficient for this processor.warning: Do not get ram faster than 2666Mhz for this processor!

","Reviewed in the United States on April 4, 2019"
26,"
Powerful CPU BUT !!!
","

  The 1900x is kinda tricky but once matched with the proper MOBO and Ram it will amaze you better to have fast RAM to compensate for the die core latency bcz the internal structure is kinda stupid , but I guess AMD needed to do so to have 64 PCIE LANES ENABLEDI recommend cl16 Ram at 3000 MHz and I have all slots populated with 64GB GSKILL RIPJAWSDOWNSIDE FOR THIS CPU ISit runs hot if not properly cooked I recommend liquid coolingI use it for video editing and compositing and 3D rendering plus some occasional gaming ... it holds on pretty good

","Reviewed in the United States on August 5, 2018"
27,"
Failed torque wrench trashed TR4 socket (need new motherboard)
","

  No doubt, this will be a fine CPU, when I get a chance to use it some day. That will be a while.Prior to installing into the TR4 socket of my motherboard, I watched the installation video on AMD's web site, and 3 more on YouTube. It is essential to tighten the CPU into the socket with enough pressure that the connectors on the base of the CPU will make adequate contact with the pins in the socket, but to not tighten is so much that it bends those pins. For this reason, AMD supplies a torque wrench. The wrench failed, however,  resulting is disaster.I very carefully followed the procedure of tightening the 3 screws in order — or would have, given the chance. As I tightened the 1st screw slowly, I carefully listened for the tell-tale click of the torque wrench that would indicate maximum safe contact pressure had been attained. The wrench head was supposed to slip at this point, preventing additional torque. Only thing is, that click never came! Instead, the sound I heard was a disquieting scraping sound. After removal of the CPU and inspection of the socket, it was clear that the sound I had heard was hundreds of pins in the socket bending! Note that this didn't harm the CPU (so I can't request a replacement), but instead wrecked the motherboard. AMD's very limited warranty doesn't cover harm to other components resulting from the failure of their torque wrench.To make matters worse, the very carefully chosen motherboard had since gone out of stock everywhere, and it may be weeks before it is again available.

","Reviewed in the United States on January 19, 2018"
28,"
12 Core for $200 - Yes, $200
","

  CAUTION - THE INCLUDED SCREWDRIVER LIKE MANY OTHERS DID NOT RELEASE ON THE RIGHT TENSION!  THIS CAN CAUSE DAMAGE IF YOU OVERTIGHTEN!Aside from the initial issue of the screwdriver; I stopped as I felt it was too much force and watched install videos, confirming I have put about as many turns as they have without it popping out to indicate it's tightened.  I would recommend watching these so you don't overtighten as this can damage the motherboards socket or the CPU.The CPU:I have long since been an intel fanboy, but not anymore.Temperatures:  With a Noctua TR4 cooler, expect 23C-33C Idle with 40-48C under load.  The max I believe I've seen was 53C with a very high amount of CPU usage likely from an unoptimized piece of software.It runs cooler than all of my intel chips, including one that was watercooled while this is on an air cooler.Performance:  It does everything.  At once.  You'll need lots of RAM if you want to do everything at once depending on what you do.  If you want to play a game, stream said game, render graphics to a file you should get no less than 32GB of 3600 MHz memory, most of these TR4 boards support up to 128GB RAM.If you do graphics work, video editing, rendering and still want a PC you can use to have fun; this is a great CPU.  I'll never get less than this in the future and it makes a quad core look like a toaster.Normal retail price is $800, it's been on sale often for $200, and moves up to $262 lately.  The boards are expensive generally around $250-$350, but well worth the cost to have up to 3 NVMEs, 8 DIMM slots and a high cap of 128GB RAM.10/10 Highly recommend, and would recommend further Threadripper CPUs they release.

","Reviewed in the United States on February 16, 2019"
29,"
Fast and Affordable for 3D rendering workstation build.  Noctua Air cooler works better than liquid cooling!
","

  Fast and Affordable for 3D rendering workstation build.Using a Noctua NH-U14S TR4-SP3  air cooler, this awesome CPU set to 4.0ghz @1.35 on all 16 cores doesn't break 55c while rendering or mining 24/7!  This is better than most liquid coolers for Threadripper and much easier to manage.  I personally feel that liquid cooling for Threadripper is overrated, and this Noctua is performing great with minimal noise.

","Reviewed in the United States on December 29, 2019"
30,"
Impressive Performance at low cost!
","

  I use this CPU for level 1 virtualization on Linux. It does not disappoint.  It can handily divide the processing power between two virtual machineswith GPU passthrough. The price is still over $400 for a reason. The single core score (geekbench) is comparable to an intel 5820k, but with those extra cores,  you will not notice. The ryzen 1950x feels far more capable. My only gripe was that it is far more optimized on Linux than it is windows 10, the latency is definitely lower. This is still a powerful CPU in spite of its age. Make sure you match it with an excellent motherboard if you use it for GPU passthrough virtualization.

","Reviewed in the United States on September 25, 2017"
31,"
Simply awesome!
","

  I was supposed to get the Ryzen 7 7200X but then this saled at $200! That's 75% off of MSRP ($799). Who wouldn't jump on that deal!. I was happy I took this since I am not much of a gamer but rather is into 3D rendering, photography and lately venturing in videography. I know there's already the 3rd gen Threadrippers and this still the 1st gen but for my current workload, this is more than enough. If you chance upon another deal and this sale at $200 or less, don't think twice. Get it!

","Reviewed in the United States on December 29, 2019"
32,"
Fast? compared to what?
","

  I have not built a slower computer since my single core days. this thing takes forever to start, shutdown and restart. Comparing to my Q6600 and all of my FX processors this is by far the slowest desktop processor Ive used. My kids A9 takes half the time to restart. Is there something wrong? You bet.  AMD isnt saving me any money if their crap dosnt work right. I will not build AMD again.Asus Strix x399 EG.skill 16GB x4Threadripper 1900ASUS  RAIDR 256GB PCIeWindows 10 pro

","Reviewed in the United States on October 7, 2019"
33,"
A must have for video editors
","

  Great Processor upgrade from my Intel Core i7-5960X. I am glad to see we finally have good competition in the consumer processor market, this can only help to benefit the consumer in the long run and ensure better performance in the future.

","Reviewed in the United States on November 24, 2019"
34,"
Running stable at 15% overclock
","

  First off: looks like a lot of people have been having issues with getting the wrong part in the box but mine was definitely a 1950X (make sure first thing you do when you get it is double-check). I built the system myself and had zero issues with installing/seating the chip, RAM compatibility, or POST errors. I ran the ASUS AI Suite once I had Windows install complete and it set system to 15% overclock (3.93 GHz) without me having to setup anything manually. Power draw and temp very consistent and no issues when running stress test or CineBench tests. So far so good!

","Reviewed in the United States on April 30, 2019"
35,"
Computings new Rock Star
","

  Threadrippers are in a category all their own.  No need for me to extol their virtues, those are highly publicized.  I'm swapping out all my server machines with the 12 core processors, these are game changers, at a bargain.  Doubled my server BW, while cutting server power nearly 40%.  Simultaneous 4k real time transcodes, never possible before, are now effortless.  Distributed encrypted filesystems, and best of all, I can saturate my 40G network backbone, with about 20% processor utilization.After a year, I'm still finding new, and exciting ways to leverage them into accelerating, and reducing cost, in our workflows..  Thank you AMD.

","Reviewed in the United States on March 26, 2018"
36,"
Great CPU At Affordable Price For X399 Platform.
","

  I had a professional tech build my X399 system from parts I supplied. The AMD 1900x works great! It is twice as fast as my previous system(Intel i7 990x). I hope to upgrade to AMD 1950x in the future if prices go down.

","Reviewed in the United States on August 26, 2018"
37,"
Intel would still be happily selling 4 cores and business as usual
","

  This cranks out the work units!  32 threads!  As far as I'm concerned... If it wasn't for AMD stepping up to the plate, Intel would still be happily selling 4 cores and business as usual... Screw, that! I'm rewarding AMD for this, been waiting a LONG time for a consumer CPU to have 16 cores! I doubt you'll be able to buy anything remotely close to a TR 16 core CPU from Intel for this cheap..

","Reviewed in the United States on May 24, 2019"
38,"
Worth every penny and a great experience
","

  The experience opening this package was probably the best experience I've ever had.  You could almost feel the power as you in sealed the chamber and separated the chip from it's cradle.  The chip comes with a guide that allows for a fool proof placement of the chip.  Do not be afraid to give the chip a little elbow grease as you attempt to tighten the first screw.  There is a separate software called AMD ryzen master.  Be sure to get that if using this for gaming. I have found done games will immediately crash because they cannot work with so many cores.  The software allows you to put it into compatibility mode for gaming and then works like a dream.  Enjoy this beast.

","Reviewed in the United States on January 17, 2018"
39,"
The power you need plus a little extra.
","

  What can you say about the AMD Threadripper 1950X? This is a monster of a processor and a much needed reincarnation for the AMD brand. Remember that with the X399 chip and the Threadripper series, you need to find RAM that is compatible. If you want to impress the ladies and make your older brother jealous, this processor is guaranteed to do it.

","Reviewed in the United States on January 31, 2018"
40,"
Great for video work, gaming, and virtualization!
","

  I've been running this CPU for about 2 years now and it is still a reliable workhorse.  I have this running Windows 10 for gaming and video editing work using DaVinci Resolve.  It is a beast and works amazingly fast.  It's been extremely reliable as well.  Recently I installed more memory in my system and with the raw power of this CPU, I have a decent virtualization lab in a single desktop.

","Reviewed in the United States on September 25, 2017"
41,"
AMD is back with blast!
","

  I purchased this processor along with an X399 Taichi MB.  Easiest build I ever experienced (over 50 builds in my career).  When I finished the build, I powered up with one DRAM stick to test posting.  When i did that, I had forgotten that I had left the Win-10 Pro USB stick in a jack from a prior build.  Not only did the board post, it loaded Win-10, and booted into Windows-10.  Simply amazing.  Performance is what you'd expect.  It's not the most nimble processor when lightly threaded, but when you run an app that wants to use threads, it is pretty amazing.

","Reviewed in the United States on December 29, 2019"
42,"
Cheap stern hard performance and stability.
","

  Pros: very very budget friendly. Strong cps. Handles everything i throw at it and then some.Cons: motherboard is costly. Requires specific applications to utilize full potential.Overall this CPU is solid as a rock. Using a swiftech 360 mil aio i can overclock my 1920x to 4 ghz stable. My 1920x barely throttles with what i throw at it. Solid cinebench score. I recommend running this with quad channel RAM. 5373 cinebench score with quad channel 2933 ram.

","Reviewed in the United States on October 12, 2019"
43,"
Beast for 4k OBS recordings. Just needed an all ...
","

  Beast for 4k OBS recordings. Just needed an all core OC to 4.1ghz to do CRF? 24 at very fast CPU usage preset on 12 cores/24 threads.

","Reviewed in the United States on December 8, 2018"
44,"
A good processor at a good price
","

  My second Threadripper system this time for a media server (I also have a 1950X). The 1920X has plenty of power for such a task. Ran some games on it, it’s fast and capable for the price. You can get the 1920X and motherboard for the price of some of the current Ryzen processors with the same number of cores.

","Reviewed in the United States on February 10, 2020"
45,"
Absolute beast.
","

  Almost went with an i7 but at the last minute I chose to go with a Threadripper build. I am SO happy I chose AMD this time around. I chose Threadripper mainly for music production, sound design and a little bit of video editing and I only ever use a fraction of its power. Big thumbs up for the 1950x.

","Reviewed in the United States on May 30, 2018"
