,title,content,date
35,"
good performance for price
","

  Works great for mining

","Reviewed in the United States on June 22, 2018"
36,"
Five Stars
","

  No surprises, you get what you pay for...

","Reviewed in the United States on June 17, 2018"
37,"
Five Stars
","

  Works well.

","Reviewed in the United States on October 6, 2018"
38,"
Four Stars
","

  For the price it's good

","Reviewed in the United States on May 1, 2018"
39,"
As described
","

  Fast processor for the price

","Reviewed in the United States on February 20, 2018"
40,"
Five Stars
","

  100% recommended

","Reviewed in the United States on April 15, 2018"
41,"
Four Stars
","

  economical choice

","Reviewed in the United States on May 25, 2018"
42,"
Five Stars
","

  As described.  Thanks.

","Reviewed in the United States on April 10, 2018"
43,"
Five Stars
","

  great value

","Reviewed in the United States on December 18, 2017"
44,"
Awesome for the price
","

  Great, no issues.

","Reviewed in the United States on September 8, 2017"
45,"
Five Stars
","

  Good

","Reviewed in the United States on May 30, 2018"
46,"
Loud
","

  It works well for a few months and then it gets to be really loud.

","Reviewed in the United States on March 9, 2018"
47,"
Five Stars
","

  Nice budget CPU for simple computer use. Google, Youtbe, Office etc.

","Reviewed in the United States on December 11, 2017"
48,"
Five Stars
","

  Love this i3. It was cheap and offers great performance on a budget.

","Reviewed in the United States on October 6, 2018"
49,"
Four Stars
","

  Going strong

","Reviewed in the United States on March 14, 2018"
50,"
what a waste of
","

  its missing the cpu, only came with the fan. what a waste of time

","Reviewed in the United States on April 15, 2018"
51,"
Five Stars
","

  works great, came with the cpu fan, I love it thank you

","Reviewed in the United States on May 25, 2018"
52,"
Five Stars
","

  worked perfect for my mixed reality headset

","Reviewed in the United States on July 26, 2018"
53,"
works great
","

  set it up in no time at all. works great

","Reviewed in the United States on October 26, 2017"
54,"
Five Stars
","

  Great specs for the price, arrived in retail packaging.

","Reviewed in the United States on February 10, 2018"
55,"
Five Stars
","

  Works as intended. I didn't break it surprisingly!

","Reviewed in the United States on August 28, 2018"
56,"
Costs to much
","

  Little pricy but works fine

","Reviewed in the United States on April 3, 2018"
57,"
It works
","

  Good performance

","Reviewed in the United States on February 11, 2018"
58,"
Five Stars
","

  Works just as expected. No problem shipping

","Reviewed in the United States on March 27, 2019"
59,"
Getting elderly, but still good entry level processor...
","

  Decent & cheap solution for a budget build, which I did for a co-worker's girlfriend's kid, who simply wants to play some 5 year old on-line WWII game.  He'll like it, plenty fast enough for that utilizing a B250M Gigabyte MOBO and 8Gb of RAM.  I DID scrape off the wax sludge Intel puts on the fan contact plate and installed Arctic Silver...

","Reviewed in the United States on June 8, 2020"
60,"
For basic computer use, this is an excellent CPU.
","

  If you're doing basic web surfing, word processing, emailing, and Turbo Taxing, this CPU is truly excellent. It's inexpensive, low power, low heat, and low fan noise. You would bump to the i5 or i7 if you are regularly doing tasks that benefit from more cores: compiling lots of computer program code, re-encoding [pirated] videos, etc. There are lots of special circumstances where an i5 or i7 is useful; if you're one of those special people you already know it.  If not, then this 3.9 GHz i3 is a great CPU.  (P.S.: at work I have a 12-core machine and compile a whole lot of computer code; at home, the i3 is my gem.)

","Reviewed in the United States on April 15, 2018"
61,"
Strong performer that has proven itself while powering highly-utilized virtual machinery.
","

  This Intel Core i3, 7th generation microprocessor, of the 7100 series is better than whatever was running my old, reliable Tandy 1000. It is now powering a ESXi server with a virtual machine Debian-based Network Attached Storage and a Server Core domain controller. On the NAS VM, I have multiple Docker containers and a ZFS pool. On the DC VM, I have DNS, DHCP, and AD DS (naturally). Anyways, it works very well and I consider it an excellent bang for the buck if you can forgo some of the niceties of Xenon, such as ECC support.

","Reviewed in the United States on May 25, 2018"
62,"
Would have gotten something better if I had more money but it's still good ...
","

  It's okay for the price. Would have gotten something better if I had more money but it's still good enough for gaming (with good gpu, intigrated is okey on low to med settings on most modern games) and many work loads along with with some virtualization tasks.

","Reviewed in the United States on February 15, 2018"
63,"
Not bad if you are on a budget or need a cheap upgrade.
","

  A little pricier than a Celeron for my second mining rig, I am glad I spent a couple extra bucks for this CPU. It's got plenty of juice to service 6 RX580s and I can still mine 2 of the cores and get snappy system response under Windows 10 Pro.

","Reviewed in the United States on December 12, 2017"
64,"
Extreme cooling ;)
","

  This thing is massive. I used it on an in win case that had a Max CPU cooler support of 158mm. This is about 160mm and fit perfect. Installed on an i3 7100 and dropped nearly 20°c. From 41°c to 27°c....... This ultimate comes with the better fan, the universal version has a slimmer fan

","Reviewed in the United States on October 18, 2017"
65,"
I would recommend looking for an upgrade as it bottlenecks my 1060 ...
","

  For your money, you get what you get, although for gaming, I would recommend looking for an upgrade as it bottlenecks my 1060 ssc 6gb by ~15%.

","Reviewed in the United States on April 28, 2018"
66,"
On a budget?
","

  Built my sister a computer, this is a great budget CPU paired with a 1050Ti or 1060 3GB Varient Gaming in high to medium setting at 1080p is a breeze.

","Reviewed in the United States on January 7, 2018"
67,"
works great
","

  quick shipping - love intel - they did a great job

","Reviewed in the United States on August 20, 2017"
68,"
Good CPU, not the best cooler.
","

  The CPU is great with zero issues. The stock heatsink is a PITA to get locked down. Took several tries to carefully put enough pressure (to the point of bending the motherboard some) until the cooler's 4 bolts were secure.

","Reviewed in the United States on December 18, 2017"
69,"
A budget gaming pc must-have!
","

  An amazing processor for the price! This guy has never failed me yet! Oddly enough, this processor actually has a powerful integrated graphics that it can run gta v quite playable. If you pair this with a gtx 1050 ti, you got yourself a nice budget build!

","Reviewed in the United States on August 16, 2017"
70,"
Nice CPU for the price!
","

  It worked as expected. Not a single problem. While looking for the thermal past, I didn't realize Intel actually delivers the cooler with the past on it, so be careful. Cooler is very quiet, I can barely ear it running! I have to look at the case on light to see if the computer is on. Counter Strike GO runs fine, along with other games. I recommend it if you are building a budget system.

","Reviewed in the United States on April 15, 2018"
71,"
Does what it should, but not the best value.
","

  Does what it should, price should be cheaper considering it performance.

","Reviewed in the United States on May 25, 2018"
72,"
Definitly worth if your short on cash but functions like a charm
","

  The intel Core i3 is definitely a good choice if your on a strict budget in my case I built a custom computer for a cousin of mine from scratch and the computer runs FalloutNV 60 Fps & Counter strike.I noticed the fan included already had thermal paste already on it so the assembly was a piece of cake.

","Reviewed in the United States on September 7, 2017"
73,"
Great budget processor
","

  Got this when i built my first pc with a 1060 6gb. I’ve played many games like pubg, overwatch, gta v, etc all on high settings no problem!

","Reviewed in the United States on July 26, 2017"
74,"
Great CPU for non gaming task.
","

  Great CPU. I am using it for a 6 1080Ti mining rig and it is performing 24/7 at 30%/40% utilization perfectly. Intel makes some quality products.  The CPU runs at  38-52 degrees celsius for my use.

","Reviewed in the United States on January 16, 2018"
75,"
It's a good processor ok for gaming
","

  It's a good processor ok for gaming. Runs most games with a 1050 TI OC well. Good Product!Go to a I5 if your going to use a bigger video card it will bottleneck leaving the I3 to pull the weight and leave you with a blue screen.

","Reviewed in the United States on January 9, 2018"
76,"
Better single thread performance than an i5, and a great value
","

  Better single thread performance than an i5, and a great value

","Reviewed in the United States on January 1, 2018"
77,"
Fast and cheap - a great combo
","

  I just built my first computer for my freelance writing and photography business. This is the processor I chose since I don't do a lot of gaming or video. It performs really well. I'm about one month into use.

","Reviewed in the United States on January 30, 2018"
78,"
7th Gen Budget Speed Advantage!
","

  This chip is very fast for the price. Pretty much stands with the AMD 8350 CPU.

","Reviewed in the United States on November 27, 2017"
79,"
Five Stars
","

  Not a bad CPU for PFsense since it support AES-NI. Plus it only draws 53 Watts

","Reviewed in the United States on November 6, 2017"
80,"
Five Stars
","

  How can I complain.

","Reviewed in the United States on April 15, 2018"
81,"
Five Stars
","

  very good product for the price

","Reviewed in the United States on May 25, 2018"
82,"
works fine
","

  works finefor the build I use it for it's perfectfan noise is too loud

","Reviewed in the United States on September 7, 2017"
83,"
Five Stars
","

  Perfect for my mini itx mobile gaming PC. Low power and low heat.

","Reviewed in the United States on January 28, 2018"
84,"
Five Stars
","

  Zooooom thats all I have to say

","Reviewed in the United States on January 1, 2018"
85,"
Five Stars
","

  Good product - will order from you again.

","Reviewed in the United States on January 10, 2018"
86,"
Five Stars
","

  Great price

","Reviewed in the United States on December 14, 2017"
87,"
Five Stars
","

  Very Fast Shipping! Item Exactly As Described! A+++

","Reviewed in the United States on December 29, 2017"
88,"
Great CPU for Your Budget Build
","

  Built my first comp a few weeks ago on a budget, was a little skeptical on getting an i3 over i5 (i7 was definitely not in the budget). But i was impressed by it's out of the box specs and has good reviews so i saved the $100 and put it towards better graphics card and more RAM. I am impressed so far, does everything i've asked out of it just fine. Only complaint is it will get a little bogged down (and i do mean only a little) when you have a ton of screens open and doing a lot of stuff at the same time (Steam, LoL, CSGO, RL, Google, Settings), but that was only after i first turned it on and was trying to update/dl everything and play games all at the same time. But its only a dual core and i knew that going in, and its not typical that i run a ton of stuff at the same time. If you can afford the i5-7600k i would tell you to go for it, but if you are on a budget this is a great CPU.

","Reviewed in the United States on November 22, 2017"
89,"
Five Stars
","

  Used in gaming build and it works amazing!!!

","Reviewed in the United States on November 9, 2017"
90,"
Five Stars
","

  ok

","Reviewed in the United States on April 15, 2018"
91,"
Five Stars
","

  Working great

","Reviewed in the United States on May 25, 2018"
92,"
Five Stars
","

  Gets the job done.

","Reviewed in the United States on November 10, 2017"
93,"
this CPU has a better single-core speed than my older i5 and i7 CPUs
","

  While low on cores, this CPU has a better single-core speed than my older i5 and i7 CPUs. I'm even using it to power my Oculus Rift.

","Reviewed in the United States on January 20, 2018"
94,"
A budget Duo Core i5 in Disguise
","

  I absolutely love this processor for it's price range. I recently custom built two PC's each with a different task in mind. I used this processor on both and both run flawlessly. One is a Minecraft machine which is very CPU intensive and this i3 matches the performance of my i5 in my laptop. The other machine is built for more graphic gaming and the cpu rarely ramps up to full load under heavy gaming. This is due to the fact that I used a budget gtx 1050 which became my bottleneck but the i3 did have plenty of room to grow.

","Reviewed in the United States on November 11, 2017"
95,"
Five Stars
","

  good！

","Reviewed in the United States on July 28, 2017"
96,"
Five Stars
","

  exactly as described

","Reviewed in the United States on August 29, 2017"
97,"
Five Stars
","

  Its great! Really fast showed up on time.

","Reviewed in the United States on November 11, 2017"
98,"
Great performance and low cost
","

  This micro is really amazing, i m a casual gamer , and aI have GTX 1050 evga video card an 8 GB of ram ( ballistics 8GB DDR4 2400) and this budget works better than a PS4 or Xbox one, I play GTA V , far cry 4, BF1 and I am very happy with his performance.at first I hesitate between this and the ryzen 1200, but this i3 with 2 cores exceeds the ryzen in many ways

","Reviewed in the United States on January 23, 2018"
99,"
Four Stars
","

  good upgrade.

","Reviewed in the United States on December 29, 2017"
100,"
lovely
","

  I have no gpu and only 8gbs of DDR4 and it runs dirty bomb on medium preset at like 60 fps some times dips into the low 40s and high 30s but idc

","Reviewed in the United States on April 15, 2018"
101,"
Five Stars
","

  Works great!

","Reviewed in the United States on May 25, 2018"
102,"
Five Stars
","

  Very good. Past my expectations.

","Reviewed in the United States on July 26, 2017"
103,"
Inexpensive & Powerful
","

  I needed a replacement CPU for a spare motherboard I had and this one was inexpensive and filled the bill. It fits and runs well in my H170 based ASUS motherboard.

","Reviewed in the United States on December 9, 2017"
104,"
Worth it.
","

  i3-7100, Samsung evo ssd, gtx1050, 8gb ddr4. This chip is a wolf in sheep's clothing. Forget about g4400 unless you're using it to boot a 110 mb for a bios update.

","Reviewed in the United States on January 2, 2018"
105,"
Love it
","

  I first paired this with a 1050 2GB video card but later upgraded to a 1060 3GB card.  I can play most current games at high/ultra settings.  I see no need to go up to an i5 at this point.

","Reviewed in the United States on February 9, 2018"
106,"
Three Stars
","

  ok

","Reviewed in the United States on July 24, 2017"
107,"
Five Stars
","

  Thank you great pc

","Reviewed in the United States on July 23, 2017"
108,"
Easy install and good temps
","

  Solid processor for browsing the web and light workloads. Easy install and good temps.

","Reviewed in the United States on February 5, 2018"
109,"
Great bang for your buck
","

  If you aren't a gamer then just get this for your desktop PC.  Have built a few computers with this CPU and its been very good to me in terms of price and power usage.

","Reviewed in the United States on August 5, 2017"
110,"
If you wish to remain on Windows 7 AVOID THIS ...
","

  If you wish to remain on Windows 7 AVOID THIS, or any 7th Gen Core.It's the newer generation of processors that Windows will require you to have Windows 10. This doesn't work for me since our thermal printer and software is not working in Windows 10 yet.  I did not learn this until a few hours after installing Windows 7 and many patches, when finally a window pops up telling me to upgrade Windows.

","Reviewed in the United States on April 15, 2018"
111,"
Ok for light tasks, not good for watching a video while doing a second thing.
","

  It's a hyperthreaded dual-core CPU, which in this day in my opinion isn't powerful enough.  Full quad-core at least is needed for future-resisting and avoiding CPU bottlenecks in everyday tasks like browsing and video watching.  For one task at a time, it works fine, but for multiple I needed more oomph.  Watching a YouTube video while keeping a streaming tab off to the side pretty much maxed out the CPU resulting in stuttering.

","Reviewed in the United States on May 25, 2018"
112,"
good cpu
","

  nothing special. works as supposed to.

","Reviewed in the United States on August 14, 2017"
113,"
Works fine
","

  I installed it onto ASUS Prime H270 Pro a week ago. The first start up was a success, no issues so far. The box cooler is a bit noisy though, I would recommend replacing it.

","Reviewed in the United States on August 29, 2017"
114,"
Five Stars
","

  Very good CPU!

","Reviewed in the United States on July 20, 2017"
115,"
Great processor
","

  Great processor, make sure that the motherboard you're getting supports it. The mobo i bought had to have a bios update before it would post with this processor inside, i had to put my skylake i7 6700k just to update it, kinda crappy but that's what i get for not doing enough research beforehand. Good luck!

","Reviewed in the United States on May 5, 2017"
116,"
Very nice!
","

  Very nice processor.  Did exactly what I expected it to.

","Reviewed in the United States on June 19, 2017"
117,"
Great processor for modern simple builds.
","

  Such a good bang for your buck. I built a super slim mini ITX build in a Silverstone Raven small form factor case. It is about the size of the old Dell desktops my company used to use. The case is a lot less bulky than typical PC builds, but for a minimal build with this processor it was perfect. According to benchmarks on UserBenchmark this processor performs nearly exactly the same as my laptop processor. My laptop processor is a quad core i7-6700hq. This dual core processor performs just as well as my laptop quad core. I put in a GTX 1050 TI graphics card which also near exactly matches the performance of my laptop's GTX 970m. With this processor I build a desktop that can do everything my laptop can do, but for a third of the cost. Pretty awesome low end processor!One thing I forgot to mention is that it comes with its own stock fan/heatsink. Had I known this I wouldn't have bought the $40 noctua low profile fan. Since you can't overclock this processor you really don't need a better cooler than the stock one. I bought an i7-6700K last year and that didn't come with a fan or heatsink, so I didn't think this one would. If you have an i5 or i7 processor I'd buy an aftermarket cooler. For an i3 like this one just use the stock. You really aren't going to see any performance benefits.

","Reviewed in the United States on February 12, 2017"
118,"
Five Stars
","

  Good

","Reviewed in the United States on March 9, 2017"
119,"
Screams for a dual core
","

  It has hyper threading so it has as many threads as a quad core but just 2 physical cores great for my mom's pc she just plays world of warcraft

","Reviewed in the United States on January 30, 2017"
120,"
Four Stars
","

  Good CPU, a bit pricey.

","Reviewed in the United States on April 15, 2018"
121,"
Wonderful for the average computer
","

  For the price this is great, powers my 4k monitor for videos fine and runs the basics smoothly. I had a 7700k but decided to wait for the next generation and hope that it uses the same socket. For everyday tasks, web browsing, office, music, videos it runs smoothly and efficiently. For those tasks I could not see a difference at all between the two. I have not attempted any games with this and I use a different computer for video and photo editing so I cannot comment on that. If you are an average computer user and want to be using the latest generation of Intel products the I3-7100 will certainly do the job at a very low price.

","Reviewed in the United States on May 25, 2018"
122,"
Great CPU for gaming, general use, or even a small home server like I am doing.
","

  2 cores, 4 threads, very powerful with minimal power use and heat production.  Using this for my home server running plex, recording security cam footage, etc.  On 24/7 and barely breaks a sweat.  Working out perfect as it uses about 8watts most of the time for the CPU, just my hard drives that are soaking up all the power.

","Reviewed in the United States on February 22, 2017"
123,"
exceeded expectations, but hits right on the mark.
","

  Okay, so I chose this as a budget option to see if the difference between similarly priced amd cores was noticeable. it is. i would definitely choose the 7350k for long term options, and at that rate choose an i5. just let me say though, that paired with a 3 g 1060 i was playing BF1 maxed out @ 1080p. but the small amount of cache becomes apparent in cpu intense games like company of heroes, or total war. paired up with a 1050 i think this this would be perfect. so i give it good reviews, out of sheer price/performance. the hyperthreading takes some weight off of your shoulders, and intel deserves a thank you for allowing this chip to utilize it.

","Reviewed in the United States on May 19, 2017"
124,"
Great value!
","

  Great value and fine for my needs!

","Reviewed in the United States on June 20, 2017"
125,"
Fantastic processor for light gaming and desktop usage.
","

  Super nice processor.  Comes with a heat sink fan and thermal grease.  I used the fan and it worked great with the processor.  For my needs this processor was more than enough.

","Reviewed in the United States on April 16, 2017"
126,"
Five Stars
","

  fast works plays steam games fine

","Reviewed in the United States on April 13, 2017"
127,"
Decent for gaming with moderately priced graphics card
","

  Good for a budget gaming PC, cores decently clocked and experiencing no bottlenecks with 1050ti Don't expect to be using this to do any sort of heavy number crunching but for what it is, it does the job well.

","Reviewed in the United States on April 3, 2017"
128,"
best choice for budget
","

  bought an i3-7100 because i felt my fx 6300 wasn't stable for my gaming needs. I paired this with my gtx 1060 6gb and i was surprised how its able to keep over 60 fps unlike my fx the frames were everywhere. not the best cpu that will take advantage for the 1060 but i was just looking for something in budget to keep me steady over 60 fps while i save for a top cpu. I was never an Intel fan nor AMD fan but switching to intel was the best move i have done.this is something i want to mention if anyone is debating over intel or ryzen. a big reason i moved over to intel was because they haven't stop taking out processors and i have a good path of upgrading unlike amd with socket am3. now with ryzen out who know if that just for a while and then boom AMD leaves again for some years.

","Reviewed in the United States on July 13, 2017"
129,"
Kaby Lake, making a great speed boost.
","

  Great, for desktop use. Thank you.

","Reviewed in the United States on June 5, 2017"
130,"
Five Stars
","

  It runs very well. loving the 7th generations keep it up Intel.

","Reviewed in the United States on April 15, 2018"
131,"
Good enough for most users
","

  Good enough for most users. If you need something stronger you will know. Also also just a PSA it does not work with windows 7.

","Reviewed in the United States on May 25, 2018"
132,"
One of the best CPUs made if you need single core performance and want a low wattage CPU
","

  I wanted a low wattage CPU that would work well for gaming. For those that don't know many games even today really only use 1 core at a time. This puppy is extremely low wattage to begin with (lower wattage= less heat generated) and hopefully longer system life. This i3's single core performance is up there with $350+ xeons and i7's. So for the price it's very impressive as long as your games can only use 1 or 2 cores at a time. For a bit of education if you do ctrl+alt+delete and it looks like a game or process is using all cores equally it is usually a lie. It is in reality one core getting hammered at 100% then jumping to the next one in the series. You have to actually research to figure out how many cores your game actually uses at one time. If you aren't a gamer and for some reason are building a desktop for casual internet use like watching youtube videos and browsing the internet an i3 like this is probably the best thing for you to buy. Especially since it will actually save you money over a beefier processor that you will never actually fully utilize anyway.

","Reviewed in the United States on April 25, 2017"
133,"
Best i3 yet
","

  New skylake is epic preforms just as fast as older quad core i5 CPU's  Got a cinabench R15 score of 419 on Windows 10 pro 64bit

","Reviewed in the United States on June 8, 2017"
134,"
Five Stars
","

  Used for a HTPC build summer 2017. Works great

","Reviewed in the United States on May 14, 2017"
135,"
Great for the money
","

  Very good for a casual workstation, does most tasks without hiccup. Heat is fine under normal load with the stock cooler

","Reviewed in the United States on May 25, 2017"
136,"
Best i3.... Ever?
","

  Super fast! Used for a build for a receptionist, and paired with a samsung 850 evo, this system flies! Customer said one of the fastest computers shes ever used. Its that core per core @4.0 ghz! Really impressed me. Good one intel!

","Reviewed in the United States on July 15, 2017"
137,"
Supports faster ram!
","

  I was a little worried that this 7th generation processor would not work on my board but I did a little research and with a bios update my skylake Gigabyte motherboard worked.  this chip is fast and Benchmarked in the 6000 points. My Ram is running at 2400 now compared to my  Skylake i5 processor I had before. I love it I just kind of wish I should have save my money for the i5 7th generation

","Reviewed in the United States on June 5, 2017"
138,"
Careful if you want this for gaming!
","

  i used this processor in a budget under $700 build with a 1060 3GB card. Well it works for sure and I saw 60 frames in dark souls 3 across the board no issues on high settings. However, the amount of stuttering is horrendous! Dark souls 3 isn't CPU intensive and I even turned settings down to help it but saw no improvement. I highly recommend going for nothing less than an i5.. which I'm now purchasing an i5-7500 to suit my needs. Honestly I would only buy this for ""LIGHT"" gaming only. Otherwise good luck with stutters and getting frustrated.

","Reviewed in the United States on March 2, 2017"
139,"
would buy again.
","

  Works great very fast. Use it for office work. Paired it with an msi pro it's motherboard.

","Reviewed in the United States on January 25, 2017"
140,"
Great gaming CPU
","

  Great processor for gaming, however it is only about 10-15% faster that a pentium g4560 for twice the price. Hower this cpu is best if you want a well rounded pc using about 8gb of ddr4 and a rx480 or gtx1060 with no bottlenecking. The pentium is a great cpu but may have a slight bottleneck on the cards listed above. So if the 60$ is not a big deal to you this cpu will give you a peace of mind of a well rounded budget machine. Also worth noting a benefit of kaby lake is its required for 4k streaming netflix on pc's so this is a good feature.

","Reviewed in the United States on April 15, 2018"
141,"
CPU was DOA
","

  CPU was DOA.  Never had a problem with Intel before.  Tried everything:  Ran the motherboard with only CPU and RAM,  used different know working RAM, tried different motherboard, etc.  Finally, tried a known working CPU and the problem was solved.  I am sure there are a few bad chips every 1 in 100, so do not let this review steer you away completely.  Just don't be that unlucky 1%.

","Reviewed in the United States on May 25, 2018"
142,"
Works great.
","

  Purchased for my sons computer. Works great.

","Reviewed in the United States on January 23, 2017"
143,"
Five Stars
","

  Fast shipping and exactly what I was needing for my budget build.

","Reviewed in the United States on June 14, 2017"
144,"
Great budget friendly CPU
","

  Needed to build an updated budget machine to replace an 8 year old desktop.  Paired with an MSI H110M Grenade motherboard, 8GB DDR4, and M.2 SSD.  New machine is a huge upgrade in performance over the old Core 2 Duo machine it replaced.  I did have to use a 6th Gen CPU to do a BIOS update prior to installed my 7th gen cpu.  I was able to borrow one from a friend.  The machine is plenty fast for some light gaming and all of the typical desktop applications.

","Reviewed in the United States on May 1, 2017"
145,"
WARNING! Does not work with Windows 7
","

  I use windows 10, I have no issues with it.  However I bought this for a friend to upgrade an old desktop.  He likes windows 7.  This CPU does not work with Windows 7, because of a marketing/sales decision by Microsoft.  This is fine, however the product description should say in big bold letters:  THIS IS THE FIRST INTEL x86/x64 CPU THAT DOES NOT SUPPORT WINDOWS 7.So my issues is with the product listing on Amazon. The CPU itself is great.

","Reviewed in the United States on June 13, 2017"
146,"
Works Good
","

  Works good. Make sure the motherboard you buy has a 200 series chipset.

","Reviewed in the United States on February 13, 2017"
147,"
Powerful enough for my needs?
","

  My laptop with the i7 processor just went. Wont even turn on. Im looking at a cheaper replacement for now and found a refurbished laptop with an i3 7100U 2.4ghz. SInce most ppl here have used this processor..do you think it will be good for what i will use it for such as facebook, youtube, multiple tabs open at once, the occasional skype, email etc? I do not game or anything so i was thinking this would be ok for me? Or am I downgrading far too much and wont be happy with it? Will I get a lag on youtube vids etc? Just curious! I know this one for sale here is a 3.9 ghz so probably better but i just cannot find any answers that tell me anything! Thanks!

","Reviewed in the United States on May 6, 2017"
148,"
Price should be much lower
","

  If you have an entry level 2 or 1 series chipset mainboard than this is the most convenient chip you can buy. Pentium g4560 and g4600 is much better prices but they are lacking some instructions. If you find a tray version cheaper i3-7100, buy it. Compared to i3-8100, it is only 10% slower at most.

","Reviewed in the United States on February 23, 2017"
