,title,content,date
10,"
Great upgrade from a 6700k
","

  It feels pretty nice to double my core and thread counts with this CPU from the 6700k. I currently have mine overclocked at 5.2ghz with a push-pull radiator liquid aio system and I'm maxing in the 70s as far as temperature goes. Definitely adds some fps to call of duty and control. I haven't tried red dead or gta v yet, but since they're usually so CPU bottlenecked, I'm sure they'll run great with this.My config in case anyone wanted to know:CPU- 10700kCooler - Corsair H105MB- Gigabyte Aorus Z490Graphics- RTX 2080 SuperRam - 4 x 4gb ddr42 Samsung 860s and 1 M.2 870 (I'd recommend picking up an M.2 if you go with gigabytes now motherboards.. theyre putting 2-4 slots on their MBs now so I feel like it's just untapped potential if you're not going to be using at least one of those slots)Power- EVGA 750w (80+ gold I think?)Case - I did have everything in an NZXT S340, but I just moved it all into that new Corsair mesh case that came out (TD500 Mesh) and airflow and aesthetics are superb.

","Reviewed in the United States on June 5, 2020"
11,"
8 Cores and 16 Threads!!!!
","

  I have been a computer Enthusiast for a while now. I have owned several different platforms including both AMD and INTEL. I upgraded from a i7 7700k. The 7700k’s 4 cores and 8 threads started to show its age with the recent push for higher core counts. I debated getting an AMD 3900x. The appeal of 10 cores and 20 threads was great and but at the sacrifice of core clocks. I am a gamer at heart and do little video/photo editing. The decision was made in my mind and I purchased the 10700k. Out of the box the 10700k boost to 5.1ghz. Yes 5.1ghz insanity. While Intel is still on a 14 nano meter architecture compared to AMD’s 7 Intel has refined the process to undoubtedly still beat AMD in gaming. I have no complaints about the 10700k. It is satisfying to know I won’t need to upgrade for years now.

","Reviewed in the United States on August 19, 2020"
12,"
Easy overclocker
","

  Paired with a ASUS ROG Strix Z490-E Gaming board I was able to easily and quickly achieve a 5.0Ghz all core overclock on air cooling. It's rock solid stable with XMP profile on the RAM and a small cache overclock. This thing absolutely crushes my previous i7-7000k CPU and I noticed a big difference in FPS in quite a few games.I think I may have gotten lucky on the silicon with this chip. I can hit 5.1Ghz stable but it does start to get a little too hot for my comfort, but i actually dont start thermal throttling until I try 5.2Ghz all core. Again, this is just on air using a Noctua DH-D15 so its possible I could do more with an AIO cooler. With enough cooling and time spent tweaking this chip may very well hit 5.2Ghz all core and remain stable. I'll update the review if i ever give that a shot.Its expensive of course.. because it's intel. But if Intel is your jam.. you cant go wrong here.

","Reviewed in the United States on June 9, 2020"
13,"
Cool temps and superb performance.
","

  Don’t let the 125w TDP fool ya because this chip runs WAY cooler than previous gens. Tested temps using OCCT stress test for about 3 hours, alongside my Noctua NH-D15 cooler. The highest I’ve seen the temp spike up to was 71c. Note that OCCT is a heavy synthetic test that pushes the CPU to the limit. Regular gaming temps will never reach that high. I’ve had the chip for almost two months now and accumulated quite a bit of gaming hours during that time. The games I played included a mix of intensive AAA titles like CoD Warzone and AC: Odyssey to light eSport ones such as Rocket League and Rainbow Six Siege. Highest temps are always in the 50s to mid 60s range. That is a huge difference compared to my old i5 6600k that spiked to over 80c at times! My brother who bought a 9900k last year was also amazed by how much cooler 10th gen runs and even said that he wished he waited a bit longer before upgrading. Note that both the 9900k and 6600k have lower TDPs than the 10700k yet still run warmer. The reason as to why 10th gen runs cooler is because intel made modifications to the IHS of the cpu and upgraded their Thermal Interface Material. Other then the improvement in the temperature department, I’ve also noticed a big difference in gaming performance. Despite having a 2080 super, my PC used to struggle to reach and stay at a consistent 100+fps at 1080p. CPU intensive games like AC Odyssey often dropped to like 50fps. This is a clear indication that there was bottleneck on the CPU side. With this new 10700k, My PC now has no problems reaching and maintaining that sweet consistent 144+ FPS on light competitive eSport titles and 100+FPS on demanding CPU intensive AAA titles. Also, note that I am running the CPU at stock settings right out the box and have not messed with overclocking yet. Nonetheless, I am very satisfied with this CPU and I highly recommend it.

","Reviewed in the United States on August 3, 2020"
14,"
Simple and efficient
","

  The motherboard I chose to pair with this was the msi z490 mpg gaming carbon wifi. The cooler I used was the noctua dh-15. I used dragon center to overclock to 5.1ghz and with stress testing my CPU max temperature was 71°C.This was an unexpected steal because I managed to find it at $380 instead of the crazy prices people are selling these chips for right now.

","Reviewed in the United States on June 29, 2020"
15,"
Runs cool and efficiently
","

  I’ve been waiting and almost got the i9 9th for $530. Luckily got this baby for $387 (cheapest price ever seen in the market). I’m so happy lmao. It runs cool and effectively. The one thing bothered me is that I had to buy a new motherboard which was pretty expensive right now lol, but I’m upgrading from thr 8th chip and z370 MB so I would see it a worth spending.

","Reviewed in the United States on July 25, 2020"
16,"
GREAT CPU!
","

  Good CPU.  Upgraded from i7 6700k at 4.5Ghz and that one was a hot CPU hitting mid 80s on temp during CINEBENCHR20 while the 10700k I have now at 5.0Ghz has 79C as the highest temp on two cores.  Pretty stable at 5.0Ghz OC but anything past that is a BSOD Zone.  Not too concerned about it seeing where I came from.  The only time i've seen this CPU hit 60C is when it spikes to that point while launching a game.  Other than that, my temps are in the mid 40s to 50s while playing.  It's being cooled by a 360mm Kraken X73 so your temps might vary compared to mine.

","Reviewed in the United States on June 7, 2020"
17,"
This thing is a MONSTER
","

  I bought this along with the MSI Z490 Unify as an upgrade from my Ryzen 7 3700X. This thing is an absolute monster that runs any game I throw at it at 144fps if my gpu can keep up. It's crazy. People told me I wouldn't see many gains coming from Ryzen but in some of my favorite games I was getting 60%+ higher framerates. Games perform amazingly well and I notice my loading screens all seem about 20% faster than my old chip as well. Everything is just smoother and faster, there's less waiting time, and I didn't have any bios issues or anything at all. Installation was easy. Honestly this is probably overkill unless you have a nice RTX graphics card but it's a wonderful CPU. The temps aren't too crazy with a 280mm aio. I think I'll be happy with this chip for the next 5 years+ at least.

","Reviewed in the United States on June 6, 2020"
18,"
Overclocking is a breeze
","

  I've had my 10700K for about a month now. I paired it with a brand new Asus Maximus XII Extreme and kept my 2080 ROG Strix. The three make a beautiful pairing. If you aren't planning on overclocking, I'll just say, pick this up and you won't regret it. If you aren't speed-chasing, it isn't worth the extra money of going to the 10900K. If you are overclocking, I personally believe the money-performance ratio puts the 10700K on top. But, speed-chasing would suggest picking up the 10900K.As expected, temps are a little hot when overclocking. I used XMP I, clocked to 5.1GHz and left voltage on adaptive. My mobo thinks it's a good idea to stick a whopping 1.545v into it to support 5.1GHz and hit over 100C (exact temp unknown, neither of my monitoring programs read hotter than 100C), but that's totally unnecessary. Dropping down to 1.46v, highest temp spike during stress test hit 90C, not a degree warmer (25min stress test using Cinebench, 360mm ROG AIO). My goal is to hit 5.2GHz this evening. If I have the ability to update reviews, I will post results.Overall, 10/10, strongly recommend. It's a good out-of-the-box processor, and it's fantastic for overclocking, at a price point that doesn't make you want to rip your legs off.

","Reviewed in the United States on June 8, 2020"
19,"
Finally, Intel steps up their game!
","

  Intel has been coasting on their Core i3/i5/i7 series for generations. Only after AMD released Ryzen and caught up, did they make some changes. For the first time, an i7 is 8 cores and 16 threads, and can hit a boost of 5.1Ghz. Now, depending on usage, both AMD and Intel are solid choices. I chose Intel again for my 2020 build as I've had a couple issues with AMD in the past and just wanted the fastest single thread processor I could afford. It's been absolutely fantastic.WARNING: The K series does NOT come with a cooler. You must get your own.

","Reviewed in the United States on July 8, 2020"
20,"
Upgrade
","

  Due to a lightning strike close to my house I had to replace my PC along wit several other things. My old pc had this processor--Intel Core i3-6100 3.7GHz Dual-Core . I had recently installed Blue Iris camera software and 6 camera's.The old processor was running at 95-100%. If I wanted to surf on line I had to turn the software off to keep the PC from locking up.This new processor is awesome.  With the camera software installed as it was before processor is running at around 25%. So I can install some more camera's with no problems.

","Reviewed in the United States on June 5, 2020"
21,"
Gaming BEAST.
","

  This cpu is a MAJOR upgrade. Coming from my i7-7700k to this chip is mindblowing. The benchmarks are almost double, and in gaming there is a noticeable difference in frames. Super happy with this chip.

","Reviewed in the United States on August 19, 2020"
22,"
a great cpu
","

  Although Intel is now has a lot of catching up to amd. This Cpu is a great one compare to the one that amd have with 8 core. They are about the same. They are both great. I do have the amd too. Amd has other cpu that has morecores and thread. I hope that Intel has something in the works for more cores and threads. But the honest truth I still love Intel products.

","Reviewed in the United States on August 18, 2020"
23,"
Great CPU!
","

  Installation went smooth using this 10700k in a rig with a 2060 super and it is crushing fps numbers. I mainly play fast paced shooters and want as many frames as possible and this thing does not disappoint. Came from a ryzen 3770x. Valorant and CSGO frames are very high, and i never get any slow downs or mouse input delay it feels great!Also a lot of people said this new intel gen ran very hot and i don't even hit above 65c at full load having it overclocked to 5.2ghz. Now i do have one of the best AIR coolers out there so even if you have a cooler that is not as good you are looking at safe and normal temps even when overclocked to 5.2 ghz.

","Reviewed in the United States on October 21, 2020"
24,"
Big jump from 7 years ago!
","

  First computer I've built in 7 years. Technology really has advanced quite a lot since the old days of Half Life and Gary's Mod.Back then I was rocking a 4670k, gtx 780, 8 gigs of ram, a corsair carbide 500r case, and a single 2tb hdd. But look at me now, Ma!I'm finally blazing down the PCIe highway after the wifey finally gave me the green light. Next upgrade will be the dinosaurs sitting beside the computer! (Keyboard and monitor)

","Reviewed in the United States on July 26, 2020"
25,"
Amazing CPU. Beast Mode at 5.2Ghz. Grab a Liquid Cooler or Noctua Air Cooler. You'll Need it, for OC
","

  This cpu has been amazing. I think I hit the silicon lottery with this one. Works flawlessly, and overclocks easily. Pro tip: 5.0 GHz @ 1.325v / 5.1 GHz @ 1.33v. My video is on YouTube. Search Smiley Tek if you'd like to see this cpu in action. Loads of fun. You'll need adequate cooling if you overclock the 10700k. Have fun!

","Reviewed in the United States on July 14, 2020"
26,"
Loving it!
","

  My Gaming is Smooth as Butter! When I play Destiny 2 and Titanfall 2, I notice everything is so buttery smooth and I am doing so much better in Multiplayer than ever before! The visual Graphics are Massively improved as well, Gorgeous! My video Productions look Amazing!  Temps range from 30 to 46 max! Got mine for $387, I was lucky and caught it in-stock early on. Thank You Amazon!

","Reviewed in the United States on November 5, 2020"
27,"
Better than r7 3700x and r9 3900x
","

  Good temp, 29-31c at idle, does not pass 50 degree while gaming. Don't listen to the bad reviews.

","Reviewed in the United States on July 18, 2020"
28,"
Nice!!!
","

  Running at 5.2 MHz stable with air cooling

","Reviewed in the United States on June 16, 2020"
29,"
From 4770k to 10700k
","

  I went from a 4770k with just a noctua on it (temperature when busy was around 80-90C) to having the 10700k with Kraken z63 and what a difference.I currently am using it in a h510i with 32gb and rtx 2070 and everything runs smoothly in 1080p everything in ultra. CPU never goes above 30% usage even with a bunch of different programs running on the side.If like me you are upgrading (pretty much new build) from a very old setup this is the cpu you want that will last quite a few years.

","Reviewed in the United States on June 11, 2020"
30,"
Slightly better than 9900k for less cash
","

  Testing vs 9900k essentially they are the same part, with MCE enabled was able to show a small improvement on or about 2-5%Price to performance they still miss a bit vs something like a 3700x for raw cpu power. But if your a gamer and want something with a few more cores than a 10600K then this is good and performs well

","Reviewed in the United States on June 5, 2020"
31,"
i7
","

  Picked this based on research and a coworker, who turned out to be an Intel fanboy.  It is what it is.  I haven't put it through any heavy processor use, yet.  I'm sure I could get similar or better results going with a much cheaper AMD, but their mobos were more expensive

","Reviewed in the United States on August 19, 2020"
32,"
Great Performance
","

  Runs slightly warmer than previous generations but much faster. No issues running any games. Purchased after release for $384, watch pricing.

","Reviewed in the United States on July 25, 2020"
33,"
Gaming Beast
","

  Best cpu for gaming, runs below 70c under load (360mm aio).

","Reviewed in the United States on September 21, 2020"
34,"
Super FAST Shipping!
","

  Excellent CPU. Perfect for my Asus ROG Strix Z490-E. Highly Recommended!

","Reviewed in the United States on June 13, 2020"
35,"
Smooth as Silk
","

  I love it! OC'd to 5Ghz with Intel Performance Maximizer software w/ zero problems.Runs cool using a Noctua NH-U9S, Premium CPU Cooler riveted <chuckle> (this sucker is heavy) to the mobo.Get one and you'll be set for years.

","Reviewed in the United States on June 21, 2020"
36,"
Great CPU
","

  Coming from an i5-4690k, I'm getting around 200 more FPS in games such as Valorant and it runs cool with my Noctua U12S with turboboost enabled.

","Reviewed in the United States on October 23, 2020"
37,"
Its Intel
","

  As an upgrade, I is accomplishing everything I am asking of it. Gaming, Streaming, Workload and everything inbetween. Thermals remain reasonable using only Tower Cooler. Significant improvement and easy to OC.

","Reviewed in the United States on October 3, 2020"
38,"
don't believe this chip is too hot.
","

  Love it<3 was a little worried buying from 3rd party, but this company is amazing<3<3 I have overclocked it to 5.1ghz all cores at 1.35V. Temps do not go above 65°C on 20 minute  avx stress test<3<3 using 360mm rad

","Reviewed in the United States on July 7, 2020"
39,"
Nice
","

  This CPU is great , It eats everything I throw at it . I am so Happy ,  This CPU plays every game I have or will have in the near future . Office is a breeze , I put my i7 6700 non k to bed when I got this .

","Reviewed in the United States on September 7, 2020"
40,"
Totally worth it!
","


  Your browser does not support HTML5 video.


   I got this cpu when my motherboard had gone out and so I upgraded to the asus rog strix z-490e gaming mb and needed a cpu that would fit. So I also upgraded from the i7 7700k to the i7 10700k. I also have matched with it 2x 8GB Corsair vengeance LPX and the gpu is a msi gtx 1660. Csgo runs in game anywhere between 280-400 fps and the cpu actually stays cooler than the 7700k

","Reviewed in the United States on June 5, 2020"
41,"
first build
","

  i have to return my gpu cuz the new gen rtx 3080 , and that integrate UHD helps me alot im very happy with it no issue and its fast (still a bet expensive)

","Reviewed in the United States on August 19, 2020"
42,"
Seal broken...
","

  Received Core i7 10700k sold by DealsPro1. Box already open, seal broken...not cool for a brand new

","Reviewed in the United States on August 26, 2020"
43,"
Great chip
","

  Excellent cpu, runs very cool for an Intel chip.Overclocking I have a lot of headroom!

","Reviewed in the United States on October 11, 2020"
44,"
Used damaged chip...
","

  I was looking forward to build a gaming rig for the holiday only to get an used damaged chip. I noticed two vertical scratches on the item once received in the mail. At first I thought they’re on the plastic cover but nope...

","Reviewed in the United States on September 24, 2020"
45,"
Quick and thrify
","

  Got what I ordered in perfect condition. NO complaints.

","Reviewed in the United States on July 23, 2020"
46,"
Powerful i7
","

  Great product if you don’t wanna spend a ton for the i9 this is the way to go. Very easy to overclock.

","Reviewed in the United States on October 16, 2020"
47,"
Excellent I recommend
","

  Excellent I recommend

","Reviewed in the United States on August 6, 2020"
48,"
Fast
","

  Worth the money for the speed.

","Reviewed in the United States on July 4, 2020"
49,"
the beat cpu for gaming
","

  this is the best cpu for gaming

","Reviewed in the United States on November 10, 2020"
50,"
Intel Core i7-10700K - Procesador
","

  Intel Core i7-10700K - Procesador

","Reviewed in the United States on June 5, 2020"
51,"
good
","

  i like it

","Reviewed in the United States on August 19, 2020"
52,"
Nice cpu!
","

  Came in fast and it was easy to install! The temps are fine as long as you got a nice cooler.

","Reviewed in the United States on September 26, 2020"
53,"
Gaming CPU
","

  Best for gamingThe price should be less than 380$

","Reviewed in the United States on July 23, 2020"
54,"
Excelente
","

  No me llego con el ventilador pero es tremendos productos muy buenos

","Reviewed in the United States on September 29, 2020"
55,"
Intel 10th gen
","

  Great processor.  Mines running at a stable 5 GHz @ 1.26 V.  If you plan on overclocking,  I would suggest getting a Noctua cooler for this bad chicken, otherwise it might get a little toasty.

","Reviewed in the United States on June 10, 2020"
56,"
Great for overclockers!
","

  Great CPU! No complaints, I won the silicon lottery this time.

","Reviewed in the United States on September 2, 2020"
57,"
Excelente producto
","

  Hasta el momento no me ha dado problemas. Buen producto.

","Reviewed in the United States on August 29, 2020"
58,"
Good
","

  Few days in but seems great

","Reviewed in the United States on October 13, 2020"
59,"
good
","

  good

","Reviewed in the United States on October 19, 2020"
60,"
Best gaming cpu for price
","

  Awesome

","Reviewed in the United States on June 5, 2020"
61,"
.
","

  Like

","Reviewed in the United States on August 19, 2020"
62,"
Probably the Best Gaming Processor
","

  EDIT: This thing is an overclocking beast, but I may have hit the lottery on my chip. I'm currently running a Noctua NH-D15black. I have a 5.1ghz clock and a 47 ring multiplier. This may not seem like much but I'm doing this all at around 1.29Vcore. With this clock and voltage, I run well under 90C under full load, hitting a max of around 83-85C.  DISCLAIMER: IF YOU BUY THIS CPU, OVERRIDE THE VOLTAGE IMMEDIATELY. IT WILL PUMP WAY HIGHER VOLTAGE THAN IS NEEDED AND YOUR TEMPS WILL BE INSANE, ATLEAST IN MY CASE.Alright, for those of you that don't know, this is basically a rehashed 9900k, with slightly higher clock speeds.The way that they were able to achieve the higher clock speeds on a furnace like the 9900k is by doing something called dye shaving. They essentially made the heat spreader on top of the architecture thicker and bigger. This results in lower temps due to the increased ability for the processor to dissipate heat.  In the end you get the best (semi-reasonably priced) gaming processor. The only the one that can beat it right now is the 10900k, but IMO 2 cores for 100 dollars is not worth it if you are just playing games, like most people that buy it. This is in no way a ""bang for the buck"" CPU, but instead for the people that want the absolute TOP OF THE LINE gaming performance. If you want productivity, get a RYZEN CPU. This processor is perfect fine for productivity like video editing and blender etc, but you are not going to get multi threaded performance like AMD offers.  This thing can overclock though, while staying relatively cool. Under a 280mm AIO from NZXT, temps are around 60-70, full load, with a 51 to 52 all core clock. If you can get a good overclock on the cache and main core, it'll be on par or beat the 10900k, but will probably get toasty.  I would definitely recommend this processor, especially if you're looking for a reasonable upgrade from something like a 7700k or 6700k, which just don't compete with anything new nowadays, especially with AMD's competition. Sadly, speaking of competition, INTEL, for now, has lost the war completely with this new generation, only being able to keep the gaming performance better than AMD.SIDE NOTE: DO NOT BUY THIS RIGHT NOW! PC parts are extremely jacked up in price. This thing is going to drop in price 50-75 USD from the standard 425-435.

","Reviewed in the United States on August 26, 2020"
63,"
i7-4790k to i7-10700k
","

  It's a lot better than the 4790k, I wouldn't advise anyone to upgrade to this from the 8700k or 9700k, but it was a major upgrade from what I was using.  I was worried about the temperature of the CPU, but I've overclocked mine to 5.0ghz and I sit under 40 C on idle and 60 during stress-test. (Noctua-D15 is my CPU cooler).  I am very happy with my purchase!

","Reviewed in the United States on July 1, 2020"
64,"
Don't let i7 fool you its a tank and stable overclocker.
","

  Don't listen to the Ryzen air cooler/aio peasants this chip can do 5.3ghz under 1.4v all day and stay under 70c, Ryzen does a little better in multiform benchmarks yes because it has more cores ect but for gaming its second place. Motherboards right now need better stock voltage optimization that will come with more bios updates so stay away from stock voltage. 5.2ghz can easily be achieved with 1.330v for starters.

","Reviewed in the United States on May 28, 2020"
65,"
Poor performance for your money
","

  This is getting beat by AMD Ryzen 9 3900X at half the price and even seems to lose to an 8th generation Intel 8700K on single target performance? How can Intel justify these prices.

","Reviewed in the United States on May 29, 2020"
66,"
Very happy
","

  Just came from a i7 6700k at 4.8ghz of 4 years at 1.4v to the i7 10700k and let me tell you. Worth every single penny! I haven’t overclocked the 10700k yet and honestly I don’t need too for 1440p gaming. Bfv isn’t at 100% cpu usage 24/7 anymore. No more micro stuffers in games. Call of duty modern warfare though runs about the same. Slight increase and less studded. But it’s a very optimize game for lower end hardware. Love that all the msi z490 boards are gen 4 but only when you buy the 11th gen processor when it comesout so their is a upgrade path at least. Temps are insanely good. My 6700k at 4.8ghz in game was about 60-70c. My 10700k at 4.8ghz is 40-50c in game. So for clock for clock it’s 20-30c cooler. And that’s with 4 more cores and 8 more threads. Pretty impressed so far. It’ll be years until I’ll need to overclock it for games and I’ll be going 11th gen more than likely for pcie gen 4 before I even get the chance to do it.

","Reviewed in the United States on May 30, 2020"
67,"
Easy overclock
","

  Mine boosts to 5.4 on all cores with air cooling Noctua D15.  Highest temp recorded 83 C under full load. Average temps after 24 hours normal usage (games, web browsing, videos) high 30s.  Idles 29 C.

","Reviewed in the United States on May 28, 2020"
68,"
Well-priced performance CPU - Enable Base Clock Boost
","

  This is an excellent CPU with a great turbo clock speed - just make sure you have something that keeps it cool. I was a little disappointed with the factory base clock speed (3.8 GHz) after it slows down from turbo, but after enabling Base Clock Boost feature on my board, I can run it steady at 4.6 GHz all of the time and it stays nice and cool. It makes for a great gaming/workstation rig.

","Reviewed in the United States on September 17, 2020"
69,"
Good
","


  Your browser does not support HTML5 video.


   5.2GHz

","Reviewed in the United States on June 6, 2020"
70,"
This thing cooks!
","

  Makes an awesome grilled cheese sandwich

","Reviewed in the United States on June 5, 2020"
71,"
Works good for me
","

  I'm hardly a PC expert with a lot of experience to compare this against. But I can say I have this overclocked to 5.1 at 1.335 volts and it's as stable as it gets on my Asrock Z490 Taichi motherboard.

","Reviewed in the United States on August 19, 2020"
