,title,content,date
16,"
Five Stars
","

  GREAT UPGRADE

","Reviewed in the United States on April 18, 2013"
17,"
Five Stars
","

  Is what it said it was. Works.

","Reviewed in the United States on March 29, 2013"
18,"
Fastest HTPC ever
","

  I know that many people will find it a bit odd to use the 3570 for the heart of the HTPC I built, but it works. The processor is powerful enough to handle anything thrown at it without an overclock, and the Intel HD 2500 integrated graphics can handle a blu-ray playback without a discrete GPU. No lag, no fuss, no problems. The low profile CPU cooler works, and unlike the horrid AMD coolers, it's nearly silent most of the time.One thing many people skimp on with an HTPC is the processor. But I'd rather have something that will have the power needed to last 4-5 years compared to some crappy dual core that saved them $70 now, but cost them an entirely new build in 2 years.

","Reviewed in the United States on May 3, 2017"
19,"
prompt service
","

  Product as expected, Shipped from M&D Discounts within 2 hrs after receiving order. I was pleasantly surprised, remembering when other order houses were as prompt.

","Reviewed in the United States on May 2, 2017"
20,"
Love the Upgrade
","

  Needed to upgrade my PC and went with the Ivy Bridge i5-3570.  Really, can't go wrong for mid-tier PC builds.  Will handle basically any game you throw at it and won't disappoint one bit.  Great buy.

","Reviewed in the United States on October 28, 2017"
21,"
Very fast cpu
","

  Very fast CPU.  Upgraded from a Core 2 Duo and it was quite the jump in performance.I use this PC for internet browsing, email and P2P file downloads so I barely tax the capability.Processor idles at 32 degrees with the stock heat sink and fan.  My motherboard defaults the CPU fan to max speed...so the fan noise was quite noticeable.  I turned on smart fan in the bios and now the typical rpms are about half of max....and the fan can't be heard. At idle I didn't notice any difference in CPU temps running the fan at max (2000) or half of that.All in all a great improvement in PC power.....

","Reviewed in the United States on January 25, 2017"
22,"
Definitely worth the upgrade and good for the price
","

  Bought this for my son when he upgraded his computer. Definitely worth the upgrade and good for the price. He is very pleased with this product! Would buy again.

","Reviewed in the United States on August 17, 2013"
23,"
Nice processor
","

  Great CPU.  It was a nice upgrade over my old CPU.  No issues at all with it being used.

","Reviewed in the United States on December 3, 2012"
24,"
... sandybridge to ivybridge with a BIOS update it is good to go
","

  Outstanding for the price I needed more power to run a processor intensive app and it works very well I switched from sandybridge to ivybridge with a BIOS update it is good to go.

","Reviewed in the United States on May 30, 2016"
25,"
good
","

  does what its supposed to

","Reviewed in the United States on June 22, 2016"
26,"
FAST AND SMOOTH!!
","

  I really like this processor for my custom builds. I can always count on this processor to perform. Add 8-16 gb DDR3 ram and you'll have a smooth running machine.

","Reviewed in the United States on August 15, 2014"
27,"
Five Stars
","

  Working perfectly love getting parts discount and two day shipping.

","Reviewed in the United States on August 25, 2016"
28,"
Five Stars
","

  In my opinion the best bang for your buck!

","Reviewed in the United States on July 15, 2014"
29,"
Amazing performance
","

  Update: It's been 1 month and a half, the processor is performing FLAWLESSLY, temps were still a a little high when playing (70C on the cores, 80 when doing the Aida64 stress test to the CPU and FPU) but i finally decided to change the stock cooler for a Cooler Master hyper 212+ and now, temps don't even get to 55C when playing Battlefield 3, GTA IV, Assassin's creed Revelations, emulating PS2 or Gamecube. Also, they don't pass 60C when doing the Aida64 stress test. Now i can finally get peace of mind knowing that temps won't suddenly skyrocket because the stock cooler couldn't take it anymore.All i can say is i'm really, really impressed with this processor. I was obviously going to see a MAJOR improvement over my old 1st gen core i3, but was a little skeptic on wether it would be enought for my needs.I bought this processor mainly for gaming and emulation purposes. I have to say it, this processor is a BEAST. Metal Gear Solid 2: Sons of Liberty on PCSX2 was very slow when i played it with my Core i3, but with this processor it goes as smooth as it can be (some slowdowns in some parts, but that's because of the emulator, not the processor's fault), I've seen improvements on games like Assassin's creed 2 (40fps tops before with my HD 6870 and some settings set to medium-low, 60 fps constant now with the new i5, same graphics card and all settings on max.), Battlefield 3, Minecraft (kind of a processor hog), Sims 3, Prototype 1 & 2, etc. Pretty much every game.Temps are a little high on the cores when under load with stock cooler: 70C when gaming and 80C when doing a stress test with Aida64 (Don't wanna try Prime95 or intel burn test with stock cooler). But i' just waiting for my mx-4 thermal paste to arrive so i can go buy a cooler master v8 cooler to do the job. I expecto temps to go as high as 50-60C under load with that.For normal use, it works just as well, no slowdowns, everythings goes smooth.To make it short, i definitely recommend this processor if you don't plan on overcloking, like me.

","Reviewed in the United States on October 29, 2015"
30,"
Five Stars
","

  Works as expected so I am Happy

","Reviewed in the United States on October 28, 2017"
31,"
Good unit
","

  Works great and did exactly what it is supposed to. Great deal for the money. They make me write more than I have to to post this. It is a decent product, really.

","Reviewed in the United States on January 25, 2017"
32,"
Best Bang for your buck
","

  Does what it is supposed to do (and quickly) with no fuss.  That has to be the gold standard for a CPU.  You just don't have a need to think about it, except in a positive sense.  This CPU can be overclocked, if that is your thing, but not as much as the K series cousin.  The trade off is that this chip has all sorts of security and virtualization functionality the K series doesn't.  Take your pick, you will be happy with your choice.

","Reviewed in the United States on December 7, 2016"
33,"
Still in original electrostatic bag (unopened)
","

  I loved how quickly I recieved my purchase. It's brand new or like new as advertised, and not a single issue to report.

","Reviewed in the United States on January 15, 2013"
34,"
Fast and smooth 3rd generation !
","

  Very easy install on my new Asus motherboard and with 32 gb of Vengance 1600 ram it is fast and it cooks !

","Reviewed in the United States on November 26, 2012"
35,"
Great for non-overclockers.
","

  You don't really need the unlocked processor (the i5-3570K) if you aren't going to overclock. My motherboard doesn't support it, and with my bad luck, I'm sure that OC'ing would leave me with a fried $200 paperweight. Seriously, save yourself a few dollars. Go with the i5-3570.

","Reviewed in the United States on February 12, 2018"
36,"
This installed easy and is working great
","

  This installed easy and is working great and seem like a sweet spot for performance and money spent.  I put it in a new MB (AS Rock LGA 1155) to upgrade my old system.  The only thing still slow are my older hard drives (time to switch to SSD ones I guess).  :)

","Reviewed in the United States on September 5, 2013"
37,"
For the price what is to say
","

  There is no point in getting the ""K"" version if your not over clocking and or have a graphics card . This CPU runs at 3.8 Ghz right out of the box and I had not got over 50*c with stock cooler . I am happy with this product and I recommend it to one one looking for a CPU in the 1155 socket range .

","Reviewed in the United States on June 4, 2013"
38,"
Five Stars
","

  Great Processor Get it

","Reviewed in the United States on October 12, 2013"
39,"
Good solid cpu
","

  I have this installed in an Intel DZ68ZV board with dual 1 tb drives with 64 mb of cache memory and 16 gb of 1600 MHz memory running Win 7 x64.  Its faster than a dual core i5 but you don't notice the difference until multiple apps are running concurrently in their own windows.  Not the fastest but it's a great processor at the current price point.  Windows rates it a 7.6 out of 7.9.  I would buy another one.

","Reviewed in the United States on May 25, 2014"
40,"
Excellent.
","

  Got this recently on a recommendation and it works beautifully.I might deduct half or a quarter of a star because the fan included is a bit noisy, but I suspect that's my motherboard not controlling the fan speed gracefully, so I don't really blame this product.

","Reviewed in the United States on October 28, 2017"
41,"
Great processor
","

  This processor is fast, reliable and great for gaming. Handles everything I can throw at it. I've been playing with a GTX 660 and running SC2, Hitman Absolution and Sleeping dogs on the highest settings.

","Reviewed in the United States on January 25, 2017"
42,"
Just crazy performance at an unbeatable price. love it!
","

  I bought this processor about 2 months now and it has been working like new. fast and handles everything I can throw at it.

","Reviewed in the United States on October 2, 2013"
43,"
It is a beast. WOW
","

  It is fast and cool.Read about how to install it.  Intel CPU's do not ""Plug In"" anymore.  They are placed very carefully on top of a hundred or so very small and delicate gold contacts that are easily bent and could ruin the CPU, Motherboard or both..

","Reviewed in the United States on April 25, 2013"
44,"
Awesome!
","

  Fast!

","Reviewed in the United States on January 4, 2013"
45,"
Fast- no complaints.
","

  Just installed this in my new custom pc. No complaints, very fast and well priced. Glad I went with Intel!

","Reviewed in the United States on May 21, 2013"
46,"
Five Stars
","

  Great cpu for gaming

","Reviewed in the United States on February 3, 2015"
47,"
Fast and serves its purpose
","

  Now I haven't bothered with settings or anything much, but it definitely holds up no matter what i'm doing. It's fast and doesn't bottleneck my GPU, which is all I really care about.

","Reviewed in the United States on December 19, 2012"
48,"
Great cpu!
","

  If your not planning on over clocking your cpu then this cpu is great i have no complaints and would recommend it to anyone!

","Reviewed in the United States on July 25, 2015"
49,"
Sweet Gaming Chip
","

  This chip for high end games is awesome! It has more than enough power to eliminate the cpu as any kind of bottleneck for modern games. You can certainly buy a more powerful chip but i will tell you that i have not found a need for anything more powerful. I use it to game and transcode video. My only SMALL gripe is that it does run a little warm with the stock cooler. I know you can buy aftermarket coolers and all but i didn't buy the k series for a reason i just want to put the chip in with stock parts and have it run relatively cool even under load. It's not terrible and isn't at alarming temps it would just be nice to run a tad cooler. Overall though awesome chip for the money and you should be set for a little while.

","Reviewed in the United States on December 18, 2012"
50,"
Great!
","

  Used this for my first computer build.Installed easy, and runs great.The fan that comes with it is kind of lame but hey that's what aftermarket products are for.

","Reviewed in the United States on October 28, 2017"
51,"
What is there to say? It's an intel product.
","

  I have been building computers since I was 16, I absolutely love it. I decided to build my own this year, I've been wanting to play some games that require a lot better than what my previous computer had. This product along with others has made my computer a crazy game monster machine. I can play games on high settings and easily get between 60-120 fps. <3 <3 <3

","Reviewed in the United States on January 25, 2017"
52,"
Multi purposes function
","

  Excellent

","Reviewed in the United States on March 17, 2013"
53,"
Four Stars
","

  Solid processor, but be careful with the temperatures.. keep it bellow 70 C

","Reviewed in the United States on March 8, 2013"
54,"
Excellent for Gaming
","

  Played Hot pursuit at full HD with no additional graphics at full detail minus one level with ease. it's pretty great since most games can hardly utilise 4 threads now.. i7's with 8 threads felt like a bit of an overkill.

","Reviewed in the United States on June 19, 2015"
55,"
I Never Knew What I Was Missing
","

  I've been using computers for nearly 30 years and have built about 100. I'm sorry guys, I mean, I don't think I'm a big shot, but I've never purchased an i5 before, until recently I've always used the top or close to it, Intel processor, Xeon's or i7's these days. But a few weeks back I assembled an i3 NUC and for normal computer work it's just fine. The other two computers I'm on a lot are an upgraded Dell i7 4770 and a custom built dual Xeon workstation.I do a lot of computer upgrades so I'm looking at new power supplies and RAM and video cards from upgrades all around my garage and none of it being used. So I figure if I've got to store them somewhere....So inspired by the NUC I get a Rosewill mini tower and a card reader with USB 3 ports, an Asus board, an Intel SSD and some accessories. Digging through my leftovers I found 16 GB of 1600 MHz ram and a 460 watt p/s and a GTX 650 card and with the i5 I've got a system worthy of today's standards.It's no surprise that this little system is capable, after using the i3 NUC. After 25 years of building and lot's of hot rodding I think overclocking is in my past. Drives were always the problem and SSD's are the fix, so building a new 18 month old computer is a fine way to store old parts and with USB 3 externals I don't even need a second drive, although I should put one in, it is storage after all, I'll put in two. This processor will do some serious work quickly, unlike the i3, I can hardly notice the difference from the i7 4770. Researching the matter, the performance of this 3.4 GHz i5 didn't change much from the 2nd, 3rd to 4th generation, the new Haswell isn't 10% faster. With Windows power options set to High Performance it runs at 3.6 and boosts to almost 3.9GHz. But what's important is that the processor is only one of many things that make a computer fast and your information can't be processed any faster than your drive can read or write it and more RAM won't help if your program doesn't use it and accesses the drive, so use a SSD. With the stock cooler I've yet to see over 38 degrees, so try it before spending money on an upgrade.This system isn't as small as the NUC (what is?)  but it's small and I've kept it quiet by turning down the speed of its 2 case fans and it's another hard working machine for $550. Those considering Shuttle's for HTPC or mini servers should take a look. So what was I missing? At least $150 on every other processor I purchased.

","Reviewed in the United States on December 25, 2016"
56,"
great speed for gaming
","

  great gamer cpu from intel. I am not overclocking the chip and stock cooler seems fine for now in terms of noise and activity.

","Reviewed in the United States on December 11, 2012"
57,"
The best CPU I could find, plain and simple.
","

  I bought this processor for one simple reason: The price to performance ratio was at the time unmatched. And I will argue it still is. This is everything you need from a CPU, surfer, gamer or illustrator.

","Reviewed in the United States on January 29, 2014"
58,"
This chip may be old now of this review, ...
","

  This chip may be old now of this review, but it's still gold if your looking for that affordable upgrade from the newer generation.

","Reviewed in the United States on January 3, 2013"
59,"
Amazing chip for the price
","

  Bought this as a compromise to the higher i7's and saved a lot of money.Still extremely pleased with this product.  All of my games just scream, and most of the time using only 20% of the CPU's total power.  Compressing a 2GB fraps avi video down into a 3 minute clip used to take 2 hours; now it takes about 6 minutes.  Combined with the board, ram and video card I have, I'm seeing an average of 100fps in games.Diablo 3, WoW and Battlefield are ten times more playable.  Loving it.  For $200 you can't go wrong.  I didn't buy the ""K"" version because I don't overclock; fried my hardware once and it wasn't fun.

","Reviewed in the United States on December 4, 2013"
60,"
Five Stars
","

  Works great!

","Reviewed in the United States on October 28, 2017"
61,"
The best without OC
","

  This is the best processor I've tried so far with default values​​, it does not allow OC. If you still want more customization should buy button ""K"" that comes with unlocked multipliers.

","Reviewed in the United States on January 25, 2017"
62,"
Speedmachine
","

  great value and speed. I would recomend over i7. Easy install but I did use a different cooler and haven't had any issues.

","Reviewed in the United States on April 22, 2016"
63,"
Perfect
","

  Works perfect and almost noiseless. Worth my money. Recommend this product to anyone out there. Hope this was helpful to anyone out there.

","Reviewed in the United States on March 5, 2013"
64,"
Very good
","

  Definitely gave me the bang for my buck, benchmarks well and keeps at a decent temperature even with the stock fan.

","Reviewed in the United States on January 17, 2013"
65,"
It's good
","

  Was terrified I would break it somehow, or it wouldn't work for some reason, but it worked perfectly.  Didn't have any issues, the instructions were pretty clear and simple.

","Reviewed in the United States on August 3, 2013"
66,"
Review
","

  It is doing ever thing i want and more. It says it only goes to 3.4 GHz but it really can go to 3.6 on a good day.

","Reviewed in the United States on August 20, 2013"
67,"
I purchased this in preparation for the game 'FarCry4' and the processor purrs like a kitten
","

  It was worth every penny for me, coming from a dual core processor I knew this would be a relatively big upgrade but it most definitely exceeded my expectations. I purchased this in preparation for the game 'FarCry4' and the processor purrs like a kitten. In general, all my games load and run faster.

","Reviewed in the United States on January 12, 2014"
68,"
Gamers
","

  Most people suggest going for the 3570k if you want the best gaming performance, but in all reality all you need is the 3570 because it give you enough Juice at 3.4Ghz so you can render everygame in HD! It runs DayZ, BO2, BF3, and Crysis 3 maginificatly along with my Sapphire Radeon HD 7770!

","Reviewed in the United States on April 7, 2013"
69,"
so far so good.
","

  Works.212 evo on it stays nice and cool.had it for about 2 months. Idles in 20s.40s while heavy gaming.no overclock.not interested in overclocking. Thats why I got this one. The k is for overclocking.only saved 20 bucks though.

","Reviewed in the United States on December 14, 2014"
70,"
Runs perfectly. This replaced a i3 for doing photo ...
","

  Runs perfectly.  This replaced a i3 for doing photo processing.  I thought there would be more of a bump in performance but not really that noticeable.

","Reviewed in the United States on October 28, 2017"
71,"
great upgrade from
","

  plug and go. great upgrade from i3

","Reviewed in the United States on January 25, 2017"
72,"
Five Stars
","

  very pleased fast cpu  great packaging

","Reviewed in the United States on August 25, 2016"
73,"
Quality item
","

  Well worth the cost.

","Reviewed in the United States on September 23, 2014"
74,"
Five Stars
","

  Working as it should.

","Reviewed in the United States on December 2, 2016"
75,"
Five Stars
","

  good

","Reviewed in the United States on October 29, 2017"
76,"
Five Stars
","

  awesome.

","Reviewed in the United States on February 3, 2015"
77,"
Four Stars
","

  Whit dis processor my computer got new life.

","Reviewed in the United States on September 18, 2014"
78,"
Cpu
","

  Its a I5 Cpu nothing more to sayThis is silly this is silly this is silly this is silly this is silly this is silly this is silly.

","Reviewed in the United States on November 28, 2014"
79,"
However Amazon took care of the problem fast and I was well satisfied with the results
","

  Received box with fan only. However Amazon took care of the problem fast and I was well satisfied with the results!

","Reviewed in the United States on September 17, 2014"
80,"
Intel Core I-5 3570 CPU
","

  I assembled a computer with this CPU back in  2012.  It has worked flawlessly.  Initially I had 8 GB of RAM and a regular hard drive.  The only changes I have made to the computer is to upgrade to 16 GB of RAM and install an SSD.  I keep thinking about assembling a new computer with the latest hardware, but my current rig is fast and stable.  I do not game, so I will just keep using the current computer until I think it is not keeping up.  It is looking like that won't be for quite a few years.

","Reviewed in the United States on October 28, 2017"
81,"
Keeps on giving
","

  This venerable Ivy Bridge CPU continues to be a beast for the budget minded, not least because of DDR3 memory prices. Standard desktop applications have no problem even with the built-in graphics. With the right graphics card it's still fit for modern gaming--LoL will yield over 160fps. I had to replace a unit in August 2019 so I checked out the upgrade possibilities and in the end bought another 3570 machine from a surplus store.

","Reviewed in the United States on January 25, 2017"
82,"
Great value. Does Everything Well.
","

  It rocks ""Second Life"" and Google Earth, Video Editing etc. AND you don't have to worry about leaving your email open or browser tabs, etc.  I was a little surprised that Second Life almost pegs one of the cores on a steady basis, but it seems to work ok. I am thinking that there might be some glitch in the viewer, since my Pentium G640 started to peg earlier, which is why I upgraded. Otherwise it tears through anything I sick it on. The one MAJOR issue I had was not the fault of the CPU, but an obscure setting in my HP P6-2220t, which came with a dual core cpu (Pent.G640) It only allowed 2 cores to function. ""Task Manager"" only saw 2. ""Speccy"" only saw 2, Etc. I thought I had a dud and was attempting to return it when I learned something;  There is a setting that limits the machine to 2 cores. It is located in Run/Msconfig/boot/advanced options. MAKE sure that the little box ""number of processors"" is NOT CHECKED!!!!!  If it is, then uncheck it and reboot. Then you will be using all 4 cores !  -BA

","Reviewed in the United States on January 7, 2019"
83,"
Intel Core i5-3570: Great CPU
","

  great performance for the money (especially if purchased used ). Slightly faster than the far more common i5-3470. Must run a few degrees cooler than other similar processors which came before (e.g. i5-2400) or after (e.g. i5-4570). Features some of the newer instructions. Suitable for computational intensive tasks (simulations, rendering, etc.) and can run most games on medium settings with a good video card (and yes, it is overkill for general desktop duty). Supports hardware virtualization (i.e. it can run 64bit virtual operating systems, e.g. in Oracle VirtualBox). So far so good, 5-star.

","Reviewed in the United States on August 13, 2019"
84,"
This is good for all except a few new games.
","

  This has done really well over the past 6 years. It's just not quite enough for a few of the new games of 2018. I have been completely satisfied with it for the entire time I've had it.

","Reviewed in the United States on July 7, 2015"
85,"
Very fast
","

  I built a new gaming PC with this CPU and let me tell you, this blew my old i5-2500k away. Everything runs faster. Battlefield 3 is smooth and I can even multitask well for work. I'm very happy with this CPU. Good for you Intel.

","Reviewed in the United States on October 7, 2016"
86,"
Avoid if you are using onboard graphics!
","

  If you intend to use the onboard graphics with this CPU, then RUN, don't walk, away from all Ivy Bridge. Had my monitor hooked up using DVI-D. After install of Windows, my monitor would display the boot screen and Windows logo, but then...nada. Display would only work if booted into safe mode (using Microsoft VGA driver). After searching online using another computer, found that this has been a known issue with Intel hardware/drivers for almost 2 years, and they still haven't fixed it. The only way to get the display to run was to hook up the monitor using a VGA cable (evidently, the Intel driver decides that the VGA port is the only usable one, and doesn't output to DVI-D, even if there is a monitor attached.I bought this CPU specifically because it had built-in graphics, because I didn't want to have to buy a separate graphics card for a non-gaming PC. But in order to use DVI-D, I'm going to have to buy a separate card.

","Reviewed in the United States on November 26, 2018"
87,"
Great processor!!!
","

  Great processor!!!

","Reviewed in the United States on August 26, 2012"
