,title,content,date
19,"
Ferrari taste, Chevy budget? Check this build out!
","

  Wow, I was amazed at the performance of this CPU. Seriously...Wow! I have built over a thousand boxes ranging from top shelf gaming rigs, servers to redundant everything servers to entry level work stations and this thing moves data quickly! It is snappy enough for just about anything including current gaming. May lag behind some higher priced processors in high compute mathematical crap (i.e. CAD or serious animation) but most of us don't push our PC's that much. It is just a dual core CPU but does have Hyper Threading (HT) so it is plenty of horse power for 98% of users. This was intended to be a low budget build for just that kind of user. I paired it with a MSI MicroATX Motherboard H81M-E33 which is a serious low budget sub $50 board but with decent sealed capacitors etc., paired with a Samsung 840 SSD (or 850) not sure and Windows 8.1, updated to Windows 10. Just used onboard Intel HD 4400 video and it works great and CAN do a bit of gaming! MB has one PCIe X16 slot if needed. After full install and all standard things installed (Adobe Reader or Foxit, 7zip, MS Office and whatever else) and a check and clean up of any unnecessary startup items, I got about a 7 second boot! Seriously from power on to full Windows desktop in 7 seconds. Best bargain build I have ever done, hands down! FTR, my build and the cost:CPU - this one i3 4160 3.6Ghz$118 (now you can get the 4170 for a dollar more so I would suggest paying the extra buck)Motherboard: MSI H81M-E33$48RAM: 8GB DDR3 (2x4GB) Kingston or Crucial (can't remember)$38240GB Solid State Drive (SSD)$74EVGA 430W PSU$33Basic mid case (Xion or Rosewill)$25Total build cost: $336 assuming you have a valid copy of Windows 7,8 or 10. If someone can show me a better computer (especially custom build) for under $350, I'd like to see it! Add a $100-$200 video card (careful with the PSU!) and you will actually have a nice little gaming beast for a fraction of what anyone would charge.

","Reviewed in the United States on February 24, 2015"
20,"
Bang for your buck!
","

  About the best way you can have cheap fun with an Intel chip.

","Reviewed in the United States on August 18, 2016"
21,"
Great processor, if you dont need a top performance ...
","

  Great processor, if you dont need a top performance PC, this is a great option for a budget with decent performance system.

","Reviewed in the United States on September 26, 2016"
22,"
Five Stars
","

  Best bang for buck hands down

","Reviewed in the United States on January 19, 2016"
23,"
Five Stars
","

  Excelent.

","Reviewed in the United States on July 10, 2015"
24,"
Five Stars
","

  nice,good item

","Reviewed in the United States on March 16, 2017"
25,"
I upgraded from an amd a6-5400k to this cpu and ...
","

  I upgraded from an amd a6-5400k to this cpu and boy was that worth it. It is not overclockable but it packs a punch probably until 2019-2020 then games will be more advanced and require 4 cores.

","Reviewed in the United States on February 7, 2018"
26,"
So far so good - assembled everything last night and it fired up ...
","

  So far so good - assembled everything last night and it fired up first time. Seems like a good CPU for what I need.

","Reviewed in the United States on May 4, 2017"
27,"
Four Stars
","

  very good

","Reviewed in the United States on November 14, 2017"
28,"
Four Stars
","

  Runs cool with the standard fan setup.  All that I expected for a great entry level gaming box.

","Reviewed in the United States on April 15, 2015"
29,"
Amazing
","

  I like it

","Reviewed in the United States on July 12, 2017"
30,"
Happy Processing!
","

  Works like a champ!  I was sold once I read the ""#2 favorite product"" under ""CPU"" categories.Happy Processing!

","Reviewed in the United States on August 18, 2016"
31,"
Five Stars
","

  I am running this in my FreeNAS build and it hardly gets tested. been perfect

","Reviewed in the United States on September 26, 2016"
32,"
Excellent choice for basic computer needs
","

  This is a good processor for basic computer needs.  It runs quietly and has enough power for all the tasks most people will ever do.

","Reviewed in the United States on May 13, 2015"
33,"
Five Stars
","

  So far it works great.

","Reviewed in the United States on May 9, 2015"
34,"
I use this processor for a budget gaming computer and it works great and because of hyperthreading
","

  Surprisingly fast for an i3. I use this processor for a budget gaming computer and it works great and because of hyperthreading, it's basically a lower end i5. I paired this with a evga gtx 960 FTW edition and it does not bottleneck the GPU in any way. I tried the same GPU with my i7 4770k and saw only about a 3-5 fps difference, which for the price is not worth it.

","Reviewed in the United States on September 9, 2015"
35,"
Five Stars
","

  Works great!

","Reviewed in the United States on February 17, 2016"
36,"
Lots of power for the price
","

  Lots of power for the price. Totally happy with it in my desktop home computer.

","Reviewed in the United States on June 17, 2016"
37,"
Five Stars
","

  I like the product and was shipped on time was returned because needed to use Intel Xeon.

","Reviewed in the United States on May 2, 2017"
38,"
Pretty good for budget builds
","

  For a older and less powerful processor this little chip can put out quite a punch. Pretty good for budget builds.

","Reviewed in the United States on June 24, 2015"
39,"
Five Stars
","

  work good, I don't have problems with this product, I'm ok with this one.

","Reviewed in the United States on December 28, 2017"
40,"
Five Stars
","

  Works great for the 3 years I've had it. Still gonna power my secondary desktop

","Reviewed in the United States on August 18, 2016"
41,"
This juat what I expected to receive. Whish I ...
","

  This juat what I expected to receive.  Whish I could have aforded to purchase the I7. But this will do for now.  Thanks Dave

","Reviewed in the United States on September 26, 2016"
42,"
Five Stars
","

  So much performance for the price

","Reviewed in the United States on March 18, 2018"
43,"
Four Stars
","

  Thanks

","Reviewed in the United States on May 4, 2015"
44,"
Product Good
","

  Excelent

","Reviewed in the United States on January 1, 2015"
45,"
Weak sauce
","

  I should've got a stronger one

","Reviewed in the United States on June 18, 2016"
46,"
Great processor. Mainly use for office and htpc
","

  Great processor.  Mainly use for office and htpc.

","Reviewed in the United States on December 29, 2016"
47,"
Awesome chip. Used in light gaming rig and works
","

  Awesome chip.  Used in light gaming rig and works perfectly

","Reviewed in the United States on June 17, 2016"
48,"
Little screamer! Not a powerhouse at all but this ...
","

  Little screamer!  Not a powerhouse at all but this little guy can hold its own.

","Reviewed in the United States on March 29, 2015"
49,"
Four Stars
","

  Good quality for the very low price

","Reviewed in the United States on April 27, 2015"
50,"
Five Stars
","

  Great speed for the money!

","Reviewed in the United States on August 18, 2016"
51,"
Great little processor
","

  Great little processor. Hasn't caused any issues and works in almost all games. You might see a 5-6 fps increase in most AAA games by going for the i5/i7, but this thing has a lot of punch for its price. Time will tell how it ages though and that has always been a factor with Intel's i3 processors.You may be better off going for socket 1151 (skylake) if you're looking for i3. You may give yourself a better upgrade path that way.9/10

","Reviewed in the United States on September 26, 2016"
52,"
Five Stars
","

  My husband installed it and it works like a champ will be buying another one soon for his computer!

","Reviewed in the United States on March 10, 2016"
53,"
Five Stars
","

  100% recommendable product

","Reviewed in the United States on March 4, 2016"
54,"
excellent product, I am very satisfied with this purchase
","

  excellent product, I am very satisfied with this purchase, I got a very good service, thank you very muchThe article is just what I expected. It works perfectly

","Reviewed in the United States on May 6, 2015"
55,"
Four Stars
","

  It did its job and ran counter strike

","Reviewed in the United States on January 28, 2017"
56,"
Nice
","

  Nice

","Reviewed in the United States on April 28, 2015"
57,"
Get it!
","

  Great bang for the buck. Cannot go wrong.

","Reviewed in the United States on January 29, 2016"
58,"
Good for the price
","

  Pretty good power for the price. It gave me a significant performance gain over the last dual core I had.

","Reviewed in the United States on March 13, 2015"
59,"
Best budget gaming cpu available.
","

  Replacement of a pentium cpu in nephews budget gaming pc. This cpu has given the pc a new lease on life. The pentium has 2 core cup with no multithreading and this was choking on some of his newer games like Garden warfare 2. This cpu has two cores a more efficient architecture and hyperthreading and chews through any modern game. This is an ideal budget cpu for a gaming pc.

","Reviewed in the United States on November 16, 2015"
60,"
Five Stars
","

  excellent

","Reviewed in the United States on August 18, 2016"
61,"
Works as intended.
","

  Works as intended.

","Reviewed in the United States on September 26, 2016"
62,"
Five Stars
","

  Excellent. cheap. very fast!!!

","Reviewed in the United States on February 19, 2015"
63,"
Preforms great in my system
","

  Preforms great in my system.It can run the witcher on High settings with my 2gb nvidea 760 OC stealth card and 8gb ddr3 ram on windows 8.1

","Reviewed in the United States on November 16, 2015"
64,"
Five Stars
","

  Good seller. Items are exactly as described, brand new!

","Reviewed in the United States on April 26, 2015"
65,"
Best deal for when you need clock speed and not ...
","

  Best deal for when you need clock speed and not cores. Let's face it, most programs wont use more than 2 cores anyways, so unless you're a gamer or run specialized programs that can utilize more than 2 cores, this is the processor for you.

","Reviewed in the United States on June 18, 2015"
66,"
Five Stars
","

  works great

","Reviewed in the United States on April 4, 2017"
67,"
Five Stars
","

  Love it

","Reviewed in the United States on February 22, 2015"
68,"
Five Stars
","

  Excellent base processor - I now use an i3-4170

","Reviewed in the United States on December 9, 2014"
69,"
Thumbs Up
","

  Great for what I needed. Have been using for almost a year with no issues.

","Reviewed in the United States on December 30, 2015"
70,"
Five Stars
","

  got a great price, runs awesome. good bargin upgrade/

","Reviewed in the United States on August 18, 2016"
71,"
Five Stars
","

  Very quick processor makes the games move quick.

","Reviewed in the United States on September 26, 2016"
72,"
Five Stars
","

  Good product

","Reviewed in the United States on February 6, 2015"
73,"
Five Stars
","

  Excelente

","Reviewed in the United States on April 2, 2015"
74,"
Five Stars
","

  Faster then I thought, was worth the money

","Reviewed in the United States on December 2, 2015"
75,"
Four Stars
","

  Good processor for the price!

","Reviewed in the United States on March 1, 2015"
76,"
Five Stars
","

  Super processor!  Great value!

","Reviewed in the United States on May 4, 2015"
77,"
Five Stars
","

  Great

","Reviewed in the United States on July 16, 2016"
78,"
Five Stars
","

  A+

","Reviewed in the United States on January 7, 2015"
79,"
Best Bang for the Buck in the Haswell Series
","

  Best bang for the buck! This little 3.6 GHz  i3 processor is the little engine that could. Fact: I regularly use this CPU for rendering large files in Photoshop, Dreamweaver and the like. As a professional builder, I am advising unless you need a i5 or i7 CPU for intense GAMING or very bulky MOVIE editing, this Haswell upgrade is the most cost effective choice. Just be sure to pair this with a lot of DUAL CHANNEL RAM and a highly rated SSD. With this CPU and equally matched parts, I boot Win 7 Pro x64 in 7 seconds.. MS Word opens in 1 second.

","Reviewed in the United States on April 11, 2015"
80,"
Five Stars
","

  Working good

","Reviewed in the United States on August 18, 2016"
81,"
:
","

  :)

","Reviewed in the United States on September 26, 2016"
82,"
Five Stars
","

  it work great

","Reviewed in the United States on May 2, 2016"
83,"
Four Stars
","

  Well as performance.

","Reviewed in the United States on April 28, 2015"
84,"
Middle of the road. Does its job well, ...
","

  Middle of the road.  Does its job well, the factory fan really isn't enough for what it can do with no overclock information involved.  Temps never soar, but OE fan is not optimal.

","Reviewed in the United States on February 21, 2016"
85,"
Great value
","

  Easy installation. Excellent for basic computing needs such as web surfing, office applications and home theater. The integrated graphics makes an additional graphics card redundant for these purposes. Go for it if you're not a hard core performance gamer.

","Reviewed in the United States on September 8, 2015"
86,"
very happy with the Video processing power :)
","

  so far it is exceeding my expectations, i bought it to replace my old Q8200 who served me well for almost 7 years, if you are a casual gamer and you have a low budget (i'm from venezuela we have to work miracles with 300 US$) this guy runs game like diablo3 and lineage2 smoothly, single core processes run very nice

","Reviewed in the United States on December 30, 2016"
87,"
Nice DUO for BOINC
","

  Worked right away with my new MSI H81I parent board under Ubuntu-64.  Psensor reports very acceptable temps crunching WCG at 50%x60% (2 threads) using an old, recycled Arctic Freezer 7 CPU cooler.

","Reviewed in the United States on February 18, 2015"
88,"
Five Stars
","

  Good processor!

","Reviewed in the United States on June 19, 2015"
89,"
Four Stars
","

  I don't use it for gaming, but for general PC work and watching movies, it works well.

","Reviewed in the United States on December 30, 2016"
90,"
Performance has been good so far with the dual core doing a great ...
","

  I purchased this 2 core processor for my new motherboard.  Normally I would have purchased a quad but the large price difference convinced me to give this one a try.  Performance has been good so far with the dual core doing a great job.

","Reviewed in the United States on August 18, 2016"
91,"
Five Stars
","

  lo maximo XD

","Reviewed in the United States on September 26, 2016"
92,"
Five Stars
","

  excellente

","Reviewed in the United States on January 23, 2016"
93,"
Bought this for my HTPC and could not be happier. I am running a GTX 950 also so ...
","

  Bought this for my HTPC and could not be happier. I am running a GTX 950 also so the CPU only handles processing. I have no complaints about this CPU, performs perfect for a HTPC and stays quiet with a aftermarket noctua cooler. The stock cooler is a little bit loud under load so I would recommend a aftermarket cooler. 10/10 would buy again.

","Reviewed in the United States on December 8, 2015"
94,"
Great for the price
","

  Great for the price. Got this for a machine that is used for mostly email, internet, homework, Excel and it has been going hard without a hitch even with multiple programs running at once. Plays light indie games at 1080p which I thought was a little surprising. Very happy with this.

","Reviewed in the United States on April 12, 2015"
95,"
Very good buy for the price
","

  Very good buy for the price. The pc was built for mostly average use but also for photoshop and a few other design programs. Cpu handles all tasks handily without even breaking a sweat. Very good buy.

","Reviewed in the United States on February 23, 2016"
96,"
Great little CPU
","

  This CPU smashes my 8350 on UserBenchmark by 16% faster effective speed (and for cheaper!) I would recommend this to anyone looking for a cheap CPU for gaming.

","Reviewed in the United States on May 1, 2015"
97,"
A bit overkill for a home computer
","

  Now that I think about it, my grandma probably only needed a Pentium...

","Reviewed in the United States on March 18, 2015"
98,"
Five Stars
","

  Fantastic cpu

","Reviewed in the United States on January 8, 2016"
99,"
This little piece of hardware performs soooooo much better than my old AMD A8-3780k
","

  It's an i3, and by God does it kick some serious tail. This little piece of hardware performs soooooo much better than my old AMD A8-3780k, and that has quad cores. This little i3 has only two cores and packs a bigger punch than AMD's APUs.

","Reviewed in the United States on October 16, 2016"
100,"
Five Stars
","

  Thanks.

","Reviewed in the United States on August 18, 2016"
101,"
Love it!
","

  Love it!!!! I would highly recommend for high end home entertainment, web surfing, and light gaming @ $125.00 its the best processor  out there!!!!!

","Reviewed in the United States on September 26, 2016"
102,"
My computer is currently using this CPU so this tells ...
","

  My computer is currently using this CPU so this tells you how successful the CPU has been in. Installation has been no issue and the case fan did its job.

","Reviewed in the United States on April 26, 2015"
103,"
I didn't expect such great performance but I got that too
","

  This is exactly what I wanted. quiet cpu for my HTPC. I didn't expect such great performance but I got that too. excellent product!

","Reviewed in the United States on December 29, 2014"
104,"
One of the best choices in the price range or even a few ...
","

  Very powerful and fast CPU. One of the best choices in the price range or even a few levels higher.

","Reviewed in the United States on November 22, 2016"
105,"
""Intel Core I3-4160 Processor, @ $119.00 can't beat it""
","

  I purchased the Intel Core I3-4160 Processor...for my new motherboard. For the price the Intel i3 has flawlessly operated great! It's not bullet fast but, makes surfing a lot quicker. Easy to install, a great product with Free Shipping & received it in 2 days. Great job, thanks Amazon!!!!

","Reviewed in the United States on December 4, 2015"
106,"
Excellent.
","

  Bought this for a build for a relative. No troubles and worked out of the box. Great value for the money. Would buy again.

","Reviewed in the United States on August 30, 2016"
107,"
Overkill for my needs, but a solid CPU for ...
","

  Overkill for my needs, but a solid CPU for a small low-stress VMware ESXi box. Running a virtual Untangle router and a Windows 7 machine to serve as an offsite backup.

","Reviewed in the United States on January 14, 2016"
108,"
Much better than a 2-Core E5700!
","

  Ordered the wrong model, but this one is workingpretty good. Probably 4 times faster than my priorP5-E5700.

","Reviewed in the United States on June 22, 2016"
109,"
Five Stars
","

  Intel keeps making great products, love it!

","Reviewed in the United States on January 9, 2016"
110,"
Five Stars
","

  Nice upgrade to my previous one.

","Reviewed in the United States on August 18, 2016"
111,"
Great choice
","

  well since I used the faster more advanced Processor in my gaming machine. I will need to build another good machine for the grand daughter. This will be another fast system.

","Reviewed in the United States on September 26, 2016"
112,"
Five Stars
","

  Built a computer with my grandson... Gotta have one of these!! LOL!

","Reviewed in the United States on March 17, 2016"
113,"
Five Stars
","

  Goof

","Reviewed in the United States on September 28, 2014"
114,"
Balance
","

  First, let me start by saying if you want raw power, virtual machines, CAD performance, or hardcore gaming, you're looking at the wrong processor.  Where this processor excels is performance per watt.  This processor is literally half an i7 with a memory controller and graphics that are slightly slower, but with one major difference: the power consumption (and its less than half the price).  Where most minimalist i7 & i5 builds will consume over 25W at idle, a minimalist build with this processor will consume just over 15W.15.82W nominal use while running vsftpd/apache2/zoneminder and nothing happening with any of those services in my case (measured at the wall).  That's with Corsair 80+ Gold certified PSU, a GIGABYTE z97 mobo (no raid options on, power-saver mode enabled), a Crucial MX100 SSD, GSkill RipjawsX 8 gb (2x4GB @ 1600MHz), CPU fan + 1 case fan (the case fan is at a measly 100 rpm since the system doesn't produce any noticeable heat anyway and CPU fan is on auto) and this processor.  I plan to add a low power HDD for data storage (possibly a WD Green 2TB?) for storage.  Note that the power consumption does increase momentarily when those services are called upon and when the computer is in use.Would I recommend this product? it depends:Home theater PC: yesHome/small office server that needs to be on 24/7: yesWorkstation for student: yes (engineering students that need to be able to do large assemblies may require a better processor)Light gaming/Retro gaming/Emulator gaming: yesVideo (making videos): yes, although you may want a discrete GPU if you're going to be doing a lot of high-def editingHardcore gaming: no (most modern games and PS4/XB1 ports are optimized to run on 4 or more cores, but it's fine for older titles and modern titles that cannot make use of more than ~3 cores as long as you have a decent GPU)Doing CAD: no (while it can easily handle smaller assemblies with a decent amount of ram, advanced assemblies and simulations are the realms of the i7s and Xeons)My build was a home server that needed to run 24/7 and I have not been disappointed.Update 2015.05.05:I have since added an old laptop HDD for storage (~2.5w) and begun running Dovecot 24/7 along with the aforementioned services.  The power use of the system is ~19w at idle and up to ~68w when all services are active, although it quickly returns to the ~19w idle after the job(s) it's doing are done.  The system has not failed or had any errors (as far as I was able to determine) and thanks to a surge-protector+UPS, its been running for over 5000 hours strait (lol).  I have not noticed any change in my power bill since I've started running the server.  I forgot to mention last time, be sure to have a ""Haswell Certified"" (or at least ""Haswell Ready"") PSU to use the enhanced idle states (internally called ""C6 and C7 sleep states"") if you want to run a 24/7 server as they will further decrease the power consumption of the system when it is not in use.Update 2015.05.20:I have seen i3-4170's available at most online retailers now, so I would recommend one of those instead if you can find one for a similar (or better) price.

","Reviewed in the United States on March 13, 2017"
115,"
Five Stars
","

  YESH building my first pc wish me luck

","Reviewed in the United States on October 21, 2016"
116,"
Five Stars
","

  Excellent product and delivery service from Amazon

","Reviewed in the United States on September 15, 2014"
117,"
However the new fourth generation i5-4690k out performs its older first and some second generation i7 cpu's and is also a terrif
","

  The i3-4160 this Dual Core, hyper threading cpu is a solid performer at less than half the price ($120) of it's quad core big brother the i5-4690. However the new fourth generation i5-4690k out performs its older first and some second generation i7 cpu's and is also a terrific bargain at only $229.

","Reviewed in the United States on June 25, 2015"
118,"
Perfect for buget gaming
","

  Works great without a doubt I would recommend this one to people who want to game on a buget just get a powerful gpu like a gtx 960 then upgrade the cpu to a i5 with 4 core later on this i3 will not bottle neck your gaming experience at all.

","Reviewed in the United States on July 21, 2015"
119,"
arrived safely
","

  ill see if works soon

","Reviewed in the United States on October 29, 2014"
120,"
better CPU for the money than Pentium or Celeron
","

  This processor is a definite improvement over the base-model Intel Pentium-series processor. I originally had a Pentium, but found that some tasks, such as watching HD movies, taxed the cores of that processor. I upgraded to this processor and can run everything without issues. Processes that used to hang and pause, now complete with ease with little or no delay. This is definitely worth the extra money over a Pentium or Celeron.

","Reviewed in the United States on August 18, 2016"
121,"
Fast international shipping
","

  Best i3 processor

","Reviewed in the United States on September 26, 2016"
122,"
Five Stars
","

  Nice proccessor!

","Reviewed in the United States on February 4, 2016"
123,"
great
","

  Works as I hoped; great buy

","Reviewed in the United States on March 19, 2016"
124,"
Five Stars
","

  It's fantastic, fast and furious :)

","Reviewed in the United States on August 11, 2015"
125,"
Great All around Processor
","

  Used this chip to build an all around system for a client.He does a lot of 2D CAD work and since standard autoCAD is mostly single threaded this processor breezes through enerything he has thrown at it thus far.He is actually spoiled for speed now and everything else feels that much slower.His system specs including this processor areMbd: MSI H81M-E34RAM: 8GB Crucial (4gb x 2)Storage: Intel 520 120gb SSD + 2TB WD Red Nas DriveOn chip grapicsNow for the money, i believe that this is one of the best chips. My client tends to have numorous programs running in the background while he works. He also requested speed hence my reason for choosing this chip and using the savings, from not buying a true quad core, and getting an SSD instead. I also avoided the option of getting a G3258 and overclocking cause i was unsure of any stability issues i might encounter. I would also most likely have to spend extra money on cooling if i was going to overclock.He hasn't complained yet so I would say mission accomplished

","Reviewed in the United States on June 29, 2015"
126,"
Main Daily Driver
","

  I've been using this processor for over 3 months now. I must say this is by far the best i3 I've own to date. It's paired with a discrete GPU, an SSD along with ddr3 1600 ram so the overall performance is snappy. I've used it as my main daily driver machine. Was thinking of upgrading this CPU to something higher in the family but now I'm seriously reconsidering.

","Reviewed in the United States on November 29, 2016"
127,"
i3 has got game.
","

  A lot of people underestimate the power of the i3, because it's a dual core. People forget about the ground breaking hyper threading, hey per threading makes SUCH a huge difference in terms of performance. I've used this for gaming and light editing. However I wouldn't try 3D modeling with this guy. Get one of his bigger brothers. Otherwise light to moderate tasks such as gaming, 1080p video encoding, or office work, this CPU is a dominator for the price.

","Reviewed in the United States on June 13, 2015"
128,"
Great cpu.
","

  I have this paired with a gtx 950 / 8gb ram and it can run some pretty intensive stuff. Fallout 4 and 7 days to Die on high-med quality. No issues. This is incredible for the price even using the stock cooler that comes with it, might be able to push it a bit further with a better heatsink and fans.

","Reviewed in the United States on February 13, 2015"
129,"
Best budget CPU in my opinion
","

  Best budget CPU in my opinion. I got this 2 years ago and I'm still able to run games on high settings. Don't be alarmed with it having 2 physical cores. The hyper threading works great. I have a gtx 960 and with this cpu I can run the division on everything high with an avg of 55 fps. If your looking for a budget gaming cpu just get this. Don't even bother with amd. Also runs very efficient and cool. Highly recommended.

","Reviewed in the United States on December 24, 2015"
130,"
Can play any game with great fps. No issues here
","

  Im running the i3 4160 and a msi 970 100me graphics card. 8gb 1600mhz ram. Can play any game with great fps. No issues here. If your building a budget gaming rig, this is a great starting point. Its a fast chip. I've started to out grow it but no regrets. Time to move up to a four core. To me, this chip is still better than most amd chips.

","Reviewed in the United States on August 18, 2016"
131,"
Fast, Cheap, Quite, Great For Budget Build
","

  I've put it in my first PC build, I love it because it is low price but powerful. I've been playing some MMORPG with it and I haven't had a hiccup. This is a very good processor, it runs cool and quite and the fan is decent as well. I recommend it to anyone building with a budget who doesn't want anything older than i3.

","Reviewed in the United States on September 26, 2016"
132,"
Dont buy
","

  Im very disappointed on intel core l3-4160 processor! !!! Very bad.

","Reviewed in the United States on April 5, 2016"
133,"
Amazing budget gaming performance!
","

  This thing is a budget gamers dream! I am going to recommend this over the AMD 6300-6350 any day of the week, this thing just stomps it in single core tasks, older games that use single core performance, like Project Reality or Command and Conquer. It will run easily Games like battlefield 3 and 4, this thing easily kept up with my Radeon 270x, getting me well over 60FPS on higher settings.IF YOU ARE WORRIED ABOUT ""BOTTLENECKING"", DON'TBottlenecking is like those stupid lies your parents tell you. ""IF you keep making that face its going to stick that way, blah blah blah.""This thing will not bottleneck low-mid range cards, Probably wont bottleneck a GTX 970 in most games. I will test it and let you know.Of course some games will use more CPU power than others, which will slow down your game, but again that's only something you should worry about with the expensive, High-End cards.If you are trying to decide to get this or a 6300 for a budget build, get THIS instead. If you get a decent Socket 1150 Motherboard you can upgrade to an i7 4790k, while an AMD processor with a 970 motherboard or 990fx motherboard will only upgrade to a 8320, which will be a minor upgrade at most.And also people keep saying the 6300 is great at multitasking because its a ""HexaCore"" Well since Its actually a Tri-Core with hyper threading its multitasking is still nothing to write home about as this core i3 can still multitask just as well, probably better actually.For $120 dollars I am extremely pleased with this Processors performance, and if you buy it you will be too.

","Reviewed in the United States on May 20, 2015"
