,title,content,date
13,"
The absolute sweet-spot AMD Ryzen 3000 Series CPU (3700X), but annoying RGB on CPU Wraith fan.
","

  I purchased this AMD RYZEN 3700X CPU for my first AMD build, since I feel that this (or even the AMD Ryzen 3600) are the sweet-spot for people not interested in throwing a ton of money at a new desktop build, or overclocking hardware in general - but still having a system with robust performance capabilities.11/18/2019 - I assembled my new desktop system this last weekend, and all the hardware meshed together & booted up just fine on the first try.  No issues to report, other than installing a fresh Windows 10 OS & all the SW extras from scratch is a pain.  After getting the new Windows 10 Home 64-bit OS installed & set up on the SSD boot drive, I was able to take a look at a few things.  On default BIOS settings (no overclocking), the new 3700X CPU scored 4781 on the Cinebench R20 CPU benchmark.  My previous 2015 Intel i5-6500 system build scored 1296 on the same test last week before I decommissioned it.  My 3700X idle CPU temps in the Corsair ICUE 220T high-airflow case (4 fans) is 33-34C average (25C (77F) ambient room temps).  A one-minute full-on stress test benchmark on the CPU took it up to 68-69C maximum.  Everything seems to be running normally thus far, though you will need to tweak/adjust the CPU fan curve settings yourself in BIOS because the default ones had the CPU fan spinning up & down unnecessarily in the routine-task 30-50C range.  I just set my CPU fan to run at a constant/quiet reasonable 50% speed for all temps up to 50C & then start slowly ramping up from there as needed in those rare extra-load circumstances.  I also have my 3 front 120mm case fans running at a constant 50% & the single rear-exhaust 120mm fan at 60%.  Works great.KNOCKING OFF ONE STAR - My only real complaint with this AMD product is that not everyone likes tacky, obnoxious RGB lighting all over the place in their PC builds.  The Wraith fan should come with it TURNED OFF by default & only allow people to turn it on if they wish via the extra cable that comes with it for RGB software controller purposes.  KNOCKING OFF 1 STAR for AMD not having a simple OFF switch for the RGB on the CPU FAN housing SO IT NEVER COMES ON.  The RGB is annoying as hell & there is NO WAY to have it OFF 100% from power-start to power-shutdown.  Fan works great other than that though, lol.UPDATE 11/25/2019 - I have come across some non-fatal MSI BIOS and/or AMD Driver issues related to the B450 chip-set (or Ryzen 3000 Series operation in general) that I am trying to work through with regards to initial start-up/booting in Windows.  Shame that such a great new piece of hardware (this CPU) is being hobbled by immature/buggy BIOS and/or drivers on the part of AMD or MSI.UPDATE 11/27/2019 - I went ahead & flashed the motherboard BIOS with the latest MSI build, which is 7C02v35 (just out of beta today & now official). I also installed the latest release 11/25/2019 AMD B450 chipset drivers (1.11.22.0454) directly from the AMD site over the top of the older MSI version chipset drivers from the MSI site. In addition, I updated my NVIDIA GPU drivers to the latest version, instead of the older ones that Windows 10 automatically installs when you boot up your new Windows 10 installation for the first time. Everything has been working picture perfect since I did all that.Hardware specs for my latest 1080p gaming & home/office productivity PC build:- CASE: CORSAIR ICUE 220T RGB Airflow ATX Mid-Tower (Black, x3 RGB Fans Removed) - FAN(S): CORSIAR ML120 PRO 120mm Premium Magnetic Levitation PWM 4-Pin Fans (4 Total - 3 Front Intake & 1 Rear Exhaust)- PSU: SEASONIC PRIME Ultra 650W 80+ Platinum 140mm Compact ATX (SSR-650PD2)- MOTHERBOARD: MSI B450 TOMAHAWK MAX (ATX Form-Factor), Ryzen 3000 Revision Board w/Expanded BIOS- CPU: AMD RYZEN 3700X 8-Core 16-Thread w/Wraith Prism Cooler (Using Innovation Cooling Graphite Thermal Pad 40x40mm)- MEMORY: KINGSTON HyperX Fury 32GB (4x8GB) 3200MHz DDR4 CL15 DIMMs (HX432C16FB3K2/16 x 2)- WIFI ADAPTER: ASUS AX3000 Next-Gen WiFi-6 Dual Band PCIe Wireless Adapter (PCE-AX58BT)- GPU: EVGA NVIDIA GeForce GTX 1660 TI SC ULTRA GAMING (06G-P4-1667-KR)- INTERNAL BOOT/SYSTEM DRIVE: INTEL SSD D3-S4610 Enterprise-Class Series (SSDSC2KG480G801) 480GB SATA 2.5- INTERNAL SECONDARY DRIVE: WESTERN DIGITAL BLUE HDD 500GB SATA 2.5

","Reviewed in the United States on May 15, 2020"
14,"
What an upgrade!
","

  I bought an original first-generation Ryzen 7 1700 with a completely new build in 2017, a few months after they launched, and I was very happy with the purchases I made. I use my PC primarily for gaming, although it is also used some for working remotely (remote desktop to a computer at work) and for school, which is mostly online, and I also do some light photo and audio editing and encoding. At the time, it just didn't make sense to pay the premium for a Core i7 when I could get four more cores and still get decent performance in single core workloads for less money with the Ryzen part, however I knew I was making a compromise. The Core i7 did achieve higher frame rates, and gaming was the primary workload for this build.After the Ryzen 3000 release, it appears AMD has all but eliminated that gap in single core performance and even improved their parts and platform in other ways. I knew I had to have one. I briefly considered a 3800X, but reviews showed that the difference in performance was miniscule for a $70 premium, so I went with this part. I also bought a cooler (Be Quiet! Dark Rock Pro 4) because I had been using the stock cooler with my 1700 and I wanted to get everything I could out of this new part. I upgraded the BIOS on my MSI X370 Gaming Pro Carbon before the new CPU arrived, so when it did I just pulled the old one, swapped in the new one, and installed the new cooler, and it booted right up! Of course, the BIOS reset itself to defaults which wasn't surprising, so I made sure to turn on PBO and set my 3200MHz G. Skill memory to its XMP profile and I was pleasantly surprised when it booted at those speeds without a problem, as with the 1700 it wasn't even stable 100% of the time with 2933MHz memory. Of course, then I got greedy and tried to set it to 3600MHz memory and IF clock to 1800MHz without changing any voltages or timings, and that....didn't go well. It was worth trying, anyway. So then I booted it into Windows and started testing.Even with the new cooler this part does run a little hot. I'm probably going to try to reapply thermal paste (Prolimatech PK-2), as I'm not totally confident I didn't screw that up somehow, but it's not going to fry itself or anything. Under heavy load with a constant boost around 4.15GHz all core or 4.3-4.4GHz boost on 1-4 cores (and despite the fact that motherboard manufacturers seem to set the voltage higher than necessary, 1.4-1.45V for me most of the time) I never see temps over 75-76C, and idle is around 38-40C. Like I said, high, but not terrible.More important than the temps is the performance, and that's a win for the 3700X. I have seen a consistent increase of about 30% in frame rates for most games, and in some games it's even more than that. In other areas there is a noticeable increase in performance as well, audio encodes noticeably faster, applications seem to load a little faster, etc. Overall, this kind of performance improvement for around $400 is amazing, and I'm glad I was able to do this even with a motherboard that's almost two years old.

","Reviewed in the United States on July 20, 2019"
15,"
Its the time for Zen 2……right?
","

  Its the time for Zen 2……right? Probably not.I purchased 2 ryzen 7 3700x一 and tested 1 3900x, the result told me waiting is the best option now.1, the performance improved greatly to Ryzen 2 2700x, or even to Intel cpus. Cinebench R20 score of 3700x, is 4401 (@Stock), 4634(@4.0g), 4746(@4.1g),4809(@4.2g)for 8 cores and 463(@4.1Ghz), 477(@4.2Ghz) for single core. Ryzen 2700x scored 3959, which is 2000 lower than Ryzen 9 3900x.2, On Msi x470 M7 ac, Zen 2 cpus ram control function tells quiet different stories:When 2 dimms r used, following fre tested and passed RunMemoTest pro(1000%):(1)3600 (2)3733 (3)3800 works @ 1t-16-16-16-16-36. Fclk can be manually set @ 1800/1867/1900mhz, no DRAM adjustment needed(1.35v).(2)If setting DRAM voltage @ 1.4v, 3700x supports up to 4133 Ram, but FCLK cant be adjustted, 3900x never reached higher than 3866.When four dimms are occupied, none of Zen 2 cpu could pass RunMemtest Pro @ speed above DDR4 3600mhz. Another thing needs to be mentioned is timing affected little on Zen 2 cpus, when set @ 3800Mhz w/ 3 timing settings: (1) 1t-16-16-16-36 (2) 1t-18-18-18-38 (3) 1t-18-20-20-20-44, differences r within 1%.  Currently I can say Ram control improved greatly on Zen 2 to Zen+ ---my 2700x wokrs up to 3600 only---but still worse than Intel cpus.  Also, 2 rams r best choice cuz it scores higher and compatiable more freq. X570 is said performs much better, but havent got a chance to test.3, Core voltage is too high. I'm not saying VID but CV. Both 3700x and 3900x come w/ 1.48+v stock CV. Worse still, zen 2 cpus rely heavily on CV and this leads to more heat and power. Even 65w 3700x is hotter and cost more power than 2700x(stock speed). Undervoltting? May be. But it also may cuz a lot of performance loss. I have tried a couple of hrs to find the best balance point and you will need too. Now stress tested (by AIDA64 CPU&FPU, by Prime95): 1.215v@4ghz, 1.25v@4.1ghz, 1.32v@4.2ghz. The lowest stock CV of 3700x I've seen is 1.44v and 1.47v of Ryzen 3900x.4, OC? not a good news for ocers, but a good news for common users. One 3700x reaches all core 4.4ghz @ 1.5v... 0.1v higher than 2700x @ same clock.5, Still have a lot to say, but i hate typing... Long story short, its not the time to buy zen 2 now, not cuz cpus r not good, but cuz AMD needs  to fix a lot to make it fully functional.

","Reviewed in the United States on November 12, 2019"
16,"
No Regrets
","

  Bought this from AMD authorized reseller and it was boxed pretty well and came in excellent condition. I almost had to return it, thought it had a defective fan. But upon further troubleshooting, it was a BIOS issue after continued CPU Fan Error on boot and the fan not spinning. The light would work and the fan would spin a few revolutions and stop. I then upgraded my BIOs on my ASUS 350-F motherboard from 4801 to 5008 and it fixed the fan issue. Processor is a champ compared to my 1700 Ryzen.  FPS on gaming (GTX1080) is 40-60 fps more but also no significant drops compared to before. I also played Rocket League the other night on all setting on high and it was at 250 fps most of the time and dropping to 240 here and there. I'm also happy that my memory can run and its stock speeds at 3200 mhz with no issues, before I could only run it at 2600mhz range for stability.

","Reviewed in the United States on July 30, 2019"
17,"
Good for Gaming and Great for Productivity
","

  This processor is powerful to be sure and a great bang for buck. Maybe not the top of gaming heap but still up there and if you do anything else besides strictly gaming, this processor is a fine choice. While mostly for gaming in my case, I also do multi-camera video editing and full blown musical production (16 track home studio based on Presonus Studio One Pro software) so I'm willing to trade a little (very little) gaming performance for some more productivity muscle. But believe me, that game performance in not suffering a noticeable amount at all (coming from an i7 7700k oc'ed) paired with my RTX 2070. I must mention however that overclocking the Ryzen 3000 is a bit different than my previous builds. With extremely rare exceptions, most Ryzen 3000 chips are not able able to fully overclock to their advertised boost speed on all cores like you could with previous versions. Even more rare is actually exceeding the 4.4 boost clock in any fashion. However with that being said, you can far exceed the base clock of this processor with overclocking. If you chasing the highest possible single core speed, then you maybe better off not overclocking because of the reasons stated above. But also note that the 4.4 ghz max boost clock is very rarely seen in actual use by most users. I'm more than willing to sacrifice that extra 100 mhz boost on a single core to get 4.3 ghz stable on all cores. I was also able to oc my Corsair Dominator DDR4 3200 memory to 3600 mhz and the Infinity Fabric oc'ed by 200 mhz as well. I'm scoring over 5200 points in Cinebench R20 (doubling the score that my old 7700k hit).  I feel that I came out pretty well in the silicone lottery with mine considering that those sites selling pre-binned/tested CPUs are selling 3700x guaranteed to hit 4.3 ghz (the max they offer) with about $150 mark up. I can't say everyone could hit 4.3 stable on all cores but I believe most could hit 4.2 on all cores just fine. All in all, a great value in my book.

","Reviewed in the United States on July 29, 2019"
18,"
3700x
","

  This is my first CPU in my first build, so I don’t have a whole lot of experience to reference or compare. What I can say, is that my new PC has been running flawlessly since I finished it, and Ryzen Master software is a great user friendly way to control and modify your CPU. You can do anything from overclock to turn of SMT and much more with just a click. I’m running this CPU stock with the stock cooler, and I’m sitting around 30 degrees C at idle and 55 degrees C while gaming. Mostly RB6S and Fallout 4. I’m not an expert so I won’t go into any details that I only partly understand about clock speed and voltage, but when I compare my average metrics with what the chip is rated for, I’m right where I should be. I paired the 3700x with a Radeon rx 5700 xt and I’m very happy so far.

","Reviewed in the United States on July 23, 2019"
19,"
Not a smooth upgrade...
","

  Now that I have it running the CPU is great but it wasn't an easy road to get it running. I have had a bunch of Ryzen CPUs and motherboards from the beginning and this was the hardest CPU to get running. In my excitement after getting the CPU, I pulled my 2700x and installed the 3700x. I thought I had upgraded my UEFI within the last month so I thought I was good to go. I thought they were rolling out the updates for the new CPUs earlier so I'd be able to boot it and update my UEFI to the latest version after the swap. I am using an Asus Crosshair VII. Well, it didn't boot. I cleared CMOS and still no go. I think ooh I got a mobo that can flash without a CPU my expensive board feature is going to pay off. Well, I figured out that the board can flash without a CPU but it will not flash with a CPU in the socket even if it isn't working. So I had to take the CPU back out, flash the latest UEFI, and then reinstall the CPU. Then it still didn't boot. I kept getting stuck on a C5 UEFI code. Then after some forum research, I found I had to set my memory boot voltage. Then I got it going but I cannot cold boot still without resetting the CMOS and redoing the settings each time.  These problems existed in the past with 1st generation products but it seems they have returned. My transition from a 1700 to a 2700x was super easy and without issue. This hasn't been as smooth. Everything seems to be working well with the CPU since I got it installed and running. Reading around online I see a lot of people having problems that seem to be real. Lagging UEFI updates, Destiny 2 not running (fixed), unable to boot, etc... So unless you are pretty hardware literate and able to work through potential problems you might want to wait a little longer until things get ironed out. SO CPU itself great, integration into existing ecosystem not so great right now.

","Reviewed in the United States on November 15, 2019"
20,"
the pins were bent from factory
","

  Well the lower line of pins on the CPU were bent, FROM FACTORY! unbelievable.  Bent so the freaking thing would even go into the socket on the motherboard.  Replacement on the way from Amazon.

","Reviewed in the United States on July 15, 2019"
21,"
Not as great as the hype. Lots of underlying issues.
","

  This processor is definitely not bad, but it does NOT live up to the hype. Firstly, I want to get this out of the way. AMD's wraith prism cooler is hot (literally) garbage. It's barely able to cool the process effectively, especially when boosting is enabled, not to mention it is EXCESSIVELY loud. If you really want this processor, budget for a good aftermarket cooler.Also, please be aware there is an ongoing issue of these chips volting too much and too often in order to achieve their advertised boost clocks. Using default settings, I was seeing extended volt intervals of 1.48 - 1.5. This causes core temperature to spike drastically and their awful stock cooler to max out and sound like a rocket taking off. Couple this with the fact that it's extremely volatile and will ramp up and down constantly, and you have a formula for maximum frustration. I ultimately had to turn boost off entirely to get the thing to a respectable temp and shut up. If you google around you will find multiple discussion threads talking about this very same issue.Possible compatibility issues with Nvidia turing cards. Yes, this is also an ongoing battle. For some reason when you pair Zen2 chips like this one with an Nvidia turing card (20 series) there is a nasty bug that causes the video driver to crash repeatedly or just crash your whole system. This happens when the Nvidia is set to optimal power mode which downclocks your GPU PCI Express mode from 3.0, to 2.0, or 1.1. It seems that applications / games that are heavy on the CPU and light on GPU are the worst culprits for making this bug appear. Worse yet, AMD denies any issues with their chip, even though this does not impact intel using the same Nvidia cards.If you can deal with all of what I mentioned above, and you have a really good AIO / air cooler, you might find this chip to be a good deal. Overall, if I could go back, I would just go with intel and avoid the headache.

","Reviewed in the United States on July 25, 2019"
22,"
A good decision
","

  Pros:- Excellent performance.- Doesn't get hot in gaming (see below about this).- Fairly quiet fan.- The fan is easy to install. No need to screw it into your motherboard. Makes replacing it much easier.- The fan's RGB is great with the Wraith Prism software (note: plug in the USB header only).- Good price for such a powerful CPU.- AMD is ethical unlike Intel.Cons:- Pretty high idle temperatures. I'm getting ~50-60C. The pro of this is that games don't heat up the CPU by much more than that, basically stays at idle temperature at all times, sometimes rises to 70C. May just be my fan curve.- Because the temperatures fluctuate, the fan spins up and down constantly at idle. You'll have to make a flat fan curve for idle temperatures.- Fan tends to produce echo sound when spinning up (coil whine), but not always.Other thoughts:Love this CPU. If you're thinking about getting a Ryzen CPU, this is the one. The 3800X is not worth it for anyone. The 3600X and below come with cheap fans. The 3700X is the perfect fit for gaming and other use cases.

","Reviewed in the United States on August 27, 2019"
23,"
Check your BIOS version
","

  I bought this chip with a B450-F chipset on a new motherboard, knowing that chipset does support the 3700X after a BIOS update. I took the gamble hoping my motherboard had the update, but it didn't. I also knew before hand that AMD had a boot kit loan where they loan you a CPU to update your motherboard. Sadly I didn't look into the boot kit loan more before I bought the CPU. If your motherboard doesn't have CPU-less EZ flash, and you don't have an older AM4 processor, you'll need to get an older AM4 processor or go through AMD's loan service.AMD makes it an extremely tedious process to get a loan from them. You have to contact the manufacturer of your motherboard first, and get an e-mail or text chat from them stating that AMD's loan kit is the best option (as in, there's no way the motherboard manufacturer can help you). Then you have to send that, an invoice, pictures of your processor, and pictures of your motherboard. Even after doing all of this AMD wasn't happy with one of my pictures, delaying the boot kit even more.What's worse is it takes them about a day to respond, and they don't work on weekends. You have to send an initial ""i need a boot kit"" e-mail first too, so you're waiting at least a day before you can send them your documents, then hope they approve of them, then they ship you off the loan kit.By the time I got approved I had found somebody selling an older AM4 processor on craigslist for cheap so I just went and bought that and updated my motherboard that way. The boot kit service is extremely inconvenient and they require almost government ID levels of verification that you own the stupid processor for some reason.Now that it's up and running, the processor was well, well worth the money. I wouldn't have bought the B450-F chipset had I known the loan kit was going to be such an impossibility to get. Make sure you can update your motherboard or buy one that supports third gen Ryzen without an update.

","Reviewed in the United States on March 7, 2020"
24,"
Worth it if you are going to do more than game
","

  Ok look - if youre JUST going to be gaming, get the Ryzen 5 3600.  If you plan to stream or use discord and chrome and 3+ monitors - get this.  If I tried to stream (Faster OBS preset 720p60fps 7k bitrate) and play COD on Ultra, the Ryzen 5 3600 will max out.  You open a google chrome window or even spotify, and your stream will lag.  I upgraded to the Ryzen 7 3700x.  I was able to go up to FAST OBS preset - everything else the same.  This time the game and stream would only use 60-70%.  Plenty of left over room to run chrome, discord, spotify, and other programs.  You will also get more FPS in game when streaming.  Streaming w/ the 3600, I would get 120FPS in COD.  Now with the 3700x, if I stream, I will get 140-150 FPS.Again,  If you plan on JUST to game - get the 3600.  If you plan to do more than just game, get this.

","Reviewed in the United States on October 3, 2019"
25,"
AMD strikes again!
","

  Solid processor, this thing does wonders for video production and editing. It's a bit overkill with the core count, but it's great for some ""future-proofing"" since most new games and software don't really use more than 4 cores just yet.(I've currently owned this for about 2 weeks as of writing this review)Pros:1. 8 cores. 16 threads. Need I say more?2. Comes with a stunning looking CPU fan, synced with Asus Aura, it's a purchase I don't regret.3. Works flawlessly under intensive work loads. Renders videos like it's nothing.4. Extremely easy install. It's practically just clipped in.5. Comes with thermal paste pre-installed. No extra purchases necessary to install this.Cons:1. The CPU fan that comes with it isn't made for overclocking, so don't try that without an upgraded cooler.2. Nothing else, this is a solid processor.Highly recommend, it's an amazing value for what you get, but like I mentioned above, if you're looking to overclock, I wouldn't recommend it with the CPU cooler that comes with it. Otherwise, even out of the box, it shreds just about anything I throw at it. Solid buy, 10/10 recommend.

","Reviewed in the United States on August 5, 2019"
26,"
Superb value - right at the sweet spot of price-performance
","

  I use my PC for gaming as well as photo editing, so I needed a CPU with some power behind it. Hoo boy. I did my research, and after upgrading to the 3700X with an Asus 570X motherboard, I couldn't be happier. It's worth noting that this is my first AMD CPU since building a K6-2 PC back in the 90's. AMD really has Intel beat as far as price-to-performance goes nowadays.As expected, the install was quick and easy. The heatsink while massive, is gorgeous and unbelievably quiet. Lightroom and Photoshop run like a dream. And AMD's ""Ryzen Master"" software for monitoring and overclocking is really cool. Very pleased with the purchase, and highly recommended.

","Reviewed in the United States on April 27, 2020"
27,"
It's okay I guess? Bad value though and I regret buying it
","

  I got suckered in by the hype on this and bought it. It's okay, does all right in games but it gets absolutely massacred by my friend's 9700k. It looked pretty promising in reviews at the time but unfortunately that didn't translate over to many of the games I actually play, and it's disappointing in MMOs and games that don't utilize multithreading well. People say ryzen is better value but it's honestly not, Intel's motherboards are much cheaper and this thing falls behind the 9700k at the same price point by like 20-30%. I regret buying it, as it's a painful lesson that hype isn't everything.If you're video editing or 3d rendering though, this thing is amazing. But for gaming and general use I think most people are better off with an i7, as AMD still has a lot of ground to make up in that department. Sadly I'm outside my return window now so I can't get my money back so I guess I'm stuck with it until I decide to build another pc.

","Reviewed in the United States on June 11, 2020"
28,"
works like a charm with my asus prime x570-p board
","

  I'm using the stock cooler that came with this and apart from disliking the latch retention design and it not being as good as say a 70+ dollar or whatever after market cooler the heatsink is fine. At idle (chrome open, watching twitch stream, etc) it runs the CPU around 40C. It's also boosting all cores by 200hz automatically so 3.8GHz vs the 3.6GHz baseclock though that's still a farcry from ""4.4 GHz max boost"" that AMD claims. I'm running the chipset driver that AMD just released on july 30th to make Destiny 2 finally work with the 3000 series of CPU's and it's just a temp one. Maybe boosting will get better in the future once they work these things over I could see the cooler being able to handle 4.0GHZ.either way the performance gain I get at even stock speeds over my old i5-3570k is outstanding. I'm immensely happy with this and glad I waited for the 7nm 3rd gen.Edit: 8/14/2019.Got my 3700X up to 4.25GHz all cores @ 1.2875 voltage with stock heatsink, but it warmed itself up to 91c. I got pretty lucky with the ""Silicon Lottery""

","Reviewed in the United States on May 28, 2020"
