,title,content,date
11,"
Best processor out there!!
","

  Best bang for your buck. The multiplier is partially unlocked for those who do not know. You need a P67, Or z68 Motherboard to do it though. You can raise the turbo bins +4. Anyway that is just 1 of the great features of this chip. You Get Avx,and Aes instructions Which speed up multimedia stuff,and Help big time with encryption software. Wei score was 7.5, You can't get a 7.9 Without a Octocore, But Anything that is in the 7's is more than enough. Should last for a long time and can play any game maxed out with a Geforce 560 SC

","Reviewed in the United States on December 2, 2016"
12,"
A sweetheart of a processor
","

  I chose this for my first build back in late 2011.  It's a strong processor, up to any task I can throw at it.  I ran it for 6 months on the stock Intel HSF but then put a Cooler Master Hyper 212 Plus on it. ON a recent test with IntelBurnTest at Maximum stress gave a max temperature of 61C.  Suits me.You might notice that the Sandy Bridge processors lie the I5 and I7 have pretty well maintained their price of the last two years - the paragraph above is a good reason why.

","Reviewed in the United States on May 30, 2019"
13,"
A nice little workhorse that keeps your wallet thick
","

  I've pushed this CPU through a lot in the past year. Hundreds of hours worth of rendering high-def video and live compression. It is possible to OC this to an extent but if you are a real speed demon, spring for the 

Intel Core i5-2500K Quad-Core Processor 3.3 GHz 6 MB Cache LGA 1155 - BX80623I52500K

  , which is about the same price. Not like you will need to OC it - you'll likely be bottle-necked by another comportment in your PC. I love this CPU and I highly recommend it.

","Reviewed in the United States on January 21, 2012"
14,"
Good Value and Performance
","

  This new ""Sandy Bridge"" processor is providing excellent performance for a $200.00 CPU (especially cost effective since the GPU is onboard--no graphics card is required).  It is installed in a computer with 8GB of RAM used for typical business applications running simultaneously and occasional audio/visual processing.  So far, no complaints.  Windows 7 (64 bit) boots quickly and CPU utilization overall remains low most of the time even under moderate multitasking load.  Some reviews mention the inadequacy of the heatsink/fan included, but mine hums along just fine at about 30 degrees (Celcius).  Be aware that there is a known defect in Intel's supporting chipsets (P67, H67) that will require certain motherboards to be replaced mid-2011 when the updated chipsets become available, so do your research before purchasing.  The defect is not in the CPU itself.A comment for those of you ordering from other suppliers using their free shipping options who are used to receiving the product(s) in the next day or so anyway...I ordered this CPU on 1/17/2011 using Amazon's free shipping option and it was delivered on 1/25/11.  (This is not a complaint--I understood the level of service--just a ""heads up"" to those of you who might presume faster delivery based on experiences with other vendors.)

","Reviewed in the United States on January 16, 2014"
15,"
Keeps getting better!
","

  Before I owned this processor, I had an dual-core E8400 for mostly gaming but it began to bottleneck my system. That processor was an amazing one for its time but I quickly realized how slow it was compared to an i5 2500. I installed this puppy with no hassles and was quickly up and running. While not an i7, it's still very quick and it's all you'll need now for gaming or other processor heavy programs. Four cores is plenty for modern day programs, which was the reason I went with this quad-core instead of a six or eight core. Even when under heavy usage, this processor continues to remain at very low percent usage. Overall, this processor runs great and I've never had problems with it after owning it for a year now.  Intel's done an amazing job on this one, especially for the price point!Also note that if your not an overclocker, there's no need to go with the 2500K version. Save you money and go with the normal 2500.

","Reviewed in the United States on November 29, 2012"
16,"
1 GHz with this chip and the jump in performance is great on a mid tier gaming rig
","

  Replaced a i3-2100 3.1 GHz with this chip and the jump in performance is great on a mid tier gaming rig.  For the price this chip is great and the performance is still very competitive if you are looking for a cheap upgrade.  If you are into overclocking then definitely go for the ""K"" model of the same version.

","Reviewed in the United States on February 18, 2011"
17,"
PERFECT
","

  Upgraded from my intel G620 to this and my cod4 FPS went from around 40 all the way to 90-120. Going from a Dual-core @2.6ghz to a Quad-core @3.3ghz is a crazy upgrade. My computer is just faster all the way around. GREAT CPU!!!

","Reviewed in the United States on February 26, 2013"
18,"
Low power consumption
","

  Easy to install since it is the retail version with HSF and thermal compound already installed and in the package. With the GPU built in I am pulling little power (50 watts) in my HTPC system with 3 hard drives, a PCIe lan card and an Asus P8H67-M motherboard.Processor has plenty of power to handle my HTPC needs plus allows the server to handle other tasks at the same time without a hiccup.

","Reviewed in the United States on November 4, 2016"
19,"
Professional in the making
","

  Just what we needed and so much more less than in the big box stores!!

","Reviewed in the United States on January 5, 2014"
20,"
its a quad!
","

  I got this for a system I built in a shuttle brand SFF computer (also from amazon)it has a good speed and features for a 64 bit system, without being pricy!perfect for use in a good workhourse day to day system, plus it can handle the graphics and other programswe run.

","Reviewed in the United States on September 24, 2017"
21,"
Good deal on a new Intel Core i5-2500
","

  Good deal on a new Intel Core i5-2500

","Reviewed in the United States on December 2, 2016"
22,"
i5-2500 is fast!
","

  I used this processor for my first computer build and the difference in these intel chips definitely shows. My boot time is almost instant, especially since its paired with an SSD drive. You dont have to buy a separate graphics card since the chip has built in graphics. I would recommend this card to everyone seeking performance.

","Reviewed in the United States on July 24, 2013"
23,"
He loved it. Thanks for making birthday shopping so easy
","

  My son asked for this for this birthday.  He loved it.  Thanks for making birthday shopping so easy!

","Reviewed in the United States on June 1, 2018"
24,"
Fast!
","

  A great improvement over my previous Quad Core from the older Intel generation. System runs fast and rates as a 7.5 out of 7.9 in Windows 7. So far the multi-core setup and Turbo Boost have been working great and I have been able to do a lot of faster tasking on this new processor. The fan attached easily to my Z68 EVGA motherboard and has been sitting around 56-60 degrees C with stock fan most of the time.

","Reviewed in the United States on January 2, 2012"
25,"
One Star
","

  Was used and wasn't the right one

","Reviewed in the United States on May 29, 2018"
26,"
Excellent
","

  Upgraded from i3, very easy to install, highly recommend.

","Reviewed in the United States on January 9, 2012"
27,"
I am very pleased with this CPU
","

  I am very pleased with this CPU, as well as my interaction with the seller.  He was responsive, and gave me a good deal.

","Reviewed in the United States on October 20, 2016"
28,"
Very cool running
","

  This is a fantastic CPU for its budget range.  The main decision is whether or not to bother with getting the unlocked 2500k variant.  My opinion is that overclocking is rarely worth it, but if that is your thing, the price difference should not stop you from getting the k variant.This is the coolest running CPU I have ever used, and is relatively low wattage in general- these are my main concerns beyond performance, as there wasn't really a winter in Los Angeles this last year.

","Reviewed in the United States on April 25, 2017"
29,"
Is there any possibility this could be bad?
","

  I upgraded to this and 8 gigs of ram.  Hands down fastest processor I've ever used.  I had the i5 in a laptop but really is there a comparison between a desktop and laptop processor?  You won't be sorry for upgrading to this.

","Reviewed in the United States on June 30, 2015"
30,"
Five Stars
","

  idk how to computer

","Reviewed in the United States on September 24, 2017"
31,"
Five Stars
","

  Does what it's supposed to and the kids are happy.

","Reviewed in the United States on December 2, 2016"
32,"
Good Processor, Just DON'T BUY USED!!
","

  I bought this processor USED, and they sent me the wrong model. This model is a 3.3GHz Processor while the Processor they sent me was an Intel Core i5 2500S 2.7GHz Quad-Core Processor. Not a good surprise to get in the mail. I was kinda pissed. but it is a good processor none the less. I recommend this processor, BUT NEVER BUY USED!!!!!! NEVER, NEVER, NEVER!!!

","Reviewed in the United States on June 9, 2017"
33,"
Right price point for newer processor..
","

  I7's are nice, but the step up for the price increase was not worth it in my opinion. Building a mid range gaming system. Very good on heat and clocking.

","Reviewed in the United States on January 22, 2016"
34,"
Vruumm, Vruumm!
","

  When the reviews came out about I5 they weren't kidding, wow! fast! Purchased this CPU along with an ASUS mobo for my new NAS build. Excellent choice.

","Reviewed in the United States on February 22, 2013"
35,"
sandy bridge
","

  Bought a Xeon E3 1220 (with S1200BTLS) and this one Core I5 2500 (with H61), both sandy bridge processors are running very well. Benchmarked and the two get very close scores.

","Reviewed in the United States on February 8, 2012"
36,"
Intel Core i5-2500 Processor
","

  Really good performance at a reasonable price.  Installed with 8 GB RAM on a Gigabyte MB and for a general use PC, I couldn't ask for more.

","Reviewed in the United States on September 27, 2011"
37,"
Beware. Not new. Used...
","

  This is a used product. Not in original packaging. Appears to be salvaged from a machine. Still has old thermal paste on it...

","Reviewed in the United States on November 4, 2011"
38,"
Speedy Gonzalez
","

  One of the best CPU I've seen, i bought it for a friend and his machine runs in the air. Nice CPU

","Reviewed in the United States on June 21, 2011"
39,"
Great Upgrade From SB Pentiums
","

  I bought this as an upgrade from a Pentium G620 and it is absolutely amazing; it effectively doubled to tripled my performance in games. In The Witcher 2 I was only getting 20-22 fps but as soon as I installed the i5 BOOM! 40-47 fps. If you haven't upgraded yet you should probably wait until Haswell later this year (2013).

","Reviewed in the United States on January 14, 2018"
40,"
Core i5 2500 3.3 GHz
","

  Wonderful cpu. No problems to speak of and works just as intended.Can't say anything for the included heat sink since I use a coolermaster instead.

","Reviewed in the United States on September 24, 2017"
41,"
upgraded from pentium 4
","

  wow !! this cpu is smoking fast,plays games awesome cant go wrong for the price. No issues whatsoever would recommend without hesitation.

","Reviewed in the United States on December 2, 2016"
42,"
Works fine.
","

  So far I haven't had a problem with this CPU. Runs a little noise, but that could be the other fans I have in the case.

","Reviewed in the United States on March 21, 2012"
43,"
Intel chips!!
","

  I bought this for my custom PC. I wanted something powerful but still give me value. Amazon had a good deal for this chip and I got it. I would recommend it if this is what you are looking for. If not than go AMD or a different Intel chip. If you reading reviews for this I hope you have some knowledge of computers. Its all down to what you the builder wants and what your are willing to pay for.

","Reviewed in the United States on February 20, 2013"
44,"
Really Good
","

  Really very good processor, in my case change dual core pentium pentium E2180 by I5 and change is truly remarkable, running windows 7 64 bits and 6 gigs of ram and is super fast and without any problems.

","Reviewed in the United States on February 21, 2012"
45,"
Great processor!
","

  These things are impossible to find in town! Plenty of i7 for at least twice the price and this one runs every app I need. Silent fan works just fine.

","Reviewed in the United States on October 28, 2011"
46,"
amazing product
","

  this product was just all i expected maybe more i just installed it and worked perfectly i think it was a good purchase.

","Reviewed in the United States on March 28, 2012"
47,"
EXCELLENT
","

  my raiting is 5 stars. this article is very very efficient. i not need change because, i love iti recommend to public general.

","Reviewed in the United States on November 22, 2012"
48,"
i5 2500
","

  Excelent processor, this is my first 4-core processor, very very fast and without problem i've installed on my Gigabyte motherboard, instead of buy and i3 i recommend to buy this item for a little bit more $$$

","Reviewed in the United States on May 26, 2013"
49,"
Four Stars
","

  Excelent but did it take six months for it to arrive

","Reviewed in the United States on January 30, 2014"
50,"
YES!!!
","

  Intel is the way to go, my friends went with AMD to save money, but when it comes to running games on high like battlefield 3, i get into the game at least 10 minutes ahead of them. When it comes down to performance the i5 is amazing, I have had no problems running anything.

","Reviewed in the United States on September 24, 2017"
51,"
Five Stars
","

  It's a great overall Intel CPU

","Reviewed in the United States on December 2, 2016"
52,"
very good
","

  I am very pleased with this processor, I upgraded from a Pentium 4, my computer is a whole lot faster than before the upgrade

","Reviewed in the United States on November 8, 2011"
53,"
Intel needs to stop shipping coolers with their CPUs.
","

  Although the CPU itself works perfectly well... ignoring the regular microcode updates to fix design flaws ...the cooler is substandard crap. You will absolutely need an aftermarket cooler of some kind.

","Reviewed in the United States on April 30, 2016"
54,"
Big improvement from the AMD processor that was included at ...
","

  Big improvement from the AMD processor that was included at the time of purchase (three years ago?). Between this and the added RAM the machine is running noticeably faster.

","Reviewed in the United States on March 1, 2012"
55,"
Recomendado
","

  Producto nuevo y sellado, cubre con mis expectativas.Lo recomiendo al cien por ciento para todas las personas.Muchas gracias.

","Reviewed in the United States on December 18, 2012"
56,"
Fan
","

  I bought this for a very nice price and the chip is performing well. My one complaint is with the stock fan that was a pain to first get on and then off of the motherboard.

","Reviewed in the United States on September 29, 2014"
57,"
Ok!
","

  Well for a use product it works but seem to be sputtering here and there because of being overclocked and the fan did not come with the shipment.

","Reviewed in the United States on April 17, 2013"
58,"
Amazing CPU
","

  It's that epoch already...Yes...Bethesda is launching an ""Elder Scrolls"" game late this year... oh boy. About the only tech release that is able to make me rush into upgrading my pc.My previous mobo/proc was an athlon 5400 with msi nvidia 550 mobo and 2 gigs of ddr2 800. Up to this point, and coupled with my trusty GTX 260, that combination just worked. Fallout 3 and new vegas ran on that setup very well.But still, Skyrim is coming, and nothing irks me more than running an elder scrolls game with an underpowered pc, like i did back when oblivion was released. Not this time, not a chance!I got this for the upgrade:* This exact processor (I5 2500, not the 2500k variant which has unlocked multipliers and is more overclocker-friendly)* P67 mobo from ECS (With Rev B3, IT'S IMPORTANT THAT YOU GET THIS VERSION OR FURTHER OF THE CHIPSET as it no longer has the SATA bug)* a Patriot 4gb 1600 cas9 memory module**** IN A NUTSHELL ****This I5 just flies, zips around like a Porsche. First time in almost 12 years that i get an Intel instead of an AMD, and I tell you, this one is worth every penny.**** PERFORMANCE ****I've tried a bunch of programs and games on it, some old some new, either in Win7 or Linux (ubuntu 11.04 ""natty narwhal""), and I'm yet to find any program that comes close to challenging it. Games, compression apps, you name it, this processor rocks...From my previous setup to this one, as an example, ""Fallout: New Vegas"" runs so much more smoothly, at 1920x1080, full antialiasing and details. I guess the proc/memory combo was a bottleneck in my previous setup.**** THERMAL ****At first, when I unpacked it, I noticed it comes with the run-off-the-mill heat sink and fan used with the LGA775s, the round aluminum one with the copper core. I was kinda nervous, as this being a quad core processor, I was afraid it couldn't possibly be enough for cooling it. I even thought of scraping the factory thermal wax that comes with it and applying a bit of silver-based thermal grease. As I didn't have any with me, and the prospect of keeping it on the box while i ordered some thermal grease online bugging me, I just plugged it with what came in the box.Wow, were my fears unfounded!It doesn't just run cool, it's downright gelid. If the gnome sensor applet i installed is to be believed, under a stress program I wrote no core went over 45 degs C... Are you kidding me? This thing is just amazing, the 32nm process does wonders to the thermal performance.All in all, if you're considering this CPU as an upgrade, don't ponder it any further, go and buy it, you won't be disappointed!

","Reviewed in the United States on August 31, 2011"
59,"
Sandy Beach
","

  If you're thinking of cheaping out on a new CPU --  don't.  But you also don't have to spend a whole lot to get something powerful, versatile and efficient either.  I'm not into the over clocking scene so I picked up the standard 2500 model and I have been nothing but impressed with the performance. Very few software apps are written to take advantage of more than 4 cores in the current environment, so you really don't gain a whole lot going to the 6 or 8 core competitors.  If you are really in budget territory, the i3 Sandy Bridge range is very competitive, but if you don't feel like forking out money for the 2600, this is a nice price point.  I don't think the factory cooler is very good - I opted for a Cooler Master - the processor rarely gets above 30-35c even under the highest gaming loads.  There isn't anything I can find even to nit-pick.  This is a good processor for a good price.Oh yeah, no Hyper-threading, but I've yet to encounter anything that would make me miss it.

","Reviewed in the United States on January 8, 2013"
60,"
as far a Intel Core CPUs go...meh
","

  I bought this CPU back in early 2011 and it did an acceptable job.  I do a lot of photo editing and even played Crysis with it, no prob.  I also dabbled in 3D modeling...didn't do so good there, but that was probably as much due to my RAM (only 8GB) and GPU (GTX 590).It's all relative, but I'd be looking for an i7-2600K, instead, to upgrade my 1155 socket mobo.  The i7-2600K is not only a faster out of the box, it has more cache and is overclockable (the i5-2500 isn't).  Even though specs say the i5-2500 has 4 threads, it does not support hyperthreading.  The i7-2600K has 8 threads and does support hyperthreading.

","Reviewed in the United States on September 24, 2017"
61,"
One word: EXCELLENT
","

  I think this is an EXCELLENT processor. I'm a computer programmer and spend many hours using computers every day, and typically build all my systems so I can choose the parts.This processor is FAST. VERY FAST.This processor is, in my opinion, THE BEST BANG FOR THE BUCK (with the exception of the ""K"" model if you plan to overclock).This processor is POWER EFFICIENT. My Linux server (which uses this processor) uses only about 46 watts at idle, and that includes 8GB of RAM, 1 Intel SSD, 1 Western Digital 500GB Black HD, 1 network card, and 5 cooling fans (including the one in the power supply and the CPU cooling fan).This processor is QUAD CORE (but no hyper-threading).This processor is LOCKED (signified by the absence of ""K""). For a little more money, you can get the unlocked processor, which is definitely the one to get if you will or *THINK* you might do overclocking in the future. It's only about $15 more, but could be even less than the locked processor if you find it on sale. Some electronic B&M retailers use the i5-2500K as a ""loss leader"", so look for that.You'll need an 1155 socket motherboard to use this processor with an H67, P67, or Z68 chipset.Not sure what else to say except Intel has a really great product here that really isn't too expensive. I fear for AMD and hope they can come up with something that can compete well.One downside is the chipset problem if you don't get the Z68... the H67 (for using the internal graphics) and P67 (for overclocking) have limits that can be aggravating depending on what you want to do. The Z68 has full overclocking support for the CPU, memory and integrated graphics.I purchased the ""K"" version of this processor (even though I am not overclocking at this point) with an Intel motherboard and Intel network card, to upgrade a Linux server, and so far it is working great.

","Reviewed in the United States on December 2, 2016"
62,"
Power at my finger tips
","

  That is the best cpu i have ever own, low power consumption, runs very cool at max load 46 degrees Celsius (i think it could be 10 degrees less) when fans is max. I use my built in graphics card to play games and runs great. No lags no problems, (then again i have not max the game settings). I convert movies and play games at the same time still no problems. Movies convert in 25 mins or less. When the pc is idle.I love this cpu. I cant wait for the ivy bridge to come out and to upgrade. But honestly i would rather the i72600 100Mhz X4 faster.

","Reviewed in the United States on October 20, 2016"
63,"
Five Stars
","

  thank you for this perfect CPU!

","Reviewed in the United States on June 11, 2011"
