,title,content,date
11,"
BOX WAS EMPTY! Can someone from Amazon get in touch please?
","

  I am building a Gamer PC with my son. So, it took us a few months to unbox the processor while we gathered the other components. What was our surprise, then, when we opened the box yesterday and IT WAS EMPTY! I have purchased items from Amazon for the last 15+ years, and this has never happened before. SURREAL!

","Reviewed in the United States on November 12, 2018"
12,"
👎
","

  Not the product

","Reviewed in the United States on September 10, 2019"
13,"
Look, I got a fake too.
","

  Came in non standard packing which was alarming at first..Then I noticed the pins and that they were bent.I contacted Amazon support and asked for an RMA w/ next day delivery, no dice.Then I realized that intel chips aren't supposed to have pins like that.. Then I saw that it was a delidded Athlon II, a $15 CPU.Review of the Athlon II, good pocket calculator CPU.

","Reviewed in the United States on May 12, 2019"
14,"
Fake do not order
","

  Received our product and thought it looked weird. Turns out its 100% fake!! Do not order from this website

","Reviewed in the United States on July 24, 2019"
15,"
Apparently you can receive a faulty processor.
","

  I purchased a NEW processor. I guess I was one of the unlucky ones and recieved a faulty processor I had a certified technician install it too. He ran a diagnostic on all my PC parts and said everything was good except the new i7 that I just purchased. GGs.

","Reviewed in the United States on June 17, 2019"
16,"
Upgrade
","

  Got mine today, sweet upgrade from i5 6500. Will go onto maximus xi formula

","Reviewed in the United States on September 10, 2019"
17,"
This thing burns - literally and figuratively
","

  Installed this on a Z390 Gigabyte Aorus Master, under a Corsair h115i with Conductonaut like Tom's Hardware said to do.  Out the box it's running 4.9 for 1 core, 4.8 for 2-4 cores, and 4.7 for more than 4 cores.  Without tweaking any settings, voltages are in the mid 1.2's.  In general gaming use, temps run in the mid-50s with this rig, but the XTU benchmark can push them into the 60s.  A few half-hearted attempts at overclocking reveal that this chip, like many of its kind, isn't particularly happy with AVX over 4.7, and some of the cores seem more susceptible to this than others.  Still, I couldn't get it over 80 degrees C; platform instability happened first, at 5.1 with an AVX offset of -2.  (5.1 at -3 ran at 1.4 with not much other tweaking required).  Combined with a couple Samsung NVME drives (512G Evo and 1TB Pro) and some 3200 GHz LED RAM, boot times are superfast (with Fast Boot on) - blink and you miss it.I was able to push a 7680x1440 three-monitor rig to 60 fps minimum in GTA Online; average framerates were in the 90s, though nVidia Surround had me limited to 60 Hz.  The same 1080Ti could only do 23 fps minimum with my prior rig, which was Z77/3770K@4.4 GHz based.Nearly any other game I can push my ROG PG279Q to its full framerate of 165 Hz without difficulty.  I like to play Rocket League at 250 fps to minimize input lag and was pleasantly surprised to find that I could keep it over 200 and still get what that game calls ""quality"" graphics on both the single-monitor and triple-monitor setups.  I'm old enough that I'll take whatever edge I can get!Install was a snap, watch a video if you're worried about it.  Computer booted fine the first time I turned it on - if you can turn a screwdriver you can build a PC.  And this processor is the one to get - I expect to be future proof for many years!

","Reviewed in the United States on June 21, 2019"
18,"
Gaming Monster!
","

  What a beast, upgraded from a 7700k.  This chip is a great sample. 5.1ghz at 1.315V and averages around 65C with my Kraken X62. The IMC is also incredible. Can run my Gskill Trident Z RGB 4133mhz with XMP enabled!

","Reviewed in the United States on October 26, 2018"
19,"
Great Processor
","

  Previous Build: i5-6600KI was debating between the i7-9700K vs i9-9900K and after research I chose the 9700K. The biggest issue I found was power usage and temperature control on the 9900K. This CPU, 9700K, runs HOT unless you get a high end cooler. Don't go cheap and get a Hyper 212 Evo or similar model. Get a good quality air cooler or go water cooled. I chose this: Noctua NH-U12S - Premium CPU Cooler with NF-F12 120mm Fan (Brown) . Under load, the CPU can get up to 82C. I have noticed that the CPU likes to sit above the base clock of 3.6 Ghz. This could be the settings on my Gigabyte Z390 Mobo that have Performance settings enabled. Overall, I am happy with this processor.Update 4/23/19I added a second fan, push/pull, to my Noctua CPU Cooler and I fired up Prime95. This thing can cook your breakfast or be a heater for you in the arctic north. Rated for 95W but I saw the CPU package get up to 130W after 15 minutes. CPU cores topped out at 82c after 20 minutes of torture.

","Reviewed in the United States on December 30, 2018"
20,"
It does not work at all
","

  I am using my friend's 9700K right now, it works very wellso I tried to buy a new one for myself, but when I installed the new one in my PC, I could not start it, tried many times, they sent me a fake CPU!so I refund it and I am using my friend's 9700K right now, I am going to buy a new one in Best Buy

","Reviewed in the United States on October 24, 2018"
21,"
I Don't Know What It Can't Handle
","

  I'm coming from a I7-4771 which I was wondering if I should even bother upgrading as it pretty much handles 98% of current games today from Half Life Alyx and Boneworks. I was looking at the i9-9900k however it sounded like it had some heating problems and you'd have to invest in a pretty snazzy motherboard to utilize it to its full potential which my MOBO budget was like 180 max and I wanted a Micro ATX, so anywho I went with the safe bet the i7-9700k on a Gigabyte Z390 M Gaming and of course enabling boost. So far so good, I've been running it a 100% converting TV shows into x265 thru handbrake and no problems, some of the fastest rendering I've seen, smoking my i74771. Also greatly improved and steadied my frame rate in games like Boneworks and Alyx and everything else. I just hope this investment lasts as long as my i74771 which has been a workhorse, I guess the only negative is it runs a little hot compared to the i74771 which can run a 100% and I touch my radiator and it's still chilly however this one I can feel some heat however thats just when converting video files en masse, but when playing some demanding games the cpu hangs around 20-30% sometimes peaking 50% and stays cool.

","Reviewed in the United States on November 12, 2018"
22,"
Needs more voltage than 8700k
","

  I had 8700k fail on me, so I replaced it with 9700k, 8700k was hotter, but needed less voltage if you were to set it at 4.7 ghz, on 9700k I can't even keep CPU stable at 1.3volts for 4.7, on 8700k I could at 1.21 volts. Feel the difference?Thermals are better on 9700k, with same cooling, if comparing to 8700k. It is slightly faster in games then 8700k, but slightly slower anywhere else while using PC.If you are choosing between the two you can't go wrong with either, but mine cannot even keep stock settings without crashing games. 8700k ran stable, needed less voltage too, so it was cooler because of less volts.I didn't feel like overclocking 8700k to 5.0, I kept it nice and cool. I can't downclock 9700k to anything in comparison. So I kept it stock, but it kept crashing in AIDA 64 with hardware failure message. Also getting bluescreens, etc.I do believe I got a bad chip/bad silicone this round, so I am returning this, and bought 9900k as a replacement.If you get a good 9700k chip, you will get better gaming experience than 8700k. If you stream and do rendering get 8700k, but in Adobe Premiere 9700k is better, because it has real cores, and not threads, so in other words both are good, but neither is better than another.The best for gaming now is 9900k, but you need better cooling. 8700k was quiet hot, and needed more cooling in comparing to 9700k.Hope that helps you choose.As long as you get good chip 8700k/9700k will be perfectly fine. I like 8700k better because it was snappier altogether, but 9700k was better in games.So yeah...both goodBut leaving 3 stars due to getting bad chip, it could have been higher, but I am not gambling with my time no more.9700k is soldered, 8700k is not soldered, so this is why 9700k is cooler. Keep that in mind.

","Reviewed in the United States on July 25, 2019"
23,"
Runs Arch Linux nicely
","

  I am running Arch Linux on this chip. It is well supported but requires Linux kernel 4.20 for the integrated gpu to work with the Mesa i915 module. As of this writing the linux-mainline package is at 4.20-rc7 but it is quite stable. This chip is well suited for desktop environments.

","Reviewed in the United States on July 22, 2020"
24,"
From I7 8700 to I7 9700K
","

  CPU came in in perfect condition. Installation was normal. Post on the first try. Easily overclocked w in the first two days of testing it. Purely out of curiosity. I personally don't want to buy another so I gradually increased it multiple times in reserved increments. Ran multiple stability tests w Prime95 Stess test (ran it for a hour each time) No failures. I finally stopped because why chance ruining a CPU that doesn't need to be OC'd in the first place. BUT I will tell you that I was surprised at what I got frequency wise. (Stopped around 5.21 GHz stable and I'd say warm at that frequency. I wasn't trying to keep the Rig cool though never touched fan curves). Very happy and I don't think I even tapped the potential IMO. Maybe half of its OverClock-ablity.The only downside is I like to run iCUE for my setups on mice, keyboard, ram, headset. I use Corsair products when it comes to those previously listed. The 9700K w, iCUE running bumps CPU usage to 11% from idle. That was way more than the 8700 w HyperThreading. The 8700 usage was from what I remember maybe 5% which I was OK w since it's also a fantastic CPU and didn't really need to upgrade but just wanted a unleashed Rig.9700K is perfect for gaming. But if you are planning on streaming a show/ Streaming your gameplay/ and playing a current triple A game. The 9700K can probably do it. But she will easily be at 100% at 135 max frequency all cores humming. So make sure your Air/ water cooling is up to snuff. I am using the ThermalTake 3.0 ultimate and keeps below 65C almost all the time. Only time I saw it go above that temp was w Prime95 running.I'm very impressed w the CPU. I got exactly what I was looking for w my personal ridiculous standards met as well. I like nice things. You will be happy w the CPU as well.***Just keep in mind if you are going run so many things at once your task bar and it looks like the Pax Convention on peak hours. Might want to go w the 9900K and just lose some frames. ***

","Reviewed in the United States on April 5, 2019"
25,"
Not the correct item
","

  This is not what I bought. I bought a processor, not whatever this is. For one, the chip didn't even come in an Intel box, and then the chip inside the box I DID get wasn't even a square processor. I have no idea what it actually is because there are no markings on it to tell me what it is.I've gone through and read other bad reviews and many of them are not very old so this appears to be a new problem. Unfortunately, I still wasted 400 dollars. I won't make this mistake again.

","Reviewed in the United States on December 26, 2018"
26,"
Packaged incorrectly
","

  I bought a motherboard thinking that was the issue, come to find out it was my old 6700k cpu. I thought I might as well upgrade to a 9700k since I like my new motherboard. I’ve been waiting all this time to receive who know what.. actually can anyone tell me what the hell this is? No intel box, just a small plastic container and random cardboard box with what appears to be correct labeling but NOT the correct part. Trying to send it back and get an actual part.

","Reviewed in the United States on April 22, 2020"
27,"
Fast and hot
","

  Its very fast.. but its very hot on a cryorig h7 quad lumi the temps reach 78 80 while playing bf v ( the case is well ventilated).. the temps on the same cooler used to be around 75 on 8700k which is supposed to be a hotter cpu... now i have to buy a new cooler because i dont think its good reaching those high temps all the time is good or healthy for the cpu

","Reviewed in the United States on September 15, 2019"
28,"
2.8Ghz Pentium in i7-9700k Box
","

  Please note, this rating is not based on the performance of the CPU as I never received the processor that I ordered.This is just your basic 2.8Ghz Pentium in i7-9700k clothing story. We purchased an i7-9700k a few months ago for a new gaming rig but didn't open it until now (my two mistakes). But I also didn't think I'd pay $410 for a repackaged (in what appeared to be legitimate i7-9700k box with legit serial and batch id and shrink wrap as you'd expect) 10+ year old 2.8Ghz Pentium from my goto online retailer. Just received the last parts for the gaming rig this week and started building. As I'm loading the motherboard I realize that the CPU doesn't sit in the 1151 socket as it should. Then as I'm watching install videos it comes to me... This is not the same processor I watched bring installed. I look at the heat spreader and read ""PENTIUM"" and ""2.8Ghz"" and my heart sunk. After multiple chat sessions with customer service and being required to get a denial of warranty email from Intel, Amazon refunded the purchase at 80% of retail price.I probably won't buy in advance again because of this which makes building future rigs significantly more difficult.

","Reviewed in the United States on September 11, 2019"
29,"
Pure horsepower
","

  Holy cow, this thing does serious work.Initially, I had this bad boy clocked @ 4.9 ghz on all cores stable w/ 1.33 volts, but ended up going back to stock frequencies and voltage b/c for my use (gaming) it was just total overkill and I wasn't seeing any real-life performance advantage.My plan now is to use it for a year or so @ Intel specs, then when it is no longer a 'cutting edge processsor', I'll ramp up the clock speeds and start really stressing the chip. For now, there's no point. Even at the most cpu-intensive games, you'll still be GPU bound. Still, worth getting a K serious for the slightly higher boost frequencies and the (down the road) overclock ability for a ~20 price difference

","Reviewed in the United States on November 21, 2018"
30,"
Hot hot hot!
","

  Despite advertising the 3.6GHz stock speed, in reality the processor runs 4.7GHz all core turbo / 5.0 GHz single or dual core turbo out of the box, without you touching anything in the BIOS. More speed is usually a good thing so why is this a con? Well because it is not designed to handle that much power and heat.At 4.7GHz all core turbo most hardware monitor will show CPU drawing over 130 watt, 50% above its TDP. I have seen as high as 147 watt with certain motherboards.Some of the cheaper Z390 motherboards don't even have the power delivery to sustain 4.7GHz all core turbo, like the ASRock Z390 Pro4 and ASRock Z390M Pro4. If you run any CPU stress test for over 15 minutes you will see the turbo speed throttled down to 3.6-3.7GHz, which is probably what the processor is originally designed to run at. However at the last second Intel decided to slap on a 4.7GHz all core turbo due to pressure from Ryzen CPUs.More power comes more heat. Based on silicon lottery (stock voltage varies from 1.19V to 1.41V from my observation) some chips can rapidly climb to high 90 or even 100 Celsius during stress tests with 120mm AIO in a well ventilated case like MeshifyC. I have never seen 120mm AIO failed to handle a CPU at stock speed over 20 years. Even the notorious FX-9590 wasn't this hot. If you don't want to mess with BIOS or win the silicon lottery, 240mm AIO is a must and the worse chips can still hit 90 Celsius. I had to manually lower the voltage and run a lot of stress tests to keep some of them sustainable over long term usage, huge amount of time wasted!

","Reviewed in the United States on October 24, 2018"
31,"
Scam
","

  Fake, just junk in a blank cardboard box. Returning and hoping it doesn’t happen again.

","Reviewed in the United States on November 12, 2018"
32,"
I don't know what to say! It's Intel! Not GayyMD.... No offense I'm sorry I meant a MD! LOL
","

  Way better than any AMD processor, which I'm not a fan of anyway, even though they just came out with the biggest and newest threadripper that cost a fortune! Now with this obviously being the brains of the machine... Obviously the next most expensive saying that you want to get.... Okay next to most expensive things you want get, is a really bad ass graphics card! And a gaming monitor that is going to be able to handle those graphics! Not your 42 in 52 in 85in 4K TV that only runs at 60 frames per second!!! 🤣 You definitely need to update your gaming monitor as well to something that's 144 frames per second and preferably with freesync or gsync depending on what graphics card you use in or what you prefer etc. Right now myself personally, I don't have the most expensive one, but I am running two GeForce RTX MSI 2070. And of course today I went and picked that up for the hundreds and hundreds of dollars that I picked it up with, and as I was walking out of the store I just heard someone say that they just got the 28 he's in 😡😠🤬 but with the core i7 octa core and unlocked, and the graphics card that I'm using and the 49 in Samsung curved screen gaming monitor and the two viotek 34 in curved screen gaming monitors also all three running at 144 Hertz or 144 frames per second with freesync on all, every game that I have weathered b resident evil 2 the newest one, any of the Hitman games which have incredible graphics and credible details inside and outside in the game. Despite the fact that there aren't any games out yet that use or have any use for Ray tracing which this card has available for it. But it does you virtual reality very well I might add! Bottom line is the core i7 9th gen Intel processor that runs cooler than AMD by far so easier and cheaper 2 produce a gaming machine that is only fan-cooled without having to spend the extra money on water cooling radiators etc. My machine right now just to brag for a second, my games on my computer make Xbox and Playstation look like Atari!!! 🤣Should go ahead you console gamers! you can't fit this kind of quality inside those stupid little boxes you pay five and $600 for and then have to turn around and buy him again when you can't upgrade them! LMFAO so whenever you guys get tired of your Gaystation and your XXXBox.... Send me a message and I'd be more than happy to build you one. in fact I'm working on a cougar conquer case that's going to be all water cooled with a 9th gen Intel core i7 octa-core processor that can be overclocked to almost 5 gigahertz all water cooled with a custom acrylic reservoir and then some and one of the biggest and baddest graphics cards I've seen for the money and I would be more than happy to sell it to you for $6,500 when I'm completed with it and run my benchmarks! 🤗

","Reviewed in the United States on November 9, 2019"
33,"
A decent gaming CPU, marred by Intel design choices and pricing
","

  Let's be clear here: The 9700K is second only to the 9900K (at the time of writing) for pure gaming performance. While I'll recommend a Ryzen CPU in a heartbeat to anyone building a PC on a budget, I chose the 9700K specifically for its price (about $350 USD at the time of purchase) and its single-threaded performance in gaming. The 3rd-gen Ryzen CPUs are getting close, but they still don't match Intel in CPU-intensive titles like Arma 3, which led me to this CPU.With that out of the way: for gaming specifically, there's not much to complain about with the 9700K. It performs well - a notable step up from the i7-4790 I previously used - and I've had no issues yet with it. But I really would lean towards AMD/Ryzen in most use cases, particularly with regards to workstation purposes (as the 9700K conveniently lacks hyperthreading - thanks, Intel) and multitasking/streaming.With these caveats mentioned, I can't really give the 9700K a particularly bad score. It's... fine? I wouldn't purchase it for more than $350 USD, as it does lack hyperthreading, and I would probably even shy away from Intel's 10th-gen offerings for their supposed inefficiency and (unnecessary) new motherboard chipset. But I'm using this CPU primarily to power CPU-intensive games, and for that purpose specifically, the 9700K still pulls ahead, at least for the time being.

","Reviewed in the United States on August 2, 2019"
34,"
Un CPU excelente
","

  Es un CPU que puede con todos los procesos que le pongas. Sirve y esta más que sobrado para trabajo convencional de oficina, ahora, si lo quieres para procesos 3D o para juegos tiene un excelente potencia para ese uso, obvio, que necesitas un GPU bueno para que este procesador te entregue bien su potencial. Es recomendable ponerle un enfriamiento líquido, pero, un disipador convencional es suficiente siempre y cuando tengas un aire acondicionado.

","Reviewed in the United States on October 19, 2019"
35,"
For $340, it is totally worth upgrading.  New motherboard might be required
","

  My previous CPU was I5-6500 which is decent at that time and even today. However,  Chrome was killing my old CPU with so much lag. I got this i7-9700K for only $340 something for a great deal.  However, what I did not know at the time of purchase was that even though they all on LGA 1151socket, they are fundamentally different. A new motherboard was required in order to support the i7-9700K. So yeah, you are thinking about upgrading it to new Intel generation, you might want to buy a Z-series motherboard as well. I got my Z390-A which is working fine for me.  In the end, my computer can easily handle Chrome and I feel much efficient and pleasant.  I would say it is about 50% faster.

","Reviewed in the United States on January 24, 2020"
36,"
Runs hot even with 280MM Kraken x62 AIO water cooler and Kyronaut Themal Paste
","

  Runs 78C at full load, zero headroom to OC. Tried re-seating the water block, cleaned off and reapplied thermal paste multiple times. Even tried it on a Gigabyte Z370 and Artic Silver 5, but it ran 95C. Maybe I got sent a room heater edition. .

","Reviewed in the United States on April 10, 2019"
37,"
Wouldn't perform good out of the box
","

  At first it wouldn't go above 3.6ghz under load, I guess turbo wouldn't work even though my z390 supports 8th and 9th gen. I had to overclock to 5ghz on all cores at 1.325v. According to userbench my 9700k is now in the top 97%. I could get it to 5.4ghz at 1.45v but it wasn't stable (Would crash randomly either on startup or 40 mins into a game) and I didn't feel like tweaking it anymore so I just settled for the 5ghz clock and it has been stable for 2 weeks

","Reviewed in the United States on September 16, 2019"
38,"
Great performance!
","

  I've been running this for the past two weeks and I'm happy I waited for the 9700K. So for it's a beast! I paired it with a cryorig AIO and so far temps at idle are 20c and gaming is 60c (in quiet mode...meaning while gaming, I can hear my hard drive head moving over trying to keep this thing cool). Plenty of room for overclocking.

","Reviewed in the United States on December 30, 2018"
39,"
Hyper threading not missed here
","

  FYI:9700k 5ghz @ 1.28vLian Li Lancool 2 Mesh RGBEVGA 750 PS64GB Crucial Ballistic DDR4Arctic Esports Duo 34EVGA 2080 SuperIt’s not the newest but the ease to push to 5Ghz with a maximum of 65C during MSFS2020 is just fantastic. Either these late examples are the Crown Jewels of “9th Gen” I hit the silicon lotto.My 65 TDP non K 9700 actually benched higher until I OC’d and it took off. So far it’s been a song and no Noctua D-15 is necessary as the Esports Duo 34 has had zero issues on the cooling front.I can’t say munch more. This processor has been a great purchase at $300. I never even considered the 9900k.

","Reviewed in the United States on December 3, 2018"
40,"
NOT AN INTEL CPU!!!!
","

  I don't even know what they sent me.I do know it is un-marked, not even square. I am beside myself with this. I never complainbut this is ridiculous!!!Total crap junk rip off from China!!!

","Reviewed in the United States on October 24, 2018"
41,"
best CPU you can get for gaming
","

  I had a hard time deciding between an i9 9900K and a this, the i7 9700K, but after looking at a ton of gaming benchmarks I decided to go with the cheaper 9700K. I use my computer almost exclusively for gaming and in many benchmarks the 9900k and 9700k are equal (9700K even beats the 9900K in some instances) so for my purposes it was not worth the extra cost. I am someone who upgrades frequently so I don't typically try to build something that is ""future proof"". I prefer to get the better value components (spending less) and then upgrade more frequently. I am currently using a Noctua D15 to cool my 9700K and my temps are outstanding (68 at load)

","Reviewed in the United States on November 12, 2018"
42,"
Perfect for my new build
","

  Works really well for my new build. I don't tend to buy the latest and greatest; I wait for the prices to drop. Works well with the below build I did.Asus ROG Strix Z390-E Gaming Motherboard LGA1151EVGA GeForce GTX 1660 SC Ultra Gaming, 06G-P4-1067-KR, 6GB GDDR5, Dual FanG.Skill RipJaws V Series 16GB (2 x 8GB) 288-Pin SDRAM PC4-28800 DDR4 3600 CL18-22-22-42 1.35V Dual Channel Desktop Memory Model F4-3600C18D-16GVK (32g)

","Reviewed in the United States on September 13, 2019"
43,"
It's not a fake!
","

  So I was affraid to get a fake CPU even chatted with a costumer service rep..What's up with all fake CPU's bad reviews?Well so I fire it up and it worked, it came sealed in the Intel Box, (sucks) Intel is really a gready company, couldn't even present it in a better box..Looked just like previous AMD FX CPU box (least they put a heat sink).How about value? Well AMD RYZEN 7 3700X It's cheaper and it is outperformed by I7 9700k by a bit.. so no brainer AMD is best..Beside, do you realize how much Intel Boards costs. Z390 chipset its the way to go for this CPU chip.Went with Asrock Z390 phanton itx board, beatiful little piece of hardware..Along with Cooler Master Elite 130 whoa just whoa.Why complaining and not just get AMD would you ask?. Well I do programing as Hooby and I need Android Studio Android Emulation to work with VMWARE player since I use it as a test bed for my real VPS , and I can't use both same time with AMD so had to jump to Intel, thats the only reason Am with INTEL now.So there is that... Hope u enjoy this Chip..

","Reviewed in the United States on October 17, 2019"
44,"
You don't get much better
","

  I'm extremely happy with this product. Given that for gaming number of cores is less important than raw speed, this seems to represent an incredibly solid space in the high-end CPU market. And you're not really compromising on cores either, i7 has 8. The one thing that may deter buyers is that coffee lake motherboards are still expensive in general, and you need one to get the best out of this chip. But, these mobos are going to have really nice bleeding edge features like m4 NVMe slots for fast SSDs etc., so think before you jump. All in all, this is amazing for gaming, even (especially) on those annoying voxel games that hog CPU like no one's business. Don't take my word for it, look it up on recommended processors on Tom's Hardware.

","Reviewed in the United States on August 18, 2020"
45,"
Not better than the 8th generation
","

  Its a good cpu don't get me wrong, its running under 50c at 100% on all cores while gaming. But only one core runs at 4.9ghz the rest at 4.7ghz, this whole generation was a gimmick and the solder is not running any cooler. When you take into account the cpus pcb is much larger.

","Reviewed in the United States on October 26, 2019"
