,title,content,date
27,"
The orphan CPU. Great if you can get it at a good price.
","

  This is such a unique CPU. Technically a first generation Ryzen but it has second generation features. It's a limited edition ""orphan"".A refresh of Ryzen 2600 (some say 1600). AMD had run out of 14 nm wafers so they used the newer 12 nm ones to build these. It doesn't show up on most QVL CPU lists for Ryzen type motherboards but it's so generic that it seems to run on any of them, without a bios update. I installed this on a MSI B450 Tomahawk MB and it fired right up. 6 cores and 12 threads, its base clock speed is 3.2 GHz but my motherboard throttles it up to 3.6 GHz. Comes with a decent CPU fan (no LED lights) so this doesn't run hot at all. Seems to be a good combo with DD4 3200 MHz ram. Great for 3D creation programs like Blender and most AAA games if you add a good graphics card.Also, it's very low power at 65 watts.I was lucky to get this at the $85 release price which was an incredible deal. YouTube went crazy reviewing this when it first came out. It sells for almost twice as much now as of this writing (May 2020). It's not a good deal at this current price. You could almost get a Ryzen 3600 (3rd generation and 7 nm) for the price now.This beats my old AMD 3850 8 core CPU (125 watts) in performance.I'm going to swap in a 12 core / 24 thread 3900 in a year or so when that price goes down to $200. But this is quick enough for me until then.

","Reviewed in the United States on June 25, 2020"
28,"
One of those rare gems
","

  the AMD Ryzen 5 1600 AF is indeed one of those rare gems we encounter periodically. It's as close to a Ryzen 5 2600 as it can be but clearly much faster than the 1600 AE. It even outperforms the faster 1600X. Bought this for a friend and I know he'll be excited as he's getting a better processor than he could afford. I've been able to run it with both Windows 7 Pro and Windows 8.1 Pro so despite it being near Ryzen 2000 it's still a 1000 series to the drivers. Have not had any issues getting all the Security patches either. It's a winner.

","Reviewed in the United States on June 20, 2020"
29,"
Very impressive processor
","

  This was my first AMD build and I decided to choose this cpu.  I overclocked it to 4 ghz and am using a noctua u9s with dual fans to cool it.  It's completely stable at 4ghz and max temps are around 69 degrees when running prime 95 and it stabilizes around that temperature.  I am using a gigabyte b450m ds3h motherboard and an Intel 7600p nvme m2 to run windows on and 16gb of oloy 3000mhz ram.  My gpu is a sapphire nitro 8gb RX570 and my psu is a 600 watt EVGA.  XMP was easy and the ram runs great at 3000mhz.  This combination is very fast, I cannot tell the difference from my i5 9600k or this processor.  For $85, I decided to buy another one of these.  I am blown away by the price to performance from this pinnacle ridge Ryzen 5 1600.

","Reviewed in the United States on May 19, 2020"
30,"
A significant performance bump from the AE Sku
","

  I build quite a few computers every year just for fun as a hobby, and last year was the year of the cheap Ryzen 5 1600AE, the original 14 nanometer process Zen 1 6 core 12 thread processor.This, though, is the AE Sku which just alludes to 12 nanometer picasso architecture.While this chip is very similar to the Ryzen 5 2600, it is actually a 1600 that has just been miniaturized. it has architectural differences from the 2600.That being said, the performance out of the box is smack between the 1600AE and 2600 in multi core, and closer to the 2600 in single thread.this chip didnt seem to have any issues at 4.1GHz - 1.4V all core. At that point, it's basically identical performance wise to the 2600.Worth noting, this also comes with the larger Wraith spire cooler, however mine had an all aluminum cooler, not the copper slug version shipped with the 1600AE. the 2600 ships with a stealth, so this is a lot better in my opinion there.Highly recommended at $80, and even $105... but not more than that. get the 4600.

","Reviewed in the United States on December 13, 2019"
31,"
Great P2P
","

  There is no other cpu on the market that offers this level of price to performance. This cpu is using the same 12nm cores as the 2600. Just gimped down to the original 14nm r5 1600 speeds . With a dirty 30 second overclock i had mine running at 4.1ghz using the rgb cooler from a s2700x and a b450 tomahawk board. I only played  3 to 4 hours of pubg and ran time spy a couple times before upgrading the bios and upgrading the cpu to my new Ryzen 3600  ...if the 2600 is $100 or less go with it.

","Reviewed in the United States on January 7, 2020"
32,"
1600 AF version is x570 compatible and a great value
","

  I have the 1600 AF (the newer version not an original 1600 AE!!!) installed in an Aurus x570 elite pro wifi motherboard and it was recognized correctly out of the box. I managed to install windows 7 with this CPU and motherboard but I do not recommend it. Windows 7 lacks native compatibility with ryzen and particularly x570 which made the process frustrating with a few lingering problems.  However, the processor is much faster than the old fx6300 it replaced and I should be able to upgrade to a ryzen 4600 in the future.

","Reviewed in the United States on July 14, 2020"
33,"
An absolute steal for a budget gamer.
","

  TLDR: This chip is the perfect upgrade for anyone who built a sub-$400 budget gaming PC with an AM4-based AMD Athlon processor - the performance difference is night-and-day.This version of the R5 1600 offers performance similar to the 2600 for $40 less. If you followed one of those ""$300-400 budget rig"" build guides on Youtube from a couple years ago that used the AM4 Athlon chips, this is an absolute no-brainer. It works on 300-series boards without the need for a BIOS update, which is very handy given it's effectively a Zen+ architecture CPU in everything but name.The included cooler, while not as beefy as the original AE variant chips, still does a great job keeping this chip cool under load at stock clock speeds. Paired with a GTX 1650 Super, this particular SKU of the 1600 outperformed the Athlon X4 950 by up to 3x the framerate in most games. The difference in synthetic benchmarks were also very impressive for a now sub-$100 chip. (See images)I know I've already stated this multiple times, but it really does need to be said; If you're still using an Athlon X4 9xx or 200GE, now is the time to upgrade, and this is the chip you should  be upgrading to.

","Reviewed in the United States on January 18, 2020"
34,"
Absolute best price / performance on the market short of the R5 3600
","

  I am a huge fan of this AF variant of the 1600. I can confirm this product listing is for the 12nm refresh, running under a Hyper 212 LED vertical push/pull (I have a 1st revision AM4 support model with incorrect slats) and running Crossfire 2x 570 4gb's (unrelated: don't do this, it's not for the feint of heart and very much out of support after Radeon driver 20.1.2).One concern I would have is possible motherboard support- I did purchase an MSI B450-A Pro MAX that did support it out of the box but I have heard anecdotally that it *theoretically* may not play nice with certain motherboards out of the box due to it listing as a 1000 series part but internally it is 2000 series. Very old BIOS revisions of other mobo's may not post or error out attempting to get to OS?Performance is fantastic out of the box, boosts up to 3.7GHz, and stays there, when ram is set to A-XMP (16gb 2933MHz dual channel CL16 here) and during all core sustained settles at 3.45GHz with barely any heat. Mine benches somewhere between the R5 1600X and the R5 2600.Currently with the 1600AF being sold in the USA for $85 and the R5 3600 being on sale regularly for $175 gaming has never been cheaper with CPUs. If you have the budget spring for the 3600 however I am 100% happy long term with the 1600AF. Room to upgrade but I likely won't need to for a long time.

","Reviewed in the United States on January 20, 2020"
35,"
Amazing cpu for reasonable price.
","

  I understand that it is a common practice but the installation instructions provided are general directions that have the installation process for all the different versions of Ryzen processors instead of just the one that is in the box. This could lead to confusion if someone isn't careful which set of instructions they start following and they could end up damaging they're motherboard or cpu. Years ago I had a fm2 system and ordered an fm2+ cpu to upgrade, I went through two Amazon replacements before I realized that I was ordering the wrong type of cpu. Point is the exchange and return policy was very helpful and convinient. Basically, as long as you order the correct cpu for your system and follow the correct instructions for your cpu, installation will be quick and easy.  Though I've read that this cpu was priced lower previously (as low as $85) I purchased it at $104 and I believe that the $19 difference is well worth it my last system had an integrated A6 5200 Apu and was painfully slow for around $300 (cpu $104, motherboard $70, 16 gb ram $70, 120 gb ssd $25, 600 w PSU $50 free shipping) my system is about 300% faster. Using an old GeForce gt 710 GPU I can even do some lightweight gaming until I upgrade to a more modern card for AAA titles.

","Reviewed in the United States on March 18, 2020"
36,"
Stock Cooler did not fit, however great chip with fantastic results
","

  Pros:-6 core/12 threads chews through any multitasking operation-I've never seen the CPU get over 35% usage while gaming or multitasking-Really good price/performance ratio (Paid 104.99USD at the time)Cons:-Stock cooler may not fit (It didn't in my case even after 2 days of trying to fit it on-Some motherboards may not support the 1600 AF without an updated bios(My original issue with an A320 board by AsrockOverall:-The CPU is the 1600 AF model variant, meaning it has the updated 12nm architecture of the Ryzen 5 2600, with slightly lower boost clocks.-The CPU is a great little performer if you can get it for sub $120-In my case, the CPU cooler had a defect where the threaded(and springed) screw was screwed in slightly sideways, resulting in me having to purchase an aftermarket cooler

","Reviewed in the United States on March 22, 2020"
37,"
Solid gaming proc
","

  Read reviews from Bitwit and a few other online reviewer sites...all said the Ryzen 5 1600 AF was great for gaming. Fortunately, I got this proc at $85 before it left the shelves and came back at $100.Paired it with the Gigabyte B450M DS3H motherboard and a GTX 780 Ti and Enermax Aquafusion 120mm AIO. My son plays Overwatch, League of Legend, NBA 2k20 and a few other and has no issues, Frame rates are decent with medium to high settings.Highly recommend if they are available.

","Reviewed in the United States on June 6, 2020"
38,"
Oh boy, what a hidden gem.
","

  The 1600AF is the best budget beast card on the market, and you cannot convince me otherwise.This thing is an absolute beast of a card. The price is astonishing for what you're getting. I 100% plan on running this CPU until 4th gen comes out. I have mine overclocked to 4.0GHz stable and it loves it.

","Reviewed in the United States on July 12, 2020"
39,"
AF is definitely fast AF
","

  Love this little bad boy. I play FF14 in it and I always load into the dungeon first. Paired with a Tomahawk B450, 32 gigs 3200 DDR4 ram and a pci 3 rocket 1Tb nvme drive driven through a 2060 eggar bargain bought last year for under 300$. Absolutely love this little beast. 85$ and it’s 40% faster than a 7 gen intel part still listing today for 250.

","Reviewed in the United States on June 4, 2020"
40,"
Excellent value for performance
","

  This is a great buy. I was originally going to get a Ryzen 3600, but this was too good to pass up (I do regret not getting the 3600 a little). Would I buy this again to save 50%... maybe. If you have money to burn then get the 3600 or 3700x or better yet 3900x. I don't so I didn't.

","Reviewed in the United States on December 13, 2019"
41,"
A wait and see
","

  I'm gonna give this a try on my gigabyte x570 UD motherboard; I've had the regular ryzen 5 1600 AE in the past, it has been a good cpu.  I've upgrades to the 3600 since then, I decided to buy this particular cpu as a backup because it has AF on the product ID.  Of what I have read it uses the 12nm zen+ core.  Making it a wolf in sheeps clothing (aka 2600) plus the value making it outstanding buy.Update, yes this CPU is compatible with the x570 chipset, the motherboard recognized it : )

","Reviewed in the United States on January 7, 2020"
42,"
Love the Ryzen series!
","

  I've purchased two of these over the course of two years. First build was for a Plex server/gaming rig. Temps are cool and the CPU just runs along. I paired this with both a GTX 1060 6GB and a GTX 1050Ti. No issues gaming with either GPU.Second build was for my 7 year old son. He saved up money to build a computer so I obliged and built him a computer for under 400, including 16GB of RAM and an Radeon RX 560. Handles all of his gaming and school duties without a hitch.Would I purchase this again? No, but that's only because AMD gas recently released the 3300X which is a phenomenal deal given its price and power. If you had asked me this question before the 3300X, I would say yes. Clearly though, I would buy it again as the second build was only a month ago.

","Reviewed in the United States on March 2, 2020"
43,"
What is happening with PCs?
","

  Man I am BLOWN AWAY!  got this and a 60.00 mobo and 16gb RAM and a 1650 super and 500Gb SSD and 500watt PSU  and I mean I am just shocked you can get this much PC for the price of a console!!If you have any doubts this is a R5 2600 for all intents and purposes!  Insane value!

","Reviewed in the United States on January 13, 2020"
44,"
An excellent CPU for the Price NOTE! it is $85 not $150
","

  Excellent CPU when ""AMD Reseller"" has it in stock. They sell it for $85.PLEASE DO NOT BUY IT FROM A THIRD PARTY SELLLER! THEY ARE PRICE GOUGING!This CPU has an $85 MSRP,  it's a GREAT CPU and is the 12nm (AF) update of the original 14nm (AE) R5 1600.Please be aware, this CPU will most likely NOT work in an A320/B350 motherboard without BIOS update.  Please pair this with a B450 motherboard to get 100% compatibility unless you have a true Ryzen 1000 series or other CPU to upgrade a A320/B350 motherboard.Easily overclocked to 4.0Ghz, same/similar performance as a R5 2600.  (Currently have one in my main desktop).Only major con is the OEM CPU cooler, but you can reuse an AM3 clip-style cooler on AM4 motherboards, and that's just what i did!  Currently using a heatpipe/tower style cooler.  Amazon also sells older coolers for around $20.  If you want to overclock this CPU, I would highly suggest NOT using the OEM cpu cooler.  Upgraded from an FX6100 on my secondary gaming PC, gaming performance improved about 2x with a GTX 560ti.  Board, chip, 16gb ram and 512GB NVME for $300, when i paid about $700 for the same setup a few years ago is in INSANE!

","Reviewed in the United States on May 20, 2020"
45,"
Best Bang for Buck Bar None!
","

  I just received this CPU and I am really impressed with it's performance.  This processor cost around $85 and though it is labeled a Ryzen 5 1600AF, it is in all actuality an R5 2600 built on Zen+ and 12nm die.  I am getting excellent frame rates without any overclocking while managing very cool temperatures.  Unless you are doing intense video editing and you want to save some cash, get this before stock run out.  This is an awesome CPU with  6 cores and 12 threads.This processor actually out performed I5 8th gen an I7 7th gen cpu's.Rarely do we get this kind of value in a new CPU.  If you are thinking of the Ryzen 5-3600 consider this one and use the saved cash for a good used or new GPU.

","Reviewed in the United States on January 28, 2020"
