,title,content,date
10,"
A real screamer
","

  Very fast, and those effective 8 cores allow you to do many things at once, all at full speed. There also is a 2700K model available for $50 more. That'll give a 4% faster CPU for $50. Whoopie. You'll never see it unless you run a benchmark.Pro:There are 2 issues controlling the speed you get from a modern, multi-core CPU: The number of cores and the speed of each core. This CPU runs 4 cores, each of which your operating system can hyper-thread, giving 8 effective cores. The multiple cores allow several demanding processes each to run at full core speed, and so the speed of each core determines how fast each of those applications runs. This chip is a winner on both counts. But you'll need Windows 7 x64 or 64-bit Linux to take maximum advantage of what this chip offers. It really screams.For we techno-geeks, following are some benchmarks: Floating point calculations are critical to the performance of my image processing and numerical analysis work, so I ran my standard double-precision floating point benchmarks on a single core running at the stock speed under Windows 7x64 Pro and 1600MHz DDR3. This benchmark mixes different proportions of add/subtract/multiply/divide operations doing real-world calculations. A mix of [50%,0%,50%,0%] -- that is, only adds and multiplies, which run very fast -- gives 4.8 Gigaflops (billion floating point operations per second) per core. For a [43,29,14,14] mix, which is relatively heavy on the slow operation of division, I get 1.6 Gigaflops per core, which still is exceptional. Putting this in perspective, the stock i7-2600k gives 10x the performance of a Cray YMP supercomputer of 1992, and is more than 1000 times faster than my Sun Sparcstation of the same era. On the other hand, the stock i7-2600k is around 1/4000 as fast as the Fujitsu ""K computer"" in Japan, the world's fastest supercomputer that eats 12 Megawatts of power and costs $10 million/year to run.Con:The CPU fan that Intel provided was a bit noisy. I could hear it wind up in RPM when the CPU came under a heavy computing load. For a few bucks I replaced it and all was good. Mine was probably a fluke, so don't let that get in the way of purchasing an i7-2600k.In summary: Get this chip --- it's a dream. You'll not find a significantly faster CPU near this price for at least a couple of years.

","Reviewed in the United States on July 2, 2018"
11,"
A workhorse that keeps you smiling.
","

  It was time to replace my OLD pentium D.  I ordered the core I7-2600 around January 6th 2012.  the rest of the specs are:motherboard = ASUS P8Z68-V/GEN3CORSAIR VENGEANCE 16GB DDR3 1600MHZATX POWER SUPPLY APEVIA 680 WATTSCORSAIR HYDRO SERIES H80I LIQUID CPU COOLERI found the stock fan is insufficient if you use anywhere near 100% of your processor.  You will fry it in seconds!  I was able to bring the average temperature down about 80 degrees by installing the liquid cpu cooler.  I've never had to overclock the beast and it has been flawless.  I have two operating systems (XP/Windows 7) and both work well.  I'm hoping to get several good years out of this wonderful product.  I just can't think of any flaws except for the stock cooler.  It was worth every penny.

","Reviewed in the United States on September 20, 2020"
12,"
One of Intel's best processors yet.
","

  The i7-2600K is a last gen product but it's still a solid work horse for those on a budget. The K after the 2600 means that it's great for overclocking if that's your goal. The OS will see those 4 cores as 8 cpus and use each one according to the needs of the running program. That means if you suddenly see that one of the cores is running close to 100% then you're assured that, like James Bond 007, another core will be available to takes its place when needed. The onboard Intel video isn't as good as the newest generation but you can spend less than a C note on a dedicated GPU with at least a GB of video RAM that'll kick Intel's a$$ anyway. But even if you're just a modest gamer then you wouldn't be caught dead without a dedicated GPU anyway, right?If you can afford it I suggest going with the latest and greatest CPU since it'll give you the most longevity with all the latest technologies but for the most bang for your buck you can't go wrong with the 2600K.

","Reviewed in the United States on February 26, 2012"
13,"
Great Processor - Fast, Overclockable, Cheap!,
","

  This processor is so much faster than my prior build, a Core i7-920, it's amazing. This puppy is almost as fast as the fastest $1,000 Gulf Town processor, for 1/3rd the price! It's performing flawlessly for me so far. I'm still playing with the overclocking, but some of my friends have gotten this chip up to 5.2 Ghz and beyond using just air cooling on the same motherboard I have, the Asus Maximus IV Extreme. I'm still playing around in the high 4s.The design of the Sandy Bridge CPUs appear flawless. I'm just bummed that they wasted all those transistors on a useless (for many of us), mediocre video processor.The ""Cougar Point"" P67/H67 Chipset problem is easily avoided. Just don't use the Intel SATA II ports on your Motherboard! No big deal if you have a good quality Motherboard with ample SATA III and non-Intel SATA II ports. How many people have more than 4 Optical and HDDs in their system anyway? The fellow who blamed the problem on the Sandy Bridge CPUs is entirely off base and unjustified...

","Reviewed in the United States on April 30, 2014"
14,"
I do have the biggest and best finned and heat piped heat sink available w/2 fans
","

  Year is 2015 and I have had this thing for years now.  I have been running it at 4.8G for years.  I do have the biggest and best finned and heat piped heat sink available w/2 fans...one of them throw more air volume for it's size that any other fan I could compare at the time. It runs at a little over 3k rpm and is very thick. I have never found a game I could not run on all ultra settings, even with vertical sync enabled.One 55"" screen at the highest possible resolution.  Of course my Gpu board just kicks butt too. Nother story there.  One of the greatest processors ever made for a gamer.  The newer 1,000 dollar Intel processor is faster but hell, you can build a whole killer system for the price difference.  Best of luck to you.

","Reviewed in the United States on January 16, 2013"
15,"
unbelievable overclocking potential
","

  This CPU is crazy fast right out of the box, it's dirt cheap, and the Stock cooler is actually alright - not very loud, and cools adequately.Now on to the fun - I have mine running at 4.8GHz (Your mileage will vary). Rock stable, all day long, in a workstation I use for hardcore 3D work. I got it to boot into Win7 at 5GHz but it would crash after about 4min of stress testing in AIDA64. Vcore is 1.475 and I'm using a Swiftech watercooler.The beauty of this CPU is in it's scaling which lets it run at a cool 1.6GHz when idle and instantly ramps up to full speed when needed and then back down again. I haven't overclocked since 2007 but this thing was so easy I couldn't resist.I bought this CPU from Amazon but returned it un-opened after I found the same thing for sale locally at Micro Center for $40 less...

","Reviewed in the United States on October 13, 2011"
16,"
Purely awesome, haven't even overclocked it yet.
","

  I got this to replace the g620 CPU chip in the HP p6-2011 I got for free.  The difference is like going from driving a Mazda Miata to a Dodge Challenger SRT8.  I bought a video card and maxed out the RAM since I wanted dual screen monitors, run a server, and occasionally play games.  I got a cheap 1GB DDR3 graphics card and I can run Starcraft 2 on ultra settings.  It provides >=30 fps in a match at any given time which is enough for me and that's the recommended settings.  I'm sure I didn't need the card but i had two DVI monitors so i had to get something.I failed to mention I haven't overclocked it either so I'm sure doing so will only further the performance, but since this is installed in my server I don't need that kind of performance.  Also, another thing of note, the overclocked version is cheaper than the non-OCed version, which is strange to me, but whatever.  I'd suggest researching both if you plan to go with a generation 2 i7 processor.

","Reviewed in the United States on December 14, 2015"
17,"
Currently the Best Chip for the Money
","

  I've been using this chip in my workstation for several weeks now doing intensive video editing and CG production. Thus far I've had no issues with the CPU. With a Spire Thermax II heatsink and Cooler Master HAF X case, I've managed to overclock this thing to about 4.5GHz with temps around 30 Celsius idle and 70 Celsius under full load. I managed to clock it to almost 5.0GHz, but I found my chip started to heat up into pretty dangerous territory.Previous to this chip, I was using dual Xeon E5600 series chips at 2.4GHz with 16 threads. This chip absolutely DESTROYS those chips. With 3D rendering I've noticed an increase of about 40% in speed in identical renders. In After Effects I'm able to scrub through pretty much any of my projects with minimal to no wait times. Rendering video is also pretty fast. HD footage doesn't quite render in real time, but it sure doesn't take long.For just over $300 this chip is an absolute steal. Without forking over $1000+ for an i7 990x, I doubt you'll find a better CPU on the market today.

","Reviewed in the United States on August 3, 2011"
18,"
Extremely fast processor.  Very Happy.  Price was right.
","

  I am extremely happy with my new Core i7 2600K and would highly recommend it to anyone looking for a decently priced, high performance CPU.  I mainly work in Microsoft Office 2010 now, but have programming experience and CAD experience and this processor comes in handy for the highly multithreaded applications.  I haven't yet pushed the limits of the processor, but I am sure I will with the computer work I do.As a note, currently the new Core i7's with 6 cores are coming out and promise to offer even more performance, however, at $300 bucks for the 2600K I recommend it.  I was able to OC from 3.4GHZ to 4.2GHZ just on the factory stock cooler with no problem.  I'm sure I could push it further, but I do not need the extra power currently.

","Reviewed in the United States on February 6, 2014"
19,"
Intel Core i7-2600K Processor
","

  This processor is insanely fast! Definitly top notch technology. I made a jump from an Intel Core i3 to this processor and the speed difference is fenominal. If you aren't looking for a gaming computer however I would recommend an Intel Core i5. I took down a star though because one of the features of this specific processor is the overclocking ability and to my surprise the stock fan that came with this processor sucks at cooling it down. I would recommend buying an after market cpu cooler. I had overclocked the processor from 3.40 GHz to 3.80 GHz (taking in mind that it was a stock cpu cooler so I decided to leave it at 3.80 GHz instead of over 4.00 GHz like most people do) and the temperature went up from 40 degrees to 60 degrees. Good thing the motherboard senses the processor temperature and shut the computer off before it reached unstable temperatures.

","Reviewed in the United States on August 13, 2011"
20,"
Patting myself on the back for purchaing this
","

  I spent about four months researching components and accessories after deciding it was time to upgrade from my core2 duo system. I was really surprised by the price of this cpu considering its speed and features like unlocked multiplier so it was a no-brainer. I have to pat myself on the back for it too because GOOD GOD this thing is about the closest I'm going to get to being in the cockpit of a stealth fighter.I have my Win 7 Ultimate loaded onto an SSD. Windows boots in the blink or two of an eye. All programs start and close like lightning too. I'm blown away.System info:Cooler Master Haf X Full TowerAsus P8Z68-V ProIntel Core i7 2600k (OC'ed at a stable 4.5GHz with a little room to spare)Corsair H60 High Performance liquid coolerCorsair Vengeance 16GB (4 x 4GB kit) dual channel DDR3 1600MHzEvga nVidia GTX 460Lite-On 16x BD burnerCorsair AX-850 Pro Series PSUIntel 120GB SSD (strictly for OS)4 x 2TB Seagate Barracuda XT SATA 6Gb/s w/64 MB cache HDD Retail Box Drives.1 for Programs. 1 for games and remaining 2 for storage and video transcoding.If you do a lot of video rendering and play a lot of 3D games get this processor and a new z68 motherboard like this one from Asus, which has the LucidLogix Virtu GPU. This Sandy Bridge processor has great integrated graphics built into it. But, if you have LucidLogix Virtu GPU and a graphics card you will be in heaven because you can transcode HD video (using the CPU) while playing games with your graphics card without a single dropped frame from either side. Go to Youtube type a search for this board from Asus and LucidLogix Virtu to see it in action.From Asus ""Its GPU virtualization dynamically assigns tasks to the best available graphics resources based on power, performance and system load on Windows® 7 based PCs. It allows users to fully utilize the unique capabilities of advanced Sandy Bridge multimedia features alongside the high end 3D rendering performance provided by installed graphics cards. When no discrete graphics are needed, the graphics card is put in idle mode to lower utilization, heat, fan speed and power draw down to near zero, making the system more environmentally-friendly""... Sweet!

","Reviewed in the United States on July 2, 2018"
21,"
Amazing Processor!
","

  OK to the guy who said it has no advantages over the 2500k or the Athlon:  Yes, it does.  It is faster.  It may not be much faster, but you really can't down-rate the processor because you think it is overpriced.  The rating is supposed to be about the performance and quality of the product.  There is a sub rating for value if you feel it is not worth it.  As for the processor, I can't say enough about it.  I'm easily overclocking it to 4.43Ghz using a Corsair A50 Heatsink.  No temp issues and when it comes to rendering video, audio or any kind of compression, this thing kills the competition.Great Processor!

","Reviewed in the United States on September 20, 2020"
22,"
Great Processor! - Nothing But Good Things To Say Here
","

  Intel continues to improve on its processor design and architechture.  Dies continue to get smaller, use less power and generate less heat.This processor has not disappointed me in any way.  It's rock solid, and overclocks effortlessly.  Although I have experimented with this, I run my CPU and memory at slightly higher than stock speeds, and allow my MB to manage CPU and memory performance dynamically.  This offers more than enough computing power for my needs - webdesign, photo/video editing, and some light gaming.Having 4 cores, 16Gb of memory, the right software and x64 bit OS to handle this architechture has really made video editing fun again.  If you are looking to strike a balance between performance and value... This is it.

","Reviewed in the United States on July 24, 2011"
23,"
Good for some venues
","

  Benchmark reviews from tech sites show this processor to be MUCH faster than the i5-2500K when it comes to 3D rendering (still or animation), creating or editing video, file compression, fractal generation, or anything requiring constant real number crunching.  To the point that it is arguably worth the extra money.This is due to the CPU enabling hyperthreading, combined with having a larger memory cache.For regular uses (web browsing, word processing or other office apps (including spreadsheets), watching video), and to be succinct, the 2600K is overkill.For a price:performance ratio, the 2600K is hard to beat.  Especially if you do content creation.

","Reviewed in the United States on April 17, 2011"
24,"
This thing is a hoss...
","

  I apologize in advance if this review is a little vague on some of the specs of this CPU. I'm not doing this FROM that computer, so I don't have any of the exact details to go off of.I've had a handful of computers [desktops and laptops, including a $5,000 Sager 9262 I bought in 2008] over the years, but they've always been pre-assembled, and I've always wanted to build my own desktop gaming rig. Having just gotten back home from Afghanistan, I had a bit of cash to finally throw into an attempt.I won't go TOO into details on my rig, but I got the Corsair Obsidian 800D with a Gigabyte GA-P67A-UD7-B3 Motherboard (Mobo), GeForce GTX 570x2, Intel SSD, and Corsair 16gb of DDR3 1600Mhz RAM. And of course, the i7 2600K.#1 - Installation - First of all, installing this thing was a cinch. [For my motherboard] All I had to do was lift the locking mechanism up, remove the dust guard, set the CPU on the contacts of the Mobo, and lock it down. I second-guessed myself when I did this, thinking it should have been a smidgen more difficult, but nope. Simple as that.After installing every other component in my case, and turning this bad boy on, I immediately went into the bios to check it out. You can get pretty deep into the settings on this Mobo, but I got the hang of it rather quickly and familiarized myself with the capabilities of this processor. I didn't overclock it right off the bat (good idea for anyone), so I could get a baseline performance test (before and after, so to speak). I installed the OS and whatnot, followed by a few games like Crysis, Bioshock 2, Arma 2, etc.#2 - Overclocking - The factory clock on this is 3.4Ghz (multiplier of 34). I'm currently pushing 4.4Ghz (or a multiplier of 44) with AIR COOLING, and without getting extremely hot. I plan on getting liquid cooling over time, but I'll wait for that.#3 - Performance - As I'm not at that computer right now (doing this from work), I don't remember my exact framerate (FPS) in these games, I CAN tell you that it's extremely good. If I remember correctly, I got around 65 FPS on Crysis, and ARMA 2 with all graphics settings maxed out. I know that half of that may be the 570s, but this CPU helps A LOT!#4 - Price - For $340, this thing blows the concept of ""getting a deal"" out of the water! The 2600K is regularly compared against the 990x in stats and performance, and the 990x is nearly $1,000!All in all, I give this thing a 5 out of 5. It's a bargain price for some high-performance, and high-quality hardware. It'll slaughter anything you throw at it, and then some. It's compatible with all current-gen GPUs and most RAM.I definitely recommend getting this CPU if you're planning on building your own gaming computer. It's way beyond nice to have. It's one of the most powerful consumer CPUs out there, and by far the best power-to-dollar ratio out there.

","Reviewed in the United States on February 24, 2012"
25,"
Expensive!
","

  I usually build cheaper computers and go AMD, but i went with this processor after doing a lot of research.  This processor is amazing when it comes to gaming and converting videos. The benchmarks are great too.  Do not go with stock cooler.  I bought one off of Amazon and it is really tall but it never goes above 32 degrees Celsius.  Hard to put this processor under a full load as it can handle a lot.  Also easily overclocked in my motherboard.  It was clocked at 4.3 ghz and ran fine.  I prefer to get a full life out of it so I just keep it at stock which... is simply amazing regardless.  I find it hard to believe anyone would need to go above stock speed.  BUT it is overclock-able so have fun with it.

","Reviewed in the United States on October 28, 2011"
26,"
Used to build a Digital Audio Workstation.
","

  Most people you see doing reviews for this are usually game enthusiasts. There are magazines dedicated to building ""Dream Machine"" PC gaming computers. So as a musician looking to build a Digital Audio Workstation  (DAW), most articles and reviews were not helpful. Definitely do your research as to what programs will be using and if the processor matches up. I use Cubase to record with. Fortunately enough, Cubase DOES utilize hyperthreading. Makes everything a little speedier and quicker. This thing is amazing as a for my DAW. I can run multiple VST's on tracks unfrozen with barely any CPU usage. I think with about 8 VST's, my CPU usage was only 7%. And thats insane since my last machine only had a dual-core @ 1.5 Ghz. On my dual-core system, that would have ran me up to about 30-40%.I run Cubase to record live tracks. And I use FL 10 ran through re-wire into Cubase with Superior Drummer(X64). With additional drum library packs that eat up ram (56% of my 8G of Corsair Vengeance RAM TBE). This processor never goes above 20% usage. It stays at a constant 3.8 GHZ with Intel Turbo Boost. I haven't had the need to OC this thing. It blazes through any audio rendering. With aforementioned programs running, I can render a .wav into .mp3 in around 30 seconds!! It used to take a minute to a minute-and-a-half on my dual-core.If you are looking at processors to build something for recording, this is the best thing to look at. I have seen other DAW's running the same programs with other leading processors, and there is no comparison.

","Reviewed in the United States on August 10, 2011"
27,"
Tight squeeze into my mobo but good deal
","

  Probably better off getting a newer generation because you will be stuck using ddr3 ram but I am poor and this was a good deal and works great so far. And I can’t afford ddr4 yet.Games that crashed like GTA5 constantly  now run flawlessly and load much faster than before. Who knows how long it will be able to keep up. Probably not enough for VR?

","Reviewed in the United States on December 19, 2011"
28,"
Shipping is so slow. Dont pay for expedited shipping.
","

  As far as the product it is fine.  It works like its supposed to and as expected. The only complaint I have is in the shipping, it was so slow getting here. I paid $12 extra for expedited shipping and it still took a week and a half, it arrived a day after the guaranteed time frame. If you order don't be in a hurry, dont spend the money on the faster shipping, get the free shipping it will arrive at the same time.

","Reviewed in the United States on February 21, 2012"
