,title,content,date
10,"
Fastest i7 for LGA1150 yet
","

  Very fast CPU, I haven't tried any overclocking yet.  Using the stock frequency and with the ""most heat"" setting of Prime95 stress tester my liquid cooling system is not able to keep up and it overheats.  Using the ""balanced"" setting of Prime95 it does fine.  This may not bode very well for overclocking, I may need to upgrade my cooling system.  I'm using a Corsair H60 120mm liquid cooler with Tuniq TX-4 ultra high performance thermal compound.  My previous CPU, an i5 4670K, did not come near overheating under the same conditions.  Since this i7 uses hyper threading on 4 cores for a total of 8 threads, along with the higher frequency, increases it's workload greatly.  I'm also not sure how well Prime95 really simulates actual conditions.  Nothing else I've thrown at it in normal usage causes an overheat.  More testing ahead.  The Amazon ""Prime only special"" price on this was nice too.Update:I updated to a 240mm water cooler and this CPU is now running much cooler even with some mild overclocking but it still cannot handle Prime95's ""most heat"" setting.  It immediately overheats.  I think that test may not reflect real world conditions.  Nothing else, even with some overclocking, comes near to overheating the CPU.  I don't know if the Prime95 application was written with this type of processor in mind.  So I will continue to test with a bit more overclocking and see what happens.  I won't test any further with that 'most heat' setting of Prime95. Otherwise this CPU has been working great, no problems at all.  With this CPU and an SSD boot drive Windows 10 boots almost instantly.Update:It was suggested that I try an older version of Prime95 to test (see comments) and it does work as it should with the older 26.6 version.  It runs at 68-70 C using the same settings that caused it to overheat with the later version.  Some internet research verifies this to be an issue between at least some of the latest Intel CPUs and the later Prime95 versions.  I had suspected it to be an issue with Prime 95 and apparently it is.  So if you are going to use Prime95 to test this CPU, I at least, recommend you use the earlier version of Prime95 to avoid prematurely making toast out of your CPU.

","Reviewed in the United States on February 16, 2018"
11,"
Best z97 processor. Maybe not worth it at this price if you're building new.
","

  Bought it in October 2014 (4 months after launch) and it has been the best processor I have ever had. I am nowhere near thinking of upgrading and it runs better than some newer generation i7. Overclocks with no issue. Now, I only paid $309 in 2014 so I am not sure it would be worth buying this generation at this price in 2018, but if you have to because of compatibility, this is the best z97 processor you are looking for.

","Reviewed in the United States on December 13, 2019"
12,"
Great upgrade
","

  I started with an i5 cpu 4 core, and this is a visible and noticeable upgrade from that! I can now run nearly all my games at far better qualities than just minimums since upgrading to this and have far better framerates overall. You'll still need to upgrade any Graphics cards if yours is out of date, but for gaming, home, and streaming uses (like netflix or YouTube or even VR), this card works great!Pricey, for sure. And definitely not something for budget setups. But it definitely helps and has a visible difference. Personally, I'd say it's a good deal if it goes under $260, and to not pay anything over $360, but otherwise, it's a great CPU that's a definitive upgrade for any system!

","Reviewed in the United States on October 24, 2015"
13,"
Over heating issue?
","

  What overheating issue...... I've read a lot of reviews about overheating issues with this chip, I've experienced none of them. Now, I would NOT recommend using the heat sink that is supplied with the cpu. Maybe that's the issue many people were having.I have a pretty basic setup that I use for work and education. I'm have an IN-WIN slim formfactor m-ATX chassis, Asus mobo, and a Samsung SSD. I replaced the exhaust fan that came with the chassis for an 80mm Noctua and I'm using the Noctua NH-L9x65, 65mm Premium Low-Profile CPU Cooler. CPU hasn't gone above 89 degrees.I have two of these boxes, one for my VMware lab and the other for my Cisco network lab. Not one issue. I would suggest to those people having heat issues to look for better cooling/chassis options.Asus mobo B85M-G32GB RAMSamsung pro 512GB SSD

","Reviewed in the United States on July 11, 2018"
14,"
Excellent CPU even in 2017
","

  Even in early 2017 I was still happy with my purchase of a new Haswell generation i7-4790K. In most metrics it is equal to or outperforms its successor the i7-6700K. The 7700K may now have the edge but like the 6700K is lga1151 and would require updating my current motherboard and ram which is much more expense for little perceived benefit. I decided to purchase this new directly from Amazon because many, used on ebay, regularly go for $250+. Without knowing what the previous owner did to the cpu I'd rather pay $50 more for the assurance that I have a new product with Amazon's excellent customer service behind it. I overclocked only a little but have more satisfactory temperatures at stock configuration of 4ghz base, 4.4ghz turbo which is plenty of power. If you are building an all new system go for the i7-7700k as it will be supported on newer motherboards with newer options like USB-C etc. If you already have a lga1150 motherboard and want to move up from an i3 or I5 this will be cheaper than adopting a whole new motherboard platform and you won't be disappointed.

","Reviewed in the United States on May 8, 2020"
15,"
Worked perfectly for 4 years
","

  This worked perfectly for 4 years. I'm about to upgrade to a 9000-series Intel CPU as I write this. The newer CPUs are only maybe 15% faster for 1-4 thread workloads, which makes this CPU all the more impressive.The only drawback I can think of is that Intel's overclocking software (on Windows) seems to cause instability, although regular overclocking through BIOS seemed OK.Definitely better than AMD, which is 95% marketing hype and 5% product.

","Reviewed in the United States on March 12, 2020"
16,"
Ten Race Horses outta ten))))))))))
","

  System was purchased almost entirely on Amazon. My previous i7-860 build was done the same way. Amazon is a great way to make a computer. I really like the Amazon site tips where they tell you what other parts people are buying along with your processor or motherboard etc.. Very helpful and dead on. I picked away at buying parts for this over the last 6-7 months almost like a layaway program. I popped in the win 10 disc and voila I was up and running in literally minutes, scary fast. Negative Windows 10 reviews on the site are all from non-verified free upgrades from non-purchases. Don't read them!! Worthless. Buy the disc and get a real operating system.01. i7-4790k LGA115002. Gigabuyte Z97X-UD3H motherboard03. Gigabyte Nvidia GTX960 Windforce 3fan 4gb vidcard04. Kingston 4x8gb HyperX Fury 1866mhz PnP(non xmp)05. Samsung EVO 500gb SSD06. D-Link Extreme dual band DWA-556 wireless pcie card07. Windows 10pro 64bit08. Antec High Current Gamer 850psu09. Coolermaster Hyper EVO212 cpu fan(20-40c)10. Coolermaster Scout 2 ATX case11. Pioneer BD-rw BluRay/DVD/CD writer12. (next) Hauppauge 2255 HDTV pcie tunerI don't know what else you can say about a processor that I read where people have overclocked the cpu into the 5ghz range. On the day I loaded win10, I gave it the first big test with the mobo Intel Graphics. I dialed up Steam and put Tomb Raider on the HDTV to see how the new processor and Gigabyte motherboard ran without a real GPU. WOW, was I shocked. TR ran on normal level where my i7-860 runs TR. i7-860 system won't run TR on ultimate settings at all. Once I got the Gigabyte GTX960, TR ran on ultimate without even breaking a sweat.The entire system ran me about $1500 and the only other software I purchased was Adobe Lightroom and Nero 2015. If you match the pieces of this system you will have a nice ready to run anything PC. Windows 10 so far is impressive, but was very upset to lose my favorite MCE from win7 that ran everything perfectly. Gotta start reinventing the HDTV portion.UPDATE:2016-01-15, The Amazon purchased computer parts above have proved to be ROCK SOLID one year later. I did recently buy the new Tomb Raider, Rise of, which has the ability to run on DirectX 12 or not. Also the game is one of the first to utilize all cores of the i7-4790k processor. I haven't verified this other than what I heard once. The game runs Rise of TR on ULTIMATE settings, but I think the DirectX 12 needs some work. I can't say enough about this processor and computer build. With so many other computer builds or rebuilds, there is tweaking and hunting for patches or fixes(win98,winXP,Vista,win7), and this win10 i7-4790k, it is simply awesome. You turn it on, and you are ready to be computing or dialing up Steam in seconds! My win7, you can go refill your coffee and anything that coffee induces during start up. The $300+ for the processor was a great buy. I really think some of the games and programs may be able to start utilizing some extra lanes of power they give us. The video processing is really fast, and I really like the USB3.0 for double write speeds versus USB2.0. I have switched many of my HDs to 2-3TB WD Passport drives with their smaller sized increase speed, and have dumped several larger hotter running HDs that are more affixed to the computer.If considering a new build, I would definitely stay with the LGA1150 genre. The parts for slightly older hi-tech items is dropping, while the newer parts for the i7-6700's seemed quite bit higher when I made this computer. RAM, video cards, motherboards, are all cheaper with this LGA1150 processor. I haven't compared specs, but the ones I see, are not big enough to warrant a higher payout for parts.

","Reviewed in the United States on January 16, 2017"
17,"
Supports UHD/4k Video well for office work.  Linux needs tweaks for refresh rate (fps) issues.
","

  I bought the i7 4790k to support a minimal build that needed to support a non-gaming 4k screen (Ultra High Definition actually - see notes below).My intent was to utilize the on chip video graphics to do this.  4k/UHD display standards are still emerging right now, so if you are planning to do the same do some research in advance.  I also wanted to use a 40 inch TV as my monitor to save a few bucks and get up to the size I wanted to use (40"").  I don't need 40"" of monitor, but with 4k/UHD pixel density and a screen that large, I can place my work windows in a position that does not induce fatigue after a long days work and have additional windows open around it with less used tools open and ready to go.If you are pursuing the same, I will make some notes you can use to get boot strapped into this little conquest.First, UHD and 4k are actually not the same resolution.  This is lost on some TV related web sites and advertising.  4k resolution is 4096 x 2160.  UHD is 3840 x 2160.  UHD is what TVs and UHD content will support.  UHD has 4x the pixels resolution of 1080i.  So to put some of this in perspective, a 40"" UHD TV has the equivalent of 4 20"" HD (1080i) screens in pixels.  And the pixel density of a 20"" HD monitor will be the same as 40"" UHD monitor.The only interfaces that support full 4k/USD resolutions right now are Displayport and HDMI.  The UHD TV's available right now don't support Displayport.  I purposely bought a mother board that supports Displayport to keep my options open going forward.You are going to need to find a TV capable of rendering the pixels without trying to enhance them for TV and Movie viewing.  The Samsung I purchased supports ""just render""/gaming mode if you learn about its odd setting requirements.  LG has a few that support this mode and there are a couple of Chinese manufacturers that do as well (Seiki and TLS).All of them overwhelmingly have HDMI 1.4 ports on them.  They don't include this spec on spec sheets unless they actually support 2.0.  Then they will brag about it as a feature.  The notable difference between these two specs is the frame refresh rate.  1.4 supports UHD up to 30 fps, 2.0 supports UHD up to 60 fps.Motherboard manufacturers are the same on this front and I cannot find any that claim to support HDMI 2.0.  They are at least more transparent about the resolutions and fps rates they support with onboard interfaces for HDMI so a little less hunting to confirm they are unable to support 2.0.The Displayport option supports @60 fps at 3840 x 2160 (UHD).  So that is an option going forward whenever converters for HDMI are released that support HDMI 2.0.  To do that I will still need to upgrade the TV.I use this computer for work related tasks so I don't have to have 60 fps.  I settled for a Samsung TV with hdmi 1.4 ports knowing I would be limited.  This particular model uses a proprietary Samsung port that allows for upgrades after purchase to latest features and capabilities in an external box.  Thats fine, and whenever Samsung offers this option with HDMI 2.0 I will purchase it if I think I really need it.The on chip display is doing a very good job @30 fps.  I am actually surprised by that given that it is still considered inferior to most reasonable pci video cards.  I left room for a pci video card if I need to use one at some point.  Right now I don't.If you are using Linux with Xserver/Xwindows like I am, the Xserver will auto select the first resolution the chipset driver lists that is compatible with the resolutions the hdmi port reports.  On my TV the hdmi does not list options to the OS.  So Xserver picks the very first resolution the driver for the on chip graphics lists and that is 3840 x 2160 @24 fps.  The TV refreshes @30 fps.  This will cause the two to be out of sync on refresh rate.  It won't be too obvious that something isn't right until you start to use your mouse or do something motion oriented like dragging something across the screen.  It will have a lot of lag.  Too much.With tweaks to your Xserver configuration you can over ride this in favor of using the 30 fps options it also supports.  Since making this adjustment I find the lag problem isn't there anymore.Last notes go to video performance.  I can see sheering on some videos.  Video is not awesome with this rig but tolerable when using 1080i resolution.  I test this in a 1/4 size window on you tube and set the video resolution to 1080i.  The video is reasonable but not good.  I have watched portions of 1080i movies and they were occasionally marred by sheering in the video window.  Occasionally a little frame lag.  That takes the onboard processor out of contention for a 4k/UHD home theater pc.  If I set the resolution on both the graphics card and the TV to 1080i its a lot better (no longer UHD at all.)  So still a contender in that resolution.Overall the the graphics on the 4790k are doing a great job for my office/work applications and that makes this chip a dead on hit for my requirements.  The video testing was for curiosity sake and given the frequency with which I would ever watch a video on this PC the performance on that front is acceptable.  I just wouldn't use it for a htpc build for UHD without also using a high performance pci graphics card.

","Reviewed in the United States on June 10, 2019"
18,"
Good, but not mind blowing.
","

  Its like what others have said in the comments below. The i7-4790K a.k.a Devil Canyon processor is just a factory overclocked version of the i7 4770K a.k.a  Haswell processor. Most will probably be able to achieve a 4.5 Mhz overclock stable and a few others might be able to achieve just a little bit more then that. Far from that 5.0 Mhz on air claim Intel was bragging about prior to release day.Prior to purchasing this processor I owned the Haswell i5 4570 and honestly I have not seen much of a difference in performance between my old Haswell i5 and my new Devil Canyon i7. Game wise, CPU intensive games like Planet Side 2, Day Z, Crysis 3, etc runs just about the same on both processors. Many people have said that the big differences over the i5 lies in applications like video editing, etc. so that is something to consider when deciding. That said, if you already have the previous generation Haswell processor i5 or i7 then the new Devil Canyon processor is not worth the upgrade. If your doing a new build or if you have a processor over a couple of generations old then by all means I am giving the i7-4790K two thumbs up!

","Reviewed in the United States on January 26, 2016"
19,"
The best value you could possibly hope for
","

  I love this thing. I upgraded from an AMD FX-8350 in the summer of 2015. The frame jump was so high that I didn't even realize that I hadn't enable the SLI for the second GTX 970 that I bought along with it. When it sits almost idle, doing small things, it floats around 4.0-4.1GHz. BUT, when you put it under stress(like playing any game or benchmarking it), it jumps up to a stable 4.3GHz. I even saw it sit at 4.4GHz on one benchmark. And the included cooler did a good job of keeping the temp stable when I ran three benchmarks in a row on the 3DMark software too. The stock cooler is actually extremely quiet, also. I love this processor and recommend that you just eat the upfront cost. For the performance it gives, it's entirely worth the money. Combine this with a GTX 970 and you can just about max out Crysis 3 and Fallout 4 at 1080p. Just about. I am very satisfied with my purchase and I don't even plan on upgrading to the 6th gen 6700K whatsoever. I'll just put in another GPU. The performance difference is extremely minimal, and with the cost of the LGA1151 and DDR4 stuff, this is the better value.

","Reviewed in the United States on December 10, 2014"
20,"
So fast! Oh so very fast!
","

  Oh my god, so fastOverclocked it up to a super stable 4.9GHz, and it just cruises through everything. Combined with a fast SSD and enough RAM, this CPU just cuts through tasks like they are half as intense as they really are. The part about a fast ssd and enough ram is important though, because this CPU likely is never the limiting factor in any process or game, it destroys its part of most tasks. Paired with a 970 it crushes every game I play at 1080p, probably would go for a 980 or 980ti to maintain 60+ framerates at 1440p or above.This is pretty much the pinnacle of performance as far as 4 core processors go, for now, doesn't seem like Skylake 6000 series processors are too much faster.I could have easily gone for an i5-4690K instead, but my laptop had an i7 and gosh darn it, my badass PC would have hyperthreading as well. Besides, as time goes on, more and more applications will take advantage of the performance boost that hyperthreading offers, and since I intend to use this CPU for probably at the very least 3 years (5 more likely), having that extra capability is worth it to me.So fast! O.O

","Reviewed in the United States on February 16, 2018"
21,"
If you can afford it, its worth getting over the i5 hands down.
","

  HO-LY S***! This thing is fast.I used this cpu for my elite gaming computer build. On paper this thing is supposed to give ""up to"" 4.1GHz out of the box, mine gave me exactly 4.0GHz. I'm not complaining, but lets be real, if 80-90% of your customers get 4.0GHz or less out of the box, just say that instead of giving me unrealistic expectations.I bought a nice cpu cooler(evo 212) and overclocked this bitch to 4.4GHz. It took me about 5 minutes and it was surprisingly easy to do. The temps are easily managed(28c idle maybe upper 30's when in ""full boom"") and gaming is a breeze. I can game hard for hours and watch HD vids at the same time and my cpu won't go past 30% capacity. This is easily the best processor I have ever owned.I would suggest one thing to people who are going to buy this. The stock cooler is a cheap piece of s***. If you are willing to spend ~$340 for this thing, its worth investing in a nice cooler. They aren't expensive and they quite noticeably improve performance and temps.I just became an Intel-processor customer for life.

","Reviewed in the United States on December 13, 2019"
