,title,content,date
10,"
Are you risky enough to go for medium price MB and beast 9900k?
","

  At first I ordered the 9700k and Asus Z390 Prime-A motherboard.You may ask Why ASUS board why not Gigabyte etc? I used to use Asus all my life (beginning from core 2 duo processors or even Pentium 4).So, the system was ready to go and it was fast, quiet desktop with Fractal Design R4 case and Noctua D15 cooler( with two fans).No more fans than stock ones in my FD case (one for intake and other for outtake at the back).I OCed the system to 48Ghz at 1.26 Adaptive voltage or so (I don't remember exact number of voltage but 100% it was lower than 1.3v).And I created my computer and I looked at it and it was nice :)But then I started to view benchmarks, assessments in syntetic tests and noticed that 9700k is faster than 8700k in most cases. It faster than 7820x in most scenarios but....But 9900k is much more faster in rendering, photo editing and streaming tasks. In two words, in those cases where multithreading takes place and all real cores + virtual cores are used at their 100%.And ... I made a decision to purchase 9900k.It's a costly investment but I thought I would sell my current X99 5820k computer + sell 9700k processor.It's as good as done.My 9900k was in my hands and....And only then I discovered from various reviews about bad VRMs out there for medium line ASUS Z390 boards.I was frustrated.How come?Why ASUS did so?Should I buy new motherboard now?My Z390 Prime-A is a medium line MB (in one line with Strix and maybe a little worse than Z390 Maximus Hero).I started to research and came to conclusion (having tons of sources in the net, including video reviews + comments to them, articles, reviews from community etc etc) that my ASUS Z390 Prime-A will be suffice for 9900k with moderate OC. To which extent - this is the question.Will I surrender or try?Am I a risky person?No I am not.But... how hard I wanted to try... I could not control myself and I did it.So... ASUS z390 Prime-A + 9900k + 32Gb 4x8 Corsair Vengence + Noctua D15 + PSU Corsair 650X + two more 140mm fans for my case (one for upper outtake and one additional for front intake)Thermal paste I applied to the processor is Arctic MX2Also, I must specifically note for people who will use the config. I used discreet graphics card (XFX RX 580), I did not use internal graphics. Maybe usage of internal graphics may cost you more in temperatures and wattage.When I first started my computer I entered BIOS andI STRONGLY RECOMMEND YOU TO IT: TURN MCE OFF IN BIOS.This is the most important thing you can do.Why?Main reason to do so is the MCE puts very high default voltage to the processor.Then increase power limits:Long Duration Package Limit is 190WPackage power time window is 2secShort duration power limit is 220W.Current CPU capability is 170%CPU SVID support EnabledVRM Spread Spectrum DisabledSVID Behaviour Typical ScenarioIA AC and IA DC  load lines to 0.01CPU Load Line Level 5 (not sure this parameter works at all due to set previous ones to 0.01)VT-D enabled (ignore if you don't use virtual machines like VmWare or Virtualbox)VMX enabled (ignore if you don't use virtual machines like VmWare or Virtualbox)Now, I played a lot with core multipliers and voltages and came to these results:Core mutlipliers for 2 first cores: 50Core mutlipliers for another 6 cores: 49Cache multiplier 43AVX offset: 3 (I strongly recommend to put this offset)Voltage: Adaptive (I know, many reviewers and commenters do not like adaptive voltage. I like it.)Adaptive Additional Turbo voltage 1.25Adaptive Offset : +0.015For memory I set XMP I profile (3200Ghz 16-18-18-36 2T)For your system these voltages may not be appropriate, all depends on your die's quality.Also I played a lot with offset for the Adaptive voltage (see below why).Now the system is ready to go.My ambient temperature in room is 22 CTests I used:1/ Prime95 Small FFT non-AVX version.30 minutes with 4900 on all cores.CPU package temp (hottest core as usual): 75 CTotal power to processor according to hwInfo utility: 177W (max)2/ Prime 95 Small FFT AVX version30 minutes with 4600 on all coresCPU package temp (hottest core as usual): 76 CTotal power to processor according to hwInfo utility: 179W (max, though I notices some peaks to 181W rarely)Where I played the most was the Prime95 with AVX enabled.The issue was that some cores stopped intermittenly (one or two cores) during full load (in 5 minutes or even in 15 minutes).The community recommend to increase VCore a bit in that case.In the continuous process of playing with all this I came the above voltages.I suppose I could put 50 to all cores and 3 AVX offset and get 80 C temperatures but I did not do it as I don't like so high temps.Of course, with regular apps and even other stress testing apps like Cinebench, Realbench, Aida or Asus Exteme Tuning Utility you do not get those temps at all.I double you can actually load the processor that hard (16 threads with 100% load) with any regular app. Let alone for so continuous time...Also I tuned my fan curves so they spin at 90% when CPU temp goes upper than 65 C.So at high load even so super silent case like Fractal Design R4 is loud like a rocket.This all makes me conclude that all those talks about loose VRMs on these boards are no more than just talks.Of course I don't know for how long the processor + MB will last in my scenarios but it works nice so far (3 weeks) with regular loads: compilation, photo editing, virtual machines etc.From this point I can compare my old computer (Asus X99-E + 5820k overclocked to 4200Ghz) to this new one.Forgot to mention, by the way, I use NVME Samsung 960 EVO 500Gb drive in my system.On older one I used Samsung 860 EVO 500Gb.Everything runs faster, and works blaze faster on newer PC.The system with 5820k even OCed at 4200 was somewhat meditative at moments (maybe old Win7 OS with bunch of trash slowed it down or what).I will make additions to the review when I will have something to add.

","Reviewed in the United States on December 30, 2018"
11,"
It's good.
","

  I've got one about the same quality as my 8700k, as far as power use goes. This performs well at 5GHz for all cores, pretty snappy. I'm not happy about the price I paid here though, I should have waited a week for restock and Prime (paid 750, for ""DealsADay"", avoid), but that's my decision and consequence for impatience. In the future, I will (try to) hold out longer than the gougers will.All of the little stuff like that aside, this is a solid processor. Expect some toast temps though, even though this is indium soldered die-IHS, it's still hotter than my 8700k @ 5.3~GHz with gallium alloy. I don't think this core is worth de-lidding or modifying in any way, though. It's smoking fast at 5GHz, and the temps are reasonable for this quality of die, as far as manufacturing types. Intel specifies a tcase max of 105C on this one, I believe.

","Reviewed in the United States on November 16, 2018"
12,"
CPU is fast but run super hot.  Require some OC knowledge to keep temperature under control.
","

  Rated 3* because this CPU required me to fiddle with BIOS so I can run it at stock speed with reasonable temperature.  I'm writing this review so buyer would be aware and prepare to deal with possible high cpu temperature.  If you're lucky with Silicon Lottery, your CPU may be able to run much cooler than mine.I have purchased this CPU with ASUS TUF Z390-Pro Gaming, Corsair Dominator Platinum 3000Mhz 32GB and CORSAIR HYDRO H100i Pro.  I have been using this setup since mid December 2018 without any problem.  I have seen temperature goes as high as 80+ but usually stay at 62-65 Celsius on Load with game like Witcher 3.Recently, I played Anthem and noticed my radiator fan run loud and when I test with Battle Field 5, that same loud fan noise.  So, I open hardware monitor and saw my CPU temperature peaked at 100+.  I have tried different thermal transfer paste and same issue.  Then I noticed the MB was dumping up to 1.6v to the CPU.  That's horrible voltage for running it at stock speed.Here are couple things I have done in Bios to remedy the heat.Multi-core Enhancement => Disable (this is the cause of over voltage)CPU Loadline Calibration => 7 (this is to help system stabilize while tighten the cpu voltage)CPU Voltage => 1.275 (I started with 1.35v and reduce until I reach here.)My system is now peaked at 85 Celsius during stressed test and/or while playing BF5.  Looks like Frostbite Engine also utilize AVX which cause high CPU temperature.  I also did ordered 360 radiator; a 240 doesn't cut it.

","Reviewed in the United States on February 11, 2019"
13,"
I9-9900K is suitable for use as workstation CPU
","

  I9-9900K is suitable for use as workstation CPUIt took me a long time to receive the product. I mainly use it to do the creative work of animation special effects content, so I will focus more on this product.First of all: the 9th generation CPU can still be used on the Z370 motherboard (users need to update to the latest BIOS); but if the result you want is the pleasure of overclocking, it is recommended that you replace the high-end Z390 motherboard, or you use the very expensive Z370 motherboard (such as MSI's Z370 Godlike motherboard, which is super-high. The Z370 motherboard at the end provides better CPU power supply capability).Second: Although the 9th generation has replaced better thermal conductive materials, a set of radiators with good heat dissipation performance is still the preferred condition. When I do pre-crushing calculation or heavy load rendering, the temperature is still very high. Well, the radiator I use is the X61 of NZXT.Third: If users use ordinary Z370 motherboard, my personal suggestion is to work at the default frequency as far as possible. I have tried to test FPU in 5G state, and the motherboard will actively interrupt the process. I think the maximum power consumption has exceeded the capacity of the motherboard. Although this Z370 motherboard can let me another I7-9700K work at 5.1G frequency and pass various stability tests, but for I9-9900K 5G pressure, the motherboard is powerless.Fourth: The multi-threaded rendering score of I9-9900K test CineBench R15 at default frequency is about 2000 +, instant overclocking to 5G, and the score is only increased to 2100 +. The fever is not proportional to the increase of power consumption. In other words, the dividend of overclocking is far less surprising than expected, so I would personally suggest if It's a job requirement. By default, it has performed very well. It's not even different from the default frequency I9-7900X. Unless you're really a user who lives on overclocking, it's still a good way to use it by default.Fifth: If the purpose is simply to play games and get a higher number of game frames, it is more reasonable to invest in a high-end video card than to buy a CPU, or to use I7-8086K and I7-9700K, you will find that there is no obvious difference between them in the course of the game.Finally, I9-9900K is more suitable for building a primary workstation. It has good rendering ability and high frequency support for single-threaded computing. In this respect, I think this is a very good CPU. One of the screenshots is a test map, and the other is a screenshot of the working modeling status.Forgive my chattering and thank Amazon for his customer service efforts. Goodbye.

","Reviewed in the United States on November 23, 2018"
14,"
Wait for new RYZEN
","

  Supposedly backwards compatible with z370 but this benchmarked lower than my 8700k. Temperatures also jumped worse with an AIO despite it having a soldered TIM.

","Reviewed in the United States on February 12, 2019"
15,"
He Likes It
","

  I bought it for my son for his gaming computer. He pretty much spends his every waking moment shouting into a headset about things I only learned when in the military.  I can't tell you how nice it is to have the TV and my wife all to myself.

","Reviewed in the United States on December 11, 2018"
16,"
8 Skylake Cores + Low Latency Interconnect + 14nm++
","

  This is the product I was hoping Skylake X would be.Pros:8 cores in a ring bus with low inter-core and memory latency allows this CPU to excel at any task.Stream + game? It'll do it 50% faster than the next CPUs down just because there's so much resources on the chip. Checkout the GamersNexus review.Game + Plex server? Same deal. It's the magic of more cores.x265 encoding? Why not? Just be prepared to cool it!On a performance level, the CPU will boost to within 10% of max overclocks right out of the boxSoldered IHS means ~220W package power is still cool-able with AIO or high-end air cooling.These are basically the highest of bins and really ""fun"" to overclock or undervolt with AC/DC load line values, if that's your thing.Cons:It's still using Skylake architecture cores and now there's 8 of them; judicious use of power limits is recommended.Conventional cooling beyond 280W package power is nearly impossible without delidding.Intel knows that this is the best consumer CPU and they're charging like it... but I don't remember this level of salt when AMD asked $500 for a 1800X last year.

","Reviewed in the United States on December 10, 2018"
17,"
Keep your expectations in check!
","

  First, I'd like to start off by saying gaming isn't my primary focus. I use my builds for work first, gaming second (a very close second). I've gone through 3 different CPU's in the past year. Started off with a I7-3960x, then to an I7-8700k, then to a I9-7900x, and then finally landed on the I9-9900k.Seeing as how Xeon's are out of the question both in price and practicality; higher end consumer chips are a good bargain for people like me. I work primarily with Autodesk Maya and use Arnold or V-Ray as my renderer of choice. So core count and freq are important to me. Since I focus on viewport performance, single threaded performance is paramount for me as it's key for great gaming as well. The 9900k does this beautifully. Logic would have dictated that the 8700k would have worked just fine....and it did but, those 6 cores really showed it's weakness when V-Ray rendered out particle simulations such as smoke. Thats when I figured I'd get the 7900x as it's got 10 cores and it should shred through renders; and it did but, I lost out on single threaded performance in viewport and while animating. So, intel released this bad boy; it seemed to good to be true and required me to lose pcie lanes and switch back to z series chipset. For me it was a worthwhile expenditure.Cinebench scores for me were the deciding factor. My 7900x ran a 2243 @ 4.5ghz on all cores (custom loop). The 8700k ran a 1400 -1500 on a dark rock pro 4 @ 4.7ghz on all cores. My 9900k @ 5ghz on all cores on a dark rock pro 4 ran a 2086. That was impressive to me; sure the temps were a bit uncomfortable for me as anything over 65c to me is close to tjunc (I know I'm dramatic) but, when I leave a render on for hours or even days I want the assurance knowing my build isn't going to fry. So backing down the 5ghz OC on the 9900k to 4.7ghz all core, I'm at a comfy 65-70c on AIR.The performance gain while working in viewport in maya is NOTICEABLE and worth the expenses. Most who purchase this CPU aren't doing my line of work and want it for gaming; at least from my research and for gaming. This CPU crushes anything I've thrown at it. I have this cpu paired with a EVGA 2080 Ti FTW3 in a Fractal Meshify C Mini and neither of my components have hit over 70c while gaming on my X34P on any game I've played at Max!Subnautica 144 hz Avg HIGH Preset/Filmic FilterGR Wildlands 100hz AVG Very HighOW 160Hz Avg Epic/100% ScaleBO4 140 hz Avg Very HighMHW 90 hz Avg High Preset (also MHW doesn't support 21:9 if anyone knows how to get it to please let me know)In closing:Pros --Exceptional single threaded performance for workstation and gaming loads-16 Core turbo 4.7ghz on air stable AF render performance in Arnold is Amazing!Cons --16 Pcie lanes-Gets a bit hot for my comfortFinal thoughts: Unfortunately technology isn't where we'd all like it to be right now. We want 24 Cores @ 7ghz no OC running at 30c on a hyper 212. So for now, keep your expectations in check understand what you're purchasing and you won't be disappointed. I know I'm not.

","Reviewed in the United States on February 9, 2019"
18,"
Review en español I9 9900k
","

  Compre este procesador por su buen rendimiento en juegos, y con la esperanza de que no tenga que cambiar de procesador hasta dentro de mínimo, unos 3 años. Anteriormente tenia un I7 6800k overclock a 4.4 ghz que me estaba dejando algo atrás en algunos juegos triple A.Puse el procesador en una MSI Z390 Godlike, con un EVGA AIO 280mm, con liquid metal en lugar de pasta térmica, sin deliding.Sin overclock, el procesador llega a temperaturas bastante altas, 68° con un AIO de 280 mm. Con un overclock de 5.0 ghz sin xmp offset a 1.38 v, llega a tener picos de 75°c en battlefield 5 cuando más se está utilizando, esto tomando en cuanta que es invierno con una temperatura ambiente  baja. Con un overclock de 5.2 ghz sin xmp offset a 1.41v, la temperatura de base es de 52°c promedio con picos en battlefield 5 de hasta 85°c con los abanicos a 1300 rpm, ya que a esa velocidad no hacen tanto ruido, podría subirlos más, pero el ruido es demaciado alto.Tomando en cuanta varias cosas, como que el AIO es bastante bueno, el que use liquid metal en lugar de pasta térmica, y la baja temperatura ambiente, el procesador produce bastante calor y esa es una de las consideraciones principales que se tiene que tener si piensas comprar este procesador; en cuanto a su rendimiento, el procesador es muy bueno, es muy caro (540 dlls más taxes y envío en algunos casos), solo por el precio y el problema del sobrecalentamiento no le doy 5 estrellas.Para que tarjeta madre usar, recomendaría cualquiera que cueste más de 200 dlls, siempre y cuando no sea ASUS, ya que su tarjeta de 280 dlls es solo de 4 caras, mientras que las MOBOs de gigabyte de 200 dlls tienen 12 caras, así que evitar a ASUS en este caso sería la mejor opción.

","Reviewed in the United States on December 12, 2018"
19,"
Great CPU
","

  I don't usually post a review on CPU's or MOBO's but I notice some of these comments are all over the place, so I thought I'd add my two cents. I'm very pleased with this CPU. Currently running it at 5.10 on all cores at 1.27V with a custom loop dual rez/dual 360 rad/dual pumps/Eloop Noise Blockers in a Phantek Evolv X case. I had it running a stable 5.2 at 1.29 V but lowered it. When I get a new CPU I don't like to stress it at the beginning. I allow it to break in for a week or two. I'm running it on an ASUS Formula XI board. Excellent board for OC. Not a problem with anything I've thrown at it. Real quality board. Very pleased with that purchase too. All in all, I'm very satisfied and hats off to Intel and ASUS. One thing Intel needs to work on is getting the heat down. This processor does need a custom water loop to exploit it. Haven't sleeved the cables yet.

","Reviewed in the United States on January 24, 2019"
20,"
Should have kept my 8700k
","

  I was cruising at 5.3 ghz on 6 cores at 1.3 v.  Now I have a space heater in my room, yeah 8 cores but 5.1 ghz and 1.4 v.  I should have went Zen :(

","Reviewed in the United States on December 30, 2018"
21,"
It is the best CPU for Gaming
","

  Intel didn't lie this is the best CPU on the market for gaming. It's also good at a lot of other applications. But what do you expect from an 8 core 16 thread beast like this. Everyone knows this, you just have a bunch of people complaining because of the price and trying to tank the review score because they can't afford this chip. By their logic they should also be giving Ferrari a bad time because their cars value per dollar is horrible, and the cars are over priced.

","Reviewed in the United States on November 16, 2018"
