,title,content,date
10,"
Great performer for the price
","

  Installation went quickly and easily. A 6-core processor at $170 is a great price if you already have a dedicated graphics card. My 370 board required a reboot to install the newer processor and after that, things went pretty quickly.

","Reviewed in the United States on March 14, 2019"
11,"
Stock Cooling Fan is more than enough - it works very well
","

  I am going to set the record straight on the stock cooling fan for this processor. I built a $650 gaming rig and installed this Intel i5 9400F. I was worried about using the stock case fan based on negative reviews on amazon. Let me testify that I'm running 4X120mm case fans with the stock fan, and the max core temp my CPU has reached is 68 degrees while playing Modern Warfare on max settings at 130 fps. The chip idles at 38-41 degrees when surfing the web. You can use this chip with the stock fan confidently. And it is also very quiet. People here reporting humming noise need to go more carefully through their rig and look for a different source. I've been building PC's since 1998 by the way.My gaming PC setup:Intel i5 9400F processor16Gb Patriot DDR6 ramGigabyte Geforce GTX 1660 TiSATA SSD drive4 120mm case fans

","Reviewed in the United States on June 11, 2019"
12,"
Runs fast - stays cool
","

  Have had this processor installed about a week now and am very pleased with performance and cool running.For approx. $150.00 this is the best deal out there right now. I upgraded my motherboard , memory, and processor to an ASRock Z390, 3200 ddr4, and this proc replaces a i7 4790k (which was a great processor). To give an idea of differences, my I7 4790k was averaging 10,240 on Passmark. The I5 9400f averages 13,160. The I7 4790 when purchased a few years back was $320, this faster, more efficient processor was less than half that price.  I also added a WD BLACK SN750 500GB NVMe to my Motherboard.Coupled with my MSI RTX 2070 Armor OC I am averaging 15-20% more frames in games at 4k. Everything is much snappier using this cpu and even productivity runs much faster.If you are on the fence and are upgrading from an older motherboard to new hardware you won't be disappointed.

","Reviewed in the United States on March 25, 2019"
13,"
Extremely great gaming value
","

  This is probably the cheapest processor on the market that won't bottleneck your graphics card. I did some early testing with an RX 5700 to see if there was any sign of bottlenecks caused by the CPU. What I found is that I was getting the exact same performance as tech sites were with the RX 5700 where they were using the i9-9900k processors. Its possible that perhaps a RTX 2080 might be too much for it, but even that I doubt and if it were, the bottleneck would probably be minimal. I'm seeing 100% GPU bound in games like Gears 5/Gears 4 (where that rating is available). I now have my RX 5700 overclocked with custom power tables to 2024mhz. I still see 100% GPU bound ratings so the CPU is definitely strong enough for the RX 5700 XT as well. I did put a larger CPU cooler and 120mm fan. From what I can tell the CPU runs nearly 100% of the time (in game) at the boost speed, which is 3.9ghz for all cores. The temperature with the cooler I have on it does not exceed 52C, I know the boost clocks will slowdown if the CPU gets too hot, so that was my reason for installing the better cooler, although I'm not sure it was entirely necessary. For less than $150, I'm not sure there is anything that currently beats this CPU provided you are using a discrete graphics card. I nearly bought an i3-9100f with the plan to upgrade the CPU later, but after doing the research determine the i5-9400f would be a better value and last me much longer before the need to upgrade, especially since this was a gaming build. At present, I don't believe there was any reason for a more expensive processor for gaming. Obviously if you are building at the top end, you would probably be going with a higher end processor anyway. I was trying to get bang for my buck and I think the i5-9400f and RX 5700 build (esp since I got the RX 5700 for $280) accomplished that.

","Reviewed in the United States on November 15, 2019"
14,"
Great processor, 2 important bits of info, read below.
","

  Fantastic processor for the money, you can't beat the value and performance, it runs games like butter at 4.1ghz max. (CS:GO, Apex, WWZ, Battlefield V, etc etc)2 small caveats though, one of which I had to bump a star for 😥1. This is a processor only (No onboard or integrated graphics) so you will need a GPU. I did not bump a star for this, as they state it in the product description, but I'm reiterating here just for clarification.2. With this processor, RAM only runs at a Max of 2666, and only with the XMP enabled.  I bumped a star for this because this was not something they made very aware to consumers, and I bricked one of these motherboards flashing it, thinking I used the wrong flash file from gigabyte and that's why it wasn't reading my ram at 3000. Small gripe but having to disassemble the entire build and rebuild it (mATX is tedious because of the small case, atleast for me) due to that missing bit of information, that was very frustrating.Overall? Incredible processor for anyone on a budget, or building a secondary PC for gaming/streaming/whatever and don't want to spend a ton on it. I highly recommend it. I haven't tried streaming and gaming on this particular processor yet, but it runs so smoothly and with the recent optimizations to OBS, I'd dare to say this processor could handle that load.

","Reviewed in the United States on June 27, 2019"
15,"
Excellent budget gaming when on sale
","

  At a price point under $150, this chip is a good purchase. I would ignore the 2.9 GHz if you are using any decent cooling other than the included one. On decent cooling it will spend most of its time in 3.9 GHz range with all cores boosted. Only time I see low GHz is when chip is idle or very light load in background. Any active time it's 3.8 GHz-4.1 Ghz although 4.0 GHz and 4.1 GHz are rare as most workloads will use more than a couple cores. I would recommend this chip if you are Intel camp, need a cpu, can get it on sale, and don't want to wait on newer hardware. If you find it $129 and under it's a great deal. Anything over $150, go AMD r5 3600 unless you already have an Intel 300 series board.

","Reviewed in the United States on January 14, 2020"
16,"
Best CPU for $$
","

  Loving this processor so far. At first I was debating between this and the i5-9600k (same thing but has integrated graphics) and went with this. Very happy that I did, it's $100 less and if you have a good graphics card (which if you're building a PC, odds are you do) you don't need the integrated graphics anyways. This by far outperforms all of my other machines including my brand new 15"" MacBook Pro with the i7 and my iMac 5k (2017) that has a 4.2GHz i7 as well. I encoded Fantastic Beasts in handbrake at highest quality settings (H.265 HEVC, 7.1 surround AAC, etc.) and it took about an hour and 45 minutes WITHOUT GPU hardware acceleration. Amazing! For reference, the same job on my iMac or MBP would have taken at least an hour longer.I didn't mess with the stock CPU cooler / thermal paste. Picked up a Cooler Master Hyper 212 Evo and some Arctic MX thermal paste and it runs very cool. Under full load for extended periods of time, my temps do not go above 52C. No need to liquid cool IMO even though everyone seems to think you do.Here's my build:Thermaltake Core V21 mATX case (w/ included 200mm case fan as intake)ASRock B365M Phantom Gaming 4 moboIntel i5-9400f (this product review) w/ the Cooler Master Hyper 212 Evo CPU Cooler2 x 8gb Corsair Vengeance 2666MHz RAM2 x 256gb Crucial SSDs1 x 4tb Seagate Barracuda HDGIGABYTE GeForce GTX 1660ti (triple fan version)2 x Corsair ML140 Case Fans (exhaust)Overall I am super happy with this build and I'd recommend any of the above components especially this 9400f. I extensively research anything before I buy it and I can definitely say that as of right now (May 2019) this is probably the best performance CPU for the price.

","Reviewed in the United States on May 15, 2019"
17,"
Perfect budget gaming chip.
","

  I actually had to get one locally due to shipping issues, but this chip is great for gaming. Gets just a few frames less than the 9700k while only being around $150 or less. I happened to catch a deal on this at my local best buy for $130+ tax, so it's a great choice if you're gaming on a budget. For work I would go with the 2600, but if you're just gaming then you know Intel is the way to go. I ended up putting a different cooler on it than the stock one, so I can't say much about the stock cooler but I already know they aren't that great so why not just spend another $20~ on something better that will stay silent and keep your system running cool.Overall I would recommend this to gamers only really as there's no integrated graphics, so you'll need a GPU for any display. Also without the iGPU you lose some extra features when it comes to CPU assisted render programs.

","Reviewed in the United States on June 22, 2020"
18,"
Good when it came out...Needs pricing update imo
","

  Processor at time of purchase was best bang for buck. If doing again I would really have to check prices of motherboards to compare as the 2600x is the same price, I would go that route I think for the multiple threads vs 6c6t. Intel needs to drop the price of this processor into the 130 range or lower imho to make it competitive again. Intel lacks the threads which does make a difference, they used to have the speed but that edge was lost as well. Overall it’s a great processor doing anything I through at it, but you can get a 6c/12t with fan for same price

","Reviewed in the United States on May 26, 2019"
19,"
Intel or AMD budget wise. well i chose the I5 for all my at home needs and games Mostly.
","

  besides despite AMD releasing the ever affordable Ryzen series for that low of a price, God Bless you BTW, but i just dont want to be a Beta guy. Sorry AMD, but INTEL right now will always have fastest and best core per performance over Ryzen, minus the beta issue where bugs and glitches and kinks aren't really all worked out, intel to me is more stable right now, but they better stop trying to be like apple and lower their damn prices cause AMD and Ryzen  is going to sweep them under he rug if they hadn't already,believe it or not i replaced an i3 8100. ikr i play world of Warcraft and its a CPU intensive compared to being a graphical game. since i already have a graphics card, a msi rx 580 my old cpu just couldnt get my graphics to run full steam, what i mean is the cpu was the bottle neck, for budget wise i went with the i5 9400f. i got the asrog b365 pro 4 mobo and i am loving this setup, the 6 cores and 6 threads have future proofed me for the next couple years intel chips have the best cores hands down, amd has more threads and will rule the near foreseeable future but i am totally content with this i5 9400F. if the price dropped a little more for the 9600k that woulda been the way to go, pair that off with a z-board and the rest of the world could future proof themselves. if you are a multi tasker and streamer, video encoder or work station geared i wouldn't suggest getting this chip, rather get the AMD ryzen series, you get more bang for the buck going that route. AMD is ruling right now. BUT i feel great about this purchase cause now my only issue will be getting a better graphics card but for world of Warcraft mmo i am all set. well i hope i helped GL all,

","Reviewed in the United States on August 30, 2019"
20,"
Great value but I suggest AMD for better upgrade path
","

  I bought this on a budget and for a 6-core it’s a great value and handles 144hz gaming very well, though not so much multitasking while gaming. My rating is based on its performance, not on what I’m about to say...Considering your upgrade path on this platform, I would not recommend it as AMD has far superior price to performance. For example, I considered a 9700k until I realized I could spend far less on a 2700x and keep my motherboard should I choose to upgrade to a 3xxx series down the road.

","Reviewed in the United States on March 14, 2019"
21,"
killer budget gaming cpu
","

  Bought this cpu specifically for gaming. For the money on the intel side this is the cpu to purchase. The i5 9600k is 90$ more and what you get is a few fps increase in gaming. Not worth it for me, I also have no interest in overclocking so the 9400f was perfect for me. Paired it with an asrock steel legend board, 16 gb 3200 MHz corsair vengeance pro ram and a sapphire rx 5700. Getting excellent fps at high to max detail in 1440p gaming with this setup, very pleased. This cpu costs about 45$ more than the i3 9100, for the 2 extra cores it is worth it, more and more games need at least a 6 core chip to run at their best. This cpu can run with any gpu presently and not bottleneck. I think for just gaming this cpu is the one to get for the money.

","Reviewed in the United States on June 11, 2019"
22,"
It is nice to see Intel prices coming down to earth.
","

  There is not a product review as there are far more and better ones out there than what I can provide. However, as of this review, most professional reviewers are praising the AMD chip over the Intel chip, but I would say, this is a damn good chip for gaming and work, runs low temperatures and no need to overclock.. it is simple to put a system together for this chip, made the order inside 20 minutes, and the whole rig with Win10 cost about 850$.It is nice to see Intel prices coming down to earth.

","Reviewed in the United States on June 7, 2019"
23,"
Perfect CPU for budget gaming rig at the time
","

  Been running in my son's budget gaming rig for a couple of months and has been fantastic.  Can't overclock, but it's still a solid performer at a great price thanks to no on board graphics, which are useless in a gaming rig anyway.  However, with the release of the new Gen Ryzen chips, the pendulum may be swinging back to AMD.  I'll be using a Ryzen 3600 in my budget rig this month.  If you have to go Intel or can't spring the extra $50 on AMD, this is a great chip.

","Reviewed in the United States on November 18, 2019"
24,"
I good CPU for gaming.
","

  I paired this CPU with an RTX 2070 and 16gb of ddr4f running at 3200ghz. After I turbo'd the CPU I am getting 120 FPS in the Witcher III on ultra settings (minus the more costly effects like hair-works) at 1440p. Though I bought This CPU at a time when it was at a better price, the price certainly has gone up, so may not be the best Value Proposition, but it's still good for the performance you get. I'm so happy with this purchase.

","Reviewed in the United States on December 1, 2019"
25,"
This CPU rocks!
","

  I upgraded from the i5-6400, and I did expect everything to be snappier, and heck yeah it was. I don't regret my purchase one bit. While the Ryzen 2600 and the X are good for desktop use, which AMD targets towards gamers, so it doesn't make sense. I still used this for VMware and what not, and the performance was incredible. Bluestacks, Minecraft, Rocket League, GTA were astonishing, my i5-6400 bottle necked before and made my FPS not great. But now, it's fantastic. I love Intel more than AMD, and missing out on the Intergrated Graphics speed/render thing with it doesn't bother me, because this CPU costed me the same amount as a 6400 back in 2016. Times are changing, and prices are very good. But, I wish it was just a tad bit less expensive.

","Reviewed in the United States on August 9, 2019"
26,"
Great Value and Performance at 65w.  but a little more money for the needed 9th gen motherboard
","

  No regrets here.Chip running great and gaming on ultra settings in most games while paired to a 1660ti.Running very cool with intel stock heatsink/fan. 0 issuesWARNING: 9th GEN chips need the newer chipsets to be recognized. b365 or z390The upside here is that as a result, your system has as direct upgrade path to the newest intel chips.IMO: Intel should start included slightly more attractive and better performing heatsinks (like AMD does)

","Reviewed in the United States on April 18, 2019"
27,"
Monster CPU for Next to Nothing
","

  This little chip is a beast for gaming on a budget. keeps up with a 9600k (pre-overclock of course) and smokes even the 2700X from AMD in gaming applications. Love it

","Reviewed in the United States on May 7, 2019"
28,"
The best value for budget minded gamers
","

  I bought this processor because I wanted a 9th gen processor without graphics.  This processor clocks slightly higher than the I5-8400 but is priced about $60 less due it's processor only dye .  Use the money you save for a discrete GPU!  If you have GPU or you are a gamer on a budget, this is one to buy.  Why pay for graphics that you won't be using. This is a 6 core processor that can throttle up to 4.1ghz.  I am very satisfied with this processor and highly recommend due to it's price vs performance.

","Reviewed in the United States on July 5, 2019"
29,"
Perfect bang for buck Intel processor
","

  If you want an Intel processor and the maximum bang for the buck this worked perfectly for me! Upgrading my personal rig with a new motherboard, and passing it down to my son meant I needed to stay in the Intel world... And this wat the perfect power vs price processor that with a tiny motherboard bios flash, runs flawlessly!

","Reviewed in the United States on July 1, 2019"
30,"
No lo pienses, compralo ya!
","

  El procesador simplemente funciona genial. El uso que le doy es para jugar (COD, CSG, APEX LEGENDS, PUBG, FORNITE...) y también para diseño gráfico (Illustrator y Phosotoshop), edición de vídeos (Premiere) y animación con (After Effects).Con trabajo no lo he probado mucho porque a penas he tenido un par de semanas con el procesador, pero para jugar si que he jugado todo a muy buena calidad.Hago Streaming y juego a la vez, tengo 16 de memoria ram y una Nvidia GTX 1050 2GB, pero de verdad que no me arrepiento... ya estoy pensando comprarme otra tarjeta de vídeo para sacarle mas provecho!!!

","Reviewed in the United States on March 14, 2019"
31,"
Intel Core i5-9400F
","

  This processor is great, and fast.  I upgraded from a Core I3 7th generation and find a big difference.  My husband used my old hard drive and other parts purchased from Amazon to make my new Desktop.  Love it.  I use my  desktop for stuff like storing and editing pictures, doing many large spreadsheets, Word, Internet research, etc. It was simple to install and works great.

","Reviewed in the United States on June 11, 2019"
32,"
Rock Solid
","

  I wouldn't buy anything but an Intel. I have purchased 100's of CPU's over the last 20 years of business and may have returned one.

","Reviewed in the United States on November 21, 2019"
33,"
Good entry level processor, but no integrated graphics
","

  I purchased this processor for my entry level gaming PC. The processor works well and is decently fast. I haven't tried overclocking it, but I probably will end up doing so. The only thing that this processor is missing is integrated graphics, although for my usage, it isn't really needed seeing as I am using a graphics card. Overall a good processor, but the lack of any kind of integrated graphics at all prevents me from giving it 5 stars.

","Reviewed in the United States on December 18, 2019"
34,"
Amazing performance for the price!
","

  Excellent CPU, very good for gaming!Compared this to my i5 2500k and not only was it twice as fast in most applications, but it also consumes less power, is runs 40 degrees cooler on most of the games I play on high or highest settings (Destiny 2, Rainbow six siege... Ect) but it also can handle my excessive amount of Google Chrome tabs! Highly recommend for a budget gaming PC build.

","Reviewed in the United States on April 30, 2019"
35,"
DOA.  Ad doesn't clearly shows it includes the fan.
","

  What annoyed me was that the ad didn't really mention the box included a fan.  It says ""Thermal solution included in the box.""  Is that the heat transfer solution or a fan?  Something to solve global warming?  Ended up ordering a fan, having to return it once I opened this box.  My motherboard won't power up, so either the brand new motherboard or this cpu is toast.

","Reviewed in the United States on September 2, 2019"
36,"
Very good cpu
","

  Product arrived quickly in a good condition package. The cpu came with an intel stock cooler which is not your first choice for cpu coolers but works fine and keeps fine temperatures constantly. If you want overclocking so this isn’t for you since it can’t be overclocked and also has no integrated graphics meaning you need a graphics card to use it, but both weren’t any problem to me since I was planning to buy a flu and had no intention of overclocking. To conclude, a very good cpu I an happily recommend to every casual gamer needing a good reliable processor for their pc without breaking the bank at all.

","Reviewed in the United States on December 22, 2019"
37,"
Spec-freaking-tacular (but it's not ryzen 3)
","

  This says 4.1ghz at turbo but it really means if you do ANYTHING it's going big or going home at, AT LEAST 3.9ghz in chrome. But that's ok because it still only draws like 30 watts powere tops ever and the Intel stock cooler even heavily gaming on stock fan speeds hasn't let the chip go over 72c EVER and that was the hottest core. Too good for the money really this is a super solid option for a budget build the hardest part for me was finding the right mb in the price range and could take a 9th gen Intel processor and not just 8. Anyways all six cores kick ass couldn't have asked for more out of what I payed really really really good processor period. for sub $200 it's gosh darned amazing. (After the ryzen 3 launch however which came like a month after I was done building the PC, I kinda regret not going with AMD like I had originally planned.)

","Reviewed in the United States on October 20, 2020"
38,"
Impossible to update BIOS cause it won't even POST.
","

  THE 9TH GEN CPUS SUUUUUUUUUUUCK THERE'S NO WAY TO UPDATE MY BIOS WITHOUT BUYING AN 8TH GEN CPU TO EVEN POST.

","Reviewed in the United States on July 22, 2019"
39,"
Awesome value, good power.
","

  This is an awesome processor for the money. For gaming, it crushes without even needing to OC it (assuming you have enough RAM and a decent GPU). For non workstation use, I just don't see this processor ever being the performance bottleneck on your system, it seems to handle everything I can throw at it with ease.

","Reviewed in the United States on September 2, 2019"
40,"
aggravated
","

  well seeming I didnt even get the proper processor will see if the replacement is legit

","Reviewed in the United States on March 14, 2019"
41,"
Best CPU For Gaming & Your Money!
","

  Great and fast CPU that is great for all purpose use. For gaming you get perfect performance in games like Grand Theft Auto V, Stellaris, and Counter-Strike Global Offensive. It's turbo is what makes this CPU really good for gaming. It also don't hear up much at all so you can even get away with no liquid cooling! Love this CPU!

","Reviewed in the United States on June 11, 2019"
42,"
Cheap and the best
","

  I bought this processor for gaming purposes, I wanted to do streaming and recording and the games where kind of glitchy, this processor was the solution, and is really easy to configure

","Reviewed in the United States on July 26, 2019"
43,"
Fantastic value for money
","

  Was upgrading an older system, already had a discrete video card.  This is by far the cheapest way to get 6 cores and above 4GHz for a decent mid-range system.  I'm sure if I was still into gaming better chips would have been a wiser choice, but for many people this CPU will be plenty or power

","Reviewed in the United States on August 23, 2019"
44,"
What you'd expect
","

  I was so pumped that they left the integrated video card out. The low cost is a major benefit and it avoids some issues with certain AMD cards not switching between cards correctly.

","Reviewed in the United States on August 8, 2019"
45,"
Great value for good gaming PC build
","

  Used in basic gaming PC build for my 12yoPaired with 8GB Radeon GPU, this setup screams compared to anything at this price pointGlad we went this route instead of AMD

","Reviewed in the United States on January 26, 2020"
46,"
Exactly what I needed for a great price
","

  This was a PERFECT processor for a budget gaming computer I just built.  I absolutely love it too.

","Reviewed in the United States on June 24, 2019"
47,"
Fantastic all-around cpu
","

  I finally replaced my p55 based i7 870 with this and a Gigabyte B360M DS3H board.  I purchased a new open box MSI rx 580 4G from a competitor for $120, I'm blown away how much better my machine performs and for ~$300.  For what it is, I highly recommend this processor.  I'm getting low 30's C and 60-65 C's under load with the factory cooler.

","Reviewed in the United States on July 20, 2019"
48,"
Great bang for the buck
","

  Purchased this for my back up PC and it does the job. Paired with a Z390 Gigabyte board and 16gb of 2666mhz ram it’s a great value

","Reviewed in the United States on August 27, 2019"
49,"
Best bang for your buck
","

  I use this in my gaming build and it hasn’t bottlenecked my RTX 2080 at 1440p, reminder that you must have a video card as this doesn’t include intels 630 integrated gpu.

","Reviewed in the United States on September 29, 2019"
50,"
Best paired with 2018 era GPUs!
","

  Great budget gaming CPU! Buy a better cooler! Literally any cooler, but the stock is barely minimal enough to handle stock turbo after a few hours, i went liquid Corsair H60 and never see over 65°C at Max loads which is overkill but its super silent

","Reviewed in the United States on March 14, 2019"
51,"
Fast, Reliable
","

  This is fast and perfect for my build. I don't use this in my main computer, so I haven't really pushed it to it's limits. I plan only only using this for backing up media, capturing video, encoding, and other video production related tasks that take long periods of time to complete. I believe this will serve just fine.

","Reviewed in the United States on June 11, 2019"
52,"
Don't Buy If You Use Adobe CC!
","

  Adobe is employing the graphics engines built into Intel CPUs and won't be improving the CUDA rendering. Look it up for more details. I bought this and wish I didn't only for that reason. Otherwise a good value.

","Reviewed in the United States on March 8, 2020"
53,"
Best bang for you buck for all purposes. Period.
","

  First processor I’ve ever purchased new. It works great and is a beast at everything I throw at it. The price was phenominal. I’m very glad that intel is finally putting out processors without onboard graphics. That brings the prices down and still gives the same performance.

","Reviewed in the United States on September 26, 2019"
54,"
Great CPU, love it, handles everything
","

  I love this processor. This if my first ever ""after market"" processor, and it does everything so quickly, everything loads so fast, within 2 seconds for any application alongside my 970 Evo Plus. I'm just a gamer so I don't do any heavy processing per say but I do run a lot of programs and tasks sometimes and nothing has slowed down at all. Best processor for $ in any price range I think, paid $140

","Reviewed in the United States on July 20, 2019"
55,"
built a new pc for family with this
","

  working well so far. old pc had a core duo e8500 so this is much faster than what they had before.

","Reviewed in the United States on October 23, 2019"
56,"
Best processor for value?
","

  This might be the absolute best processor for it's value. It's fantastic. I've had it overclocked to 4.0 with a cheap liquid cooler (Corsair H60) and have had no issues. It handles everything I throw at it with ease.

","Reviewed in the United States on October 11, 2019"
57,"
Not bad for the price.
","

  If you are running a graphics card then this is the budget processor for you. I run VMWare Workstation regularly which taxes all cores. So far this is a nice upgrade from a i5-3570k. Watch for sales, I've seen these for under $130.

","Reviewed in the United States on August 26, 2019"
58,"
Best value out there for a mid range gaming computer.  Pairs well with an RTX 2070 Super.
","

  This CPU (like the 8th gen core i5 8400 before it) is one of the best gaming CPU's for the buck out there.  I have paired one with a GeForce RTX 2070 Super video card (basically GeForce GTX 1080ti performance) and it works great.

","Reviewed in the United States on September 27, 2020"
59,"
Worked Great With My MSI Mini ITX Motherboard
","

  I upgraded an older AMD SoC Mini ITX CPU/motherboard to an MSI unit with this CPU, 32GB RAM, 500GB SSD, and an NVIDIA GeForce GTX 1080TI.  This thing screams for such a small, quiet system.  The CPU is leaps and bounds ahead of my old processor, and is able to perform video compression super fast.  The only downfall is that it isn't hyperthreaded, but the 6 cores are typically sufficient enough.  It's a great CPU if you're looking for best bang for your buck when bundled alongside a dedicated graphics card.

","Reviewed in the United States on August 27, 2019"
60,"
Typical high priced Intel . Works great though lol
","

  No onboard graphics but that's fine. This cpu games very well for what it is. Wish it was unlocked to overclock but whatever. Still holds up great for budget builds. Plays pubg, Apex, and war zone with a 1060 no problem.

","Reviewed in the United States on March 14, 2019"
61,"
for sure beats older i7(s) in the past.
","

  this i5 requires a GPU for display, and I don't mind that if the design is more dedicated towards the purpose of this purchase. great CPU, low price and can play ball with a higher end PC with the right GPUs.

","Reviewed in the United States on June 11, 2019"
62,"
Fast, Efficient and a Good Value for Gaming
","

  Works out of the box. Is a very good value product for gaming. Used this rather than an i5-9600k or Ryzen 5 2600X to cut down on temperatures.

","Reviewed in the United States on July 13, 2020"
63,"
Great Product! Love Intel and would Absolutely recommend
","

  Love my I5 for my first build. Had it for about 6 months and it works flawlessly. Handles all the pressure I put on it and then some. I want to move up to an I7 (not that I need too) but just because I want to see if there is a difference in performance as I’d find hard to believe at this point.

","Reviewed in the United States on March 7, 2020"
64,"
Handles 1's and 0's like a champ!
","

  I really love the way this small rectangular device handles itself.  It handles all the 1's and 0's I can throw at it.  Even if I throw several at the same time.If you need a fast 1 and 0 handler, check this out!

","Reviewed in the United States on April 27, 2019"
65,"
Runs cool
","

  Love it. Runs cooler than my 8th gen i5 and good performance.

","Reviewed in the United States on January 28, 2020"
66,"
Best intel value
","

  Intel CPU’s are really high priced compared to AMD, but this has to be one of my favorite chips for the money! Intel has been getting a lock of kick back from AMD, but at the end of the day, intel is much less hassle and very reliable. I would highly recommend this for any build!

","Reviewed in the United States on July 5, 2019"
67,"
BEST BUDGET CPU FOR GAMING PERIOD!!
","

  I build gaming PC's and this cpu is a beast, 6 cores 6 threads with amazing IPC, the best cpu for gaming on a budget period, faster at gaming than a 2600x and 1700x it's the choice for gaming period.

","Reviewed in the United States on August 13, 2019"
68,"
Excellent choice for gaming
","

  i5-9400F - For those of us who use Nvidia or Radeon video cards, this is a good, solid (and CHEAP) choice.  No video onboard, so this CPU actually benchmarks faster than the i5-9400.

","Reviewed in the United States on December 12, 2019"
69,"
Great little processor for the price!!
","

  Was unsure how well this would work for me but I’m super impressed with the performance. I haven’t bothered attempting to overlock it but apparently from other reviews it’s entirely possible!

","Reviewed in the United States on January 28, 2020"
