,title,content,date
10,"
First Intel chip in a while
","

  I've been an AMD fan for years, so it pained me to go back to Intel.  But all the reviews just showed Intel beating the pants off AMD, so for my new system I decided to splurge on the top of the line i7.  I can't say I'm disappointed. This thing is ridiculously faster than my old machine, though that is to be expected with how old it was.  I'm not sure I can add much in the way of a review that you can't already find online.  I'll just say, it greatly impresses me every day.  I do with Intel would consider lowering their prices a bit, but Amazon had a good price on it compared to everyone else, so I'm satisfied.  Personally, I think its worth spending the little extra money to 1. get the i7-3770, and 2. to get the K variant.  All Intel chips are pricey, and the steps in cost aren't enough to warrant buying the ""cheaper"" versions imo.  The K's unlock ability appeals to me as I'd like to overclock down the road when this chip starts to feel sluggish.  Admittedly, I don't see that anytime soon.

","Reviewed in the United States on January 16, 2019"
11,"
nothing
","

  Product was what it was supposed to be plus a heat sink and fan (extra) was great. But I asked for regular shipping ( $7:00) and they shipped it express which was $37:00. Was fast but more costly then I expected. The product was more then I expected (Thankyou) but the shipping cost also was!

","Reviewed in the United States on March 23, 2019"
12,"
Upgrade worth the money, awesome CPU!
","

  My computer needed a slight bump in power and this seems to be everyone's most popular choice for the LGA 1155 socket. The speed increase is noticeable specially if your are doing gaming or editing the computer is a lot more responsive too with great stability.

","Reviewed in the United States on November 25, 2012"
13,"
Hopefully the replacement one will work
","

  Replacing sandy bridge 2600 and new chip 3770k disabled the memory controller.  Board wouldn't post with 4 sticks of. CORSAIR. Vengeance memory. Dropped out sticks on  dimm 3 and 4 and it worked. This was on a msi zh77-g43 board with the 1.a0 (revised bios) specifically for the 3770.  So I bought another board. A z77-g43 and it did the same thing. Put back in the sandy bridge and pc worked again with all 4 sticks clocked ar pc1600 and the cpu at 3900 no issues.. artic 7 cooler too and a top shelp 600 watt power supply.UPDATE**  returned the old chip May 08, got the new one Friday May 09, System has been working like a charm with 32gig on DMA no issues.  Guess I got  bad chip5/12 still working, ran 3dmark and prime95 several times for some time no issues with a mild overclock (turbo 3900mhz setting)

","Reviewed in the United States on March 23, 2019"
14,"
Still ticking
","

  I’ve owned this CPU since 2012 running on a Asus Sabertooth Z77 and it still absolutely devours anything I throw at it. The general concensus is if you have this, you’re good. There is no need for a new CPU, Save your money for a GPU upgrade.

","Reviewed in the United States on November 4, 2020"
15,"
YOU NEED THIS PROCESSOR
","

  This processor has easily handled every single thing that I've thrown at it over the year that I've had it.  I edit videos and do lots of digital work at home ( 3d animation / compositing )  and needed some extra power.  Got this and I've had no issues running several different programs at a time for hours at a time.  Great processor overall. Definitely buy it.

","Reviewed in the United States on May 8, 2014"
16,"
Ivy Bridge 3770K - Great Processor
","

  ""Lightly Overclocked"" to 4.2 GHz.  Unless running a benchmark, normal usage hardly gets this processor working (looking at CPU meter).  Installed in an Intel DZ77RE-75K motherboard with 32GB DDR3-2133 RAM.  Using on-board Intel HD graphics - works great with flawless video playback and almost unnoticeable CPU demand (but this PC is not used for gaming).  I could have probably done fine with an i5 CPU but if you are going to spend the money, may as well go to the top end and get the unlocked 'K' processor to play around with some overclocking.  The Intel stock heatsink was a big disappointment and wasn't even capable of keeping the processor cool enough running benchmarks *without* overclocking.  So count on installing a much better cooler if you want to get the full potential out of this processor.

","Reviewed in the United States on December 16, 2017"
17,"
Still going strong 3 years later
","

  3 years in, and it still runs great.Overclocking is a breeze, as long as you can keep it cool. You can adjust the OC/turbo speed from within the OS using Intel's extreme tuning software, without needing a reboot. It does put out a lot of heat so I strongly suggest liquid cooling if you're planning to overclock.It will theoretically go 6.3GHz if you can keep it cool at that speed, which probably requires supercooled helium or something...

","Reviewed in the United States on August 14, 2016"
18,"
Lightning PC and Top Notch Gaming
","

  ""Lightly Overclocked"" to 4.4 GHz. Unless running a benchmark, normal usage hardly gets this processor working (looking at CPU meter). Installed in a Gigabyte Motherboard GA-Z77X-UD5H with 32GB G.SKILL Trident X Series  DDR3  2400 (PC3 19200). For graphics I installed an EVGA GTX 580 - works great with unbelievable detail and speed, flawless video playback and almost unnoticeable CPU demand. I could have probably done fine with an i5 CPU but if you are going to spend the money, may as well go to the top end and get the unlocked 'K' processor to play around with some overclocking. For cooling I installed a Noctua NH-U12. This is necessary if you want to overclock. With this lightning fast processor, plan on using an SSD. The combination is unbelievably fast and capable.

","Reviewed in the United States on December 29, 2013"
19,"
Overclocker's Delight
","

  If you're into higher-end gaming and performance systems, and you like to overclock your hardware, this is a great chip for that purpose.There are a few things to keep in mind:While the unit comes with a HSF and thermal paste pre-applied, if you want to overclock this CPU you are going to want to purchase a third-party HSF cooling solution as this processor tends to run hotter than its predecessors.If you're looking to upgrade, this is a great option though if you have the previous line's comparable model (i.e. the i7 2700K), this is generally a sidegrade.My one complaint with the chip is that the graphics 4000 aspect of the chip is pretty garbage and you'll get better performance with pretty much any $50.00 video card out there.Basically, if you're looking to move up from an i3 or earlier model, or even from a competing brand chip and have the money this chip will blow you away.If you have an i5 or an i7 already, your best bet is to save your money until next year when Intel's next generation chips hit the market.

","Reviewed in the United States on June 8, 2015"
20,"
amazing speed and fluid processing
","

  I purchased this for my first pc build so i warn you up front this does not come from an expert.  however its performance in unison with the other components of this desktop has far surpassed the quality of any computer i have ever worked with at a fraction of the cost.In this build i used this core i7 3.5, 16gb corsair vengeance 1600mhz, MSI Z77A-G45 Gaming LGA 1155 Intel Z77 HDMI SATA 6Gb/s USB 3.0 ATX Intel Motherboard, GeForce GTX 650 Ti BOOST 2gb, samsung 840 evo 250gb X2, LG 14x sata blu-ray optic drive, and corsair cx600 watt power supply.I have NOT attempted any over clocking on this processor yet because i do not have sufficient cooling, but as of right now i do not see any need.  I will leave that to play with at a later time!

","Reviewed in the United States on January 16, 2019"
21,"
A fine performing chip
","

  This is a very fine processor.  I bought it as I was building a computer for a consultant for my company but he has since left and it has passed to me.  I'm using it right now to type this review.  It has performed very well (this computer runs a lot of long and heavy computations for my work...not unusual for it to run on all 8 cores (well, 4 with hyperthreading) all night at 100%.  Never had any issues with it.  For my own computer I had used a big aftermarket cooler but that was a 2600k.  I'm still using the stock cooler on this one (which is quite small) and I have been impressed at how quiet and effective it is.  I guess this processor is pretty good when it comes to heat.  I don't overlock it or anything.

","Reviewed in the United States on March 23, 2019"
22,"
Bought a few years ago, still going strong
","

  I bought this a few years ago when I decided to build my own PC and it still meets my needs to this day. I am an interaction designer at a major tech company, so I use a lot of demanding programs such as Adobe Illustrator, Photoshop, and After Effects. I still can't believe how well this processor performs on a daily basis.I play a lot of video games too which this processor has also met my needs. I also have a dedicated graphics card, but this processor is more than capable of handling some of the simpler games. Since it is the K series, it is also overclock-able which is a nice feature.Would definitely recommend this processor today since it has come down in price so much and is still fantastic.

","Reviewed in the United States on March 27, 2014"
23,"
Buy It !!!
","

  Purchased this August 8 2012, have been using it non-stop since same purchase month, same year. That's 8 plus years now. Wtf, 9 hard-drives and a disk-rom. It still runs like a striped ass ape. My 3 kids, 5, 8,10 years game the blizzards out of it (Doom Eternal, etc, etc, etc), I transfer data, surf, download; multi-tasking all the time.... not a even a twitch. Made in heaven. Thanx Intel !!!

","Reviewed in the United States on November 16, 2013"
24,"
A good processor
","

  It seems we have not made much progress in the development of processors since a few years. Ok, we went from one to two, then 4 and even 6 cores but the frequency speed is still about the same.I upgraded recently from a I7-920 processor to this I7-3770X. The stock speed of the 920 was 2.67 GHz which I overcloked to 3.4GHz stable. Now I am overclocking this I3770X from 3.5GHz to 4.5GHz.Is the difference huge? On paper maybe but I do not see much difference beweeen the two processors as far as boot time, standard computing/gaming.Am I happy with this processor? Yes I am. I run it idle at around 30c after overclocking and under prime95 the temps reach around 90c. The card is rated up to 105c so it is safe.

","Reviewed in the United States on January 3, 2016"
25,"
Finally, a Core i7 for Me
","

  I upgraded from a Core i3 2120 SandyBridge to this.  As a credit to the i3, in general Window usage, there is not much difference between the i3 and this i7.  Put some work to it, however, and the difference becomes apparent.  For example, it did an AVG virus scan in 2 minutes and StarCraft II runs on ultra settings with no slowdowns.Also very pleasing to me it that for once, Intel kept the same socket, so I was able to upgrade to this IvyBridge chip.  I am running an MSI P67A-G45, but with the bios updated the chip went right in and the system booted up.

","Reviewed in the United States on August 19, 2020"
26,"
The Perfect CPU
","

  I bought this for my newly built computer. I used a Asus P8Z77-V Pro motherboard with this CPU. If you are looking to build or upgrade, then this CPU is perfect for absolutely anything.Performance:I ran Intel Burn test with the stock cooler on Normal. Not a single glitch at all.Using a aftermarket cooler (Zalman), I tried it on every level. Not only did it handle the Burn Test, but I was able to browse the internet while running it on maximum without a glitch.This CPU has run everything I have ever thrown at it.Temperature:Idle temps are around 24 C. Typical loads for programming or gaming, I rarely see anything over 70 C.  Running the Burn Test on Max while browsing, I saw a high temp of 78 C. Keep in mind the i7 is meant to run at higher temperatures without problems.Overclock:Asus BIOS has an auto overclock feature. I have yet to play around with timing and voltages myself. The auto OC brings my system up to 4.4 GHz speed. Again, no problemsI've had this CPU running every day for 4 months now. I haven't seen a single hiccup when programming, gaming, web browsing, and any combination of the three. I very highly recommend this for any higher budget machine.

","Reviewed in the United States on February 13, 2013"
27,"
Great!
","

  5/5 This Processor is a upgrade from my 7 year old intel core2 duo and i is a huge upgrade! I have not overclocked it but on stock speed it is great. It is very cost efficient compared to the sandy 2011 high end sockets for 500+. and gets about the same performance (at stock) as the Intel Core i7-3930K not the 3930k has 2 extra cores so multy core performance is better and of course it blows amd's FX processors out of the water (AMD FX-8350). If you are a gamer or photo editor you can NOT  go wrong by picking this processor over its competitors.System specs:Case: Thermaltake Level 10 GT Snow EditionMotherboard: ASUS Maximus V Formula (LGA 1155 Intel Z77)Processor: Intel Core i7-3770K (This One)Processor cooling: Thermaltake Water 2.0 ExtremeRam: Team Xtreem 8GB (2 x 4GB) DDR3 2666 (PC3 21300) ((I plan to ass 16 more Gb for a total of 24Gb ram ))Graphics: GIGABYTE Radeon HD 7970 GHz 3Gb ((""GHZ edition"" is a must 1100mhz stock is amazing))Extras: NZXT IU01 Internal USB Expansion ((This is a must because mobo only has 2 usb2 and i needed more))

","Reviewed in the United States on January 28, 2014"
28,"
Still a solid CPU, but better upgrade options exist.
","

  Bought this in late 2014 to replace my 2500k on my ASRock Z77 Extreme4.  It's not the newest but it is still a beast.  I got mine to 4.6ghz @ 1.228v running around 77 degrees with a Corsair H100i.Can I notice an improvement over my 2500k?  Nope, not at all.Are my benchmarking numbers higher?  Yep and that's the only reason I upgraded!Bottom line, unless you already have an LGA1155 mobo and don't want to buy a different one there is no reason to buy a 3rd gen i7.  This was way more expensive that it should've been.  Turn your sights to the new Devils Canyon 4th gen if you're in the market for a real upgrade.

","Reviewed in the United States on December 6, 2012"
29,"
Fast
","

  This Asus ROG Matrix HD Platinum is a companion for the Maximus V Extreme mother board I have in my super computer.  Setting it up has been an adventure, but this gives me 6 monitors and runs quietly and very fast.  With the Msata card holding the operating system, it will boot in less than a minute using Windows 8.The difficulties were mostly me, not knowing all there is about gaming components.  But Asus has answered the phone and walked me through the glitches over the past 6 months.32 gig or ram3.5 quad core i7.6 monitors

","Reviewed in the United States on June 10, 2013"
30,"
Overclocked to 4.8ghz, Booyah!
","

  This processor is a BEAST.  With the corsair h100i liquid cooler, got this sucker up to 4.8 ghz pretty steady.  I probably didn't get as good of a OC chip however, had to increase temps, but that you can't help.  I would say for gamers, probably the i7 may be overkill, i turned off the hyperthreading to get it to 4.8ghz (was running to hot with hyperthreading on stress test), plus got this for gaming.  the i5 version probably all you need, but still, this processor is amazing.

","Reviewed in the United States on January 16, 2019"
31,"
Great Performance, Might want to wait
","

  If you do not care for haswell (since it is a tock in the cycle) and not a tick then 3770K is the 1155 CPU to go with. It outperforms all the FX chips by a wide margin, and is much faster then I had expected.Do not buy these expecting to hit 4.8~5Ghz normally, IB is already known to OC worse then SB. My 3770K wouldnt boot to OS after 4.7GHz, even at 1.5vcore so trying anything more is null. Its a silicon lottery, though if  you get a Malay chip return it for Costa Rica.  A/B stepping seems to be better with OC, D stepping doesn't have as many results yet to really judge its performance.

","Reviewed in the United States on March 23, 2019"
32,"
Good replacement
","

  Bought this used and exceeded my expectations. My processor went out and this replaced it just fine have no issues running and loading games.

","Reviewed in the United States on December 25, 2013"
33,"
Awesome processor, cool temperatures, does what I want
","

  I mostly bought this because I like to play video games, and this processor handles any game you throw at it. Paired with a good graphics card, and a SSD hard-drive, you have an amazing computer that should last for years.It runs at cool temperatures, I've run some basic tests on it for full-load temps and only seen it go up around 80. This is on air cooling, and without overclocking.If you overclock and give it a run for it's money, I'd suggest some basic liquid cooling like a corsair hydro series

","Reviewed in the United States on February 23, 2013"
34,"
Speed comes standard
","

  This processor is sitting in a pretty much newly built computer as of late December 2012. This processor will sustain you for at least two generation or more of what is to come next. Although I purchased this with in mind it lasting for an even longer period with some OCing once, or if it ever does start to under perform to my standards of it now. The standard fan it comes with will work for you till you plan on OCing, which if you get one of the 3770K's it probably your planning on OCing it eventually. There are plenty of recommendations I can make, but I would just simply say an after market cooling solution like liquid cooling in general is going to be your best bet if you want to really push it. There is nothing in particular weak about this processor, if you are like me and want a faster boot, and you already are running this processor you probably need to find a good SSD that will meet your standards. Price for quality, this is one processor you won't regret getting.

","Reviewed in the United States on November 30, 2019"
